#wls	flux	fluxerr	mangling_mask
3.289393E+03	-1.679927E+01	5.154319E-02	1.949867E-01
3.365337E+03	-1.685641E+01	3.933246E-02	1.949867E-01
3.443035E+03	-1.690792E+01	3.351893E-02	1.949867E-01
3.522526E+03	-1.694766E+01	3.083469E-02	1.949867E-01
3.603853E+03	-1.696952E+01	2.876945E-02	1.949867E-01
3.687058E+03	-1.696992E+01	2.662972E-02	1.949867E-01
3.772183E+03	-1.695065E+01	2.465192E-02	1.949867E-01
3.859274E+03	-1.691755E+01	2.316531E-02	1.949867E-01
3.948375E+03	-1.687780E+01	2.198788E-02	1.949867E-01
4.039534E+03	-1.683727E+01	2.070708E-02	1.949867E-01
4.132797E+03	-1.679770E+01	1.921368E-02	1.949867E-01
4.228214E+03	-1.675612E+01	1.764550E-02	1.949867E-01
4.325833E+03	-1.670722E+01	1.618572E-02	1.949867E-01
4.425707E+03	-1.664864E+01	1.495802E-02	1.949867E-01
4.527886E+03	-1.658312E+01	1.389891E-02	1.949867E-01
4.632424E+03	-1.651611E+01	1.275970E-02	1.949867E-01
4.739376E+03	-1.645369E+01	1.155383E-02	1.949867E-01
4.848796E+03	-1.640293E+01	1.075920E-02	1.949867E-01
4.960744E+03	-1.636629E+01	1.053297E-02	1.949867E-01
5.075276E+03	-1.634084E+01	1.038341E-02	1.949867E-01
5.192452E+03	-1.632567E+01	1.014238E-02	1.949867E-01
5.312333E+03	-1.632111E+01	9.944183E-03	1.949867E-01
5.434982E+03	-1.632425E+01	9.962012E-03	1.949867E-01
5.560463E+03	-1.632444E+01	1.014501E-02	1.949867E-01
5.688841E+03	-1.631403E+01	1.027994E-02	1.941596E-01
5.820183E+03	-1.629774E+01	1.014834E-02	1.930921E-01
5.954557E+03	-1.628106E+01	9.793462E-03	1.920147E-01
6.092034E+03	-1.626561E+01	9.312799E-03	1.909288E-01
6.232684E+03	-1.625304E+01	8.924590E-03	1.898358E-01
6.376582E+03	-1.624468E+01	8.836539E-03	1.887372E-01
6.523803E+03	-1.623912E+01	8.881978E-03	1.876329E-01
6.674422E+03	-1.623142E+01	8.961191E-03	1.865247E-01
6.828518E+03	-1.622000E+01	8.934871E-03	1.854177E-01
6.986173E+03	-1.620732E+01	8.835241E-03	1.843174E-01
7.147467E+03	-1.619711E+01	8.776215E-03	1.832289E-01
7.312485E+03	-1.619120E+01	8.731805E-03	1.821578E-01
7.481313E+03	-1.619028E+01	8.614161E-03	1.811092E-01
7.654039E+03	-1.619251E+01	8.471385E-03	1.800886E-01
7.830752E+03	-1.619530E+01	8.427193E-03	1.790981E-01
8.011546E+03	-1.620359E+01	8.557614E-03	1.781332E-01
8.196514E+03	-1.621844E+01	8.668379E-03	1.771921E-01
8.385752E+03	-1.623396E+01	8.664574E-03	1.762740E-01
8.579359E+03	-1.624277E+01	8.632368E-03	1.753779E-01
8.777436E+03	-1.624290E+01	8.625137E-03	1.745028E-01
8.980086E+03	-1.623238E+01	8.558023E-03	1.736481E-01
9.187415E+03	-1.620758E+01	8.741576E-03	1.728127E-01
9.399531E+03	-1.616678E+01	9.116370E-03	1.719907E-01
9.616544E+03	-1.611545E+01	9.160244E-03	1.711715E-01
9.838567E+03	-1.606496E+01	9.143753E-03	1.703441E-01
1.006572E+04	-1.602572E+01	9.321102E-03	1.694973E-01
1.029811E+04	-1.600547E+01	9.676402E-03	1.689830E-01
1.053587E+04	-1.600149E+01	1.012276E-02	1.689830E-01
1.077912E+04	-1.600530E+01	1.048677E-02	1.689830E-01
1.102798E+04	-1.601803E+01	1.082416E-02	1.689830E-01
1.128259E+04	-1.604341E+01	1.111019E-02	1.689830E-01
1.154308E+04	-1.607841E+01	1.100467E-02	1.689830E-01
1.180958E+04	-1.611630E+01	1.074511E-02	1.689830E-01
1.208224E+04	-1.615362E+01	1.039846E-02	1.689830E-01
1.236119E+04	-1.619189E+01	9.889588E-03	1.689830E-01
1.264658E+04	-1.622897E+01	1.028360E-02	1.689830E-01
1.293856E+04	-1.625172E+01	1.108332E-02	1.689830E-01
1.323728E+04	-1.624829E+01	1.185912E-02	1.689830E-01
1.354290E+04	-1.622545E+01	1.327571E-02	1.689830E-01
1.385557E+04	-1.620828E+01	1.419458E-02	1.689830E-01
1.417546E+04	-1.621483E+01	1.364185E-02	1.689830E-01
1.450274E+04	-1.623878E+01	1.244200E-02	1.689830E-01
1.483757E+04	-1.626011E+01	1.157682E-02	1.689830E-01
1.518014E+04	-1.626822E+01	1.102073E-02	1.689830E-01
1.553061E+04	-1.627396E+01	1.073879E-02	1.689830E-01
1.588918E+04	-1.629532E+01	1.040635E-02	1.689830E-01
1.625602E+04	-1.633687E+01	9.933754E-03	1.689830E-01
1.663133E+04	-1.638451E+01	1.014008E-02	1.689830E-01
1.701531E+04	-1.642250E+01	1.071133E-02	1.689830E-01
1.740815E+04	-1.644304E+01	1.123824E-02	1.689830E-01
1.781007E+04	-1.643880E+01	1.219756E-02	1.689830E-01
1.822126E+04	-1.641221E+01	1.393374E-02	1.689830E-01
1.864194E+04	-1.638696E+01	1.522613E-02	1.689830E-01
1.907234E+04	-1.638744E+01	1.495473E-02	1.689830E-01
1.951268E+04	-1.641089E+01	1.373855E-02	1.689830E-01
1.996318E+04	-1.643832E+01	1.276470E-02	1.689830E-01
2.042408E+04	-1.646256E+01	1.221612E-02	1.689830E-01
2.089563E+04	-1.649164E+01	1.161439E-02	1.689830E-01
2.137806E+04	-1.653454E+01	1.105304E-02	1.689830E-01
2.187163E+04	-1.659367E+01	1.192600E-02	1.689830E-01
2.237659E+04	-1.666630E+01	1.423597E-02	1.689830E-01
2.289321E+04	-1.674011E+01	1.702116E-02	1.689830E-01
2.342176E+04	-1.679574E+01	2.060975E-02	1.689830E-01
2.396252E+04	-1.682359E+01	2.751424E-02	1.689830E-01
2.451575E+04	-1.682799E+01	4.175061E-02	1.689830E-01
