#wls	flux	fluxerr	mangling_mask
3.820800E+03	-1.568908E+01	1.513152E-01	1.019703E-01
3.822800E+03	-1.568477E+01	1.367596E-01	1.019490E-01
3.824800E+03	-1.568043E+01	1.302537E-01	1.019276E-01
3.826800E+03	-1.567710E+01	1.274641E-01	1.019063E-01
3.828800E+03	-1.567115E+01	1.093532E-01	1.018850E-01
3.830700E+03	-1.566522E+01	1.027351E-01	1.018647E-01
3.832700E+03	-1.566235E+01	1.033739E-01	1.018434E-01
3.834700E+03	-1.566021E+01	8.947344E-02	1.018221E-01
3.836700E+03	-1.565427E+01	8.629653E-02	1.018008E-01
3.838700E+03	-1.564927E+01	8.482150E-02	1.017795E-01
3.840600E+03	-1.564573E+01	9.528118E-02	1.017593E-01
3.842600E+03	-1.564094E+01	9.412658E-02	1.017380E-01
3.844600E+03	-1.563578E+01	9.076173E-02	1.017167E-01
3.846600E+03	-1.563062E+01	9.348054E-02	1.016954E-01
3.848600E+03	-1.562581E+01	9.882831E-02	1.016741E-01
3.850500E+03	-1.562262E+01	9.815002E-02	1.016539E-01
3.852500E+03	-1.561993E+01	9.739267E-02	1.016326E-01
3.854500E+03	-1.561629E+01	9.846632E-02	1.016113E-01
3.856500E+03	-1.561326E+01	9.809041E-02	1.015900E-01
3.858500E+03	-1.561191E+01	9.807784E-02	1.015687E-01
3.860400E+03	-1.560920E+01	9.817365E-02	1.015485E-01
3.862400E+03	-1.560518E+01	9.811541E-02	1.015272E-01
3.864400E+03	-1.560176E+01	9.784511E-02	1.015059E-01
3.866400E+03	-1.559827E+01	9.080294E-02	1.014847E-01
3.868400E+03	-1.559424E+01	8.604938E-02	1.014634E-01
3.870400E+03	-1.559100E+01	8.596779E-02	1.014421E-01
3.872300E+03	-1.558738E+01	8.524214E-02	1.014219E-01
3.874300E+03	-1.558480E+01	8.516071E-02	1.014007E-01
3.876300E+03	-1.558343E+01	8.444014E-02	1.013794E-01
3.878300E+03	-1.558077E+01	8.457499E-02	1.013581E-01
3.880300E+03	-1.557640E+01	8.508459E-02	1.013369E-01
3.882200E+03	-1.557420E+01	9.131752E-02	1.013167E-01
3.884200E+03	-1.557327E+01	9.049579E-02	1.012954E-01
3.886200E+03	-1.557184E+01	8.789511E-02	1.012742E-01
3.888200E+03	-1.557235E+01	8.994429E-02	1.012529E-01
3.890200E+03	-1.557069E+01	8.444474E-02	1.012317E-01
3.892100E+03	-1.557123E+01	8.525883E-02	1.012115E-01
3.894100E+03	-1.556905E+01	8.467070E-02	1.011903E-01
3.896100E+03	-1.556858E+01	8.008772E-02	1.011690E-01
3.898100E+03	-1.557321E+01	7.314231E-02	1.011478E-01
3.900100E+03	-1.557713E+01	7.382863E-02	1.011266E-01
3.902000E+03	-1.557616E+01	7.459408E-02	1.011064E-01
3.904000E+03	-1.557244E+01	7.141348E-02	1.010852E-01
3.906000E+03	-1.556895E+01	7.178390E-02	1.010640E-01
3.908000E+03	-1.556769E+01	7.196128E-02	1.010427E-01
3.910000E+03	-1.557139E+01	7.566370E-02	1.010215E-01
3.911900E+03	-1.557398E+01	7.577897E-02	1.010013E-01
3.913900E+03	-1.557548E+01	7.533102E-02	1.009801E-01
3.915900E+03	-1.557666E+01	7.548799E-02	1.009589E-01
3.917900E+03	-1.557699E+01	7.492310E-02	1.009377E-01
3.919900E+03	-1.557573E+01	7.472651E-02	1.009165E-01
3.921900E+03	-1.557490E+01	7.524571E-02	1.008953E-01
