#wls	flux	fluxerr	mangling_mask
3.294833E+03	-1.680808E+01	4.901708E-01	-2.981292E-01
3.295033E+03	-1.680950E+01	4.907061E-01	-2.981626E-01
3.295433E+03	-1.680905E+01	4.899939E-01	-2.982293E-01
3.295633E+03	-1.680964E+01	4.898809E-01	-2.982627E-01
3.296033E+03	-1.681449E+01	4.901306E-01	-2.983295E-01
3.296233E+03	-1.681321E+01	4.893463E-01	-2.983628E-01
3.296833E+03	-1.681240E+01	4.881428E-01	-2.984629E-01
3.297033E+03	-1.680864E+01	4.858016E-01	-2.984963E-01
3.297634E+03	-1.680728E+01	4.846362E-01	-2.985965E-01
3.298234E+03	-1.680872E+01	4.846673E-01	-2.986966E-01
3.299034E+03	-1.681471E+01	4.868229E-01	-2.988300E-01
3.299434E+03	-1.681257E+01	4.857810E-01	-2.988966E-01
3.299634E+03	-1.681074E+01	4.849623E-01	-2.989300E-01
3.299834E+03	-1.680789E+01	4.837361E-01	-2.989633E-01
3.300034E+03	-1.681149E+01	4.852634E-01	-2.989967E-01
3.301233E+03	-1.682070E+01	4.890274E-01	-2.991964E-01
3.301633E+03	-1.682390E+01	4.905001E-01	-2.992631E-01
3.302033E+03	-1.682272E+01	4.899244E-01	-2.993297E-01
3.302833E+03	-1.682225E+01	4.896312E-01	-2.994629E-01
3.303033E+03	-1.682270E+01	4.898389E-01	-2.994962E-01
3.303234E+03	-1.682484E+01	4.906062E-01	-2.995297E-01
3.304034E+03	-1.682698E+01	4.912096E-01	-2.996629E-01
3.304434E+03	-1.682826E+01	4.913734E-01	-2.997295E-01
3.304634E+03	-1.682883E+01	4.909973E-01	-2.997627E-01
3.304834E+03	-1.683054E+01	4.910352E-01	-2.997960E-01
3.305434E+03	-1.683095E+01	4.902107E-01	-2.998959E-01
3.306034E+03	-1.682916E+01	4.884431E-01	-2.999957E-01
3.306234E+03	-1.682638E+01	4.859104E-01	-3.000290E-01
3.306634E+03	-1.682495E+01	4.851949E-01	-3.000955E-01
3.306834E+03	-1.682332E+01	4.846049E-01	-3.001288E-01
3.307034E+03	-1.682069E+01	4.833224E-01	-3.001620E-01
3.307434E+03	-1.681847E+01	4.819149E-01	-3.002286E-01
3.307634E+03	-1.682830E+01	4.855109E-01	-3.002618E-01
3.308034E+03	-1.682965E+01	4.859169E-01	-3.003283E-01
3.308234E+03	-1.682832E+01	4.839644E-01	-3.003616E-01
3.308835E+03	-1.682899E+01	4.827453E-01	-3.004615E-01
3.309035E+03	-1.683068E+01	4.817791E-01	-3.004947E-01
3.309635E+03	-1.682738E+01	4.796054E-01	-3.005944E-01
3.310435E+03	-1.682662E+01	4.787616E-01	-3.007274E-01
3.311635E+03	-1.682621E+01	4.777265E-01	-3.009267E-01
3.312434E+03	-1.682551E+01	4.769307E-01	-3.010594E-01
3.312635E+03	-1.683337E+01	4.798036E-01	-3.010928E-01
3.312834E+03	-1.683467E+01	4.794147E-01	-3.011258E-01
3.313035E+03	-1.683713E+01	4.802128E-01	-3.011592E-01
3.313634E+03	-1.684170E+01	4.815629E-01	-3.012586E-01
3.313834E+03	-1.684386E+01	4.822900E-01	-3.012918E-01
3.314435E+03	-1.684175E+01	4.812253E-01	-3.013915E-01
3.314635E+03	-1.684291E+01	4.798469E-01	-3.014247E-01
3.315435E+03	-1.684572E+01	4.795080E-01	-3.015575E-01
3.315635E+03	-1.684846E+01	4.790574E-01	-3.015906E-01
3.315835E+03	-1.685385E+01	4.812567E-01	-3.016238E-01
3.316035E+03	-1.685297E+01	4.799749E-01	-3.016570E-01
3.317235E+03	-1.685270E+01	4.797223E-01	-3.018560E-01
3.317435E+03	-1.685127E+01	4.791541E-01	-3.018892E-01
3.317835E+03	-1.685232E+01	4.786155E-01	-3.019555E-01
3.318435E+03	-1.685579E+01	4.781453E-01	-3.020549E-01
3.318635E+03	-1.685377E+01	4.773116E-01	-3.020881E-01
3.319235E+03	-1.685396E+01	4.772791E-01	-3.021875E-01
3.319435E+03	-1.685766E+01	4.787430E-01	-3.022206E-01
3.319635E+03	-1.685555E+01	4.778567E-01	-3.022538E-01
3.319836E+03	-1.685429E+01	4.773172E-01	-3.022871E-01
3.320036E+03	-1.685193E+01	4.763724E-01	-3.023202E-01
3.321236E+03	-1.685257E+01	4.764730E-01	-3.025190E-01
3.321436E+03	-1.685389E+01	4.773034E-01	-3.025521E-01
3.321636E+03	-1.685384E+01	4.772307E-01	-3.025852E-01
3.322036E+03	-1.685236E+01	4.767984E-01	-3.026514E-01
3.322236E+03	-1.685100E+01	4.763209E-01	-3.026845E-01
3.322436E+03	-1.685010E+01	4.761516E-01	-3.027177E-01
3.322636E+03	-1.685005E+01	4.758600E-01	-3.027508E-01
3.323436E+03	-1.685068E+01	4.754931E-01	-3.028832E-01
3.324236E+03	-1.685542E+01	4.773930E-01	-3.030155E-01
