#wls	flux	fluxerr	mangling_mask
4.063300E+03	-1.581256E+01	1.452395E-01	7.657656E-03
4.063500E+03	-1.581153E+01	1.446312E-01	7.658547E-03
4.063800E+03	-1.581181E+01	1.442652E-01	7.659885E-03
4.064100E+03	-1.581090E+01	1.443959E-01	7.661222E-03
4.064400E+03	-1.581184E+01	1.441887E-01	7.662559E-03
4.064600E+03	-1.581112E+01	1.452017E-01	7.663450E-03
4.064900E+03	-1.581015E+01	1.450970E-01	7.664787E-03
4.065200E+03	-1.581029E+01	1.455359E-01	7.666124E-03
4.065500E+03	-1.580989E+01	1.462894E-01	7.667461E-03
4.065700E+03	-1.580957E+01	1.462066E-01	7.668352E-03
4.066000E+03	-1.581117E+01	1.473986E-01	7.669689E-03
4.066200E+03	-1.581261E+01	1.468349E-01	7.670580E-03
4.066500E+03	-1.581235E+01	1.483603E-01	7.671916E-03
4.066700E+03	-1.581246E+01	1.480178E-01	7.672807E-03
4.067000E+03	-1.581108E+01	1.468401E-01	7.674143E-03
4.067300E+03	-1.580982E+01	1.464442E-01	7.675479E-03
4.067600E+03	-1.580937E+01	1.455409E-01	7.676816E-03
4.067800E+03	-1.580925E+01	1.436879E-01	7.677706E-03
4.068100E+03	-1.580786E+01	1.438892E-01	7.679042E-03
4.068400E+03	-1.580689E+01	1.436210E-01	7.680378E-03
4.068600E+03	-1.580584E+01	1.431224E-01	7.681268E-03
4.068900E+03	-1.580502E+01	1.422066E-01	7.682604E-03
4.069200E+03	-1.580491E+01	1.422684E-01	7.683940E-03
4.069500E+03	-1.580386E+01	1.422087E-01	7.685275E-03
4.069700E+03	-1.580316E+01	1.405318E-01	7.686165E-03
4.070000E+03	-1.580153E+01	1.397770E-01	7.687501E-03
4.070300E+03	-1.580050E+01	1.392267E-01	7.688836E-03
4.070600E+03	-1.580002E+01	1.381849E-01	7.690171E-03
4.070800E+03	-1.579952E+01	1.386633E-01	7.691061E-03
4.071100E+03	-1.580061E+01	1.387737E-01	7.692396E-03
4.071400E+03	-1.580038E+01	1.337723E-01	7.693731E-03
4.071700E+03	-1.579924E+01	1.332564E-01	7.695065E-03
4.071900E+03	-1.579804E+01	1.322431E-01	7.695955E-03
4.072200E+03	-1.579804E+01	1.326846E-01	7.697290E-03
4.072500E+03	-1.579718E+01	1.301747E-01	7.698624E-03
4.072800E+03	-1.579790E+01	1.316873E-01	7.699958E-03
4.073000E+03	-1.579870E+01	1.322572E-01	7.700848E-03
4.073300E+03	-1.579834E+01	1.331058E-01	7.702182E-03
4.073600E+03	-1.579753E+01	1.333197E-01	7.703516E-03
4.073900E+03	-1.579803E+01	1.365302E-01	7.704850E-03
4.074100E+03	-1.579839E+01	1.381833E-01	7.705740E-03
4.074400E+03	-1.579792E+01	1.381498E-01	7.707073E-03
4.074700E+03	-1.579833E+01	1.394744E-01	7.708407E-03
4.075000E+03	-1.579897E+01	1.401641E-01	7.709741E-03
4.075200E+03	-1.579836E+01	1.393082E-01	7.710630E-03
4.075500E+03	-1.579816E+01	1.391764E-01	7.711963E-03
4.075800E+03	-1.579855E+01	1.394457E-01	7.713297E-03
4.076100E+03	-1.579885E+01	1.401699E-01	7.714630E-03
4.076300E+03	-1.579871E+01	1.401779E-01	7.715519E-03
4.076500E+03	-1.579877E+01	1.406798E-01	7.716408E-03
4.076800E+03	-1.579860E+01	1.425832E-01	7.717741E-03
4.077100E+03	-1.579832E+01	1.426781E-01	7.719074E-03
4.077300E+03	-1.579865E+01	1.428406E-01	7.719962E-03
4.077600E+03	-1.579793E+01	1.428253E-01	7.721295E-03
4.077900E+03	-1.579887E+01	1.432949E-01	7.722628E-03
4.078200E+03	-1.579790E+01	1.429771E-01	7.723960E-03
4.078400E+03	-1.579635E+01	1.400220E-01	7.724849E-03
4.078700E+03	-1.579582E+01	1.380819E-01	7.726181E-03
4.079000E+03	-1.579552E+01	1.381123E-01	7.727513E-03
4.079300E+03	-1.579540E+01	1.372658E-01	7.728846E-03
