#wls	flux	fluxerr	mangling_mask
3.289393E+03	-1.685514E+01	4.993672E-02	0.000000E+00
3.365337E+03	-1.689168E+01	3.779065E-02	0.000000E+00
3.443035E+03	-1.692060E+01	3.181476E-02	0.000000E+00
3.522526E+03	-1.693495E+01	2.908513E-02	0.000000E+00
3.603853E+03	-1.692676E+01	2.690476E-02	0.000000E+00
3.687058E+03	-1.689083E+01	2.434098E-02	0.000000E+00
3.772183E+03	-1.683037E+01	2.183550E-02	0.000000E+00
3.859274E+03	-1.675701E+01	2.014110E-02	0.000000E+00
3.948375E+03	-1.668751E+01	1.908777E-02	0.000000E+00
4.039534E+03	-1.663453E+01	1.807582E-02	0.000000E+00
4.132797E+03	-1.659785E+01	1.697444E-02	0.000000E+00
4.228214E+03	-1.656785E+01	1.589814E-02	0.000000E+00
4.325833E+03	-1.653424E+01	1.493976E-02	0.000000E+00
4.425707E+03	-1.649185E+01	1.413391E-02	0.000000E+00
4.527886E+03	-1.644222E+01	1.340801E-02	0.000000E+00
4.632424E+03	-1.638977E+01	1.265751E-02	0.000000E+00
4.739376E+03	-1.633910E+01	1.195146E-02	0.000000E+00
4.848796E+03	-1.629761E+01	1.159196E-02	0.000000E+00
4.960744E+03	-1.626839E+01	1.157204E-02	0.000000E+00
5.075276E+03	-1.624757E+01	1.148171E-02	0.000000E+00
5.192452E+03	-1.623402E+01	1.129071E-02	0.000000E+00
5.312333E+03	-1.622869E+01	1.112296E-02	0.000000E+00
5.434982E+03	-1.623031E+01	1.116067E-02	0.000000E+00
5.560463E+03	-1.622955E+01	1.135667E-02	0.000000E+00
5.688841E+03	-1.621937E+01	1.153859E-02	0.000000E+00
5.820183E+03	-1.620521E+01	1.150203E-02	0.000000E+00
5.954557E+03	-1.619195E+01	1.119598E-02	0.000000E+00
6.092034E+03	-1.617895E+01	1.066857E-02	0.000000E+00
6.232684E+03	-1.616525E+01	1.022744E-02	0.000000E+00
6.376582E+03	-1.615162E+01	1.015845E-02	0.000000E+00
6.523803E+03	-1.614067E+01	1.022039E-02	0.000000E+00
6.674422E+03	-1.613087E+01	1.029898E-02	0.000000E+00
6.828518E+03	-1.612156E+01	1.029208E-02	0.000000E+00
6.986173E+03	-1.611554E+01	1.022062E-02	0.000000E+00
7.147467E+03	-1.611649E+01	1.013561E-02	0.000000E+00
7.312485E+03	-1.612365E+01	1.000414E-02	0.000000E+00
7.481313E+03	-1.613482E+01	9.787558E-03	0.000000E+00
7.654039E+03	-1.614646E+01	9.666600E-03	0.000000E+00
7.830752E+03	-1.615526E+01	9.762964E-03	0.000000E+00
8.011546E+03	-1.616848E+01	1.000581E-02	0.000000E+00
8.196514E+03	-1.618853E+01	1.012765E-02	0.000000E+00
8.385752E+03	-1.620926E+01	1.009767E-02	0.000000E+00
8.579359E+03	-1.622357E+01	1.002627E-02	0.000000E+00
8.777436E+03	-1.623085E+01	1.001358E-02	0.000000E+00
