#wls	flux	flux_err
nan	7.1926e-16	2.4712e-16
nan	7.2078e-16	2.4712e-16
nan	7.2361e-16	2.4712e-16
nan	7.2657e-16	2.4712e-16
nan	7.3073e-16	2.4712e-16
nan	7.3236e-16	2.4712e-16
nan	7.3315e-16	2.4712e-16
nan	7.3575e-16	2.4712e-16
nan	7.3751e-16	2.4712e-16
nan	7.3995e-16	2.4712e-16
nan	7.4078e-16	2.4712e-16
nan	7.4294e-16	2.4712e-16
nan	7.4481e-16	2.4712e-16
nan	7.4627e-16	2.4712e-16
nan	7.4881e-16	2.4712e-16
nan	7.5057e-16	2.4712e-16
nan	7.5137e-16	2.4712e-16
nan	7.5232e-16	2.4712e-16
nan	7.5247e-16	2.4712e-16
nan	7.5569e-16	2.4712e-16
nan	7.5785e-16	2.4712e-16
nan	7.5959e-16	2.4712e-16
nan	7.6171e-16	2.4712e-16
nan	7.6261e-16	2.4712e-16
nan	7.6408e-16	2.4712e-16
nan	7.6537e-16	2.4712e-16
nan	7.6670e-16	2.4712e-16
nan	7.6916e-16	2.4712e-16
nan	7.7284e-16	2.4712e-16
nan	7.7357e-16	2.4712e-16
nan	7.7495e-16	2.4712e-16
nan	7.7668e-16	2.4712e-16
nan	7.7722e-16	2.4712e-16
nan	7.7806e-16	2.4712e-16
nan	7.8073e-16	2.4712e-16
nan	7.8286e-16	2.4712e-16
nan	7.8396e-16	2.4712e-16
nan	7.8700e-16	2.4712e-16
nan	7.8964e-16	2.4712e-16
nan	7.9226e-16	2.4712e-16
nan	7.9489e-16	2.4712e-16
nan	7.9753e-16	2.4712e-16
nan	8.0015e-16	2.4712e-16
nan	8.0277e-16	2.4712e-16
nan	8.0535e-16	2.4712e-16
nan	8.0793e-16	2.4712e-16
nan	8.1048e-16	2.4712e-16
nan	8.1301e-16	2.4712e-16
nan	8.1551e-16	2.4712e-16
nan	8.1798e-16	2.4712e-16
nan	8.1933e-16	2.4712e-16
nan	8.2034e-16	2.4712e-16
nan	8.2124e-16	2.4712e-16
nan	8.2042e-16	2.4712e-16
nan	8.2047e-16	2.4712e-16
nan	8.2139e-16	2.4712e-16
nan	8.2141e-16	2.4712e-16
nan	8.2331e-16	2.4712e-16
nan	8.2413e-16	2.4712e-16
nan	8.2739e-16	2.4712e-16
nan	8.2857e-16	2.4712e-16
nan	8.3135e-16	2.4712e-16
nan	8.3171e-16	2.4712e-16
nan	8.3158e-16	2.4712e-16
nan	8.3087e-16	2.4712e-16
nan	8.3191e-16	2.4712e-16
nan	8.3215e-16	2.4712e-16
nan	8.3476e-16	2.4712e-16
nan	8.3638e-16	2.4712e-16
nan	8.3757e-16	2.4712e-16
nan	8.3830e-16	2.4712e-16
nan	8.3889e-16	2.4712e-16
nan	8.3946e-16	2.4712e-16
nan	8.4199e-16	2.4712e-16
nan	8.4203e-16	2.4929e-16
nan	8.4302e-16	2.4247e-16
nan	8.4451e-16	2.4193e-16
nan	8.4590e-16	2.4225e-16
nan	8.4575e-16	2.4184e-16
nan	8.4738e-16	2.4171e-16
nan	8.4668e-16	2.4066e-16
nan	8.4667e-16	2.4109e-16
nan	8.4708e-16	2.4205e-16
nan	8.4925e-16	2.4077e-16
nan	8.4962e-16	2.4044e-16
nan	8.5062e-16	2.3819e-16
nan	8.5135e-16	2.4097e-16
nan	8.5299e-16	2.4052e-16
nan	8.5454e-16	2.4011e-16
nan	8.5709e-16	2.4008e-16
nan	8.5750e-16	2.4002e-16
nan	8.5610e-16	2.3996e-16
nan	8.5733e-16	2.4047e-16
nan	8.5998e-16	2.4036e-16
nan	8.6088e-16	2.3978e-16
nan	8.6378e-16	2.3979e-16
nan	8.6344e-16	2.3914e-16
nan	8.6464e-16	2.4029e-16
nan	8.6589e-16	2.4052e-16
nan	8.6654e-16	2.4171e-16
nan	8.6718e-16	2.4050e-16
nan	8.6963e-16	2.3878e-16
nan	8.7045e-16	2.3893e-16
nan	8.7405e-16	2.4203e-16
nan	8.7427e-16	2.4237e-16
nan	8.7519e-16	2.4173e-16
nan	8.7667e-16	2.4122e-16
nan	8.7881e-16	2.4154e-16
nan	8.8203e-16	2.4235e-16
nan	8.8370e-16	2.4036e-16
nan	8.8492e-16	2.3957e-16
nan	8.8626e-16	2.4163e-16
nan	8.8713e-16	2.4247e-16
nan	8.8714e-16	2.4253e-16
nan	8.8680e-16	2.4271e-16
nan	8.8711e-16	2.4271e-16
nan	8.8767e-16	2.3979e-16
nan	8.8898e-16	2.4023e-16
nan	8.8883e-16	2.3841e-16
nan	8.8997e-16	2.4015e-16
nan	8.8927e-16	2.4019e-16
nan	8.8801e-16	2.3916e-16
nan	8.8906e-16	2.4092e-16
nan	8.8856e-16	2.4150e-16
nan	8.8952e-16	2.4053e-16
nan	8.8962e-16	2.4325e-16
nan	8.8917e-16	2.4285e-16
nan	8.8969e-16	2.4282e-16
nan	8.8932e-16	2.4106e-16
nan	8.8926e-16	2.3658e-16
nan	8.8989e-16	2.3569e-16
nan	8.9024e-16	2.3701e-16
nan	8.9130e-16	2.3779e-16
nan	8.9178e-16	2.3923e-16
nan	8.9270e-16	2.3840e-16
nan	8.9380e-16	2.3897e-16
nan	8.9396e-16	2.3383e-16
nan	8.9436e-16	2.3513e-16
nan	8.9526e-16	2.3560e-16
nan	8.9520e-16	2.3635e-16
nan	8.9686e-16	2.3616e-16
nan	8.9751e-16	2.3331e-16
nan	8.9907e-16	2.3251e-16
nan	9.0033e-16	2.3339e-16
nan	9.0045e-16	2.3234e-16
nan	9.0002e-16	2.3292e-16
nan	8.9981e-16	2.3286e-16
nan	9.0056e-16	2.3252e-16
nan	9.0192e-16	2.3223e-16
nan	9.0239e-16	2.3049e-16
nan	9.0255e-16	2.2874e-16
nan	9.0262e-16	2.2794e-16
nan	9.0336e-16	2.2784e-16
nan	9.0390e-16	2.1843e-16
nan	9.0526e-16	2.1842e-16
nan	9.0628e-16	2.1848e-16
nan	9.0672e-16	2.1666e-16
nan	9.0614e-16	2.1659e-16
nan	9.0506e-16	2.1522e-16
nan	9.0587e-16	2.1691e-16
nan	9.0602e-16	2.1823e-16
nan	9.0700e-16	2.1798e-16
nan	9.0719e-16	2.1790e-16
nan	9.0805e-16	2.1605e-16
nan	9.0855e-16	2.1620e-16
nan	9.0941e-16	2.1650e-16
nan	9.0954e-16	2.1433e-16
nan	9.0912e-16	2.1454e-16
nan	9.0877e-16	2.0468e-16
nan	9.0981e-16	2.0616e-16
nan	9.0962e-16	2.0733e-16
nan	9.1075e-16	2.0835e-16
nan	9.1165e-16	2.0835e-16
nan	9.1133e-16	2.0966e-16
nan	9.1259e-16	2.0630e-16
nan	9.1081e-16	2.1102e-16
nan	9.1212e-16	2.1190e-16
nan	9.1229e-16	2.1266e-16
nan	9.1137e-16	2.1405e-16
nan	9.1140e-16	2.1415e-16
nan	9.1179e-16	2.1203e-16
nan	9.1099e-16	2.1165e-16
nan	9.1115e-16	2.1448e-16
nan	9.1089e-16	2.1267e-16
nan	9.0988e-16	2.1231e-16
nan	9.0975e-16	2.1177e-16
nan	9.0845e-16	2.1177e-16
nan	9.0843e-16	2.1167e-16
nan	9.0889e-16	2.1168e-16
nan	9.0831e-16	2.1157e-16
nan	9.0890e-16	2.1090e-16
nan	9.0825e-16	2.1209e-16
nan	9.0885e-16	2.1192e-16
nan	9.0910e-16	2.1149e-16
nan	9.0810e-16	2.1471e-16
nan	9.0788e-16	2.1472e-16
nan	9.0810e-16	2.1539e-16
nan	9.0813e-16	2.1572e-16
nan	9.0826e-16	2.1578e-16
nan	9.0865e-16	2.1578e-16
nan	9.0886e-16	2.1546e-16
nan	9.0884e-16	2.1377e-16
nan	9.0916e-16	2.1276e-16
nan	9.0924e-16	2.1071e-16
nan	9.0889e-16	2.0992e-16
nan	9.0898e-16	2.0940e-16
nan	9.0853e-16	2.0905e-16
nan	9.0971e-16	2.0880e-16
nan	9.0963e-16	2.1195e-16
nan	9.0808e-16	2.1189e-16
nan	9.0790e-16	2.1261e-16
nan	9.0762e-16	2.1423e-16
nan	9.0822e-16	2.1355e-16
nan	9.0742e-16	2.1131e-16
nan	9.0748e-16	2.1318e-16
nan	9.0673e-16	2.1311e-16
nan	9.0675e-16	2.1451e-16
nan	9.0548e-16	2.1462e-16
nan	9.0468e-16	2.1487e-16
nan	9.0354e-16	2.1444e-16
nan	9.0449e-16	2.1056e-16
nan	9.0542e-16	2.1573e-16
nan	9.0483e-16	2.1376e-16
nan	9.0522e-16	2.1455e-16
nan	9.0529e-16	2.1620e-16
nan	9.0591e-16	2.2497e-16
nan	9.0589e-16	2.2496e-16
nan	9.0531e-16	2.2629e-16
nan	9.0453e-16	2.2706e-16
nan	9.0502e-16	2.2623e-16
