#wls	flux	fluxerr	mangling_mask
3.289393E+03	-1.602476E+01	5.344422E-02	1.862593E-01
3.365337E+03	-1.604162E+01	4.031786E-02	1.862593E-01
3.443035E+03	-1.604553E+01	3.199592E-02	1.862593E-01
3.522526E+03	-1.603098E+01	2.736349E-02	1.862593E-01
3.603853E+03	-1.599249E+01	2.396131E-02	1.862593E-01
3.687058E+03	-1.592845E+01	2.007260E-02	1.862593E-01
3.772183E+03	-1.584627E+01	1.604202E-02	1.862593E-01
3.859274E+03	-1.575974E+01	1.319500E-02	1.862593E-01
3.948375E+03	-1.568329E+01	1.168885E-02	1.862593E-01
4.039534E+03	-1.562643E+01	1.082468E-02	1.862593E-01
4.132797E+03	-1.558927E+01	1.034975E-02	1.862593E-01
4.228214E+03	-1.556462E+01	1.006547E-02	1.862593E-01
4.325833E+03	-1.554358E+01	9.774543E-03	1.862593E-01
4.425707E+03	-1.552172E+01	9.518755E-03	1.862593E-01
4.527886E+03	-1.550018E+01	9.287091E-03	1.862593E-01
4.632424E+03	-1.548136E+01	9.026450E-03	1.862593E-01
4.739376E+03	-1.546651E+01	8.810845E-03	1.862593E-01
4.848796E+03	-1.545932E+01	8.800574E-03	1.862593E-01
4.960744E+03	-1.545992E+01	8.874848E-03	1.862593E-01
5.075276E+03	-1.546303E+01	8.826764E-03	1.862593E-01
5.192452E+03	-1.546788E+01	8.785744E-03	1.862593E-01
5.312333E+03	-1.547758E+01	8.712517E-03	1.862593E-01
5.434982E+03	-1.549382E+01	8.552831E-03	1.862593E-01
5.560463E+03	-1.550861E+01	8.417332E-03	1.862593E-01
5.688841E+03	-1.551512E+01	8.513807E-03	1.862593E-01
5.820183E+03	-1.551888E+01	8.645818E-03	1.862593E-01
5.954557E+03	-1.552403E+01	8.599614E-03	1.862593E-01
6.092034E+03	-1.552980E+01	8.373154E-03	1.862593E-01
6.232684E+03	-1.553679E+01	8.219513E-03	1.862593E-01
6.376582E+03	-1.554650E+01	8.337772E-03	1.862593E-01
6.523803E+03	-1.555854E+01	8.432817E-03	1.862593E-01
6.674422E+03	-1.557067E+01	8.469334E-03	1.862593E-01
6.828518E+03	-1.558449E+01	8.481293E-03	1.862593E-01
