5.000000000000000000e+03 1.361009999999999900e-04
5.007109999999999673e+03 1.451219999999999973e-04
5.014220000000000255e+03 2.378079999999999973e-04
5.021329999999999927e+03 1.782730000000000057e-04
5.028449999999999818e+03 1.804959999999999876e-04
5.035560000000000400e+03 7.264750000000000537e-05
5.042670000000000073e+03 1.658309999999999916e-04
5.049779999999999745e+03 1.179519999999999983e-04
5.056890000000000327e+03 7.232410000000000097e-05
5.064000000000000000e+03 9.260470000000000463e-05
5.071119999999999891e+03 9.879500000000000532e-05
5.078229999999999563e+03 3.723640000000000147e-05
5.085340000000000146e+03 1.449439999999999865e-04
5.092449999999999818e+03 1.891670000000000135e-04
5.099560000000000400e+03 8.284990000000000106e-05
5.106670000000000073e+03 7.852189999999999778e-05
5.113779999999999745e+03 1.124059999999999941e-04
5.120899999999999636e+03 5.876529999999999791e-05
5.128010000000000218e+03 1.271079999999999899e-04
5.135119999999999891e+03 1.188229999999999972e-04
5.142229999999999563e+03 1.034930000000000068e-04
5.149340000000000146e+03 1.223940000000000076e-04
5.156449999999999818e+03 8.207990000000000674e-05
5.163560000000000400e+03 1.234250000000000050e-04
5.170680000000000291e+03 1.341609999999999916e-04
5.177789999999999964e+03 1.312940000000000071e-04
5.184899999999999636e+03 2.073210000000000027e-04
5.192010000000000218e+03 1.876179999999999916e-04
5.199119999999999891e+03 1.193789999999999966e-04
5.206229999999999563e+03 1.434300000000000006e-04
5.213350000000000364e+03 1.083740000000000029e-04
5.220460000000000036e+03 1.542410000000000027e-04
5.227569999999999709e+03 1.222189999999999898e-04
5.234680000000000291e+03 9.911099999999999348e-05
5.241789999999999964e+03 3.809129999999999900e-05
5.248899999999999636e+03 1.836979999999999885e-04
5.256010000000000218e+03 1.076739999999999994e-04
5.263130000000000109e+03 1.122500000000000044e-04
5.270239999999999782e+03 1.427090000000000053e-04
5.277350000000000364e+03 1.139540000000000003e-04
5.284460000000000036e+03 8.862899999999999457e-05
5.291569999999999709e+03 1.795269999999999906e-04
5.298680000000000291e+03 1.985409999999999953e-04
5.305800000000000182e+03 1.069369999999999961e-04
5.312909999999999854e+03 8.257609999999999701e-05
5.320020000000000437e+03 7.073229999999999362e-05
5.327130000000000109e+03 1.039990000000000050e-04
5.334239999999999782e+03 7.023349999999999765e-05
5.341350000000000364e+03 8.090919999999999438e-05
5.348460000000000036e+03 1.580399999999999980e-04
5.355579999999999927e+03 1.473489999999999880e-04
5.362689999999999600e+03 1.491519999999999977e-04
5.369800000000000182e+03 5.897090000000000150e-05
5.376909999999999854e+03 1.732170000000000053e-04
5.384020000000000437e+03 1.077940000000000050e-04
5.391130000000000109e+03 1.402540000000000026e-04
5.398239999999999782e+03 1.354059999999999975e-04
5.405359999999999673e+03 1.577960000000000051e-04
5.412470000000000255e+03 9.757190000000000004e-05
5.419579999999999927e+03 1.359060000000000097e-04
5.426689999999999600e+03 1.303139999999999995e-04
5.433800000000000182e+03 1.169780000000000039e-04
