Log_Phase	ANDICAM_K_log_flux	ANDICAM_K_log_flux_err	DECam_Y_log_flux	DECam_Y_log_flux_err	DECam_g_log_flux	DECam_g_log_flux_err	DECam_i_log_flux	DECam_i_log_flux_err	DECam_r_log_flux	DECam_r_log_flux_err	DECam_u_log_flux	DECam_u_log_flux_err	DECam_z_log_flux	DECam_z_log_flux_err	EFOSC2_U_log_flux	EFOSC2_U_log_flux_err	FLAMINGOS-2_H_log_flux	FLAMINGOS-2_H_log_flux_err	FLAMINGOS-2_J_log_flux	FLAMINGOS-2_J_log_flux_err	FLAMINGOS-2_Ks_log_flux	FLAMINGOS-2_Ks_log_flux_err	FORS2_B_log_flux	FORS2_B_log_flux_err	FORS2_I_log_flux	FORS2_I_log_flux_err	FORS2_R_log_flux	FORS2_R_log_flux_err	FORS2_V_log_flux	FORS2_V_log_flux_err	FourStar_H_log_flux	FourStar_H_log_flux_err	FourStar_J_log_flux	FourStar_J_log_flux_err	FourStar_J1_log_flux	FourStar_J1_log_flux_err	FourStar_Ks_log_flux	FourStar_Ks_log_flux_err	GFC_i_log_flux	GFC_i_log_flux_err	GFC_r_log_flux	GFC_r_log_flux_err	GFC_y_log_flux	GFC_y_log_flux_err	GFC_z_log_flux	GFC_z_log_flux_err	GMOS_g_log_flux	GMOS_g_log_flux_err	GMOS_i_log_flux	GMOS_i_log_flux_err	GMOS_r_log_flux	GMOS_r_log_flux_err	GMOS_z_log_flux	GMOS_z_log_flux_err	GROND_H_log_flux	GROND_H_log_flux_err	GROND_J_log_flux	GROND_J_log_flux_err	GROND_K_log_flux	GROND_K_log_flux_err	GROND_g_log_flux	GROND_g_log_flux_err	GROND_i_log_flux	GROND_i_log_flux_err	GROND_r_log_flux	GROND_r_log_flux_err	GROND_z_log_flux	GROND_z_log_flux_err	HAWKI_Ks_log_flux	HAWKI_Ks_log_flux_err	HSC_z_log_flux	HSC_z_log_flux_err	IMACS_i_log_flux	IMACS_i_log_flux_err	IMACS_r_log_flux	IMACS_r_log_flux_err	LRIS_I_log_flux	LRIS_I_log_flux_err	MOIRCS_Ks_log_flux	MOIRCS_Ks_log_flux_err	SIRIUS_H_log_flux	SIRIUS_H_log_flux_err	SIRIUS_J_log_flux	SIRIUS_J_log_flux_err	SIRIUS_Ks_log_flux	SIRIUS_Ks_log_flux_err	SOFI_H_log_flux	SOFI_H_log_flux_err	SOFI_Ks_log_flux	SOFI_Ks_log_flux_err	Sinistro_V_log_flux	Sinistro_V_log_flux_err	Sinistro_g_log_flux	Sinistro_g_log_flux_err	Sinistro_i_log_flux	Sinistro_i_log_flux_err	Sinistro_r_log_flux	Sinistro_r_log_flux_err	Sinistro_z_log_flux	Sinistro_z_log_flux_err	Skymapper_g_log_flux	Skymapper_g_log_flux_err	Skymapper_i_log_flux	Skymapper_i_log_flux_err	Skymapper_r_log_flux	Skymapper_r_log_flux_err	Swope_B_log_flux	Swope_B_log_flux_err	Swope_g_log_flux	Swope_g_log_flux_err	Swope_i_log_flux	Swope_i_log_flux_err	Swope_r_log_flux	Swope_r_log_flux_err	T80Cam_g_log_flux	T80Cam_g_log_flux_err	UVOT_B_log_flux	UVOT_B_log_flux_err	UVOT_M2_log_flux	UVOT_M2_log_flux_err	UVOT_U_log_flux	UVOT_U_log_flux_err	UVOT_W1_log_flux	UVOT_W1_log_flux_err	UVOT_W2_log_flux	UVOT_W2_log_flux_err	VIMOS_z_log_flux	VIMOS_z_log_flux_err	VISTA_J_log_flux	VISTA_J_log_flux_err	VISTA_Ks_log_flux	VISTA_Ks_log_flux_err	VISTA_Y_log_flux	VISTA_Y_log_flux_err
-2.9586073258129764	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.52313601794454	1.0862940430807446	nan	nan	-18.610988611022933	2.9794652123187637	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-18.02881079040901	1.1257233633649792	-17.459202957734902	1.1456462670643188	-17.506098977227946	1.2048918292941317	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.9486073258129766	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.42828339536991	0.05205736051133096	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.495434216539447	1.066420052899723	nan	nan	-18.57755323890639	2.959266228064564	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.99794521957035	1.1025724656584854	-17.42907877750921	1.1250740025261143	-17.476385832098973	1.1826351913548996	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.938607325812977	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.410321755731907	0.07198493965022916	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.468086129997662	1.0471799664615407	nan	nan	-18.544364819557373	2.9391110722480467	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.96739531240904	1.0802294879296714	-17.399284643634292	1.1051469847955182	-17.44701081207877	1.1610943272947982	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.928607325812977	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.392803050806236	0.09589036838586654	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.441093948136697	1.0286039116919805	nan	nan	-18.51142461218278	2.919002604513059	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.937162954253672	1.0587380642106037	-17.369822552964948	1.085895301767346	-17.417975972025694	1.1403036282074146	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.918607325812977	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.375719345437183	0.1210157764268997	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.414459880192215	1.0107222613048026	nan	nan	-18.478733888241027	2.8989436993992346	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.907250047611626	1.0381424964322277	-17.340694520383426	1.0673492582712871	-17.389283385262107	1.1202977833761745	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.9086073258129774	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.359062729058493	0.1463853491497245	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.38818615497484	0.9935654287616958	nan	nan	-18.446293931547814	2.878937244059792	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.877658512309573	1.0184874194679723	-17.31190257894595	1.0495391770437974	-17.360935143724863	1.101111544781734	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.8986073258129776	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.34282531523412	0.17159742631593813	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.362275021027916	0.9771636311620598	nan	nan	-18.41410603838263	2.8589861357983177	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.848390285635812	0.9998173992261525	-17.283448780031325	1.0324951684041621	-17.332933358116883	1.0827794527891799	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.888607325812978	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.326999241199943	0.19646104671431194	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.336728746785955	0.9615466185272286	nan	nan	-18.382171517595772	2.8390932794151365	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.819447322483512	0.982176461679643	-17.255335193489785	1.0162468681762518	-17.305280158058967	1.065335522345161	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.878607325812978	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.311576667406726	0.22087459198685636	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.311549620734162	0.9467433700341492	nan	nan	-18.350491690715696	2.8192615843536726	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.790831595493945	0.9656075533745027	-17.22756390779299	1.0008231443943292	-17.27797769224323	1.0488128903169827	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.8686073258129783	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.296549777063902	0.2447790640295321	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.286739951568677	0.9327817590885157	nan	nan	-18.319067892057276	2.7994939616365575	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.762545095200913	0.9501519373373369	-17.200137030184457	0.9862517745475262	-17.251028128586427	1.0332434262039938	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.8586073258129785	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.28191077568451	0.26813777962666546	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.262302068357698	0.9196881906769062	nan	nan	-18.28790146883018	2.77979332058147	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.734589830176088	0.9358485323213903	-17.173056686830982	0.9725590965243724	-17.22443365438502	1.0186573103083594	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.8486073258129787	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.267651890631015	0.2909266437895132	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.238238320703818	0.9074872161526393	nan	nan	-18.256993781248166	2.760162565285899	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.70696782717511	0.9227332078383471	-17.14632502297504	0.959769637973904	-17.198196476470308	1.0050825855108136	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.838607325812979	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.253765370662077	0.3131291111372211	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.21455107890663	0.8962011324034955	nan	nan	-18.22634620263842	2.740604590870061	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.679681131283726	0.9108380521240755	-17.119944203087623	0.9479057304302301	-17.172318821364993	0.9925446909478525	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.828607325812979	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.240243485480367	0.334733403843707	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.19124273367041	0.8858495711675083	nan	nan	-18.195960119360386	2.7211222791108116	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.6527318057664	0.9001906307878773	-17.09391641067664	0.9369871131738062	-17.14680293504512	0.9810659846621292	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.8186073258129793	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.227078525281318	0.35573089227690513	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.168314047497294	0.8764384555037483	nan	nan	-18.165836238152803	2.7017172083122385	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.626120848989146	0.890799150092979	-17.06824259900498	0.9270197762157529	-17.12164965542548	0.970653221439478	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.8086073258129796	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.21426280030252	0.37611510971851	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.145760446180166	0.8679358310220778	nan	nan	-18.13597302797355	2.68238675857458	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.59984575801232	0.8826202846078173	-17.042919680819814	0.91797151339126	-17.096855201175625	0.9612701664871814	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.7986073258129798	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.201788640374325	0.39588112988920515	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.123576290237466	0.8602996168665172	nan	nan	-18.106368514768356	2.6631274459486973	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.573903334915837	0.8755960898710609	-17.017943765269326	0.9097999954642518	-17.072414870374196	0.952869038453026	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.78860732581298	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.189648394471114	0.4150251607662728	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.10175596070797	0.8534849514955525	nan	nan	-18.07702073773109	2.6439357736464157	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.54829040019598	0.8696639148578585	-16.993310980746763	0.9024601870206156	-17.048323980715665	0.9453988408847633	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.77860732581298	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.177834430263555	0.43354427201461787	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.08029385883407	0.8474445657347289	nan	nan	-18.047927749212654	2.6248082361677243	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.52300379259762	0.8647570923664689	-16.969017474680886	0.895904704644009	-17.0245778692513	0.938805796340436	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.7686073258129804	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.166339133671393	0.45143620755786473	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.059184405745448	0.8421291825963251	nan	nan	-18.019087614630426	2.605741323406241	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.498040368947986	0.8608056853101116	-16.945059413326575	0.89008420022617	-17.001171892131207	0.9330338120609619	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.7586073258129806	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.155154908417423	0.46869925391309225	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.03842204214351	0.837487933100827	nan	nan	-17.99049841237887	2.586731524730315	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.473397003990378	0.8577372625403371	-16.921432981557388	0.8849477595450509	-16.978101424347024	0.928024964371776	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.748607325812981	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.144274175581966	0.4853321459449768	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.01800122798673	0.8334687773894046	nan	nan	-17.962158233739366	2.5677753330378987	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.449070590219463	0.8554776784120464	-16.89813438265726	0.8804433062738274	-16.955361859475303	0.9237199890596979	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.738607325812981	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.133689373158212	0.5013339982904206	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-16.997916442177296	0.8300189209913856	nan	nan	-17.934065182792267	2.5488692487828177	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.42505803771684	0.8539518324240775	-16.875159838114847	0.876518002073226	-16.93294860942217	0.9200587656776993	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.7286073258129813	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.123392955608338	0.5167042547423666	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-16.97816218224792	0.8270852171109276	nan	nan	-17.90621737632793	2.530009783970962	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.401356273987602	0.8530843885872265	-16.852505587417053	0.8731186342911822	-16.910857104168304	0.9169807849538575	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
-2.7186073258129815	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.11337739342022	0.5314426504283324	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-16.95873296404988	0.8246145471251163	nan	nan	-17.8786129437596	2.511193466124309	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-17.37796224379761	0.8528004382607531	-16.830167887844787	0.8701919839602675	-16.88908279151513	0.9144255900958147	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
