#wls	flux	fluxerr	mangling_mask
6.673900E+03	-1.779827E+01	1.697332E-01	7.725421E-02
6.675100E+03	-1.779668E+01	1.694294E-01	7.725421E-02
6.676300E+03	-1.780046E+01	1.794365E-01	7.725421E-02
6.677400E+03	-1.780346E+01	1.863629E-01	7.725421E-02
6.678600E+03	-1.780197E+01	1.875957E-01	7.725421E-02
6.679700E+03	-1.780375E+01	1.896901E-01	7.725421E-02
6.680900E+03	-1.780402E+01	1.980857E-01	7.725421E-02
6.682100E+03	-1.780178E+01	1.954325E-01	7.725421E-02
6.683200E+03	-1.780135E+01	1.963602E-01	7.725421E-02
6.684400E+03	-1.780230E+01	1.983024E-01	7.725421E-02
6.685500E+03	-1.780128E+01	1.999094E-01	7.725421E-02
6.686700E+03	-1.780148E+01	1.977336E-01	7.725421E-02
6.687800E+03	-1.780043E+01	1.984195E-01	7.725421E-02
6.689000E+03	-1.779925E+01	1.981989E-01	7.725421E-02
6.690200E+03	-1.779821E+01	1.960112E-01	7.725421E-02
6.691300E+03	-1.779509E+01	1.963243E-01	7.725421E-02
6.692500E+03	-1.779206E+01	1.904133E-01	7.725421E-02
6.693600E+03	-1.778596E+01	1.795149E-01	7.725421E-02
6.694800E+03	-1.778054E+01	1.727349E-01	7.725421E-02
6.696000E+03	-1.777961E+01	1.732899E-01	7.725421E-02
6.697100E+03	-1.777746E+01	1.779448E-01	7.725421E-02
6.698300E+03	-1.777098E+01	1.823927E-01	7.725421E-02
6.699400E+03	-1.777359E+01	1.859845E-01	7.725421E-02
6.700600E+03	-1.777027E+01	1.866678E-01	7.725421E-02
6.701800E+03	-1.776683E+01	1.864958E-01	7.725421E-02
6.702900E+03	-1.776444E+01	1.863292E-01	7.725421E-02
6.704100E+03	-1.775676E+01	1.771761E-01	7.725421E-02
6.705200E+03	-1.775052E+01	1.768201E-01	7.725421E-02
6.706400E+03	-1.774761E+01	1.746463E-01	7.725421E-02
6.707500E+03	-1.774105E+01	1.719772E-01	7.725421E-02
6.708700E+03	-1.773828E+01	1.707358E-01	7.725421E-02
6.709900E+03	-1.773342E+01	1.691120E-01	7.725421E-02
6.711000E+03	-1.772879E+01	1.648291E-01	7.725421E-02
6.712200E+03	-1.772721E+01	1.687068E-01	7.725421E-02
6.713300E+03	-1.772423E+01	1.671078E-01	7.725421E-02
6.714500E+03	-1.771830E+01	1.697009E-01	7.725421E-02
6.715700E+03	-1.771614E+01	1.675861E-01	7.725421E-02
6.716800E+03	-1.771465E+01	1.656489E-01	7.725421E-02
6.718000E+03	-1.771334E+01	1.643245E-01	7.725421E-02
6.719100E+03	-1.771005E+01	1.634878E-01	7.725421E-02
6.720300E+03	-1.770235E+01	1.636049E-01	7.725421E-02
6.721500E+03	-1.769798E+01	1.620652E-01	7.725421E-02
6.722600E+03	-1.769530E+01	1.691029E-01	7.725421E-02
6.723800E+03	-1.768836E+01	1.686318E-01	7.725421E-02
6.724900E+03	-1.768252E+01	1.612737E-01	7.725421E-02
6.726100E+03	-1.767365E+01	1.521842E-01	7.725421E-02
6.727200E+03	-1.766617E+01	1.479690E-01	7.725421E-02
6.728400E+03	-1.765973E+01	1.455493E-01	7.725421E-02
6.729600E+03	-1.765354E+01	1.402958E-01	7.725421E-02
6.730700E+03	-1.765037E+01	1.403252E-01	7.725421E-02
6.731900E+03	-1.764778E+01	1.370351E-01	7.725421E-02
6.733000E+03	-1.764411E+01	1.375978E-01	7.725421E-02
6.734200E+03	-1.764071E+01	1.456738E-01	7.725421E-02
6.735400E+03	-1.763667E+01	1.436590E-01	7.725421E-02
6.736500E+03	-1.763007E+01	1.417417E-01	7.725421E-02
6.737700E+03	-1.762374E+01	1.397347E-01	7.725421E-02
6.738800E+03	-1.761918E+01	1.393879E-01	7.725421E-02
6.740000E+03	-1.761446E+01	1.368913E-01	7.725421E-02
6.741100E+03	-1.761137E+01	1.426056E-01	7.725421E-02
6.742300E+03	-1.761116E+01	1.457489E-01	7.725421E-02
6.743500E+03	-1.760799E+01	1.482812E-01	7.725421E-02
6.744600E+03	-1.760684E+01	1.480571E-01	7.725421E-02
6.745800E+03	-1.760337E+01	1.443811E-01	7.725421E-02
6.746900E+03	-1.759754E+01	1.427103E-01	7.725421E-02
6.748100E+03	-1.759373E+01	1.399450E-01	7.725421E-02
6.749300E+03	-1.759083E+01	1.371990E-01	7.725421E-02
6.750400E+03	-1.758553E+01	1.307518E-01	7.725421E-02
6.751600E+03	-1.758131E+01	1.291705E-01	7.725421E-02
6.752700E+03	-1.757944E+01	1.259681E-01	7.725421E-02
6.753900E+03	-1.757536E+01	1.238753E-01	7.725421E-02
6.755100E+03	-1.757078E+01	1.231721E-01	7.725421E-02
6.756200E+03	-1.756762E+01	1.233770E-01	7.725421E-02
6.757400E+03	-1.756833E+01	1.235807E-01	7.725421E-02
6.758500E+03	-1.756785E+01	1.233733E-01	7.725421E-02
6.759700E+03	-1.756641E+01	1.233732E-01	7.725421E-02
6.760800E+03	-1.756584E+01	1.206100E-01	7.725421E-02
6.762000E+03	-1.756375E+01	1.207554E-01	7.725421E-02
6.763200E+03	-1.756338E+01	1.154796E-01	7.725421E-02
6.764300E+03	-1.756515E+01	1.164295E-01	7.725421E-02
6.765500E+03	-1.756567E+01	1.177242E-01	7.725421E-02
6.766600E+03	-1.756441E+01	1.177758E-01	7.725421E-02
6.767800E+03	-1.756143E+01	1.179482E-01	7.725421E-02
6.769000E+03	-1.755834E+01	1.153746E-01	7.725421E-02
6.770100E+03	-1.755640E+01	1.165548E-01	7.725421E-02
6.771300E+03	-1.755878E+01	1.117474E-01	7.725421E-02
