#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
2991.41608916	-7.658437276028571e-16	-7.658437276028571e-16	1.89835042434e-15
2991.6160726	-1.859187342357143e-16	-1.859187342357143e-16	1.9023138758e-15
2991.81605605	-1.0368791919285716e-15	-1.0368791919285716e-15	1.816507916301e-15
2992.0160395	-2.5057694336228574e-16	-2.5057694336228574e-16	1.843357415145e-15
2992.21602294	7.6651421576e-18	7.6651421576e-18	1.803315787374e-15
2992.41600639	-6.847302601514286e-16	-6.847302601514286e-16	1.7473418864964e-15
2992.61598984	-6.3796089642e-16	-6.3796089642e-16	1.7279948846775e-15
2992.81597328	-5.398612284885714e-16	-5.398612284885714e-16	1.698681512928e-15
2993.01595673	3.1934391548e-16	3.1934391548e-16	1.710942815410599e-15
2993.21594018	-4.615255695257143e-16	-4.615255695257143e-16	1.6326170263272e-15
2993.41592362	-5.2734354764e-16	-5.2734354764e-16	1.608638421117e-15
2993.61590707	-3.4637891069142857e-16	-3.4637891069142857e-16	1.575609092772e-15
2993.81589052	-8.598910120885714e-16	-8.598910120885714e-16	1.542100498246e-15
2994.01587396	-1.0370826313657143e-15	-1.0370826313657143e-15	1.5076237239811e-15
2994.21585741	-3.5612856654e-16	-3.5612856654e-16	1.4963442929797e-15
2994.41584086	-1.8906328010285714e-16	-1.8906328010285714e-16	1.470365337751e-15
2994.61582431	-2.20551403766e-17	-2.20551403766e-17	1.4761316912091e-15
2994.81580775	-5.4069096890857145e-17	-5.4069096890857145e-17	1.434475431516e-15
2995.0157912	6.954817848285715e-17	6.954817848285715e-17	1.4135825614248e-15
2995.21577465	-4.1714654062285717e-16	-4.1714654062285717e-16	1.394678517246001e-15
2995.41675801	-7.9273512286e-16	-7.9273512286e-16	1.347479175504e-15
2995.61674146	-7.720605993228571e-16	-7.720605993228571e-16	1.3001772324954e-15
2995.8167249	-1.8871094932942856e-16	-1.8871094932942856e-16	1.3040921615604e-15
2996.01670835	-5.516837893e-16	-5.516837893e-16	1.2583706108407e-15
2996.2166918	-8.471174544914286e-16	-8.471174544914286e-16	1.218044336087e-15
2996.41667525	-1.0005281640142857e-16	-1.0005281640142857e-16	1.2218498637553e-15
2996.61665869	-5.4490546182285714e-17	-5.4490546182285714e-17	1.2018817690385e-15
2996.81664214	-2.621470459968571e-16	-2.621470459968571e-16	1.1849288666784e-15
2997.01662559	-1.1181264095628572e-16	-1.1181264095628572e-16	1.164705034e-15
2997.21660903	-1.444929703685714e-16	-1.444929703685714e-16	1.1326699104656e-15
2997.41659248	-4.879565913828572e-16	-4.879565913828572e-16	1.1066109150952e-15
2997.61657593	-8.640458573628571e-17	-8.640458573628571e-17	1.0947005764758e-15
2997.81655938	-5.650051236914285e-16	-5.650051236914285e-16	1.0356032041263e-15
2998.01654282	-1.50190983408e-16	-1.50190983408e-16	1.0300050871803e-15
2998.21652627	-1.2073781431085714e-16	-1.2073781431085714e-16	1.0147881779406e-15
2998.41650972	-1.18175507994e-16	-1.18175507994e-16	9.97572423115e-16
2998.61649316	-1.1369306622314286e-16	-1.1369306622314286e-16	9.718522415812e-16
2998.81647661	1.3257235713971428e-16	1.3257235713971428e-16	9.702129088419994e-16
2999.01646006	-3.0452237414e-17	-3.0452237414e-17	9.422084557263997e-16
2999.21644351	-7.183053325771428e-17	-7.183053325771428e-17	9.191391147983998e-16
2999.41642695	3.5331811756e-16	3.5331811756e-16	9.329573864871e-16
2999.6164104	-5.035373532257142e-16	-5.035373532257142e-16	9.045279866893e-16
2999.81639385	-3.4726670550857143e-15	-3.4726670550857143e-15	8.499028233538998e-16
3009.41759918	6.478626032714286e-15	6.478626032714286e-15	9.573923350033997e-14
3009.81756607	-1.393388014862857e-14	-1.393388014862857e-14	8.99737761511e-14
3012.01838392	3.094240767971429e-14	3.094240767971429e-14	7.001547876181e-14
3012.21836737	1.1292306683314287e-14	1.1292306683314287e-14	6.592730615833001e-14
3013.41826806	1.2748387359742856e-14	1.2748387359742856e-14	5.858502763388e-14
3013.61825151	-3.767296205542857e-15	-3.767296205542857e-15	5.657939453383998e-14
3014.01821841	-1.2538896702771429e-14	-1.2538896702771429e-14	5.226550820952001e-14
3015.01813565	2.960397469942857e-15	2.960397469942857e-15	4.70549626992e-14
3015.61808599	9.189810029342856e-15	9.189810029342856e-15	4.497874094896e-14
3016.01805289	-2.1599637901914284e-14	-2.1599637901914284e-14	4.078917165960001e-14
3016.41801979	-7.305877168857143e-15	-7.305877168857143e-15	3.917812711716e-14
3016.81798669	-4.1362693298e-15	-4.1362693298e-15	3.849487073152999e-14
3017.01797014	9.062990830142857e-15	9.062990830142857e-15	3.823269082645e-14
3017.21795359	-2.31777050334e-14	-2.31777050334e-14	3.593530383258e-14
3017.81890385	9.318551243114286e-15	9.318551243114286e-15	3.508532689649999e-14
3018.0188873	-2.7225157151800002e-15	-2.7225157151800002e-15	3.264570101906999e-14
3018.21887075	-3.4111456106285717e-15	-3.4111456106285717e-15	3.266930043436e-14
3018.4188542	3.5513229864571426e-15	3.5513229864571426e-15	3.193000917911999e-14
3018.61883764	-2.5733573845914286e-15	-2.5733573845914286e-15	3.112752082494e-14
3018.81882109	-1.2314726402057142e-14	-1.2314726402057142e-14	2.941724761469e-14
3019.01880454	-6.282984569885715e-16	-6.282984569885715e-16	2.975171664238001e-14
3019.21878799	1.5789506736485715e-14	1.5789506736485715e-14	3.01595389179e-14
3019.41877144	-1.9055445112114286e-15	-1.9055445112114286e-15	2.910981265644e-14
3019.61875489	-5.086881312857143e-15	-5.086881312857143e-15	2.77948131402e-14
3019.81873834	-1.4842982253771428e-15	-1.4842982253771428e-15	2.778716157711e-14
3020.01872179	1.2341062125800001e-15	1.2341062125800001e-15	2.730144478765e-14
3020.21870524	4.076746588514286e-15	4.076746588514286e-15	2.655372618677999e-14
3020.41868869	-4.137038241714286e-15	-4.137038241714286e-15	2.543682979199999e-14
3020.61867214	3.3004656762857145e-15	3.3004656762857145e-15	2.521234501813999e-14
3020.81865558	-6.832190555228571e-15	-6.832190555228571e-15	2.44575679239e-14
3021.01863903	-1.1361714296942857e-14	-1.1361714296942857e-14	2.360591459289e-14
3021.21862248	1.119970432982857e-15	1.119970432982857e-15	2.30834035338e-14
3021.41860593	7.7268253656e-15	7.7268253656e-15	2.331897779148e-14
3021.61858938	4.5565512204571426e-15	4.5565512204571426e-15	2.284324787342e-14
3021.81857283	3.144192076657143e-15	3.144192076657143e-15	2.237152243291e-14
3022.01855628	-3.294053835685714e-16	-3.294053835685714e-16	2.199553851363001e-14
3022.21853973	2.1725605694514287e-15	2.1725605694514287e-15	2.170635018552e-14
3022.41852318	9.327806882457142e-16	9.327806882457142e-16	2.084250376560001e-14
3022.61850663	-7.333737398342857e-16	-7.333737398342857e-16	2.037313050672e-14
3022.81849008	-3.0165472724e-15	-3.0165472724e-15	1.965639129627001e-14
3023.01847353	2.0189360331685714e-15	2.0189360331685714e-15	1.9505673841e-14
3023.21945689	-4.140152524942857e-15	-4.140152524942857e-15	1.896773255612e-14
3023.41944034	-1.0948894585285713e-15	-1.0948894585285713e-15	1.840760967292e-14
3023.61942379	1.7248842542e-15	1.7248842542e-15	1.83813995576e-14
3023.81940724	3.926902914114286e-15	3.926902914114286e-15	1.806489082365001e-14
3024.01939069	-1.3837038648342858e-15	-1.3837038648342858e-15	1.7209547360448e-14
3024.21937414	3.401561919657143e-16	3.401561919657143e-16	1.7456624017004e-14
3024.41935759	-1.5835099414142858e-15	-1.5835099414142858e-15	1.6753173478192e-14
3024.61934104	-2.4424242172914287e-15	-2.4424242172914287e-15	1.646435694226001e-14
3024.81932449	2.196276759097143e-15	2.196276759097143e-15	1.598910811443099e-14
3025.01930794	2.3471455091314288e-14	2.3471455091314288e-14	1.7940749541e-14
3025.21929139	4.713952352742857e-15	4.713952352742857e-15	1.562095737702e-14
3025.41927484	-5.150932773942857e-15	-5.150932773942857e-15	1.456041409722e-14
3025.61925829	-6.836689852971429e-15	-6.836689852971429e-15	1.4198002276289e-14
3025.81924174	3.1249712502571428e-15	3.1249712502571428e-15	1.4473178052875e-14
3026.01922519	4.022918488057143e-15	4.022918488057143e-15	1.4321875479642e-14
3026.21920864	-7.423501319657143e-16	-7.423501319657143e-16	1.389663037074e-14
3026.41919209	-3.692239309514285e-15	-3.692239309514285e-15	1.3469594300628e-14
3026.61917554	1.00620726222e-15	1.00620726222e-15	1.3340458593825e-14
3026.81915899	-2.7288241447000002e-15	-2.7288241447000002e-15	1.2752729903739e-14
3027.01914244	-1.5048952236114284e-15	-1.5048952236114284e-15	1.283321398664e-14
3027.21912589	-5.436412899628572e-15	-5.436412899628572e-15	1.2415501186994e-14
3027.41910934	-6.485621687114286e-16	-6.485621687114286e-16	1.212178585442e-14
3027.61909278	2.0168978329457144e-15	2.0168978329457144e-15	1.2031844783794e-14
3027.81907623	-9.7676775836e-16	-9.7676775836e-16	1.171238522121e-14
3028.01905968	1.892364273222857e-15	1.892364273222857e-15	1.1699036783232e-14
3028.21904313	3.8772270131142854e-15	3.8772270131142854e-15	1.1458322170176e-14
3028.41902658	4.967266863828571e-16	4.967266863828571e-16	1.1345038302004e-14
3028.61901003	-6.562631430885715e-16	-6.562631430885715e-16	1.108604897084e-14
