wavelength	flux
7344.8	5.9656978e-18
7346.0	6.3779493e-18
7347.2	6.2873134e-18
7348.3	4.4739925e-18
7349.5	3.9158434e-18
7350.6	6.5139127e-18
7351.8	8.3543213e-18
7353.0	5.7451828e-18
7354.1	4.6880678e-18
7355.3	4.3462579e-18
7356.4	5.9001191e-18
7357.6	6.007303e-18
7358.8	5.3398575e-18
7359.9	5.6364389e-18
7361.1	5.6297951e-18
7362.2	4.8367185e-18
7363.4	4.5139151e-18
7364.5	6.7665274e-18
7365.7	5.9908341e-18
7366.9	3.496959e-18
7368.0	4.6031248e-18
7369.2	5.9418587e-18
7370.3	4.5677426e-18
7371.5	4.8476082e-18
7372.7	7.1519821e-18
7373.8	5.4176057e-18
7375.0	6.7822997e-18
7376.1	6.4603333e-18
7377.3	8.101953e-18
7378.4	6.2599426e-18
7379.6	5.8695822e-18
7380.8	4.951332e-18
7381.9	5.5348464e-18
7383.1	5.998759e-18
7384.2	5.6199867e-18
7385.4	4.689391e-18
7386.6	4.6872376e-18
7387.7	6.4784091e-18
7388.9	8.5134052e-18
7390.0	7.3959895e-18
7391.2	7.9106567e-18
7392.4	4.7767221e-18
7393.5	4.7322057e-18
7394.7	4.9860093e-18
7395.8	5.27808e-18
7397.0	5.6311761e-18
7398.1	3.5195073e-18
7399.3	4.2780984e-18
7400.5	7.7209769e-18
7401.6	7.6293037e-18
7402.8	4.4225964e-18
7403.9	3.526454e-18
7405.1	6.4802826e-18
7406.3	5.9959929e-18
7407.4	5.7298542e-18
7408.6	7.822219e-18
7409.7	8.4354168e-18
7410.9	6.5718216e-18
7412.1	6.7006423e-18
7413.2	4.8121382e-18
7414.4	4.9963805e-18
7415.5	7.0082575e-18
7416.7	6.152616e-18
7417.8	5.1611413e-18
7419.0	5.4839258e-18
7420.2	5.2427666e-18
7421.3	6.3281521e-18
7422.5	4.6174592e-18
7423.6	4.4131408e-18
7424.8	6.4275774e-18
7426.0	6.7245037e-18
7427.1	7.2064148e-18
7428.3	7.4264544e-18
7429.4	5.4662409e-18
7430.6	5.2117388e-18
7431.8	4.6543558e-18
7432.9	5.5701821e-18
7434.1	7.8602102e-18
7435.2	6.471901e-18
7436.4	7.0473303e-18
7437.5	6.4706605e-18
7438.7	6.5905267e-18
7439.9	4.5662293e-18
7441.0	3.6727373e-18
7442.2	4.2387868e-18
7443.3	6.9417075e-18
7444.5	7.476037e-18
7445.7	6.239577e-18
7446.8	3.673345e-18
7448.0	2.8498861e-18
7449.1	4.1659471e-18
7450.3	8.7248488e-18
7451.4	3.717469e-18
7452.6	4.0221447e-18
7453.8	6.8281609e-18
7454.9	6.7929642e-18
7456.1	6.33985e-18
7457.2	5.5995159e-18
7458.4	6.7298944e-18
7459.6	6.1532229e-18
7460.7	7.4669835e-18
7461.9	5.923994e-18
7463.0	9.4740875e-18
7464.2	7.6543048e-18
7465.4	5.4632886e-18
7466.5	3.6082336e-18
7467.7	5.9357593e-18
7468.8	7.6665353e-18
7470.0	6.6158123e-18
7471.1	5.7652526e-18
7472.3	4.6536806e-18
7473.5	6.6607229e-18
7474.6	5.5668442e-18
7475.8	5.0072035e-18
7476.9	8.314335e-18
7478.1	7.6759739e-18
7479.3	6.9946152e-18
7480.4	8.6552257e-18
7481.6	5.4956681e-18
7482.7	4.4791109e-18
7483.9	5.6781517e-18
7485.1	7.5510897e-18
7486.2	7.653318e-18
7487.4	5.1436407e-18
7488.5	5.5593083e-18
7489.7	6.7577446e-18
7490.8	8.8918381e-18
7492.0	7.3887523e-18
7493.2	6.7420335e-18
7494.3	5.5698816e-18
7495.5	6.3376863e-18
7496.6	6.5708247e-18
7497.8	8.346324e-18
7499.0	5.5788584e-18
7500.1	5.7142878e-18
7501.3	5.857272e-18
7502.4	4.572321e-18
7503.6	4.9458301e-18
7504.8	4.7520056e-18
7505.9	7.0113026e-18
7507.1	4.8548101e-18
7508.2	6.2848613e-18
7509.4	7.9931459e-18
7510.5	7.1188332e-18
7511.7	7.163111e-18
7512.9	8.8890389e-18
7514.0	5.3295919e-18
7515.2	2.4197786e-18
7516.3	5.5371252e-18
7517.5	8.8483047e-18
7518.7	1.0594625e-17
7519.8	6.4590174e-18
7521.0	8.1312941e-18
7522.1	8.8929805e-18
7523.3	9.5774332e-18
7524.4	1.0458322e-17
7525.6	1.2534889e-17
7526.8	2.1308218e-18
7527.9	-5.3464588e-19
7529.1	6.2309908e-18
7530.2	9.9807925e-18
7531.4	2.4480183e-18
7532.6	2.7862659e-18
7533.7	7.9494524e-18
7534.9	9.69277e-18
7536.0	6.8030239e-18
7537.2	7.6922466e-18
