#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
9941.80771409	5.9118277620868596e-24	5.901539671684057e-24	2.034192760261001e-16
9942.40866837	8.467005722183741e-17	8.456523045313987e-17	2.014169005228e-16
9943.00862272	1.4299072149535988e-16	1.427566541539267e-16	2.039080270173001e-16
9943.60857707	-5.639265907566052e-17	-5.626923230313512e-17	2.023014751515e-16
9944.20853143	0.0	0.0	1.993129157894e-16
9944.80848578	1.5071996720421063e-16	1.506906844254514e-16	1.935806139574e-16
9945.40844014	-1.2631251653352039e-17	-1.2630556139135217e-17	1.977889152654e-16
9946.00839449	1.7752207268809355e-16	1.7751001207512435e-16	2.0086229088e-16
9946.60934877	2.0587417887620492e-17	2.0585961002953733e-17	1.975485967128e-16
9947.20930313	-4.1901320643158903e-17	-4.189751310421634e-17	2.06972664325e-16
9947.80925748	5.625368149398486e-17	5.624419576942654e-17	2.060667389942e-16
9948.40921184	8.483115195725234e-17	8.480767846539491e-17	1.9851306576e-16
9949.0091662	1.1703429765950927e-16	1.1701303485265735e-16	1.879188237696001e-16
9949.60912056	1.4920770556906496e-16	1.4919977123618767e-16	1.862019677996e-16
9950.20907492	7.343322650569499e-17	7.343189042711237e-17	1.845161175424001e-16
9950.8100292	4.2650319481814094e-17	4.264865547646526e-17	1.781760373544e-16
9951.40998356	4.04301170362732e-17	4.0420987573651573e-17	1.832254261214e-16
9952.00993792	1.1935785314072459e-17	1.1924926164308786e-17	1.74569657301e-16
9952.60989228	2.2112497326545918e-17	2.2077769226085498e-17	1.729647957648e-16
9953.20984664	1.321975165725549e-17	1.320235684852052e-17	1.751056841457001e-16
9953.80980101	-5.926424342454872e-17	-5.919950141037857e-17	1.749995644688e-16
9954.41075529	3.0499886445064235e-17	3.047573734120777e-17	1.696259756150999e-16
9955.01070966	2.965239606123141e-17	2.963683799448834e-17	1.652638845657e-16
9955.61066402	2.980772818834089e-17	2.9800662044842655e-17	1.63636257332e-16
9956.21061839	-6.405956384647793e-17	-6.404693272836719e-17	1.67944491323e-16
9956.81057275	-6.255327473502893e-18	-6.250251287529362e-18	1.730321160002e-16
9957.41052712	-1.3939724218778104e-16	-1.3918782366374217e-16	1.79914149312e-16
9958.01048148	4.8605119585016824e-17	4.8548421771564615e-17	1.783409419547999e-16
9958.61143577	1.329462594495952e-17	1.3278320854024391e-17	1.71031889701e-16
9959.21139014	-4.425133083961565e-17	-4.4177366667985836e-17	1.564129956977e-16
9959.81134451	7.354605644364971e-17	7.345694667473841e-17	1.58835963532e-16
9960.41129888	8.43306535636692e-17	8.428598518401367e-17	1.600639329237e-16
9961.01125324	5.514732035982374e-17	5.5138692649986034e-17	1.63872793188e-16
9961.61120761	-8.527614479432438e-17	-8.527326704049522e-17	1.58263561e-16
9962.21116198	2.31030715275155e-16	2.3101978937294437e-16	1.681078417443999e-16
9962.81211628	1.741061997262441e-16	1.7406914610633178e-16	1.699251666127999e-16
9963.41207065	1.9720667656436673e-17	1.9711387923953674e-17	1.637556802458e-16
9964.01202502	7.842908737602164e-17	7.8394462174276e-17	1.580891635524e-16
9964.61197939	-8.527942901031751e-17	-8.526427103474981e-17	1.5177972690957e-16
9965.21193377	-2.069615172306762e-17	-2.069526609843896e-17	1.4442526107636e-16
9965.81188814	1.0519220050746888e-16	1.0518464206796063e-16	1.4453649644816e-16
9966.41184251	5.2683937081243875e-17	5.2675372665899514e-17	1.3995508173456e-16
