#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
5337.21043783	6.861022353442093e-17	6.850749900782116e-17	1.0358533198143e-14
5337.41042156	-5.10272922243197e-15	-5.095107877580956e-15	1.0549399396432e-14
5337.61040529	-1.2908540492300346e-15	-1.2889317563188227e-15	1.009027462112e-14
5337.81138894	-2.2166709826891482e-16	-2.2133801652947902e-16	9.666557305839998e-15
5338.01137268	-6.606003937906031e-16	-6.596227198111373e-16	9.817883336573002e-15
5338.21135641	1.896767655537767e-15	1.8939692243654656e-15	9.428000704005e-15
5338.41134014	1.2326791332877552e-15	1.2308662197322765e-15	9.743546330364003e-15
5338.61132387	-2.051277594150313e-15	-2.0482705730746283e-15	9.31400312541e-15
5338.81130761	2.2317481748400486e-16	2.2284874485145546e-16	9.620523225770003e-15
5339.01129134	-1.322402082648029e-15	-1.3204764560021383e-15	9.539357824185e-15
5339.21127507	-1.952063542258959e-15	-1.9492305940677114e-15	9.479046058200002e-15
5339.41125881	-1.4163696650518057e-15	-1.4143210182838346e-15	9.619553663719997e-15
5339.61124254	-9.014226233668598e-16	-9.001230512761087e-16	9.494984719454994e-15
5339.81122627	5.280269953646237e-16	5.272681596676327e-16	9.268110980684998e-15
5340.01121001	-3.995477325977846e-15	-3.989752839011869e-15	9.255051404766e-15
5340.21119374	-2.013650891580877e-15	-2.010774139315482e-15	9.135277604669999e-15
5340.41117747	-9.479651584659884e-16	-9.46614493372261e-16	9.33967471072e-15
5340.61116121	-1.2879255764275426e-15	-1.2860949895831346e-15	9.334757419994999e-15
5340.81114494	-7.714757566563072e-16	-7.703815851132057e-16	9.34620715506e-15
5341.01112867	2.327718502403946e-15	2.324423055859734e-15	9.377463086159996e-15
5341.21111241	2.8646934775080704e-19	2.860643311504556e-19	9.020323074107996e-15
5341.41109614	4.4231362369318133e-16	4.4168881456418107e-16	9.377431161685e-15
5341.61107987	-1.5519568318098187e-15	-1.5497654681365835e-15	8.852311262335997e-15
5341.81106361	-9.17007774418965e-16	-9.157130305824242e-16	8.86664490992e-15
5342.01104734	1.711076924738706e-16	1.7086605420569226e-16	9.218307345701996e-15
5342.21103108	3.5959435020095196e-16	3.590863549587979e-16	9.137497721235e-15
5342.41101481	1.9877212769183875e-15	1.984912201215733e-15	8.933673806144998e-15
5342.61099854	3.267256767143221e-15	3.2626382117493744e-15	9.168791594040001e-15
5342.81098228	-5.369414838039329e-16	-5.361824229185796e-16	8.637347689216e-15
5343.01196593	8.809225783725024e-16	8.796775346265771e-16	9.42301841523e-15
5343.21194966	-2.8966154680828512e-15	-2.8925243100335983e-15	8.576302981957997e-15
5343.4119334	-2.894558889959573e-16	-2.890475542682808e-16	8.830142423796999e-15
5343.61191713	-3.589295576731144e-15	-3.584241645687357e-15	8.631841753739999e-15
5343.81190086	-1.398749802841095e-15	-1.3967854807961172e-15	8.973932437091999e-15
5344.0118846	-2.084664872538057e-16	-2.0817474168279912e-16	8.851601154373e-15
5344.21186833	-8.983963876192717e-16	-8.971444480429428e-16	8.283418261660999e-15
5344.41185207	-4.362464108169125e-15	-4.356415143590826e-15	8.151124142688002e-15
5344.6118358	-1.6778965795120512e-15	-1.6755830616934398e-15	8.369822366808e-15
5344.81181953	9.325123504250822e-16	9.31234514755973e-16	8.104395851874e-15
5345.01180327	-2.856407040929491e-16	-2.852518800522842e-16	8.45618739399e-15
5345.211787	3.4743605826666335e-16	3.4696641673470207e-16	8.451642438996e-15
5345.41177074	-6.317094322463089e-16	-6.308616880979658e-16	8.067305821762e-15
5345.61175447	-3.222626488688474e-15	-3.2183335193560104e-15	7.982925130403996e-15
5345.8117382	-1.8629619649444526e-15	-1.8604984448450946e-15	8.295447586967e-15
5346.01172194	-5.813285061662793e-16	-5.805653575392144e-16	8.025992499311001e-15
5346.21170567	-9.301469480277859e-17	-9.289345087483343e-17	8.096609819903997e-15
5346.41168941	-3.4595264574376945e-15	-3.4550474092284286e-15	7.837680684072e-15
5346.61167314	-6.625182420023094e-16	-6.616659235296391e-16	7.847357945077e-15
5346.81165688	-1.2597200922762426e-15	-1.2581091044975915e-15	7.602427336971997e-15
5347.01164061	9.054917269106682e-17	9.043402624649663e-17	7.638554179802e-15
5347.21162434	3.2859313749169498e-15	3.281775343233408e-15	7.621142363717999e-15
5347.41160808	-2.3073252307747695e-15	-2.3044221361592265e-15	7.465412984351998e-15
5347.61159181	-1.0978253071411243e-15	-1.0964509767288525e-15	7.751289838428e-15
5347.81157555	-4.683037656525654e-16	-4.677203717758876e-16	7.758530941752001e-15
5348.01155928	-3.047650615301952e-15	-3.0438719663461315e-15	7.51089925756e-15
5348.21154302	-2.6086837285758652e-15	-2.605464244650798e-15	7.971159455136e-15
5348.41252667	7.853462434788469e-16	7.84381370179483e-16	7.83011081314e-15
5348.6125104	-3.707402543732089e-15	-3.702867526540006e-15	7.643781317773002e-15
5348.81249414	-3.6133346701503985e-15	-3.608933405233945e-15	7.233984333108002e-15
5349.01247787	-1.144773436703962e-15	-1.1433846548449478e-15	7.493469892746e-15
5349.21246161	-1.755301870335739e-15	-1.7531801897739192e-15	7.665325027209e-15
5349.41244534	-1.7461828930075095e-15	-1.7440776373543447e-15	7.558948016483e-15
5349.61242908	-3.839033362488925e-15	-3.834398563282447e-15	7.338267351275002e-15
5349.81241281	1.0940141615587046e-15	1.0926800613915718e-15	7.490616215683998e-15
5350.01239655	-5.327021791317956e-16	-5.32050496060628e-16	7.104135498680001e-15
5350.21238028	-6.485254011392607e-16	-6.477490681880021e-16	7.432588034297999e-15
5350.41236402	1.7821595300226334e-15	1.7800521734886946e-15	7.339354514805002e-15
5350.61234775	2.5989633688109197e-15	2.595905373015422e-15	7.242278390930002e-15
5350.81233149	2.347560178793052e-15	2.344797400352138e-15	7.460971964259996e-15
5351.01231522	3.1703331301982047e-15	3.166591611039425e-15	7.314008811721e-15
5351.21229896	2.3075646138806434e-15	2.304877264200285e-15	7.141358563809996e-15
5351.41228269	2.390866981403334e-16	2.3881074858804083e-16	7.457187301538002e-15
5351.61226643	8.168362317891116e-16	8.158987195239296e-16	6.910837154520001e-15
5351.81225016	1.344585887321172e-15	1.3430500068917005e-15	7.116673845815998e-15
5352.0122339	-4.2044098632618474e-16	-4.199628892527575e-16	6.867031822910001e-15
5352.21221763	2.8453530434958543e-15	2.8421317006448153e-15	6.994783537449e-15
5352.41220137	-2.4286449565994102e-15	-2.425907355580485e-15	6.684225607259999e-15
5352.6121851	3.5043353035562975e-16	3.500402397919455e-16	6.564645670899999e-15
5352.81216884	-1.0102234781539878e-15	-1.009094643942513e-15	6.779968865684998e-15
5353.01215257	1.7792399688241307e-15	1.777260467601501e-15	6.468344195412e-15
5353.21213631	-2.8023769025559894e-16	-2.799272586987716e-16	6.665198429190001e-15
5353.41212005	3.0255097096480412e-15	3.022172544888763e-15	6.668401632587999e-15
5353.61210378	9.421750222252013e-16	9.411401054564636e-16	6.712902581503998e-15
5353.81308743	1.0303956451763589e-15	1.0292682692048832e-15	6.518481413282999e-15
5354.01307117	1.8843952806899366e-15	1.8823403898993588e-15	6.416607019790998e-15
5354.21305491	2.0602127698641087e-15	2.0579694286013562e-15	6.229526386907998e-15
