#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
9941.56873227	2.286552396968689e-24	2.2837853739572923e-24	1.167557479825e-16
9942.16868663	-1.3894020347802604e-17	-1.3866236669319705e-17	1.1544888995435e-16
9942.76864098	2.1736533623163216e-18	2.1708342174803246e-18	1.186991849652e-16
9943.36959526	-2.7733335311406522e-17	-2.7719736539004337e-17	1.1836106004151e-16
9943.96954961	0.0	0.0	1.1013936890682e-16
9944.56950396	1.2687878227077337e-17	1.2684387904686493e-17	9.983597932336e-17
9945.16945832	7.343671355105968e-18	7.341553885831938e-18	1.0563009801625e-16
9945.76941267	2.113906149224228e-17	2.1132875439618483e-17	1.0898829656868e-16
9946.36936703	4.8699564677643213e-17	4.8685484503241224e-17	1.1528461482048e-16
9946.96932138	2.4898033129285793e-17	2.4889066312999647e-17	1.188345988656301e-16
9947.57027566	3.563650809798468e-17	3.5620479301202346e-17	1.2853849624902e-16
9948.17023002	-1.3082204313966948e-17	-1.3077578379999053e-17	1.1289254023506e-16
9948.77018438	-1.420915410708466e-17	-1.4205400805783522e-17	1.084471474872e-16
9949.37013874	4.0517181068145096e-17	4.050688418544701e-17	9.961065724830005e-17
9949.9700931	3.7956110247617265e-17	3.794529769642153e-17	9.632264050588002e-17
9950.57004746	-2.9648301926474766e-17	-2.963438136170409e-17	9.435768232151997e-17
9951.17000182	8.724238981449239e-18	8.715378333687267e-18	9.622009842126001e-17
9951.76995618	2.062666399206783e-17	2.0595605671433928e-17	9.438852939593999e-17
9952.37091046	2.1493821101885216e-17	2.146563478381745e-17	9.518330493872001e-17
9952.97086482	2.865946137132643e-17	2.8629937048649333e-17	9.485732035999999e-17
9953.57081919	-2.048886892921049e-17	-2.0473318379245343e-17	9.258809196237997e-17
9954.17077355	6.555201651488608e-17	6.551605014139591e-17	8.847717881128001e-17
9954.77072791	2.3048617184948604e-17	2.3039785655020012e-17	8.799379684550995e-17
9955.37068227	-5.572415853462132e-17	-5.570098236157528e-17	9.030115344473998e-17
9955.97063664	4.2137813253931e-17	4.2098398518585584e-17	8.900785294632e-17
9956.570591	-1.438871967867156e-17	-1.4367092616984713e-17	9.243803669759999e-17
9957.17154529	3.8380668849909256e-17	3.8326080635663e-17	1.0122443424963e-16
9957.77149966	7.862821565313434e-17	7.85062082472733e-17	1.0573227401982e-16
9958.37145403	1.8336055255821636e-17	1.8313774859974006e-17	1.001951273012e-16
9958.97140839	2.9720177954797686e-17	2.9699637239531304e-17	8.702936308656999e-17
9959.57136276	-7.028880247434607e-17	-7.025662639752665e-17	8.344647410464e-17
9960.17131713	2.481569532306603e-17	2.4807566882189528e-17	8.131962817e-17
9960.7712715	3.188961543953618e-17	3.1880837395341334e-17	8.35160121238e-17
9961.37222579	-2.220436483293691e-17	-2.2197178795821453e-17	8.556252906194004e-17
9961.97218016	2.2254691153621043e-17	2.224353676197962e-17	9.208581432388001e-17
9962.57213453	-3.516887872098785e-17	-3.514666492061824e-17	9.983760610183999e-17
9963.1720889	4.1293193518288773e-17	4.127387017948704e-17	9.920623295466e-17
9963.77204327	-1.4384230608839382e-17	-1.4379834718494038e-17	9.509860562213997e-17
9964.37199764	-2.506039491708874e-18	-2.5053586905836398e-18	8.584466083199998e-17
9964.97195202	2.2379652837987428e-18	2.237272903588552e-18	7.733130777141e-17
9965.57190639	2.468645996797668e-17	2.4676598217178912e-17	7.566614465381999e-17
9966.17286069	-3.505871219456173e-17	-3.5039927020796434e-17	7.639095944034e-17
9966.77281506	1.2819489802679421e-17	1.2810101290862339e-17	7.419218403559996e-17
9967.37276944	5.0423795590365816e-17	5.0359320224925795e-17	7.472968181406e-17
9967.97272381	-1.9103205821986984e-17	-1.9060233103996606e-17	7.539740440710001e-17
9968.57267819	5.705411011320609e-17	5.693853535187618e-17	7.739131453631999e-17
9969.17263256	-9.467316146199637e-18	-9.458224304695197e-18	7.352443327902e-17
9969.77258694	5.7088054305532e-17	5.705551302721668e-17	7.246536858031999e-17
9970.37254132	4.820657468538421e-17	4.817468166073568e-17	7.171993564328e-17
9970.97349562	-1.4534019125995642e-17	-1.452597925720237e-17	7.199638564479e-17
9971.57345	4.177518300778639e-17	4.175565628435144e-17	7.195916701719998e-17
9972.17340438	5.4702162562507704e-17	5.4681322405082966e-17	7.155982502175e-17
9972.77335876	3.2871309167607004e-17	3.2861549458567756e-17	7.236094626815998e-17
9973.37331314	1.3871945912123154e-17	1.386820160594668e-17	7.28489706594e-17
9973.97326752	4.32090083170955e-18	4.319736617914883e-18	7.212035072394002e-17
9974.5732219	-3.051955986843883e-18	-3.0510545581154185e-18	7.143783874164e-17
9975.17317628	-2.36382342263162e-17	-2.362883425962023e-17	6.89548925667e-17
9975.77413059	-1.4209381590944825e-17	-1.420240153559391e-17	6.726385635563997e-17
9976.37408497	1.3466949534727582e-17	1.3461062985972202e-17	6.599509985327999e-17
9976.97403935	-6.492017182317178e-18	-6.487386787695383e-18	6.541104585511997e-17
9977.57399374	2.9588476112913054e-18	2.9524199743052554e-18	6.517074250324e-17
9978.17394812	-1.346844995464073e-17	-1.3421826076339128e-17	6.502371554038999e-17
9978.77390251	2.1253672813097425e-17	2.121247880729073e-17	6.414065013279999e-17
9979.37385689	5.733313021465613e-18	5.7296995221874925e-18	6.522398238270001e-17
9979.9748112	7.729190426748934e-17	7.725723576695789e-17	6.390447075781999e-17
9980.57476559	-3.221817840971071e-17	-3.2206725400243915e-17	6.376451405408002e-17
9981.17471998	2.880689544688087e-17	2.879864261715967e-17	6.256040675169001e-17
9981.77467436	1.451268124905164e-17	1.4508696462562726e-17	6.05834251802e-17
9982.37462875	1.874497547780124e-18	1.8739803301709117e-18	6.129479885750004e-17
9982.97458314	5.086672546981109e-17	5.085221885027419e-17	6.134455550789999e-17
9983.57453753	1.0352149617720343e-17	1.0348373528378001e-17	5.897526303798002e-17
9984.17449192	7.683845074962246e-18	7.677304387701507e-18	6.000704269343999e-17
9984.77544623	2.5051891025601237e-17	2.500604677979788e-17	5.895564335136e-17
9985.37540062	5.760782592111715e-18	5.749043510981969e-18	5.962265866799999e-17
9985.97535502	3.593319580317424e-17	3.5894915204221e-17	5.712782569469999e-17
9986.57530941	4.706999435116347e-17	4.704474827076617e-17	5.8299289139e-17
9987.1752638	2.1995594571577594e-17	2.1981025549649105e-17	5.735214651946999e-17
9987.77521819	-3.1534314336612342e-18	-3.151192021153479e-18	5.616266126404001e-17
9988.37517259	5.1870173382553864e-17	5.1838619945305904e-17	5.738389640654999e-17
9988.97512698	-8.590848685580794e-18	-8.584220172078202e-18	5.630505758632001e-17
9989.5760813	1.28314880706821e-17	1.2818222021059422e-17	5.684381988620002e-17
9990.1760357	5.221126283400471e-17	5.215857426552783e-17	5.779903493725001e-17
9990.77599009	-2.0762493673548906e-17	-2.0749139557979534e-17	5.586492440848002e-17
9991.37594449	3.8392639097084617e-17	3.8375668526630476e-17	6.961048315035998e-17
9991.97589889	2.0065660758909823e-17	2.0057889994015668e-17	6.441631690442e-17
9992.57585328	-1.5768777291253242e-17	-1.5758629699806938e-17	7.420283934609001e-17
9993.17580768	4.27434071548074e-18	4.264498465959666e-18	5.340839682079998e-17
9993.77576208	-1.9028601298303102e-18	-1.894870406397751e-18	5.189246917200001e-17
9994.3767164	3.7400627952886604e-17	3.7297266736511477e-17	5.196316475741999e-17
9994.9766708	2.231767415751144e-18	2.229268585901565e-18	5.210483790587998e-17
9995.5766252	3.6646113581948263e-17	3.6619322838870994e-17	5.100926887692001e-17
9996.1765796	2.0588023648481136e-17	2.057775950695549e-17	5.251144544615998e-17
9996.77653401	-1.2162084036211245e-17	-1.2157917840101532e-17	5.165058903270001e-17
9997.37648841	3.030430107453206e-17	3.029348472072793e-17	5.065388896589997e-17
9997.97644281	3.517017987482078e-17	3.514634914403858e-17	5.000713270166e-17
9998.57739714	4.562748215924543e-18	4.557302251577723e-18	5.023688907586999e-17
9999.17735154	-5.655866135901695e-18	-5.645804413122121e-18	4.970536386144e-17
9999.78030572	3.0927775757869775e-17	3.083554866181661e-17	5.028924538812997e-17
10000.3802601	-4.475447351195593e-18	-4.4616571752907165e-18	5.384735109950002e-17
10000.9802145	-8.526411739467201e-18	-8.513558063176751e-18	5.492887954418e-17
10001.5801689	-2.3489465455262286e-17	-2.3477313444822535e-17	5.413687905080999e-17
10002.1801233	3.825678368309901e-17	3.824093714046638e-17	5.114025603707998e-17
10002.7800777	-8.948267561316417e-18	-8.943946939662934e-18	4.865751157813001e-17
10003.3800322	2.220168369093577e-17	2.2192618716175986e-17	4.775954650407999e-17
10003.9799866	-1.165568309097529e-17	-1.1651941224935264e-17	4.71879064906e-17
10004.579941	6.959848690997977e-17	6.957778182211704e-17	4.653036503097998e-17
