#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
2989.56024277	-1.3769765634146775e-15	-1.3769765634146775e-15	1.5815225936358e-15
2989.76022622	-1.390371114189061e-15	-1.390371114189061e-15	1.5799614624168e-15
2989.96020967	-1.3213549850909448e-15	-1.3213549850909448e-15	1.577190472647e-15
2990.16019311	-1.3790240641624456e-15	-1.3790240641624456e-15	1.577322042808e-15
2990.36017656	-1.2427817419532422e-15	-1.2427817419532422e-15	1.571682291608e-15
2990.56016001	-1.3663489049494113e-15	-1.3663489049494113e-15	1.574318249508e-15
2990.76014345	-1.0972374167141296e-15	-1.0972374167141296e-15	1.56289482268e-15
2990.9601269	-1.3521501738668325e-15	-1.3521501738668325e-15	1.56997995672e-15
2991.16011035	-8.210335648809067e-16	-8.210335648809067e-16	1.547344620731e-15
2991.36009379	-1.3361664848861802e-15	-1.3361664848861802e-15	1.5517780125981e-15
2991.56007724	-2.8989487033284075e-16	-2.8989487033284075e-16	1.5031812328434e-15
2991.76006069	-4.963663911599549e-16	-4.963663911599549e-16	1.496645488496399e-15
2991.96004413	-2.538178388432978e-15	-2.538178388432978e-15	1.4228094622041e-15
2992.16002758	-3.02356853043676e-15	-3.02356853043676e-15	1.4299159259034e-15
2992.36101094	-1.981094188885153e-15	-1.981094188885153e-15	1.4489676633416e-15
2992.56099439	-1.443651918854059e-16	-1.443651918854059e-16	1.4434077278308e-15
2992.76097784	-1.6178003837898342e-15	-1.6178003837898342e-15	1.3588821531054e-15
2992.96096128	-2.8908930645694026e-16	-2.8908930645694026e-16	1.4224750487148e-15
2993.16094473	-3.9533681274248703e-16	-3.9533681274248703e-16	1.3968241980958e-15
2993.36092818	-6.233024801226042e-17	-6.233024801226042e-17	1.3660263299222e-15
2993.56091162	-3.8149979318752617e-16	-3.8149979318752617e-16	1.3412071626975e-15
2993.76089507	-7.860650125818464e-16	-7.860650125818464e-16	1.3112054365539e-15
2993.96087852	-8.443630858143438e-16	-8.443630858143438e-16	1.2534045069656e-15
2994.16086196	-1.2350069361515416e-15	-1.2350069361515416e-15	1.220473217628799e-15
2994.36084541	-1.8390055026948844e-15	-1.8390055026948844e-15	1.2245906249352e-15
2994.56082886	-1.3878311741183904e-15	-1.3878311741183904e-15	1.2337168109868e-15
2994.7608123	-2.2996901052048858e-15	-2.2996901052048858e-15	1.1851341222496e-15
2994.96079575	-3.4587561371849656e-16	-3.4587561371849656e-16	1.2256076863644e-15
2995.1607792	-2.6231284979597532e-15	-2.6231284979597532e-15	1.1761556716935e-15
2995.36076265	-1.4529596791714597e-15	-1.4529596791714597e-15	1.2043316885045e-15
2995.56074609	-3.314401690788032e-16	-3.314401690788032e-16	1.1866330940285e-15
2995.76072954	-8.694265341909465e-16	-8.694265341909465e-16	1.1276414670765e-15
2995.96071299	-6.489818874748263e-16	-6.489818874748263e-16	1.121522577495e-15
2996.16069643	-8.120764888842359e-16	-8.120764888842359e-16	1.0858842113752e-15
2996.36067988	-1.2596441268393487e-15	-1.2596441268393487e-15	1.0305568440636e-15
2996.56066333	-1.3154885591779944e-15	-1.3154885591779944e-15	1.0348284688206e-15
2996.76064677	-1.8173336280221518e-15	-1.8173336280221518e-15	9.990832823994002e-16
2996.96063022	5.835073626456685e-16	5.835073626456685e-16	1.0404152465094e-15
2997.16061367	-1.7815185064440138e-16	-1.7815185064440138e-16	1.0052597017596e-15
2997.36059712	-5.130235660584855e-16	-5.130235660584855e-16	9.658886555849996e-16
2997.56058056	5.274424085473981e-16	5.274424085473981e-16	1.015570656072001e-15
2997.76056401	-2.570828847118748e-16	-2.570828847118748e-16	1.0042145995831e-15
2997.96054746	-4.821636697106337e-16	-4.821636697106337e-16	9.77227283214e-16
2998.1605309	-4.500956070184612e-16	-4.500956070184612e-16	9.455105576468e-16
2998.36051435	5.373968419644266e-16	5.373968419644266e-16	9.513289279665002e-16
2998.56149772	7.332332251456871e-16	7.332332251456871e-16	9.340915416896001e-16
2998.76148116	-5.621632510614358e-16	-5.621632510614358e-16	8.765156097924e-16
2998.96146461	1.261890601160647e-16	1.261890601160647e-16	8.649194858072e-16
2999.16144806	-1.230500005257636e-16	-1.230500005257636e-16	8.626434731936003e-16
2999.36143151	-1.0695498798641266e-15	-1.0695498798641266e-15	8.499251809727997e-16
2999.56141495	-3.7078555032613084e-16	-3.7078555032613084e-16	8.443003381091996e-16
2999.7613984	-3.739916247884549e-17	-3.739916247884549e-17	8.579195892449e-16
2999.96138185	-3.909344878660412e-14	-3.909344878660412e-14	4.851124423747e-14
3000.16136529	-4.88499083463873e-14	-4.88499083463873e-14	9.416443048352999e-14
3000.36134874	-6.091981321622662e-14	-6.091981321622662e-14	1.5517178628289e-13
3000.56133219	-7.923210544440528e-14	-7.923210544440528e-14	1.4624256926595e-13
3000.76131564	-7.235223059764696e-14	-7.235223059764696e-14	1.4083038255276e-13
