#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
5337.23543579	-8.877605841739816e-16	-8.862873332389156e-16	5.114415528252001e-15
5337.43541952	-9.575652872904704e-16	-9.55979957826529e-16	5.277420909919998e-15
5337.63540326	-2.0322586625213078e-15	-2.0289038900749946e-15	4.89660434452e-15
5337.83538699	-1.765265212919904e-17	-1.762360072131164e-17	4.836125505332001e-15
5338.03537072	1.0098302558873605e-15	1.0081734946157793e-15	4.730829203932001e-15
5338.23535446	2.694932256342476e-15	2.6905247477411557e-15	4.753262950925999e-15
5338.43533819	1.3453787305680335e-15	1.3431853920582524e-15	4.907984800320001e-15
5338.63532192	1.195022412636526e-15	1.1930805280072415e-15	4.656563423802001e-15
5338.83530566	-5.656150916714107e-17	-5.646990277200153e-17	4.879017515932002e-15
5339.03528939	-3.0152145308351514e-16	-3.0103474884460485e-16	4.626786881445e-15
5339.23527312	1.4619676885057573e-16	1.4596157654978886e-16	4.640298262831e-15
5339.43525686	-3.372742764455666e-16	-3.367334996023018e-16	4.602537303524998e-15
5339.63524059	-2.11957890219864e-15	-2.1161915527046572e-15	4.594510819009999e-15
5339.83522432	-1.020349477162689e-15	-1.0187240210852061e-15	4.498796410474e-15
5340.03520806	-2.520578266028452e-16	-2.516575120627659e-16	4.464070018958e-15
5340.23519179	1.9234909740780238e-15	1.920444901635563e-15	4.644814052242002e-15
5340.43517552	1.3451777332918626e-15	1.3430531924970838e-15	4.578766837534998e-15
5340.63515926	1.0827843550939537e-15	1.0810783967709301e-15	4.62515283375e-15
5340.83514299	8.388530849487131e-17	8.375342784649169e-17	4.479880791358e-15
5341.03512672	4.280219187530275e-16	4.2735022871886015e-16	4.499332815240001e-15
5341.23511046	-3.0521231345360204e-16	-3.047340129567996e-16	4.300834391202002e-15
5341.43609411	5.329872569847339e-16	5.321527425469739e-16	4.448406039696002e-15
5341.63607784	8.187933066909917e-16	8.175118381514457e-16	4.214748348954e-15
5341.83606157	5.033792839623818e-17	5.0259147557599346e-17	4.51447739262e-15
5342.03604531	1.1733077423820842e-15	1.171471077677005e-15	4.366118285171999e-15
5342.23602904	1.740561927885419e-15	1.7378362426581875e-15	4.365192122208001e-15
5342.43601278	-2.0409841448897518e-16	-2.037786661095043e-16	4.229587439844e-15
5342.63599651	8.301491374898948e-16	8.288481662810915e-16	4.188461720292e-15
5342.83598024	-1.1173485967845708e-15	-1.1155973281331588e-15	4.201207983045001e-15
5343.03596398	-1.7449418160841735e-15	-1.7422074671369798e-15	4.291407881689999e-15
5343.23594771	4.080340825775195e-16	4.0739510127976665e-16	4.267298414595999e-15
5343.43593144	-2.3591762848130132e-15	-2.3554863086049423e-15	4.326043847708e-15
5343.63591518	-5.998826964830693e-16	-5.989461913391283e-16	4.239969784486e-15
5343.83589891	1.3744290344060732e-15	1.3722890095418395e-15	4.225081853598001e-15
5344.03588265	1.0379175445932069e-15	1.0363070405132868e-15	4.33351239285e-15
5344.23586638	1.10675064059501e-16	1.1050406443208409e-16	4.200845137787e-15
5344.43585011	3.5046808136499867e-16	3.4992928268999077e-16	4.050913893108e-15
5344.63583385	-1.610928115789228e-16	-1.6084654395415493e-16	3.883834925243001e-15
5344.83581758	-9.362773696411363e-16	-9.348548949782068e-16	3.9869047348e-15
5345.03580132	-1.8924920539848774e-15	-1.8896358793720182e-15	3.870750655950001e-15
5345.23578505	-1.8171715617910945e-15	-1.8144482339114383e-15	3.88819395784e-15
5345.43576878	-1.4203968717819395e-15	-1.4182836077906956e-15	4.0365033578e-15
5345.63575252	-1.0002488568382244e-15	-9.987716979203887e-16	4.02105023928e-15
5345.83573625	-1.614969939052554e-15	-1.6126026107101398e-15	4.039917418054e-15
5346.03571999	-6.967381546936548e-16	-6.957242977998874e-16	3.961720480608e-15
5346.23570372	-3.4530629626079493e-16	-3.4480740717227503e-16	3.93119722463e-15
5346.43568746	2.705391624277928e-15	2.701509510870144e-15	3.919274366316e-15
5346.63567119	1.6229355243041856e-15	1.620621523200694e-15	3.695707012014002e-15
5346.83665484	6.157220405728066e-16	6.148493727189908e-16	3.779179988931002e-15
5347.03663858	1.056955889980846e-15	1.0554663005181306e-15	3.753539423025e-15
5347.23662231	2.051006774432123e-15	2.0481318668007774e-15	3.876585577128001e-15
5347.43660605	-1.3640620546743347e-15	-1.3621599973250506e-15	3.96557880885e-15
5347.63658978	1.0877396372871743e-15	1.086230530754649e-15	4.042760623458e-15
5347.83657351	9.669086804382247e-16	9.655737789622451e-16	3.992578065900001e-15
5348.03655725	4.002886972967038e-15	3.997387050205379e-15	4.001945046192001e-15
5348.23654098	1.4567055593921225e-15	1.4547133899443722e-15	3.750909610199999e-15
5348.43652472	-2.820104343984583e-15	-2.8162652070763986e-15	3.727081933154e-15
5348.63650845	7.344996287339797e-16	7.335042152201319e-16	3.946968432159998e-15
5348.83649219	-3.3231824052129885e-17	-3.318698707855631e-17	3.900806448694e-15
5349.03647592	2.9562895141658227e-17	2.9523182878949264e-17	3.684278340952001e-15
5349.23645966	-8.88971841641969e-16	-8.877827891811548e-16	3.748098361472002e-15
5349.43644339	-6.059189948377622e-16	-6.051118427122064e-16	3.551867610491999e-15
5349.63642713	-1.929943991330303e-15	-1.9273813875030603e-15	3.32385087496e-15
5349.83641086	3.607351614607825e-17	3.602567217307166e-17	3.660773467440001e-15
5350.0363946	-1.977761519967615e-15	-1.9751442752077027e-15	3.47355634805e-15
5350.23637833	8.082838461640183e-16	8.072234779326776e-16	3.699152296815001e-15
5350.43636207	-1.5299644311168264e-15	-1.5279698918774255e-15	3.567417735840001e-15
5350.6363458	-5.939126970757622e-16	-5.931421497113646e-16	3.592397642687999e-15
5350.83632954	-8.345602208674593e-16	-8.334822281558794e-16	3.56773406535e-15
5351.03631327	2.9513584697586e-16	2.9475625186034416e-16	3.615738308937e-15
5351.23629701	2.1132222646167643e-15	2.110515717433785e-15	3.504330095989e-15
5351.43628074	7.467792796168084e-16	7.458268230086633e-16	3.478102332860999e-15
5351.63626448	4.0431251354645954e-16	4.037989997584486e-16	3.616121762143001e-15
5351.83624821	-9.521235442932303e-16	-9.509193248893739e-16	3.241823641254e-15
5352.03723187	1.24287868823858e-15	1.241313394644865e-15	3.32998247736e-15
5352.2372156	-4.132566328132376e-16	-4.1273839894824126e-16	3.327536707637999e-15
5352.43719934	4.272809356884761e-16	4.2674742981992367e-16	3.300955499591998e-15
5352.63718307	6.189623241095293e-16	6.181928459912065e-16	3.278321766234e-15
5352.83716681	-1.6530461409970957e-15	-1.6510000718578767e-15	3.302159137248001e-15
5353.03715054	7.533789884242457e-16	7.524505684218398e-16	3.35066429295e-15
5353.23713428	4.745029009353158e-16	4.739207244301001e-16	3.464503978776001e-15
5353.43711801	-6.347959673540247e-16	-6.340205565678241e-16	3.311340630335e-15
5353.63710175	-8.153700687988085e-16	-8.143784605722884e-16	3.406042747854e-15
5353.83708548	-3.9677883807113404e-16	-3.962983977791491e-16	3.389340629395999e-15
5354.03706922	1.9417181518899307e-15	1.939376968725427e-15	3.431633645451e-15
5354.23705295	1.994712349525124e-15	1.9923164764308626e-15	3.364069808075e-15
5354.43703669	2.7515712125723824e-15	2.748273551589422e-15	3.316391723616e-15
5354.63702043	-4.952764114986111e-16	-4.946830267856379e-16	3.268846261527e-15
5354.83700416	-7.456458167303217e-16	-7.447604619078423e-16	3.142110701573001e-15
5355.0369879	4.561655542122423e-16	4.556276118665801e-16	3.144233464223e-15
5355.23697163	9.489300751088273e-17	9.478168876117647e-17	3.373678873404001e-15
5355.43695537	1.884425923305974e-15	1.88222609860508e-15	3.18659286836e-15
5355.6369391	1.9511620830986085e-15	1.9488952399467786e-15	3.236212721126001e-15
5355.83692284	-7.465277810406414e-16	-7.456646155652982e-16	3.101765511039999e-15
5356.03690658	-1.3272528005684833e-15	-1.3257255198365087e-15	3.04351200711e-15
5356.23689031	-3.0667752294294703e-15	-3.063263284857281e-15	3.094295948308e-15
5356.43687405	-3.227995528790279e-16	-3.2243167454609726e-16	3.0753933981e-15
5356.63685778	-1.231777961330896e-15	-1.2303809060091832e-15	3.012014953240001e-15
5356.83684152	4.4353398595505413e-16	4.4303335737693583e-16	3.072313062855001e-15
5357.03682525	7.151845460270227e-16	7.143811902151728e-16	2.921707633572001e-15
5357.23780891	-2.8209552998387283e-16	-2.817801825463846e-16	2.945204389070999e-15
5357.43779265	1.967057304643312e-16	1.9648689693517804e-16	2.882267338704e-15
5357.63777638	7.877623971838e-16	7.868902371589308e-16	2.925893322e-15
5357.83776012	7.272133991972082e-16	7.26412125501194e-16	3.013053664047e-15
5358.03774385	4.0481740714903575e-16	4.0437348130587203e-16	2.844409455797999e-15
5358.23772759	-2.5210594822529363e-15	-2.518307987827182e-15	2.950304497937999e-15
5358.43771133	6.850323313222609e-17	6.842882920251036e-17	2.966577413419999e-15
5358.63769506	-1.33107790470432e-15	-1.3296392989669233e-15	2.760591386672e-15
5358.8376788	-1.1323771284362254e-15	-1.1311594305152377e-15	2.7564624472e-15
5359.03766253	-1.7245047220790323e-15	-1.7226596894543772e-15	2.773127169296e-15
5359.23764627	-1.504802925178576e-15	-1.5032010602155314e-15	2.838658432636e-15
5359.43763001	-1.015981755464457e-15	-1.0149056337011732e-15	2.7422225671e-15
5359.63761374	-2.563862068095017e-15	-2.5611596641473215e-15	2.793474818512001e-15
5359.83759748	1.0820448211455144e-15	1.0809095378982642e-15	2.808946115885e-15
5360.03758122	-3.701757597788077e-16	-3.697889078463082e-16	2.656564515045e-15
5360.23756495	-1.2949741736717077e-17	-1.2936233038717527e-17	2.721560763034e-15
5360.43754869	5.758482427354555e-16	5.75246682891451e-16	2.629790268648e-15
5360.63753243	2.3269301806170392e-15	2.3245193251583574e-15	2.683067795814999e-15
5360.83751616	-5.691089463454028e-16	-5.685232517370614e-16	2.726313964577001e-15
5361.0374999	7.873879797050605e-16	7.865808937727873e-16	2.6564878939e-15
5361.23748364	-1.0560805342113893e-15	-1.0550010379847809e-15	2.587313899782e-15
5361.43746737	-1.6901595402089816e-15	-1.6884353323475427e-15	2.52820416744e-15
5361.63745111	-2.1451838216573735e-15	-2.1429983098349922e-15	2.620364344884e-15
5361.83743485	2.938644376952608e-16	2.9356528679380863e-16	2.57762692224e-15
5362.03741858	9.024146519452891e-16	9.014963966147082e-16	2.663897434632001e-15
5362.23740232	2.1128727797927207e-15	2.1107231156935826e-15	2.64456488358e-15
5362.43738606	2.5546638234193964e-16	2.5520646685255277e-16	2.651259024426e-15
5362.63836971	6.536173519156601e-16	6.5295231482911e-16	2.552781993623999e-15
5362.83835345	-7.747638535385567e-16	-7.739754582963944e-16	2.407167092325e-15
5363.03833719	-5.466255734537726e-16	-5.460693311513484e-16	2.436637988578e-15
5363.23832092	-7.908465173231539e-16	-7.900419582496279e-16	2.394651216321e-15
5363.43830466	8.129600744361571e-16	8.121334915642073e-16	2.421231631034999e-15
5363.6382884	-2.387315939409678e-15	-2.384890733436768e-15	2.410524327904001e-15
5363.83827213	1.7708697080133058e-15	1.7690729496281322e-15	2.397231675464e-15
5364.03825587	3.3207477368396577e-15	3.3173823864571313e-15	2.411962159686e-15
5364.23823961	-6.527696437102118e-16	-6.521075183758138e-16	2.254393120274001e-15
5364.43822334	-3.109408740316835e-16	-3.106236053613229e-16	2.321848233376e-15
5364.63820708	9.191851811130933e-16	9.18249723689489e-16	2.37197066516e-15
5364.83819082	1.5057949436824335e-15	1.5042842409143664e-15	2.3715244942e-15
5365.03817456	-1.5254173850409816e-15	-1.52390047851044e-15	2.365550177973999e-15
5365.23815829	-3.5253167430174073e-16	-3.521832119550312e-16	2.521186232624e-15
5365.43814203	-6.382596622117623e-16	-6.376321799942401e-16	2.362050971904001e-15
5365.63812577	-4.90446687709652e-16	-4.899670208988417e-16	2.318998617760001e-15
5365.83810951	1.412569441352205e-16	1.4111947981704265e-16	2.293133989995e-15
5366.03809324	1.5205180640670326e-15	1.5190454355437334e-15	2.376326105499001e-15
5366.23807698	9.709228177254145e-17	9.699867096179219e-17	2.173922285211e-15
