#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
9941.55273349	-1.1306227188301845e-25	-1.1284171224308172e-25	1.508600567379601e-16
9942.15268784	3.3992371403660167e-17	3.39308181587561e-17	1.4988821278816e-16
9942.75364212	3.3692930336635755e-17	3.359854685004608e-17	1.525861826345999e-16
9943.35359647	3.556702643314625e-17	3.551203622996748e-17	1.4810151227736e-16
9943.95355083	0.0	0.0	1.4188565645776e-16
9944.55350518	6.153163085521477e-17	6.150490117101082e-17	1.3789478768392e-16
9945.15345953	1.5641473010206018e-17	1.563579953485227e-17	1.3255238594352e-16
9945.75341389	1.8136638098961956e-17	1.8130249778323056e-17	1.399239330216e-16
9946.35336825	6.216338468392761e-17	6.214204632320222e-17	1.4310587570625e-16
9946.9533226	4.3038520536122415e-18	4.3024648679131995e-18	1.51728598538e-16
9947.55427688	2.620371004126155e-17	2.6193842696359557e-17	1.5579919172847e-16
9948.15423124	-1.8432832861134837e-17	-1.842282571192416e-17	1.4668288849937e-16
9948.7541856	1.090615101919029e-17	1.0902144355481824e-17	1.4001287771569e-16
9949.35413996	3.975588461862798e-18	3.9744409224309646e-18	1.310129948277e-16
9949.95409431	5.67634877694359e-17	5.674663247769279e-17	1.2605869212627e-16
9950.55404867	7.025473352566818e-17	7.022932934857905e-17	1.2296382215988e-16
9951.15400303	2.5761827982166736e-17	2.5747023301402742e-17	1.2620716606449e-16
9951.75395739	5.166544926217258e-19	5.160374324517559e-19	1.2437105910418e-16
9952.35491168	1.6852602713303766e-17	1.681947002014733e-17	1.220787067819e-16
9952.95486604	5.2029408714713265e-17	5.1948885912508e-17	1.197713387754e-16
9953.5548204	5.792126540406506e-17	5.784384957206404e-17	1.1981694860136e-16
9954.15477477	2.025929791792788e-18	2.024014020333652e-18	1.1784826663716e-16
9954.75472913	8.73268286342109e-18	8.726029272405039e-18	1.1417454442808e-16
9955.35468349	3.927463925579562e-18	3.925344842405125e-18	1.1789299522998e-16
9955.95463786	6.351507447339401e-17	6.347761809429044e-17	1.179911259176e-16
9956.55459222	4.295802153772873e-18	4.290976195321331e-18	1.2095254437868e-16
9957.15554651	6.013444045028456e-18	6.000939975353799e-18	1.3284181450368e-16
9957.75550088	-2.2792586043424758e-19	-2.2755953366659046e-19	1.3120455854418e-16
9958.35545524	4.9832560405010176e-17	4.972563500041456e-17	1.3069932076556e-16
9958.95540961	3.534089618367422e-17	3.528715720215495e-17	1.161190683276e-16
9959.55536398	-2.6800491274108628e-17	-2.677694098507251e-17	1.14231781394e-16
9960.15531835	3.463099163842518e-18	3.4609213879783716e-18	1.1224057533104e-16
9960.75527271	3.25064893432337e-17	3.249330931501828e-17	1.1007389152368e-16
9961.35522708	4.075770315957044e-17	4.074437980722195e-17	1.0753361127638e-16
9961.95618138	-3.935831888335242e-17	-3.9344082377029164e-17	1.148269204968e-16
9962.55613575	6.456423446641968e-17	6.452835090256666e-17	1.2126487613125e-16
9963.15609012	-5.636838791176981e-17	-5.632442697386696e-17	1.2187648772256e-16
9963.75604449	7.093919907553831e-18	7.090286611083827e-18	1.1723373439031e-16
9964.35599886	6.910298827148954e-17	6.907964752182717e-17	1.0871588230756e-16
9964.95595323	2.0727994810725432e-17	2.072165341151244e-17	1.0199258789445e-16
9965.55590761	3.323299927537302e-18	3.322113988815411e-18	9.940014017394997e-17
9966.1568619	7.796421831454656e-17	7.792412684520116e-17	1.0615401847584e-16
9966.75681628	4.408124499325322e-17	4.40506743855084e-17	1.0818504762009e-16
9967.35677065	7.662930711207251e-17	7.655054656285981e-17	9.888416850896998e-17
9967.95672503	7.711294314814012e-17	7.700414354345876e-17	9.673049909443998e-17
9968.5566794	3.1354641368782216e-17	3.126666791018114e-17	9.967171203989998e-17
9969.15663378	5.919874836951787e-17	5.904493548308404e-17	9.593504655681005e-17
9969.75658816	4.4769363041496937e-17	4.47157679351813e-17	9.580635860227006e-17
9970.35654253	5.208181578821888e-17	5.204148645632942e-17	9.210170686679998e-17
9970.95749684	8.583830935773587e-17	8.575808777356523e-17	9.475319160560004e-17
9971.55745121	5.8421172485104545e-18	5.838399642909565e-18	9.43525263461e-17
9972.15740559	9.128687846033111e-17	9.123386623118978e-17	9.468252750375e-17
9972.75735997	6.074047848799584e-17	6.071420880740219e-17	9.539684129880999e-17
9973.35731435	4.2353466067434973e-17	4.234001674900401e-17	9.382619424999003e-17
9973.95726873	2.6050587124121918e-17	2.60432307142836e-17	9.390818454513997e-17
9974.55722311	4.1886199282407946e-17	4.1874245401374286e-17	9.302624859528002e-17
9975.1571775	9.434645887795284e-17	9.431586527806852e-17	8.960856661330002e-17
9975.7581318	4.2293332206346605e-17	4.227405460064079e-17	8.716866554395997e-17
9976.35808619	4.628900815160843e-17	4.625784119716766e-17	8.824668774684003e-17
9976.95804057	5.214004041014944e-17	5.210723911956477e-17	8.555265615120001e-17
9977.55799495	3.401451667043312e-17	3.398238630086759e-17	8.655713928568001e-17
9978.15794934	5.236970385200592e-17	5.224627631957788e-17	8.686403787179999e-17
9978.75790372	1.5927122577088922e-17	1.5854026910878655e-17	8.575761980827998e-17
9979.35785811	4.022889122991642e-17	4.0144892224057945e-17	8.546685835072e-17
9979.95781249	4.86024468969979e-17	4.855955535486469e-17	8.408055214313996e-17
9980.5587668	5.200906095644618e-17	5.1973061720887974e-17	8.330472118695997e-17
9981.15872119	8.879177200825681e-17	8.875152466689363e-17	8.319231299679998e-17
9981.75867558	3.915906466367178e-17	3.914549188255844e-17	8.163663938304002e-17
9982.35862997	2.3271779833140413e-17	2.326439836928331e-17	8.156897354242e-17
9982.95858436	3.4689643901130575e-17	3.467846000938876e-17	8.097720690471999e-17
9983.55853875	5.4967406702465305e-17	5.4947415472148395e-17	7.948957060547998e-17
9984.15849314	5.550079017455284e-17	5.547393443325785e-17	7.936226497640001e-17
9984.75944745	1.1303981637145154e-16	1.1293574327147576e-16	7.988223630044e-17
9985.35940184	5.305754818578731e-17	5.294723929028795e-17	7.897635212543997e-17
9985.95935623	4.9322818046763836e-17	4.919105215579521e-17	7.860292836088e-17
9986.55931062	5.446168203582429e-18	5.439258371905553e-18	7.881709480736e-17
9987.15926502	9.931428949905656e-17	9.924104603550577e-17	7.626524960249998e-17
9987.75921941	3.449466349977472e-17	3.446358570540425e-17	7.564682358099999e-17
9988.3591738	4.0668373616406874e-17	4.0628071523267084e-17	7.544737886657997e-17
9988.9591282	7.613931926913958e-17	7.608083257998412e-17	7.520946136199999e-17
9989.56008252	4.5302585489136496e-17	4.525692471174858e-17	7.452135731277998e-17
9990.16003691	7.965427165772297e-17	7.955288808871598e-17	7.649482608040003e-17
9990.75999131	3.478277346367715e-17	3.4734897514095045e-17	7.674957630144001e-17
9991.3599457	8.280865755531867e-17	8.273941809740262e-17	1.1113573144128e-16
9991.9599001	-9.811693412445485e-18	-9.804717770915718e-18	8.551805451560001e-17
9992.5598545	8.140923267829534e-17	8.135287477038255e-17	8.753141957868e-17
9993.1598089	7.090067943192063e-17	7.083012348636556e-17	7.19993086113e-17
9993.7597633	8.118741733435201e-17	8.098457839787656e-17	7.135073442223999e-17
9994.36071762	1.1425001089236101e-16	1.1361851480263265e-16	6.893502365358e-17
9994.96067202	1.119702443297308e-16	1.1161724380850405e-16	6.932986643548e-17
9995.56062642	9.142852960340079e-17	9.128795523442558e-17	6.882352533854001e-17
9996.16058082	3.977774329293464e-17	3.9731415203122585e-17	6.87120268464e-17
9996.76053522	7.612950841275584e-17	7.607300450039084e-17	6.761122967466e-17
9997.36048962	3.0068174236765885e-17	3.005167026239015e-17	6.646999006620001e-17
9997.96044403	4.644132838584795e-17	4.641487608928839e-17	6.584026939308002e-17
9998.56039843	8.249869521451946e-17	8.242345284380974e-17	6.657914016152e-17
9999.16135276	1.6105417508646107e-17	1.6077847096706652e-17	6.701778855310002e-17
9999.76030724	7.446669234472197e-17	7.431286920018398e-17	6.584897844839999e-17
10000.3602616	6.845477683129208e-17	6.820390607316001e-17	7.093418500630001e-17
10000.960216	4.956244537740809e-17	4.936242451818353e-17	7.016982557312002e-17
10001.5601705	7.818926664219932e-17	7.804857939211948e-17	6.884240164704e-17
10002.1601249	3.359398163806677e-17	3.3567448945627803e-17	6.538947230200003e-17
10002.7600793	5.650808281079589e-17	5.6474938972579e-17	6.388123922922e-17
10003.3600337	3.6787003126811366e-17	3.6763897483681635e-17	6.364623717647999e-17
10003.9599881	1.1419323035633165e-16	1.1414143969753858e-16	6.17556309251e-17
10004.5599425	5.711384344162525e-17	5.709474546691706e-17	6.185217127824e-17
10005.1598969	6.272184762584063e-17	6.270260868768795e-17	6.211031118810001e-17
10005.7598513	5.358259446749125e-17	5.356702830584994e-17	6.096456622256e-17
10006.3598057	7.386113887823206e-17	7.384013618632689e-17	6.058241392798001e-17
10006.9597601	6.663673002076083e-17	6.661755466426422e-17	5.994892741571998e-17
10007.5597145	5.601419118163897e-17	5.599778729536762e-17	5.954006818549999e-17
10008.159669	8.326424104773824e-17	8.323933156732263e-17	6.029741208119999e-17
10008.7596234	8.079844631130328e-17	8.077277322301859e-17	6.008348736263998e-17
10009.3595778	9.08708050091761e-17	9.083890642934864e-17	6.516200163955999e-17
10009.9595322	9.093838419671312e-17	9.090036133283221e-17	6.057841067627998e-17
10010.5594866	5.73852089393897e-17	5.735284427467335e-17	6.122394980352e-17
10011.159441	8.033581944025092e-17	8.025250891406853e-17	7.141582285249997e-17
10011.7593954	7.366960802830804e-17	7.35121199430859e-17	7.550520305887999e-17
10012.3593498	3.9491862272542416e-17	3.938290053295667e-17	7.441984716011999e-17
10012.9593043	3.7404295247645346e-17	3.7291347844677287e-17	7.520615616639998e-17
10013.5592587	1.694311360205034e-17	1.6903935441210346e-17	8.517452732152e-17
10014.1592131	4.848935740670888e-17	4.8410162387646235e-17	8.767703866319999e-17
10014.7591675	7.306240634724697e-17	7.298739192789845e-17	8.046871426425999e-17
10015.3591219	4.1540949428712505e-17	4.150347862609302e-17	6.717219828255998e-17
10015.9590764	8.345217422241472e-17	8.335687361330958e-17	6.144792636318002e-17
10016.5590308	4.216602733653767e-17	4.208716808926274e-17	5.803871897264e-17
10017.1589852	6.007695443740918e-17	5.986253649123264e-17	5.389579507199999e-17
10017.7589396	-1.3426920376228863e-17	-1.3311986785025925e-17	5.384677611599998e-17
10018.358894	6.222868754722723e-17	6.11530450279525e-17	5.453983385381996e-17
10018.9588485	8.860740172999648e-17	8.787514842267003e-17	5.281482622108001e-17
10019.5588029	5.454021353329442e-17	5.4294076993890074e-17	5.145155624784001e-17
10020.1687565	6.935756274943442e-17	6.89866156875542e-17	5.243710178560001e-17
10020.768711	7.803691186773551e-17	7.782043283873729e-17	5.159439190317999e-17
10021.3686654	5.227316895217824e-17	5.219361701560838e-17	5.128639245911999e-17
10021.9686198	8.393052243121205e-17	8.380490955326727e-17	5.203002334907002e-17
10022.5685742	4.615318560632265e-17	4.602443112631928e-17	5.2059960597e-17
10023.1685287	4.578037917751102e-17	4.552516649222029e-17	5.077461961251e-17
10023.7684831	4.8482583330768597e-17	4.8282636572581524e-17	4.966749981172997e-17
10024.3684375	3.82566488144711e-17	3.8087739575517004e-17	4.961164898105997e-17
10024.9683919	1.0023298463827722e-16	9.975181341362712e-17	4.88001768947e-17
10025.5683464	5.852940164196848e-17	5.839515893350552e-17	5.32973535694e-17
10026.1683008	9.000572609436652e-17	8.990640321869886e-17	5.951476696685999e-17
10026.7682552	5.735193762090714e-17	5.729460614112403e-17	5.980724280228001e-17
10027.3682097	7.185521381556606e-17	7.17574954115623e-17	5.641787068625998e-17
10027.9681641	1.2426552352293587e-16	1.2416588096081923e-16	4.941362945904e-17
10028.5681185	8.03779706187276e-17	8.033880479381514e-17	4.745497641000001e-17
10029.1680729	8.654668982236468e-17	8.651280820466375e-17	4.633251234051999e-17
10029.7680274	7.636131808509332e-17	7.633442919357463e-17	4.786566338735999e-17
10030.3679818	5.723248195486553e-17	5.7213430853481e-17	4.682439074240002e-17
10030.9679362	9.931771571170443e-17	9.928580930785292e-17	4.501081072950003e-17
10031.5678907	5.776112188687161e-17	5.77428186367612e-17	4.600126314389999e-17
10032.1678451	5.830345258381953e-17	5.82854378673184e-17	4.524528881098999e-17
10032.7677995	7.176136351029232e-17	7.173641578680728e-17	4.509045864876001e-17
10033.367754	4.520596536484026e-17	4.518655781607617e-17	4.475150178192e-17
10033.9677084	7.058627276209546e-17	7.055809553545486e-17	4.498896913279999e-17
10034.5676628	1.0167038147161189e-16	1.0162806656460071e-16	4.452147624779999e-17
10035.1676173	6.731715231910105e-17	6.728250029884743e-17	4.432780271632002e-17
10035.7675717	7.015349397360239e-17	7.011967529430878e-17	4.354405447704001e-17
10036.3675262	8.400888445607523e-17	8.396399815951796e-17	4.346074644695999e-17
10036.9674806	4.665494802430713e-17	4.662049199772216e-17	5.11621346159e-17
10037.567435	8.291488465310571e-17	8.280171058861676e-17	5.624793079427998e-17
10038.1673895	7.799270249227921e-17	7.77219638313317e-17	5.180403211932e-17
10038.7673439	6.791389380921894e-17	6.745189197840169e-17	4.752815239488e-17
10039.3672984	1.077537748135641e-16	1.0729954351076481e-16	4.344148395216001e-17
10039.9672528	6.261863402195958e-17	6.250992340081179e-17	4.148042251920001e-17
10040.5672072	5.923994601415919e-17	5.918541253616145e-17	4.166914880305998e-17
10041.1671617	2.6809425007112527e-17	2.67893366330895e-17	4.094774725968003e-17
10041.7671161	7.054568484867381e-17	7.048061926377973e-17	4.083796207635999e-17
10042.3670706	4.623921400796912e-17	4.6155936120868757e-17	4.064089665505001e-17
10042.967025	5.303574095677207e-17	5.2844975671240946e-17	4.044084365115001e-17
10043.5669795	3.31938713469244e-17	3.30723915556936e-17	4.239249321174002e-17
10044.1669339	3.57435677185921e-17	3.568574765444071e-17	4.325909382621e-17
10044.7668883	9.085994381959227e-17	9.079287947511286e-17	4.436787860097e-17
10045.3668428	9.852744833803475e-17	9.847740296288552e-17	4.332773317205e-17
10045.9667972	9.240296651033301e-17	9.23635980356152e-17	4.057455439664002e-17
10046.5667517	7.901911476916573e-17	7.898713639382434e-17	3.899214887295e-17
10047.1667061	4.799777329141619e-17	4.797637292979454e-17	3.824328470352001e-17
10047.7666606	8.381218325656005e-17	8.376467243900398e-17	3.832763307257999e-17
10048.366615	3.188611050994463e-17	3.186265040549463e-17	3.769793287875e-17
10048.9665695	4.946554770140172e-17	4.939816158869044e-17	3.828197030644e-17
