#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
9941.59972992	2.770554769637494e-26	2.767153695520983e-26	7.843360226703e-17
9942.19968427	8.168527176365393e-17	8.158582559529665e-17	7.892045589326002e-17
9942.79963862	-6.487573665080214e-17	-6.476130962283701e-17	7.808650816525e-17
9943.39959297	8.200090518310425e-17	8.192466000729526e-17	7.911322371303e-17
9943.99954733	0.0	0.0	7.550974031e-17
9944.59950168	3.2826987666449727e-17	3.281569866224982e-17	7.284840271721998e-17
9945.19945603	7.765808157330758e-17	7.763439968171167e-17	7.258679839670001e-17
9945.80041031	-6.305926040730335e-17	-6.304184447232529e-17	7.692840880974e-17
9946.40036467	-3.410247367288146e-17	-3.409307401079032e-17	7.428439830239998e-17
9947.00031903	6.128926132121075e-19	6.127305908614299e-19	7.958923547104e-17
9947.60027338	-1.6470284466236192e-17	-1.6465283569280916e-17	7.742447480984999e-17
9948.20022774	-6.359656929761595e-17	-6.357168238819221e-17	7.646161148780001e-17
9948.8001821	-8.278019566145924e-17	-8.275534805353605e-17	7.644091234878997e-17
9949.40013646	-1.0127046086312091e-16	-1.0124359715616964e-16	6.957850780128e-17
9950.00109074	-6.592435424326521e-17	-6.590543287969306e-17	6.847796539584003e-17
9950.6010451	-3.342469896974771e-17	-3.341210342873296e-17	6.556356106404003e-17
9951.20099946	9.696253101729058e-17	9.689854591062082e-17	6.756365901756e-17
9951.80095382	-4.856831571527345e-17	-4.851464314710578e-17	6.597658008923e-17
9952.40090818	6.119478280810669e-17	6.113978464257132e-17	6.54831643008e-17
9953.00086254	8.230912823988922e-17	8.223846908891098e-17	6.50043384244e-17
9953.6008169	1.765237260299512e-17	1.763735236598854e-17	6.409633623329997e-17
9954.20077127	6.623617988035632e-17	6.619012106649052e-17	6.146412124174e-17
9954.80172555	1.1498208540127544e-16	1.1493017799208023e-16	6.207114162277002e-17
9955.40167992	-3.243768735520685e-17	-3.242471772473779e-17	6.076247956883998e-17
9956.00163428	3.452067506234572e-19	3.4502316826825064e-19	6.00835578735e-17
9956.60158865	4.896998676204295e-17	4.892706542613614e-17	6.433147610151e-17
9957.20154301	8.450106912388018e-17	8.440282905096337e-17	6.747461318403999e-17
9957.80149738	-5.545220329043294e-17	-5.539669668721823e-17	7.22095044655e-17
9958.40145174	6.3962864799430105e-18	6.387716510320194e-18	7.066265793695997e-17
9959.00240604	1.2312292512274835e-17	1.230006871932231e-17	6.019167007926998e-17
9959.6023604	5.1214762545615096e-17	5.118223457531644e-17	6.033920023948001e-17
9960.20231477	7.969240695828318e-17	7.966090878956742e-17	5.86885014215e-17
9960.80226914	8.180980865942389e-17	8.178535387469791e-17	5.828613635723003e-17
9961.40222351	1.8057978133504525e-16	1.8052988056715408e-16	5.830143866195999e-17
9962.00217788	-5.5305618347659866e-17	-5.5288715240749697e-17	6.274450455844999e-17
9962.60213225	5.1461530269303645e-17	5.1439910763970496e-17	6.568815425702002e-17
9963.20208662	6.546469855490585e-17	6.543007405482652e-17	6.492868175943e-17
9963.80304092	-3.9052609637404423e-17	-3.903860343204914e-17	6.345389315210001e-17
9964.40299529	2.59261106638403e-17	2.5918880786303565e-17	5.851123136136001e-17
9965.00294966	-8.764744954417321e-17	-8.762302771567413e-17	5.455299580136998e-17
9965.60290403	-2.116467971218847e-17	-2.1157837363214196e-17	5.400763789421999e-17
9966.20285841	9.096254313062051e-17	9.092476556482597e-17	5.836113958680001e-17
9966.80281278	5.857481853298227e-17	5.854207304586196e-17	6.362732998375999e-17
9967.40276716	-1.1220609859405553e-16	-1.1212198762705768e-16	5.34006652374e-17
9968.00272153	8.088003695599341e-17	8.078457902275875e-17	5.332175939504999e-17
9968.60367583	-2.9415502879351787e-18	-2.9352107449339627e-18	5.319639170456e-17
9969.20363021	-2.959861594724131e-18	-2.9564118677907312e-18	5.157033561233999e-17
9969.80358458	-7.279988540058067e-18	-7.275603709346502e-18	5.233310760744e-17
9970.40353896	-1.4153136155774215e-17	-1.414563257393191e-17	5.008817895859998e-17
9971.00349334	6.9088480774696e-17	6.904637886479283e-17	5.058801783096999e-17
9971.60344772	1.8669051872055535e-17	1.8660533035000915e-17	5.110414011939998e-17
9972.2034021	-8.435823146649753e-17	-8.432273029424821e-17	5.013538973603997e-17
9972.8043564	-1.449713849508236e-17	-1.449253015258367e-17	5.198088438107999e-17
9973.40431078	-9.304594957720571e-17	-9.302096870469629e-17	5.148952477389999e-17
9974.00426516	-8.650269461744751e-17	-8.648015781657645e-17	5.158678349682e-17
9974.60421954	-5.522450168268788e-17	-5.520921135223514e-17	4.925627439919998e-17
9975.20417392	4.70181250054601e-18	4.700208809463115e-18	4.670506627596e-17
9975.80412831	4.6822403983671164e-17	4.680039316113897e-17	4.6429439716e-17
9976.40408269	1.1356976968528876e-17	1.1351729495335989e-17	4.598956070414002e-17
9977.00403707	1.3912471062519076e-17	1.390410537621016e-17	4.762589549016e-17
9977.60499138	-7.415725324695344e-17	-7.406297757813976e-17	4.623430862056e-17
9978.20494576	1.1252494661761031e-16	1.1223077844044786e-16	4.5931578889e-17
9978.80490015	-4.3392947126724905e-18	-4.3320344122479656e-18	4.570203999228001e-17
9979.40485453	1.3616390097606433e-17	1.3605379338578824e-17	4.624978143968002e-17
9980.00480892	-7.709767518070476e-19	-7.705503791638452e-19	4.454343928860001e-17
9980.60476331	2.0203444540373885e-17	2.0195205265552207e-17	4.479657254673999e-17
9981.20471769	-3.601442876642854e-17	-3.600283058594495e-17	4.381427507407999e-17
9981.80467208	6.768944693471038e-17	6.76699051421984e-17	4.342655716812001e-17
9982.40562639	5.791114276707954e-19	5.789483301595668e-19	4.364018814875e-17
9983.00558078	1.1182015116183908e-16	1.1178684141849693e-16	4.341378276023999e-17
9983.60553517	5.154848374122452e-17	5.153057605106748e-17	4.173467613602e-17
9984.20548956	7.205392826696844e-17	7.20188228209124e-17	4.20035074894e-17
9984.80544395	-7.631765035503193e-17	-7.624242270216087e-17	4.205647769643e-17
9985.40539834	5.077873796092951e-18	5.068148309170988e-18	4.21080769762e-17
9986.00535274	3.6465196574837513e-17	3.64260677915174e-17	4.167454673668002e-17
9986.60630705	7.743922426192485e-17	7.739404145441882e-17	4.080613150439e-17
