wavelength	flux
3909.2	1.0042193e-15
3909.8	1.0854824e-15
3910.5	9.9187629e-16
3911.2	1.1542709e-15
3911.9	9.8109027e-16
3912.5	9.9817037e-16
3913.2	1.1562618e-15
3913.9	9.0484514e-16
3914.6	1.0305712e-15
3915.2	1.075899e-15
3915.9	1.4150084e-15
3916.6	1.3276278e-15
3917.3	1.3129806e-15
3917.9	1.2520921e-15
3918.6	1.3879974e-15
3919.3	1.6318794e-15
3920.0	1.6139534e-15
3920.6	1.3224397e-15
3921.3	1.4680408e-15
3922.0	1.2880726e-15
3922.6	1.2303977e-15
3923.3	1.4098054e-15
3924.0	1.3483958e-15
3924.7	1.0981446e-15
3925.3	1.2087291e-15
3926.0	1.3165758e-15
3926.7	1.070809e-15
3927.4	1.1566097e-15
3928.0	1.175988e-15
3928.7	1.2823221e-15
3929.4	1.2713476e-15
3930.1	1.3285948e-15
3930.7	1.3630965e-15
3931.4	1.182225e-15
3932.1	1.1233477e-15
3932.7	1.0372417e-15
3933.4	1.1112147e-15
3934.1	9.9557931e-16
3934.8	9.5551622e-16
3935.4	1.138115e-15
3936.1	1.1818311e-15
3936.8	1.1763553e-15
3937.5	1.4395157e-15
3938.1	1.3339093e-15
3938.8	1.1608554e-15
3939.5	1.1800323e-15
3940.2	1.5790956e-15
3940.8	1.5165903e-15
3941.5	1.198134e-15
3942.2	1.1679325e-15
3942.8	1.409077e-15
3943.5	1.55227e-15
3944.2	1.3577917e-15
3944.9	9.5301892e-16
3945.5	9.5073802e-16
3946.2	1.1460948e-15
3946.9	1.313751e-15
3947.6	1.1724642e-15
3948.2	9.5361214e-16
3948.9	1.0197855e-15
3949.6	1.0574212e-15
3950.3	9.6426458e-16
3950.9	1.1017317e-15
3951.6	1.2539836e-15
3952.3	1.4284796e-15
3952.9	1.4673136e-15
3953.6	1.163588e-15
3954.3	1.1728446e-15
3955.0	1.1058768e-15
3955.6	1.0683393e-15
3956.3	1.1297153e-15
3957.0	1.1703986e-15
3957.7	1.3990179e-15
3958.3	1.3996143e-15
3959.0	1.2185943e-15
3959.7	1.139084e-15
3960.4	1.0992053e-15
3961.0	1.0552531e-15
3961.7	9.8723027e-16
3962.4	1.0651068e-15
3963.1	1.1760277e-15
3963.7	1.1209509e-15
3964.4	1.1661319e-15
3965.1	1.1160964e-15
3965.7	1.0831079e-15
3966.4	1.1137369e-15
3967.1	1.1069148e-15
3967.8	1.1078823e-15
3968.4	1.1256966e-15
3969.1	9.4541163e-16
3969.8	1.008796e-15
3970.5	1.2855307e-15
3971.1	1.1778089e-15
3971.8	1.001829e-15
3972.5	1.20403e-15
3973.2	1.1664687e-15
3973.8	1.2414463e-15
3974.5	1.2990376e-15
3975.2	1.1842168e-15
3975.8	1.170646e-15
3976.5	1.2701623e-15
3977.2	1.0611164e-15
3977.9	1.0945205e-15
3978.5	1.2011506e-15
3979.2	1.2082425e-15
3979.9	1.2508832e-15
3980.6	1.255603e-15
3981.2	1.1151604e-15
3981.9	1.130507e-15
3982.6	1.1702433e-15
3983.3	1.3348114e-15
3983.9	1.3731932e-15
3984.6	1.3130191e-15
3985.3	1.3943301e-15
3985.9	1.2919258e-15
3986.6	1.1983696e-15
3987.3	1.1894109e-15
3988.0	1.0754269e-15
3988.6	9.7198154e-16
3989.3	9.8538421e-16
3990.0	1.0876595e-15
3990.7	1.3529531e-15
3991.3	1.2603968e-15
3992.0	1.1209155e-15
3992.7	1.1280408e-15
3993.4	1.101065e-15
3994.0	1.2928408e-15
3994.7	1.1984711e-15
3995.4	1.3299926e-15
3996.1	1.2010049e-15
3996.7	1.1391071e-15
3997.4	1.3605909e-15
3998.1	1.5480245e-15
3998.7	1.3152901e-15
3999.4	1.144357e-15
4000.1	1.3608053e-15
4000.8	1.1689604e-15
4001.4	1.0947862e-15
4002.1	1.0692622e-15
4002.8	1.2221322e-15
4003.5	1.0187894e-15
4004.1	9.7762272e-16
4004.8	1.0639305e-15
4005.5	1.0262742e-15
4006.2	1.1398032e-15
4006.8	1.12929e-15
4007.5	1.0757288e-15
4008.2	1.0186799e-15
4008.8	1.1202328e-15
4009.5	1.1887291e-15
4010.2	1.1293405e-15
4010.9	1.0670672e-15
4011.5	1.1471359e-15
4012.2	1.0414264e-15
4012.9	1.1011185e-15
4013.6	1.2263942e-15
4014.2	1.2034713e-15
4014.9	1.3155365e-15
4015.6	1.2866411e-15
4016.3	1.2121936e-15
4016.9	1.1439392e-15
4017.6	9.5819047e-16
4018.3	1.0556318e-15
4018.9	1.2158638e-15
4019.6	1.1807801e-15
4020.3	1.1959298e-15
4021.0	1.2260664e-15
4021.6	1.2079535e-15
4022.3	1.1599507e-15
4023.0	1.1245238e-15
4023.7	1.0586669e-15
4024.3	1.042063e-15
4025.0	1.0065492e-15
4025.7	1.046516e-15
4026.4	1.1022173e-15
4027.0	1.2008254e-15
4027.7	1.2874897e-15
4028.4	1.1843089e-15
4029.0	9.9431268e-16
4029.7	1.0038024e-15
4030.4	1.0721533e-15
4031.1	1.2187136e-15
4031.7	1.1629949e-15
4032.4	1.1656906e-15
4033.1	1.2145001e-15
4033.8	1.2058302e-15
4034.4	1.0809301e-15
4035.1	9.6271929e-16
4035.8	9.9568255e-16
4036.5	1.133267e-15
4037.1	1.2163838e-15
4037.8	1.1786648e-15
4038.5	1.2079776e-15
4039.2	1.1796551e-15
4039.8	1.1012602e-15
4040.5	1.0737456e-15
4041.2	1.2029587e-15
4041.8	1.1640245e-15
4042.5	1.1817261e-15
4043.2	1.1945987e-15
4043.9	1.1790419e-15
4044.5	1.0911068e-15
4045.2	1.10391e-15
4045.9	1.2976269e-15
4046.6	1.2161352e-15
4047.2	1.1344122e-15
4047.9	1.2183654e-15
4048.6	1.1017932e-15
4049.3	1.0267763e-15
4049.9	1.2634982e-15
4050.6	1.2047154e-15
4051.3	1.1869612e-15
4051.9	1.1832429e-15
4052.6	9.9197491e-16
4053.3	9.5174365e-16
4054.0	1.0654861e-15
4054.6	1.1328072e-15
4055.3	1.0479384e-15
4056.0	1.1015175e-15
4056.7	1.1183391e-15
4057.3	1.0177266e-15
4058.0	1.0922301e-15
4058.7	1.1867726e-15
4059.4	1.2014448e-15
4060.0	1.1916002e-15
4060.7	1.2260492e-15
4061.4	1.2104852e-15
4062.0	1.1852834e-15
4062.7	1.2567947e-15
4063.4	1.1160433e-15
4064.1	1.1170328e-15
4064.7	1.1720722e-15
4065.4	1.1114491e-15
4066.1	1.1380421e-15
4066.8	1.1595943e-15
4067.4	1.1791836e-15
4068.1	1.2221311e-15
4068.8	1.2496835e-15
4069.5	1.1502253e-15
4070.1	1.0048418e-15
4070.8	1.046477e-15
4071.5	1.1357088e-15
4072.2	1.211293e-15
4072.8	1.1520419e-15
4073.5	1.1824493e-15
4074.2	1.1159743e-15
4074.8	1.006254e-15
4075.5	1.0474483e-15
4076.2	1.0803556e-15
4076.9	1.1057567e-15
4077.5	1.1023214e-15
4078.2	1.1121536e-15
4078.9	9.5672501e-16
4079.6	1.034394e-15
4080.2	1.1747598e-15
4080.9	1.0596737e-15
4081.6	1.0489117e-15
4082.3	1.2148911e-15
4082.9	1.1187686e-15
4083.6	9.8958425e-16
4084.3	9.2977206e-16
4084.9	8.2656657e-16
4085.6	7.7258073e-16
4086.3	9.0183558e-16
4087.0	1.0141578e-15
4087.6	1.1037392e-15
4088.3	1.0401768e-15
4089.0	1.0194889e-15
4089.7	1.0773476e-15
4090.3	1.022962e-15
4091.0	1.0472241e-15
4091.7	1.0255391e-15
4092.4	1.1464887e-15
4093.0	1.0376534e-15
4093.7	1.0642186e-15
4094.4	1.198187e-15
4095.0	1.0388148e-15
4095.7	1.0294098e-15
4096.4	1.0635504e-15
4097.1	9.2386598e-16
4097.7	1.0259405e-15
4098.4	1.1858455e-15
4099.1	1.04683e-15
4099.8	9.966925e-16
4100.4	1.0717628e-15
4101.1	1.1164091e-15
4101.8	1.0856307e-15
4102.5	9.9477797e-16
4103.1	1.0130434e-15
4103.8	1.1120658e-15
4104.5	1.0291971e-15
4105.1	1.0512361e-15
4105.8	1.0291373e-15
4106.5	1.1181796e-15
4107.2	1.1528081e-15
4107.8	1.1166248e-15
4108.5	9.3538614e-16
4109.2	1.0473091e-15
4109.9	1.1319354e-15
4110.5	9.9302705e-16
4111.2	1.0695403e-15
4111.9	1.0264432e-15
4112.6	9.8450656e-16
4113.2	1.0128909e-15
4113.9	1.0756341e-15
4114.6	1.0426617e-15
4115.3	9.6494075e-16
4115.9	9.4557293e-16
4116.6	1.1836119e-15
4117.3	1.1598423e-15
4117.9	1.1910116e-15
4118.6	1.1132598e-15
4119.3	1.0982105e-15
4120.0	1.142164e-15
4120.6	1.0682682e-15
4121.3	1.1942512e-15
4122.0	1.0765045e-15
4122.7	1.0222815e-15
4123.3	1.1671555e-15
4124.0	1.0398216e-15
4124.7	1.0462597e-15
4125.4	1.1332658e-15
4126.0	1.0390437e-15
4126.7	1.0700481e-15
4127.4	1.1099177e-15
4128.0	1.1331105e-15
4128.7	1.0658906e-15
4129.4	1.1944029e-15
4130.1	1.1543334e-15
4130.7	9.5948211e-16
4131.4	9.9901331e-16
4132.1	1.0146116e-15
4132.8	9.7255992e-16
4133.4	9.8905844e-16
4134.1	1.0617683e-15
4134.8	1.1476471e-15
4135.5	1.035623e-15
4136.1	1.0644148e-15
4136.8	1.1232753e-15
4137.5	1.1180084e-15
4138.1	1.1133164e-15
4138.8	1.1304094e-15
4139.5	9.8362482e-16
4140.2	1.0124487e-15
4140.8	1.0471261e-15
4141.5	1.0679763e-15
4142.2	1.1194148e-15
4142.9	1.0661264e-15
4143.5	1.0467721e-15
4144.2	1.0208067e-15
4144.9	1.021811e-15
4145.6	1.0900033e-15
4146.2	1.0745664e-15
4146.9	1.1158305e-15
4147.6	1.1245177e-15
4148.2	1.1336254e-15
4148.9	1.0283405e-15
4149.6	9.9609672e-16
4150.3	1.0713004e-15
4150.9	1.1476108e-15
4151.6	1.1407392e-15
4152.3	1.0857154e-15
4153.0	1.0890666e-15
4153.6	1.0113623e-15
4154.3	1.0201291e-15
4155.0	1.1264457e-15
4155.7	1.1834234e-15
4156.3	1.1259839e-15
4157.0	1.1030669e-15
4157.7	1.1038741e-15
4158.4	1.0423079e-15
4159.0	1.0744975e-15
4159.7	1.1229979e-15
4160.4	1.123495e-15
4161.0	1.0146367e-15
4161.7	1.0395691e-15
4162.4	1.1276741e-15
4163.1	1.0577496e-15
4163.7	1.0265409e-15
4164.4	9.8804054e-16
4165.1	9.1154279e-16
4165.8	9.7730803e-16
4166.4	1.0702967e-15
4167.1	1.1153666e-15
4167.8	1.1821602e-15
4168.5	1.138148e-15
4169.1	1.0749964e-15
4169.8	1.0997468e-15
4170.5	1.0222718e-15
4171.1	9.6630038e-16
4171.8	1.03831e-15
4172.5	1.1020401e-15
4173.2	1.0679574e-15
4173.8	9.9921427e-16
4174.5	1.0964098e-15
4175.2	1.1583198e-15
4175.9	1.0484675e-15
4176.5	1.092344e-15
4177.2	1.1070789e-15
4177.9	9.9069993e-16
4178.6	1.0527954e-15
4179.2	1.1828711e-15
4179.9	1.1313375e-15
4180.6	1.0334517e-15
4181.2	1.0833132e-15
4181.9	1.0828762e-15
4182.6	1.0740958e-15
4183.3	1.0312749e-15
4183.9	1.0479356e-15
4184.6	1.1274667e-15
4185.3	1.1111116e-15
4186.0	9.5766324e-16
4186.6	9.2804715e-16
4187.3	1.1353139e-15
4188.0	1.1286686e-15
4188.7	1.0670792e-15
4189.3	1.088488e-15
4190.0	1.1129333e-15
4190.7	1.0656621e-15
4191.4	1.0612907e-15
4192.0	1.0389803e-15
4192.7	1.0406166e-15
4193.4	1.0201219e-15
4194.0	1.0089484e-15
4194.7	9.5377964e-16
4195.4	1.0687466e-15
4196.1	1.1090395e-15
4196.7	1.0566086e-15
4197.4	1.0392897e-15
4198.1	1.0636427e-15
4198.8	1.051176e-15
4199.4	1.0268963e-15
4200.1	1.0376832e-15
4200.8	1.0160581e-15
4201.5	1.0555037e-15
4202.1	1.1297905e-15
4202.8	1.0141936e-15
4203.5	9.9636497e-16
4204.1	9.5576281e-16
4204.8	9.6995837e-16
4205.5	9.9683196e-16
4206.2	1.0339041e-15
4206.8	9.7506708e-16
4207.5	1.0426438e-15
4208.2	1.0444327e-15
4208.9	1.043719e-15
4209.5	1.0489254e-15
4210.2	9.2545942e-16
4210.9	1.0279381e-15
4211.6	1.0261661e-15
4212.2	1.003539e-15
4212.9	1.0091279e-15
4213.6	1.1117887e-15
4214.2	1.0595238e-15
4214.9	1.0905804e-15
4215.6	1.0761399e-15
4216.3	1.0991221e-15
4216.9	1.0324983e-15
4217.6	9.5985433e-16
4218.3	9.4867415e-16
4219.0	1.0090576e-15
4219.6	9.896208e-16
4220.3	1.0964941e-15
4221.0	1.1297792e-15
4221.7	1.0513175e-15
4222.3	9.1753966e-16
4223.0	1.0215283e-15
4223.7	1.0396996e-15
4224.3	1.0634976e-15
4225.0	1.068469e-15
4225.7	9.950767e-16
4226.4	9.6346457e-16
4227.0	9.5040642e-16
4227.7	8.9901713e-16
4228.4	1.0307209e-15
4229.1	1.0521948e-15
4229.7	1.0096809e-15
4230.4	9.6640468e-16
4231.1	1.0636797e-15
4231.8	1.0708946e-15
4232.4	1.0680518e-15
4233.1	1.0526663e-15
4233.8	9.9112797e-16
4234.5	1.0001139e-15
4235.1	1.0525445e-15
4235.8	1.0321988e-15
4236.5	9.5330941e-16
4237.1	1.0171783e-15
4237.8	1.0252313e-15
4238.5	9.9841166e-16
4239.2	1.0048571e-15
4239.8	9.6378354e-16
4240.5	8.1455577e-16
4241.2	9.0415157e-16
4241.9	9.90263e-16
4242.5	9.515373e-16
4243.2	9.0237759e-16
4243.9	9.2544387e-16
4244.6	9.3616567e-16
4245.2	8.5945979e-16
4245.9	8.4752345e-16
4246.6	9.5405489e-16
4247.2	1.0196338e-15
4247.9	9.6350655e-16
4248.6	9.7560828e-16
4249.3	1.0383168e-15
4249.9	9.9865859e-16
4250.6	1.0062039e-15
4251.3	1.0630046e-15
4252.0	1.0375839e-15
4252.6	1.0519445e-15
4253.3	1.0219749e-15
4254.0	1.0112443e-15
4254.7	1.0018422e-15
4255.3	9.7808445e-16
4256.0	9.9879108e-16
4256.7	9.3664982e-16
4257.3	9.2190708e-16
4258.0	9.3863367e-16
4258.7	9.3946803e-16
4259.4	9.5045318e-16
4260.0	9.4809692e-16
4260.7	9.7341342e-16
4261.4	9.7036325e-16
4262.1	9.5991291e-16
4262.7	9.9632989e-16
4263.4	1.0684351e-15
4264.1	1.0561319e-15
4264.8	1.0058641e-15
4265.4	9.8654039e-16
4266.1	1.0306297e-15
4266.8	1.0397922e-15
4267.5	1.0353277e-15
4268.1	1.0061201e-15
4268.8	9.5846241e-16
4269.5	9.6008524e-16
4270.1	9.7538304e-16
4270.8	9.9820786e-16
4271.5	1.0307335e-15
4272.2	1.0042026e-15
4272.8	9.5554039e-16
4273.5	9.4469667e-16
4274.2	1.0132201e-15
4274.9	9.941224e-16
4275.5	9.4395179e-16
4276.2	9.720351e-16
4276.9	9.317003e-16
4277.6	9.3575695e-16
4278.2	1.0709763e-15
4278.9	1.0419813e-15
4279.6	9.7315361e-16
4280.2	9.7250018e-16
4280.9	9.1952162e-16
4281.6	8.8589786e-16
4282.3	9.5885669e-16
4282.9	1.0223021e-15
4283.6	9.6242838e-16
4284.3	9.8590853e-16
4285.0	9.7821262e-16
4285.6	9.0947319e-16
4286.3	9.7649066e-16
4287.0	9.9419545e-16
4287.7	1.0042557e-15
4288.3	1.0249081e-15
4289.0	9.7395919e-16
4289.7	8.8971927e-16
4290.3	9.060573e-16
4291.0	9.7786769e-16
4291.7	8.9868946e-16
4292.4	9.412957e-16
4293.0	9.8974281e-16
4293.7	9.6021487e-16
4294.4	9.7503869e-16
4295.1	9.4065893e-16
4295.7	9.3882399e-16
4296.4	9.9490543e-16
4297.1	1.0157106e-15
4297.8	1.0311079e-15
4298.4	9.9713242e-16
4299.1	8.5988242e-16
4299.8	9.3128493e-16
4300.4	1.0010153e-15
4301.1	9.8548386e-16
4301.8	9.71169e-16
4302.5	9.7407601e-16
4303.1	9.5577063e-16
4303.8	9.1182499e-16
4304.5	9.500184e-16
4305.2	9.4302813e-16
4305.8	9.8393439e-16
4306.5	9.5109864e-16
4307.2	9.335187e-16
4307.9	9.6955956e-16
4308.5	9.1026003e-16
4309.2	9.2793896e-16
4309.9	9.5418754e-16
4310.6	9.1183363e-16
4311.2	9.1884887e-16
4311.9	9.2749996e-16
4312.6	9.0550141e-16
4313.2	9.8026082e-16
4313.9	9.4543017e-16
4314.6	9.3087281e-16
4315.3	9.0602568e-16
4315.9	8.8493001e-16
4316.6	9.3611156e-16
4317.3	8.5172451e-16
4318.0	8.752006e-16
4318.6	9.3905003e-16
4319.3	9.5711155e-16
4320.0	9.243458e-16
4320.7	9.3779062e-16
4321.3	9.845172e-16
4322.0	9.1448954e-16
4322.7	9.7726938e-16
4323.3	9.7418672e-16
4324.0	9.2496687e-16
4324.7	8.9819416e-16
4325.4	9.7088925e-16
4326.0	9.5256628e-16
4326.7	9.2945728e-16
4327.4	9.3897731e-16
4328.1	9.7830878e-16
4328.7	1.0272998e-15
4329.4	8.3890866e-16
4330.1	9.4019074e-16
4330.8	9.9449374e-16
4331.4	1.009413e-15
4332.1	9.3354659e-16
4332.8	9.0981564e-16
4333.4	9.3232062e-16
4334.1	9.566086e-16
4334.8	9.4712403e-16
4335.5	9.4681213e-16
4336.1	9.6137725e-16
4336.8	9.3494773e-16
4337.5	9.2913566e-16
4338.2	9.4474521e-16
4338.8	9.5480119e-16
4339.5	9.12633e-16
4340.2	8.9146297e-16
4340.9	9.2036111e-16
4341.5	9.4536853e-16
4342.2	8.5966509e-16
4342.9	9.0748726e-16
4343.6	8.8208178e-16
4344.2	9.7483991e-16
4344.9	9.1818072e-16
4345.6	9.988492e-16
4346.2	9.2149221e-16
4346.9	8.8573095e-16
4347.6	9.28608e-16
4348.3	9.0727253e-16
4348.9	8.8209184e-16
4349.6	8.6192261e-16
4350.3	8.884131e-16
4351.0	9.3066284e-16
4351.6	9.6481334e-16
4352.3	9.0765559e-16
4353.0	8.7597547e-16
4353.7	9.3501732e-16
4354.3	9.7551986e-16
4355.0	9.8359536e-16
4355.7	9.3275592e-16
4356.3	8.6958084e-16
4357.0	9.228567e-16
4357.7	9.2703852e-16
4358.4	9.6453405e-16
4359.0	9.2265132e-16
4359.7	9.0362615e-16
4360.4	9.3987959e-16
4361.1	9.3678396e-16
4361.7	9.3921172e-16
4362.4	9.405598e-16
4363.1	9.4882175e-16
4363.8	8.7671558e-16
4364.4	8.9440726e-16
4365.1	9.5314399e-16
4365.8	9.2567696e-16
4366.4	8.8857801e-16
4367.1	8.8898922e-16
4367.8	9.1381515e-16
4368.5	9.1938284e-16
4369.1	8.5763529e-16
4369.8	8.1711732e-16
4370.5	8.7904971e-16
4371.2	9.1415671e-16
4371.8	9.254252e-16
4372.5	9.1572513e-16
4373.2	9.3808738e-16
4373.9	9.4444739e-16
4374.5	8.3493888e-16
4375.2	8.8033812e-16
4375.9	9.4591291e-16
4376.5	9.0375827e-16
4377.2	8.8182533e-16
4377.9	8.862316e-16
4378.6	9.5818378e-16
4379.2	9.829562e-16
4379.9	9.2069797e-16
4380.6	9.097123e-16
4381.3	9.4397529e-16
4381.9	9.2193229e-16
4382.6	8.6765786e-16
4383.3	8.7647737e-16
4384.0	9.2726551e-16
4384.6	8.9501744e-16
4385.3	8.3224838e-16
4386.0	8.4575971e-16
4386.7	8.9226176e-16
4387.3	8.4019558e-16
4388.0	8.2565744e-16
4388.7	8.9128024e-16
4389.3	8.9315996e-16
4390.0	8.5261529e-16
4390.7	8.963573e-16
4391.4	9.3930428e-16
4392.0	9.0302129e-16
4392.7	8.7939683e-16
4393.4	8.8968295e-16
4394.1	8.4936309e-16
4394.7	8.426657e-16
4395.4	8.9321145e-16
4396.1	9.4927905e-16
4396.8	8.7073555e-16
4397.4	8.3854891e-16
4398.1	8.4262162e-16
4398.8	8.9951924e-16
4399.4	9.305821e-16
4400.1	8.7668764e-16
4400.8	9.0277377e-16
4401.5	9.0410389e-16
4402.1	8.2327944e-16
4402.8	8.1239053e-16
4403.5	8.1675594e-16
4404.2	8.8322311e-16
4404.8	8.9318996e-16
4405.5	8.8734959e-16
4406.2	8.7693906e-16
4406.9	9.1194283e-16
