#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
2991.39409098	-2.0290185602416015e-15	-2.0290185602416015e-15	1.602363091379999e-15
2991.59407442	8.521869608583987e-16	8.521869608583987e-16	1.605666992292e-15
2991.79405787	1.4926410769839862e-16	1.4926410769839862e-16	1.56622237288e-15
2991.99404132	1.1197208469483987e-15	1.1197208469483987e-15	1.5313921169627e-15
2992.19402476	1.4314610407383987e-15	1.4314610407383987e-15	1.559694291712e-15
2992.39400821	-5.284071068816014e-16	-5.284071068816014e-16	1.4854845490404e-15
2992.59399166	6.749035629213987e-16	6.749035629213987e-16	1.4472078511266e-15
2992.79397511	4.542494130693987e-16	4.542494130693987e-16	1.4445033704526e-15
2992.99395855	-2.6917238606916014e-15	-2.6917238606916014e-15	1.4062435378586e-15
2993.193942	-2.8688962186316013e-15	-2.8688962186316013e-15	1.387852527208e-15
2993.39392545	-1.711068767793014e-16	-1.711068767793014e-16	1.4043789110225e-15
2993.59390889	-3.2210666536916015e-15	-3.2210666536916015e-15	1.328633791704e-15
2993.79389234	-2.2537594891416013e-15	-2.2537594891416013e-15	1.3231001826564e-15
2993.99387579	-1.4641876556916013e-15	-1.4641876556916013e-15	1.3025976873462e-15
2994.19385923	-9.876172299786013e-16	-9.876172299786013e-16	1.2912036925e-15
2994.39384268	-1.5459505381416014e-15	-1.5459505381416014e-15	1.2506532003482e-15
2994.59382613	3.592983265193986e-16	3.592983265193986e-16	1.2469941995498e-15
2994.79380957	-1.8345188440316013e-15	-1.8345188440316013e-15	1.209853385064e-15
2994.99379302	2.7671574825739863e-16	2.7671574825739863e-16	1.2187458136134e-15
2995.19377647	2.409028157033986e-16	2.409028157033986e-16	1.162686585445e-15
2995.39475983	-1.0999202054016013e-15	-1.0999202054016013e-15	1.150420344648e-15
2995.59474328	-4.971695577436014e-16	-4.971695577436014e-16	1.157080783472e-15
2995.79472673	-4.625954051116014e-16	-4.625954051116014e-16	1.1160720362407e-15
2995.99471017	-1.4237607111116014e-15	-1.4237607111116014e-15	1.1052903015966e-15
2996.19469362	-6.462239797046013e-16	-6.462239797046013e-16	1.1159281905696e-15
2996.39467707	1.1416248627439862e-16	1.1416248627439862e-16	1.0875194272592e-15
2996.59466051	1.5584910077783987e-15	1.5584910077783987e-15	1.0818992978042e-15
2996.79464396	-1.6335168710116014e-15	-1.6335168710116014e-15	1.0051713757393e-15
2996.99462741	-1.3595794443916013e-15	-1.3595794443916013e-15	1.010047053272e-15
2997.19461085	-1.8936794115916016e-15	-1.8936794115916016e-15	9.466990200000002e-16
2997.3945943	-1.968082000971601e-15	-1.968082000971601e-15	9.451318111755e-16
2997.59457775	-2.5718537522716014e-15	-2.5718537522716014e-15	9.167671947097006e-16
