#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
5337.21843717	-1.2256149556482103e-15	-1.2234894312723238e-15	4.824272361599999e-15
5337.41842091	5.532424717349027e-17	5.5228535936306606e-17	4.738077206412e-15
5337.61940456	1.6858875928652798e-15	1.6829804301293346e-15	4.747471564599999e-15
5337.81938829	-1.6873573892077465e-15	-1.6844575104759788e-15	4.792380960528999e-15
5338.01937203	-1.7141187612119153e-15	-1.7111827149247076e-15	4.745132931372001e-15
5338.21935576	-2.2633436729114367e-15	-2.259479589145053e-15	4.630113846153e-15
5338.41933949	-1.5235091621335338e-15	-1.5209166347569871e-15	4.762447612481999e-15
5338.61932322	-1.0480277794417184e-15	-1.0462502490394592e-15	4.549037337056e-15
5338.81930696	-2.886803084724765e-15	-2.881923343100197e-15	4.481710887444e-15
5339.01929069	-2.695359892289099e-15	-2.690819432112188e-15	4.427929355915999e-15
5339.21927442	5.362383302854616e-16	5.353381559581627e-16	4.643314088010001e-15
5339.41925816	-1.4953404353060331e-15	-1.4928389630161825e-15	4.738660203852e-15
5339.61924189	1.1943518446250578e-15	1.1923607396611783e-15	4.869242699099e-15
5339.81922562	5.917582716437941e-16	5.907750594723735e-16	4.924488662778003e-15
5340.01920936	4.478786981776633e-16	4.471369625248919e-16	4.597204296942001e-15
5340.21919309	-3.928707336435968e-15	-3.922221210199296e-15	4.528036545e-15
5340.41917682	-2.2368433486386218e-15	-2.2331612121169792e-15	4.727166832635999e-15
5340.61916056	-2.0530335084463798e-15	-2.049663099077362e-15	5.021122921128e-15
5340.81914429	2.848871619005282e-16	2.844206179362203e-16	4.665805946718e-15
5341.01912802	-1.7047102418944165e-15	-1.7019244707053985e-15	4.517510397227001e-15
5341.21911176	-1.7692590461666626e-15	-1.766372728248011e-15	4.478423372465998e-15
5341.41909549	-1.0570828609863764e-15	-1.0553604224411884e-15	4.59623650026e-15
5341.61907922	-7.658528143197058e-16	-7.646057053456236e-16	4.321746997848e-15
5341.81906296	-1.344256722745744e-15	-1.3420679999610174e-15	4.421341258515e-15
5342.01904669	1.1520828432711096e-16	1.1502064742639422e-16	4.059737653734002e-15
5342.21903042	-2.266349519546868e-15	-2.262656324884591e-15	4.065742708429999e-15
5342.41901416	2.6627340059480545e-15	2.658391899621704e-15	4.149774797332e-15
5342.61899789	1.7113593541993056e-15	1.708566709768878e-15	4.148609231798999e-15
5342.81998154	1.0461645130857484e-15	1.0444563738489e-15	4.224304493970001e-15
5343.01996528	-5.24685662336029e-16	-5.238287055830147e-16	4.166029955646e-15
5343.21994901	2.7569967722105482e-15	2.7524940560506988e-15	4.111499971109e-15
5343.41993275	-3.6275048902653883e-16	-3.621583647166738e-16	4.34694568449e-15
5343.61991648	2.751652156814824e-16	2.7471658808157363e-16	4.281927314327e-15
5343.81990021	-1.4327058148710326e-15	-1.4303744788867613e-15	4.162449558848e-15
5344.01988395	7.592488358009713e-16	7.580168179662807e-16	4.216471789682999e-15
5344.21986768	1.3258931094466767e-16	1.323749535692839e-16	4.275834550436e-15
5344.41985142	-1.302911468147419e-15	-1.3008146282620557e-15	4.311651310174999e-15
5344.61983515	-1.6745892780657653e-16	-1.6719086434749075e-16	4.187134010880001e-15
5344.81981888	-1.737688997075583e-15	-1.7349240539583025e-15	4.063386264028999e-15
5345.01980262	-4.899787427820255e-16	-4.892042254592054e-16	4.13379885868e-15
5345.21978635	8.236074099101643e-16	8.223146621492685e-16	4.186930488051999e-15
5345.41977009	-2.234890694877865e-15	-2.2314085855152894e-15	4.025916120186001e-15
5345.61975382	1.2562383700461332e-15	1.2542958575493786e-15	3.987103230656e-15
5345.81973755	-2.765033533673832e-15	-2.760790649662483e-15	3.857140856337e-15
5346.01972129	-1.6353386139256532e-15	-1.6328483423517673e-15	3.959912840399999e-15
5346.21970502	-2.4670699074574485e-15	-2.4633411581921435e-15	4.027226209583e-15
5346.41968876	-2.6901464711997675e-15	-2.686109859972987e-15	4.087437075897999e-15
5346.61967249	7.426743747878767e-16	7.415675860785606e-16	3.955616400572999e-15
5346.81965623	1.635542911439559e-15	1.6331209894732815e-15	4.122647217396001e-15
5347.01963996	2.1098180993058576e-15	2.1067122706031822e-15	3.966121180475001e-15
5347.21962369	1.6771603929285445e-15	1.6747051583944157e-15	4.123161011983999e-15
5347.41960743	1.9059964659997598e-15	1.903221075026672e-15	3.969633306912001e-15
5347.61959116	-2.201021429360234e-15	-2.197832946985208e-15	3.86028519954e-15
5347.8195749	7.763449725964819e-16	7.752259264477415e-16	3.730485056606001e-15
5348.01955863	2.1467460821316003e-15	2.1436665907073915e-15	3.844988455266e-15
5348.22054229	-1.2906801558164013e-15	-1.2888373568004817e-15	3.605602042364001e-15
5348.42052602	1.3146403298260674e-15	1.3127719308368718e-15	3.793721205526001e-15
