wavelength	flux
6844.4	2.77961e-16
6845.5	2.7449891e-16
6846.7	2.8229731e-16
6847.9	2.8646143e-16
6849.0	2.8920862e-16
6850.2	2.7830896e-16
6851.3	2.7618525e-16
6852.4	2.7810896e-16
6853.5	2.7134742e-16
6854.7	2.7460561e-16
6855.9	2.9164971e-16
6857.0	2.8345344e-16
6858.2	2.792912e-16
6859.3	2.9105888e-16
6860.5	2.872565e-16
6861.7	2.8663565e-16
6862.7	2.848726e-16
6863.9	2.8741437e-16
6865.0	2.878304e-16
6866.2	2.8405972e-16
6867.3	2.8542367e-16
6868.5	2.7752598e-16
6869.7	2.8920436e-16
6870.8	2.7932093e-16
6872.0	2.7248803e-16
6873.0	2.8010096e-16
6874.2	2.8488077e-16
6875.4	2.7840795e-16
6876.5	2.7476321e-16
6877.7	2.8302397e-16
6878.8	2.861988e-16
6880.0	2.8197994e-16
6881.1	2.7824727e-16
6882.3	2.7215047e-16
6883.4	2.7652236e-16
6884.5	2.762729e-16
6885.7	2.7616344e-16
6886.8	2.709305e-16
6888.0	2.6818443e-16
6889.2	2.6808172e-16
6890.3	2.627998e-16
6891.5	2.6887523e-16
6892.6	2.7304664e-16
6893.7	2.6814858e-16
6894.8	2.6274256e-16
6896.0	2.690496e-16
6897.2	2.8384777e-16
6898.3	2.7726483e-16
6899.5	2.6957742e-16
6900.6	2.6957708e-16
6901.8	2.6774321e-16
6902.9	2.7439946e-16
6904.0	2.8052009e-16
6905.2	2.7633649e-16
6906.3	2.7600906e-16
6907.5	2.7642622e-16
6908.6	2.781574e-16
6909.8	2.7104973e-16
6911.0	2.782925e-16
6912.1	2.8544564e-16
6913.3	2.7948114e-16
6914.3	2.7422594e-16
6915.5	2.8007421e-16
6916.6	2.8204591e-16
6917.8	2.7743488e-16
6919.0	2.753524e-16
6920.1	2.6827511e-16
6921.3	2.6921659e-16
6922.4	2.760618e-16
6923.6	2.7228378e-16
6924.7	2.735074e-16
6925.8	2.7469429e-16
6927.0	2.7254669e-16
6928.1	2.699204e-16
6929.3	2.6441976e-16
6930.4	2.6900821e-16
6931.6	2.753893e-16
6932.8	2.8063337e-16
6933.9	2.7826391e-16
6935.0	2.7493964e-16
6936.1	2.6708261e-16
6937.3	2.6619059e-16
6938.5	2.7270332e-16
6939.6	2.7538711e-16
6940.8	2.7466898e-16
6941.9	2.6849073e-16
6943.1	2.6517853e-16
6944.2	2.7197072e-16
6945.3	2.7429112e-16
6946.5	2.8079972e-16
6947.6	2.7432151e-16
6948.8	2.7127694e-16
6949.9	2.6527994e-16
6951.1	2.7678186e-16
6952.3	2.749994e-16
6953.4	2.7250566e-16
6954.6	2.701746e-16
6955.6	2.6805828e-16
6956.8	2.7802592e-16
6957.9	2.7638917e-16
6959.1	2.6010309e-16
6960.3	2.5963279e-16
6961.4	2.5667773e-16
6962.6	2.5918773e-16
6963.7	2.7356031e-16
6964.9	2.6003966e-16
6966.0	2.5908447e-16
6967.1	2.6474261e-16
6968.3	2.6229349e-16
6969.4	2.6137772e-16
6970.6	2.6039673e-16
6971.7	2.6747082e-16
6972.9	2.6925767e-16
6974.1	2.5673175e-16
6975.2	2.6369564e-16
6976.3	2.7382422e-16
6977.4	2.7049669e-16
6978.6	2.6326052e-16
6979.8	2.6970954e-16
6980.9	2.7301375e-16
6982.1	2.6889527e-16
6983.2	2.6583627e-16
6984.4	2.6313451e-16
6985.5	2.6709559e-16
6986.6	2.6287768e-16
6987.8	2.6254072e-16
6988.9	2.6069982e-16
6990.1	2.6601965e-16
6991.2	2.7287022e-16
6992.4	2.7400296e-16
6993.5	2.6122211e-16
6994.7	2.615968e-16
6995.9	2.7513355e-16
6996.9	2.7237528e-16
6998.1	2.624191e-16
6999.2	2.6122053e-16
7000.4	2.5655329e-16
7001.6	2.6554021e-16
7002.7	2.6207985e-16
7003.9	2.6754773e-16
7005.0	2.7664403e-16
7006.2	2.7054164e-16
7007.2	2.6395293e-16
7008.4	2.6049857e-16
7009.6	2.6158402e-16
7010.7	2.5727594e-16
7011.9	2.5416724e-16
7013.0	2.5821908e-16
7014.2	2.6986684e-16
7015.4	2.6879791e-16
7016.5	2.6560988e-16
7017.6	2.6747509e-16
7018.7	2.7182447e-16
7019.9	2.728014e-16
7021.0	2.650426e-16
7022.2	2.6476017e-16
7023.4	2.6817843e-16
7024.5	2.6703951e-16
7025.7	2.6164417e-16
7026.8	2.6147718e-16
7027.9	2.6968083e-16
7029.1	2.6867115e-16
7030.2	2.6320686e-16
7031.4	2.6468908e-16
7032.5	2.6308331e-16
7033.7	2.6865185e-16
7034.8	2.6692244e-16
7036.0	2.6548243e-16
7037.1	2.7735922e-16
7038.2	2.7730565e-16
7039.4	2.7018769e-16
7040.5	2.6654102e-16
7041.7	2.6495732e-16
7042.9	2.6736529e-16
7044.0	2.7063838e-16
7045.2	2.594795e-16
7046.3	2.5990361e-16
7047.4	2.5944839e-16
7048.5	2.6321103e-16
7049.7	2.6196751e-16
7050.9	2.6854145e-16
7052.0	2.6977265e-16
7053.2	2.647978e-16
7054.3	2.6123627e-16
7055.5	2.6551995e-16
7056.7	2.6764975e-16
7057.7	2.6450016e-16
7058.9	2.6044431e-16
7060.0	2.5945369e-16
7061.2	2.6339896e-16
7062.3	2.6353622e-16
7063.5	2.6154266e-16
7064.7	2.648744e-16
7065.8	2.6053241e-16
7067.0	2.5644186e-16
7068.0	2.6217756e-16
7069.2	2.6230887e-16
7070.4	2.5561238e-16
7071.5	2.5107298e-16
7072.7	2.5824417e-16
7073.8	2.6662856e-16
7075.0	2.6009543e-16
7076.1	2.5974969e-16
7077.3	2.6541324e-16
7078.4	2.6633418e-16
7079.5	2.6348624e-16
7080.7	2.5996592e-16
7081.8	2.6470871e-16
7083.0	2.6609242e-16
7084.2	2.6635645e-16
7085.3	2.7025644e-16
7086.5	2.7220092e-16
7087.6	2.6611378e-16
7088.7	2.5466971e-16
7089.8	2.5676203e-16
7091.0	2.6159805e-16
7092.2	2.5583703e-16
7093.3	2.5546631e-16
7094.5	2.6208978e-16
7095.6	2.680382e-16
7096.8	2.6013792e-16
7097.9	2.4350946e-16
7099.0	2.395333e-16
7100.2	2.536731e-16
7101.3	2.5670661e-16
7102.5	2.4166839e-16
7103.6	2.5486553e-16
7104.8	2.6104055e-16
7106.0	2.4411042e-16
7107.1	2.4438355e-16
7108.3	2.6094159e-16
7109.3	2.5756667e-16
7110.5	2.6327401e-16
7111.6	2.5582932e-16
7112.8	2.4604292e-16
7114.0	2.5481335e-16
7115.1	2.5105764e-16
7116.3	2.4921834e-16
7117.4	2.3860489e-16
7118.6	2.5018047e-16
7119.7	2.5078937e-16
7120.8	2.4812656e-16
7122.0	2.5085017e-16
7123.1	2.6076923e-16
7124.3	2.633265e-16
7125.4	2.5689126e-16
7126.6	2.5705372e-16
7127.8	2.4467949e-16
7128.9	2.5241368e-16
7130.0	2.6450141e-16
7131.1	2.5489543e-16
7132.3	2.5407066e-16
7133.5	2.5829891e-16
7134.6	2.5241155e-16
7135.8	2.4849561e-16
7136.9	2.5030016e-16
7138.1	2.4960319e-16
7139.2	2.5397275e-16
7140.3	2.589934e-16
7141.5	2.5081861e-16
7142.6	2.5463411e-16
7143.8	2.5855329e-16
7144.9	2.5287189e-16
7146.1	2.5599865e-16
7147.3	2.549375e-16
7148.4	2.4492119e-16
7149.6	2.4636938e-16
7150.6	2.5421308e-16
7151.8	2.6158873e-16
7152.9	2.6051752e-16
7154.1	2.5436349e-16
7155.3	2.5179055e-16
7156.4	2.5092343e-16
7157.6	2.5882231e-16
7158.7	2.567986e-16
7159.9	2.5478325e-16
7161.0	2.540054e-16
7162.1	2.4525724e-16
7163.3	2.3921402e-16
7164.4	2.4321836e-16
7165.6	2.4232678e-16
7166.7	2.5994771e-16
7167.9	2.5458395e-16
7169.1	2.4646195e-16
7170.2	2.4691105e-16
7171.3	2.5544061e-16
7172.4	2.5147586e-16
7173.6	2.5336599e-16
7174.8	2.477793e-16
7175.9	2.505033e-16
7177.1	2.4926442e-16
7178.2	2.4660975e-16
7179.4	2.4518563e-16
7180.5	2.432251e-16
7181.6	2.4206571e-16
7182.8	2.5388303e-16
7183.9	2.5284224e-16
7185.1	2.5480117e-16
7186.2	2.6007966e-16
7187.4	2.5375975e-16
7188.6	2.6126648e-16
7189.7	2.6065441e-16
7190.9	2.5269443e-16
7191.9	2.5494651e-16
7193.1	2.5477756e-16
7194.2	2.5065737e-16
7195.4	2.5086542e-16
7196.6	2.5469845e-16
7197.7	2.5259156e-16
7198.9	2.5798934e-16
7200.0	2.5163234e-16
7201.2	2.5102113e-16
7202.2	2.5344801e-16
7203.4	2.417853e-16
7204.6	2.4357477e-16
7205.7	2.3972429e-16
7206.9	2.4673324e-16
7208.0	2.6054231e-16
7209.2	2.551341e-16
7210.4	2.5390164e-16
7211.5	2.5665194e-16
7212.6	2.4529044e-16
7213.7	2.4454816e-16
7214.9	2.4216647e-16
7216.0	2.4053176e-16
7217.2	2.4820614e-16
7218.4	2.4990054e-16
7219.5	2.5058788e-16
7220.7	2.530906e-16
7221.8	2.4889776e-16
7222.9	2.4294391e-16
7224.1	2.4964359e-16
7225.2	2.5388777e-16
7226.4	2.4785085e-16
7227.5	2.5195013e-16
7228.7	2.4984624e-16
7229.8	2.4777431e-16
7231.0	2.5386488e-16
7232.2	2.5096972e-16
7233.2	2.438891e-16
7234.4	2.38841e-16
7235.5	2.4050945e-16
7236.7	2.5030062e-16
7237.9	2.4048365e-16
7239.0	2.4556183e-16
7240.2	2.5867802e-16
7241.3	2.5250528e-16
7242.5	2.5623652e-16
7243.5	2.5441365e-16
7244.7	2.3855011e-16
7245.9	2.482342e-16
7247.0	2.572946e-16
7248.2	2.5254973e-16
7249.3	2.4330734e-16
7250.5	2.4595583e-16
7251.7	2.4680077e-16
7252.8	2.5351246e-16
7253.9	2.67076e-16
7255.0	2.5364417e-16
7256.2	2.4679947e-16
7257.3	2.497358e-16
7258.5	2.458745e-16
7259.7	2.4767195e-16
7260.8	2.4879066e-16
7262.0	2.466209e-16
7263.1	2.4569328e-16
7264.2	2.446834e-16
7265.4	2.4511684e-16
7266.5	2.5104801e-16
7267.7	2.5062814e-16
7268.8	2.5027618e-16
7270.0	2.5554505e-16
7271.1	2.586456e-16
7272.3	2.526511e-16
7273.5	2.5192294e-16
7274.5	2.5198258e-16
7275.7	2.4920944e-16
7276.8	2.528326e-16
7278.0	2.4702588e-16
7279.2	2.5363353e-16
7280.3	2.4652418e-16
7281.5	2.4458233e-16
7282.6	2.4461491e-16
7283.8	2.4962269e-16
7284.8	2.5131985e-16
7286.0	2.4695167e-16
7287.2	2.4894143e-16
7288.3	2.4784809e-16
7289.5	2.4764223e-16
7290.6	2.5482028e-16
7291.8	2.5326656e-16
7292.9	2.5041712e-16
7294.1	2.5035269e-16
7295.2	2.4253144e-16
7296.3	2.4478506e-16
7297.5	2.599311e-16
7298.6	2.5757523e-16
7299.8	2.5846471e-16
7301.0	2.5779731e-16
7302.1	2.4898269e-16
7303.3	2.5255519e-16
7304.4	2.5329681e-16
7305.5	2.5362712e-16
7306.6	2.4620452e-16
7307.8	2.4777178e-16
7309.0	2.6053093e-16
7310.1	2.5453177e-16
7311.3	2.5060863e-16
7312.4	2.5274643e-16
7313.6	2.536695e-16
7314.7	2.5179624e-16
7315.8	2.5396348e-16
7317.0	2.5528643e-16
7318.1	2.5753445e-16
7319.3	2.5541508e-16
7320.4	2.549625e-16
7321.6	2.5022845e-16
7322.8	2.4498606e-16
7323.9	2.4371597e-16
7325.0	2.4444671e-16
7326.1	2.5153084e-16
7327.3	2.5693431e-16
7328.5	2.5258282e-16
7329.6	2.512135e-16
7330.8	2.6375056e-16
7331.9	2.6396257e-16
7333.1	2.5540729e-16
7334.2	2.5221605e-16
7335.3	2.4847019e-16
7336.5	2.5244679e-16
7337.6	2.4800498e-16
7338.8	2.4583665e-16
7339.9	2.5470718e-16
7341.1	2.5408309e-16
7342.3	2.4395467e-16
7343.4	2.4592632e-16
7344.6	2.5224657e-16
7345.6	2.4830056e-16
7346.8	2.5176176e-16
7347.9	2.4733884e-16
7349.1	2.4710251e-16
7350.3	2.4523029e-16
7351.4	2.4174099e-16
7352.6	2.4691647e-16
7353.7	2.5279033e-16
7354.9	2.5710139e-16
7356.0	2.5362628e-16
7357.1	2.5333585e-16
7358.3	2.4961033e-16
7359.4	2.4010998e-16
7360.6	2.3978807e-16
7361.7	2.543168e-16
7362.9	2.5901799e-16
7364.1	2.4323973e-16
7365.2	2.3961558e-16
7366.3	2.4602516e-16
7367.4	2.5150396e-16
7368.6	2.5634751e-16
7369.8	2.5170645e-16
7370.9	2.5143893e-16
7372.1	2.5336826e-16
7373.2	2.5168449e-16
7374.4	2.4569826e-16
7375.5	2.4168934e-16
7376.6	2.4249335e-16
7377.8	2.4936167e-16
7378.9	2.5482505e-16
7380.1	2.495218e-16
7381.2	2.4936239e-16
7382.4	2.5063937e-16
7383.6	2.5068691e-16
7384.7	2.4992842e-16
7385.9	2.5037332e-16
7386.9	2.5358829e-16
7388.1	2.4855452e-16
7389.2	2.4435191e-16
7390.4	2.4941462e-16
7391.6	2.5256776e-16
7392.7	2.513107e-16
7393.9	2.5220308e-16
7395.0	2.5976282e-16
7396.2	2.5998475e-16
7397.2	2.5528815e-16
7398.4	2.5360119e-16
7399.6	2.4459869e-16
7400.7	2.46189e-16
7401.9	2.4530795e-16
7403.0	2.4482019e-16
7404.2	2.4688964e-16
7405.4	2.5126495e-16
7406.5	2.4987602e-16
7407.6	2.438153e-16
7408.7	2.4314334e-16
7409.9	2.5194968e-16
7411.0	2.4152009e-16
7412.2	2.5016487e-16
7413.4	2.6185383e-16
7414.5	2.5354456e-16
7415.7	2.4698907e-16
7416.8	2.4967597e-16
7417.9	2.5472248e-16
7419.1	2.4939087e-16
7420.2	2.4930927e-16
7421.4	2.5121825e-16
7422.5	2.432492e-16
7423.7	2.4162327e-16
7424.8	2.4143249e-16
7426.0	2.4593068e-16
7427.2	2.4516893e-16
7428.2	2.4813071e-16
7429.4	2.4873901e-16
7430.5	2.4611528e-16
7431.7	2.4212529e-16
7432.9	2.4330198e-16
7434.0	2.492904e-16
7435.2	2.537317e-16
7436.3	2.4843433e-16
7437.5	2.4795645e-16
7438.5	2.4999711e-16
7439.7	2.5958106e-16
7440.9	2.5574374e-16
7442.0	2.558752e-16
7443.2	2.5502474e-16
7444.3	2.5867267e-16
7445.5	2.5100406e-16
7446.7	2.4482608e-16
7447.8	2.459549e-16
7448.9	2.4534091e-16
7450.0	2.4507505e-16
7451.2	2.5055402e-16
7452.3	2.6100898e-16
7453.5	2.6052262e-16
7454.7	2.5817021e-16
7455.8	2.5905648e-16
7457.0	2.5983799e-16
7458.1	2.5636154e-16
7459.2	2.4781472e-16
7460.4	2.4794333e-16
7461.5	2.4541189e-16
7462.7	2.4469829e-16
7463.8	2.5283405e-16
7465.0	2.5201274e-16
7466.1	2.498713e-16
7467.3	2.4802444e-16
7468.5	2.5362535e-16
7469.5	2.5761685e-16
7470.7	2.5256479e-16
7471.8	2.5437928e-16
7473.0	2.5136404e-16
7474.2	2.5377308e-16
7475.3	2.4903891e-16
7476.5	2.4949955e-16
7477.6	2.4949317e-16
7478.8	2.47169e-16
7479.8	2.5012359e-16
7481.0	2.5682122e-16
7482.2	2.4885212e-16
7483.3	2.4848449e-16
7484.5	2.5721797e-16
7485.6	2.626844e-16
7486.8	2.5112938e-16
7488.0	2.4530396e-16
7489.1	2.4487338e-16
7490.2	2.4185247e-16
7491.3	2.4287669e-16
7492.5	2.562562e-16
7493.6	2.612578e-16
7494.8	2.5564072e-16
7496.0	2.5951112e-16
7497.1	2.625632e-16
7498.3	2.5596413e-16
7499.4	2.5343339e-16
7500.5	2.4388535e-16
7501.6	2.4486825e-16
7502.8	2.4993008e-16
7504.0	2.4408201e-16
7505.1	2.464958e-16
7506.3	2.4438222e-16
7507.4	2.4524579e-16
7508.6	2.4402508e-16
7509.8	2.4369735e-16
7510.8	2.5171417e-16
7512.0	2.5521133e-16
7513.1	2.509094e-16
7514.3	2.4583568e-16
7515.4	2.3815865e-16
7516.6	2.4764887e-16
7517.8	2.3995574e-16
7518.9	2.3006839e-16
7520.1	2.3254387e-16
7521.1	2.3829678e-16
7522.3	2.3549194e-16
7523.5	2.237824e-16
7524.6	2.1089821e-16
7525.8	2.1601906e-16
7526.9	1.9478136e-16
7528.1	1.8014807e-16
7529.2	1.7468228e-16
7530.4	1.6450915e-16
7531.5	1.6322554e-16
7532.6	1.4791028e-16
7533.8	1.6713407e-16
7534.9	1.6590818e-16
7536.1	1.7029625e-16
7537.3	1.8111959e-16
7538.4	1.9825301e-16
7539.6	2.0647029e-16
7540.7	2.0064612e-16
