#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
5359.60361651	1.1361862135937564e-15	1.135074717278603e-15	3.27299147875e-15
5359.80360024	2.6493080321254776e-15	2.6467283822329858e-15	3.469414752055e-15
5362.80335629	6.278384331244369e-16	6.272454116462283e-16	3.351926470652e-15
5364.80419358	1.2795021512317035e-16	1.2783129393239304e-16	2.838310560149e-15
5367.00401469	1.4779900305300437e-15	1.4766855081403947e-15	2.606371789950001e-15
5368.00393338	9.02483995022608e-16	9.0169213514821e-16	2.568654558623999e-15
5370.80470563	-8.007398286505169e-16	-8.00059622714895e-16	2.431703950583e-15
5371.00468937	1.0896399503862465e-15	1.0887251987477408e-15	2.523588662672999e-15
5372.00460806	1.0396752556745307e-15	1.0388337091984139e-15	2.407403440975e-15
5372.2045918	1.7182045258265173e-16	1.7168212382814387e-16	2.338418925388001e-15
5372.60455928	-4.915503751825448e-16	-4.911578527741652e-16	2.382974073567999e-15
5372.80454302	1.1041807128542457e-15	1.1033012432092346e-15	2.325487625424e-15
5373.60447797	4.275149491633214e-17	4.271750924215487e-17	2.258422107314001e-15
5373.80446171	1.2900505499861641e-16	1.2890241717302622e-16	2.241999409922001e-15
5374.40541284	1.4201471109560506e-15	1.419013861567252e-15	2.415939268848e-15
5375.40533154	8.086014972897256e-16	8.07958202379824e-16	2.233888721955e-15
5376.00528275	-1.0559018687656022e-15	-1.0550723044888808e-15	2.154915020246e-15
5376.40525023	-1.7760353689050368e-15	-1.774656782450491e-15	2.240395034850001e-15
5377.20518519	3.555933044294828e-16	3.5531618141986544e-16	2.038317549312e-15
5377.60515267	-4.860027479781499e-16	-4.856408709399981e-16	1.9630742432e-15
5378.00512014	1.413416452053132e-15	1.412380418025754e-15	2.144663319784999e-15
5378.20510388	4.944964703537386e-16	4.941359522357391e-16	2.122928345754001e-15
5378.40508762	9.116747820831173e-17	9.110128831226953e-17	1.97780631594e-15
5378.60507136	-6.243823880258682e-16	-6.239304647879385e-16	1.827303135798e-15
5379.00503884	-8.052232285742847e-16	-8.046425632465564e-16	1.938357820659e-15
5379.20502258	-4.0337043351653036e-16	-4.0307978495488255e-16	2.050735186016001e-15
5379.40600624	-3.581189236201509e-16	-3.5786093369384005e-16	1.830646995264e-15
5379.60598998	-1.3988381295324674e-15	-1.3978300865381534e-15	1.81621645266e-15
5379.80597372	-8.084299344098553e-16	-8.078468712798729e-16	1.947088362756e-15
5380.00595746	8.857692087597936e-16	8.8512943612305e-16	1.878552535471e-15
5380.40592494	-1.0727946061847403e-15	-1.072014354836326e-15	1.814972875404e-15
5380.60590868	1.13899057690003e-15	1.1381491801020257e-15	1.903362921974001e-15
5380.80589242	6.9303302627325465e-18	6.9250223564763336e-18	1.867901946624e-15
5381.00587616	-1.6740552190489735e-15	-1.6728105906174727e-15	1.924765207859999e-15
5381.2058599	3.2832076268346443e-16	3.2808080019596626e-16	1.895270930466e-15
5381.60582738	1.7313281685341456e-15	1.7300702233503375e-15	1.82201319804e-15
5382.2057786	2.455235318026156e-16	2.4534481659237483e-16	1.824140856715e-15
5382.40576234	-5.01952182800295e-16	-5.015862484514069e-16	1.764420602633e-15
5382.60574608	-3.65780621995712e-16	-3.655132349254597e-16	1.690630842327e-15
5382.80572982	-1.664921523615072e-16	-1.6636961352445828e-16	1.77793587454e-15
5383.00571356	-3.649746317544319e-17	-3.647024825262657e-17	1.655145463146e-15
5383.2056973	1.4767492883391543e-15	1.4756417073925234e-15	1.6652789865e-15
5383.40568104	9.461677840145547e-16	9.454319466301683e-16	1.761085871145e-15
5383.60566478	8.133118973218694e-16	8.126885461126738e-16	1.696535060272e-15
5383.80564852	-1.2399817393465445e-15	-1.2390633085297018e-15	1.737902419476e-15
5384.00563226	-2.1570847803212047e-15	-2.1555068399314377e-15	1.6606297552e-15
5384.205616	-1.4014735841793652e-15	-1.400449793704213e-15	1.692946481464e-15
5384.60558348	3.247287490165816e-16	3.2449348513154506e-16	1.565366459082e-15
5384.80656714	-1.2160157711591758e-15	-1.215145232194088e-15	1.676924731665e-15
5385.00655088	5.643025688237668e-16	5.639017975065021e-16	1.655160729492e-15
5385.20653462	1.1580884300524343e-15	1.1572715938382856e-15	1.59175423575e-15
5385.40651836	-1.1247836478464443e-16	-1.1239953520750757e-16	1.547937150898001e-15
5385.6065021	-2.597739828291572e-15	-2.595928819721127e-15	1.577872185165e-15
5385.80648584	8.004631373993421e-17	7.999064332021924e-17	1.626899527461e-15
5386.00646958	-2.6066524335783957e-16	-2.604827141723616e-16	1.58891827968e-15
5386.20645332	-9.585519683209715e-17	-9.578471454656049e-17	1.55706424456e-15
5386.40643706	5.896963896814305e-16	5.892050117174389e-16	1.579766454464e-15
5386.6064208	-6.186912978514936e-16	-6.182202218433162e-16	1.515502488626001e-15
5386.80640454	-3.078653608586727e-16	-3.0764252033335053e-16	1.4832208793361e-15
5387.00638828	-7.812569486688237e-16	-7.807100370263827e-16	1.468230823033199e-15
5387.20637202	-1.2266793137807569e-15	-1.2258526100218498e-15	1.505566726232e-15
5387.40635576	6.138684435875994e-16	6.134611106634372e-16	1.63705233699e-15
5387.6063395	1.1214364674723747e-15	1.120696944952489e-15	1.55617632984e-15
5387.80632324	3.80650128882705e-16	3.803997926817991e-16	1.527940222617e-15
5388.00630699	-3.5852943418432067e-16	-3.5829370211783907e-16	1.509693246061301e-15
5388.20629073	8.589309494952347e-18	8.583638274340953e-18	1.4168996826348e-15
5388.40627447	-1.3805193051506085e-15	-1.3795929847692969e-15	1.4667825847096e-15
5388.60625821	2.576812739056711e-16	2.5750243558924823e-16	1.404708974118e-15
5388.80624195	2.9736068603058847e-15	2.9714820771304095e-15	1.4922486393108e-15
5389.00622569	-7.131396533499419e-16	-7.126543415746781e-16	1.364828168385e-15
5389.40619317	1.2276700323746481e-15	1.2268608222369607e-15	1.466459284379e-15
5389.60617691	3.702140820645475e-16	3.6997022899885276e-16	1.4164815433608e-15
5389.80616065	-7.629973846909119e-16	-7.624932833963854e-16	1.3005770237005e-15
5390.0061444	-8.178612094279449e-16	-8.173141758538519e-16	1.3533800813118e-15
5390.20612814	-3.5359411086487144e-16	-3.5335076092854463e-16	1.4286508391877e-15
5390.4071118	1.2251892944527472e-16	1.224357271308796e-16	1.4362611339384e-15
5390.60709554	-1.0242395509558515e-15	-1.0235279157921495e-15	1.394640748304e-15
5390.80707928	-8.718854283076405e-16	-8.712162640303004e-16	1.281363893932e-15
5391.00706302	5.937627035701867e-17	5.932551343336674e-17	1.2571839651654e-15
5391.20704676	-2.6449385694588345e-17	-2.6429780760977657e-17	1.2747566395856e-15
5391.4070305	-2.2427187133440077e-16	-2.2411309118483165e-16	1.2454495388622e-15
5391.60701425	8.266583171680348e-16	8.26096201414094e-16	1.3044351622302e-15
5391.80699799	-1.1139044726563108e-15	-1.1131547001825123e-15	1.2938290818894e-15
5392.00698173	2.6830191101642577e-16	2.6812407347313074e-16	1.278643623257e-15
5392.20696547	3.333403479006856e-17	3.33120778785409e-17	1.245192050655e-15
