wavelength	flux
6479.3	-3.1756636e-20
6480.4	-3.2162622e-20
6481.6	-4.1982764e-20
6482.8	-3.9163493e-20
6483.9	-3.4243592e-20
6485.1	-1.5462342e-20
6486.2	-1.0402766e-20
6487.4	1.9636859e-20
6488.5	-8.0154701e-21
6489.7	-3.1393059e-20
6490.9	-1.5596851e-20
6492.0	-1.5767129e-20
6493.2	-1.7916516e-20
6494.3	-7.5283093e-21
6495.5	-4.8215004e-21
6496.7	-1.4272785e-21
6497.8	-1.8236728e-21
6499.0	6.8408503e-22
6500.1	5.5198521e-21
6501.3	1.5251985e-21
6502.5	-2.166951e-22
6503.6	1.1255651e-20
6504.8	1.6692225e-20
6505.9	2.6809161e-20
6507.1	2.3394424e-20
6508.2	1.4816845e-20
6509.4	2.5549423e-20
6510.6	6.1865803e-21
6511.7	4.691352e-20
6512.9	6.0920901e-20
6514.0	4.8843941e-20
6515.2	7.5301111e-20
6516.4	5.5960887e-20
6517.5	7.9143731e-20
6518.7	3.2061561e-20
6519.8	4.0484727e-20
6521.0	6.5069806e-20
6522.1	5.9084356e-20
6523.3	3.8824113e-20
6524.5	7.3445192e-20
6525.6	6.6717137e-20
6526.8	5.2918242e-20
6527.9	8.8113895e-20
6529.1	5.0860243e-20
6530.3	1.0923324e-19
6531.4	-1.9800675e-20
6532.6	2.4120174e-20
6533.7	8.2698768e-20
6534.9	1.3444245e-19
6536.1	7.8755849e-20
6537.2	1.2237833e-19
6538.4	1.5554313e-19
6539.5	1.011592e-19
6540.7	2.5044275e-20
6541.8	1.5708956e-19
6543.0	1.5071332e-19
6544.2	3.1712994e-20
6545.3	-2.8289386e-21
6546.5	4.9318034e-20
6547.6	1.6936436e-19
6548.8	2.8485447e-19
6550.0	3.2318899e-19
6551.1	2.3870464e-19
6552.3	1.0827527e-19
6553.4	8.227269e-20
6554.6	1.1982925e-19
6555.8	1.6972322e-19
6556.9	2.4397055e-19
6558.1	3.2057965e-19
6559.2	2.394979e-19
6560.4	5.5640846e-20
6561.5	1.7780214e-20
6562.7	6.3242661e-20
6563.9	1.4485576e-19
6565.0	6.5813942e-20
6566.2	1.3919408e-19
6567.3	1.4089813e-19
6568.5	6.5738234e-20
6569.7	1.7159865e-19
6570.8	2.99811e-19
6572.0	1.5678716e-19
6573.1	1.3375258e-19
6574.3	1.1909285e-19
6575.5	1.1538074e-19
6576.6	1.8486163e-19
6577.8	2.4921195e-19
6578.9	2.9469889e-19
6580.1	2.0231835e-19
6581.2	1.6630448e-19
6582.4	1.9747997e-19
6583.6	2.9308214e-19
6584.7	2.0870345e-19
6585.9	4.2203953e-20
6587.0	1.8805847e-19
6588.2	1.7589736e-19
6589.4	2.5598571e-19
6590.5	4.3442354e-19
6591.7	4.098845e-19
6592.8	9.046699e-20
6594.0	2.8857625e-19
6595.1	7.6236646e-20
6596.3	3.2770653e-19
6597.5	2.4255893e-19
6598.6	2.3624253e-19
6599.8	4.2801235e-19
6600.9	6.1640082e-20
6602.1	2.3662956e-19
6603.3	3.5554272e-19
6604.4	1.7603733e-19
6605.6	2.1396176e-19
6606.7	4.0633622e-19
6607.9	4.4212325e-19
6609.1	4.06437e-19
6610.2	4.1329328e-19
6611.4	4.35286e-19
6612.5	3.912729e-19
6613.7	3.7251555e-19
6614.8	2.9859148e-19
6616.0	3.176634e-19
6617.2	5.1811946e-19
6618.3	4.2460964e-19
6619.5	3.3560083e-19
6620.6	3.6585963e-19
6621.8	4.0433205e-19
6623.0	5.6561154e-19
6624.1	2.9959605e-19
6625.3	1.1009698e-19
6626.4	4.2174572e-19
6627.6	5.5647511e-19
6628.8	5.3194905e-19
6629.9	2.1391957e-19
6631.1	6.1975717e-19
6632.2	6.217285e-19
6633.4	5.0887117e-19
6634.5	2.215001e-19
6635.7	2.1378148e-19
6636.9	4.0442624e-19
6638.0	4.1378697e-19
6639.2	4.5739402e-19
6640.3	3.6732849e-19
6641.5	2.6144476e-19
6642.7	4.1390424e-19
6643.8	1.1215124e-19
6645.0	3.0382348e-19
6646.1	8.4923503e-19
6647.3	5.2048017e-19
6648.5	4.6214612e-19
6649.6	5.1335394e-19
6650.8	3.1428969e-19
6651.9	2.7937193e-19
6653.1	4.0673021e-19
6654.2	4.4710116e-19
6655.4	2.890849e-19
6656.6	3.8186221e-19
6657.7	5.7103577e-19
6658.9	6.5106041e-19
6660.0	4.2753723e-19
6661.2	9.1166789e-19
6662.4	3.649015e-19
6663.5	2.630728e-19
6664.7	6.3292792e-19
6665.8	5.6397446e-19
6667.0	7.6065779e-19
6668.1	9.358426e-19
6669.3	9.046974e-19
6670.5	1.0525557e-18
6671.6	7.7074661e-19
6672.8	6.8232575e-19
6673.9	2.1249868e-19
6675.1	3.7527853e-20
6676.3	7.9000972e-19
6677.4	5.4093512e-19
6678.6	2.2273411e-19
6679.7	-1.7817516e-19
6680.9	-2.1100964e-20
6682.1	6.0852578e-19
6683.2	1.0075989e-18
6684.4	5.920686e-19
6685.5	5.2642462e-19
6686.7	6.2720344e-19
6687.8	5.5142686e-19
6689.0	8.867461e-19
6690.2	9.2238742e-19
6691.3	8.681753e-19
6692.5	5.1074887e-19
6693.6	7.9975701e-19
6694.8	7.0503058e-19
6696.0	8.1986665e-19
6697.1	9.2601384e-19
6698.3	8.0199916e-19
6699.4	5.1535642e-19
6700.6	4.620167e-19
6701.8	5.6532756e-19
6702.9	7.0026217e-19
6704.1	6.6406242e-19
6705.2	4.5853155e-19
6706.4	5.9785174e-19
6707.5	3.711777e-19
6708.7	4.7362768e-19
6709.9	9.2394994e-19
6711.0	1.0377437e-18
6712.2	7.2532432e-19
6713.3	5.7055292e-19
6714.5	4.7874541e-19
6715.7	2.548124e-19
6716.8	3.0594702e-19
6718.0	4.6593038e-19
6719.1	4.0122877e-19
6720.3	1.8916353e-19
6721.5	7.4905684e-19
6722.6	1.0327282e-18
6723.8	8.14149e-19
6724.9	8.040797e-19
6726.1	1.0926836e-18
6727.2	6.8441432e-19
6728.4	6.5334684e-19
6729.6	7.0255981e-19
6730.7	9.8578065e-19
6731.9	6.9339919e-19
6733.0	4.139764e-19
6734.2	7.6522846e-19
6735.4	8.6712246e-19
6736.5	2.1662488e-19
6737.7	7.8080558e-19
6738.8	7.4289269e-19
6740.0	9.3258001e-19
6741.1	1.5183337e-18
6742.3	1.1094904e-18
6743.5	5.540509e-19
6744.6	4.6070464e-19
6745.8	2.2849156e-19
6746.9	2.8618168e-19
6748.1	8.4655356e-19
6749.3	1.1220271e-18
6750.4	8.4044349e-19
6751.6	3.9939758e-19
6752.7	3.7151303e-19
6753.9	1.1005244e-18
6755.1	1.2306811e-18
6756.2	1.0477602e-18
6757.4	8.0495699e-19
6758.5	6.4097623e-19
6759.7	8.3923189e-19
6760.8	7.6618247e-19
6762.0	1.4059084e-18
6763.2	1.6850388e-18
6764.3	9.2323174e-19
6765.5	-5.6026864e-19
6766.6	1.8769967e-19
6767.8	8.0844586e-19
6769.0	2.7909372e-19
6770.1	7.3675002e-19
6771.3	1.8012614e-18
6772.4	1.1429436e-18
6773.6	1.2844808e-18
6774.8	7.856487e-19
6775.9	9.3807292e-19
6777.1	6.6578894e-19
6778.2	8.8086745e-19
6779.4	1.0904643e-18
6780.5	1.4846814e-18
6781.7	1.0859026e-18
6782.9	4.4178583e-19
6784.0	1.1255931e-18
6785.2	1.1356482e-18
6786.3	7.8734888e-19
6787.5	8.6689767e-19
6788.7	6.7959966e-19
6789.8	7.5883893e-19
6791.0	6.3822894e-19
6792.1	-3.1699236e-18
6793.3	-4.0144286e-18
6794.5	-6.2014826e-19
6795.6	1.9219079e-18
6796.8	1.6271005e-18
6797.9	6.6337662e-19
6799.1	1.3841072e-18
6800.2	1.644541e-18
6801.4	1.4409121e-18
6802.6	-5.3012253e-20
6803.7	5.2358654e-19
6804.9	5.3352618e-19
6806.0	2.6459619e-19
6807.2	4.9923288e-19
6808.4	1.1616008e-18
6809.5	6.2564785e-19
6810.7	6.9766374e-19
6811.8	2.8167444e-19
6813.0	5.3338625e-19
6814.1	1.1682639e-18
6815.3	6.9857188e-19
6816.5	5.0686936e-19
6817.6	8.3058378e-19
6818.8	1.1398356e-18
6819.9	1.1598946e-18
6821.1	1.7770439e-18
6822.3	1.332727e-18
6823.4	9.8599911e-19
6824.6	1.1829092e-18
6825.7	9.693796e-19
6826.9	1.6300768e-18
6828.1	9.0088474e-19
6829.2	1.3881822e-18
6830.4	1.8257195e-18
6831.5	6.7226677e-19
6832.7	6.6143356e-19
6833.8	-1.0872929e-19
6835.0	9.2209161e-19
6836.2	9.2958365e-19
6837.3	1.1173707e-18
6838.5	8.1439843e-19
6839.6	1.0776003e-18
6840.8	7.5681771e-19
6842.0	5.7660712e-19
6843.1	1.3708301e-18
6844.3	1.5838726e-18
6845.4	1.3916328e-18
6846.6	7.9437781e-19
6847.8	4.1527323e-19
6848.9	1.3535768e-18
6850.1	1.8423152e-18
6851.2	9.8605625e-19
6852.4	4.1138324e-19
6853.5	2.1860169e-19
6854.7	3.587416e-19
6855.9	1.3769761e-18
6857.0	1.9317772e-18
6858.2	2.0534636e-18
6859.3	1.3582057e-18
6860.5	6.5831818e-19
6861.7	2.1606898e-19
6862.8	5.3322125e-19
6864.0	9.3072682e-19
6865.1	1.1198262e-18
6866.3	1.9538021e-18
6867.5	1.2472392e-18
6868.6	1.3602827e-18
6869.8	1.7296922e-18
6870.9	1.3528845e-18
6872.1	1.68375e-18
6873.2	1.5916092e-18
6874.4	1.5725063e-18
6875.6	1.145796e-18
6876.7	1.2004622e-18
6877.9	9.2036366e-19
6879.0	2.564741e-19
6880.2	1.3156078e-18
6881.4	1.19222e-18
6882.5	1.3854998e-18
6883.7	1.2705294e-18
6884.8	1.4220876e-18
6886.0	5.86272e-19
6887.1	1.0150325e-18
6888.3	8.3453353e-19
6889.5	1.3949258e-18
6890.6	1.3668739e-18
6891.8	1.1006376e-18
6892.9	8.8031154e-19
6894.1	6.3153594e-19
6895.3	7.4310662e-19
6896.4	1.2150894e-18
6897.6	8.5295198e-19
6898.7	-8.5977438e-20
6899.9	8.1719273e-19
6901.1	6.2964671e-19
6902.2	1.1947536e-18
6903.4	1.0036555e-18
6904.5	1.3486218e-18
6905.7	1.5901164e-18
6906.8	1.2796576e-18
6908.0	5.6607767e-19
6909.2	8.5978881e-20
6910.3	1.5971333e-18
6911.5	7.327371e-19
6912.6	1.0623683e-18
6913.8	1.4547035e-18
6915.0	1.4597023e-18
6916.1	1.3845957e-18
6917.3	1.7413253e-18
6918.4	2.1760491e-18
6919.6	1.8243643e-18
6920.8	1.8285947e-18
6921.9	9.3848127e-19
6923.1	1.5398375e-18
6924.2	1.1000801e-18
6925.4	1.0021461e-18
6926.5	1.4149201e-18
6927.7	1.328738e-18
6928.9	1.7668138e-18
6930.0	1.6228524e-18
6931.2	1.3427729e-18
6932.3	8.6027097e-19
6933.5	2.556795e-19
6934.7	1.9749596e-18
6935.8	1.891821e-18
6937.0	1.7194753e-18
6938.1	1.2512976e-18
6939.3	1.1723743e-18
6940.5	1.2175524e-18
6941.6	1.5033961e-18
6942.8	1.1103746e-18
6943.9	1.3584054e-18
6945.1	1.822229e-18
6946.2	1.0591045e-18
6947.4	5.7951676e-19
6948.6	1.3785831e-18
6949.7	1.0608744e-18
6950.9	1.2186623e-18
6952.0	1.098371e-18
6953.2	1.7767991e-18
6954.4	1.478696e-18
6955.5	9.9638059e-19
6956.7	5.6553836e-19
6957.8	3.8763064e-19
6959.0	1.6767841e-18
6960.1	2.3865596e-18
6961.3	1.5270592e-18
6962.5	1.5065682e-18
6963.6	1.2294751e-18
6964.8	1.0348841e-18
6965.9	1.7419905e-18
6967.1	1.864801e-18
6968.3	1.8351487e-18
6969.4	2.1657718e-18
6970.6	2.2350871e-18
6971.7	1.9365284e-18
6972.9	1.4527418e-18
6974.1	1.3031074e-18
6975.2	1.8165556e-18
6976.4	9.4137602e-19
6977.5	5.3386744e-19
6978.7	1.4194791e-18
6979.8	1.8935099e-18
6981.0	2.8871133e-18
6982.2	1.482313e-18
6983.3	2.016504e-18
6984.5	8.2974299e-19
6985.6	2.0664809e-18
6986.8	1.601958e-18
6988.0	1.3671707e-18
6989.1	8.3498244e-19
6990.3	1.9184071e-18
6991.4	2.3741973e-18
6992.6	1.3413666e-18
6993.8	1.4841628e-18
6994.9	1.3764048e-18
6996.1	1.9707221e-18
6997.2	1.7175775e-18
6998.4	1.1074967e-18
6999.5	1.2699625e-18
7000.7	1.5942426e-18
7001.9	1.5172747e-18
7003.0	1.61645e-18
7004.2	1.0209802e-18
7005.3	1.8782626e-18
7006.5	1.3552281e-18
7007.7	6.6468932e-19
7008.8	1.924105e-18
7010.0	2.2554291e-18
7011.1	2.5085597e-18
7012.3	2.0475407e-18
7013.5	3.1898578e-18
7014.6	3.1405626e-18
7015.8	2.706523e-18
7016.9	2.3325041e-18
7018.1	2.4840918e-18
7019.2	1.8959966e-18
7020.4	1.6461132e-18
7021.6	1.6297697e-18
7022.7	2.0036051e-18
7023.9	1.332327e-18
7025.0	1.4424701e-18
7026.2	1.5768612e-18
7027.4	2.05905e-18
7028.5	1.3593503e-18
7029.7	9.8323503e-19
7030.8	1.7890096e-18
7032.0	1.6193522e-18
7033.1	2.153354e-18
7034.3	1.6978951e-18
7035.5	1.5639555e-18
7036.6	1.3383896e-18
7037.8	1.7417256e-18
7038.9	1.6478401e-18
7040.1	1.6508114e-18
7041.3	1.642889e-18
7042.4	1.7522484e-18
7043.6	1.583061e-18
7044.7	2.3273941e-18
7045.9	2.2258829e-18
7047.1	2.9044052e-18
7048.2	2.1529405e-18
7049.4	1.2022078e-18
7050.5	9.0523289e-20
7051.7	1.4290294e-18
7052.8	1.5871946e-18
7054.0	1.161374e-18
7055.2	1.3331368e-18
7056.3	1.2932988e-18
7057.5	1.3997635e-18
7058.6	1.5413437e-18
7059.8	2.1378784e-18
7061.0	1.7129539e-18
7062.1	2.0535002e-18
7063.3	2.8623439e-18
7064.4	1.7821185e-18
7065.6	1.7335959e-18
7066.8	2.5121398e-18
7067.9	1.1848727e-18
7069.1	1.5190619e-18
7070.2	1.8776221e-18
7071.4	2.1183633e-18
7072.5	1.9531722e-18
7073.7	1.3113867e-18
7074.9	1.6590744e-18
7076.0	1.7556535e-18
7077.2	1.8095286e-18
7078.3	1.7112908e-18
7079.5	2.1906789e-18
7080.7	1.5113241e-18
7081.8	2.3062221e-18
7083.0	2.9442682e-18
7084.1	1.9995346e-18
7085.3	1.8091367e-18
7086.5	1.9286747e-18
7087.6	1.3275315e-18
7088.8	1.9554443e-18
7089.9	1.8443672e-18
7091.1	2.1567599e-18
7092.2	1.4773584e-18
7093.4	8.9011989e-19
7094.6	3.2029438e-18
7095.7	2.7081319e-18
7096.9	1.6017276e-18
7098.0	1.0757214e-18
7099.2	2.2127292e-18
7100.4	2.1336283e-18
7101.5	1.9647949e-18
7102.7	1.89646e-18
7103.8	1.401554e-18
7105.0	2.2913589e-18
7106.1	2.1612445e-18
7107.3	1.7227545e-18
7108.5	1.5986264e-18
7109.6	2.2973517e-18
7110.8	2.1282171e-18
7111.9	1.5592828e-18
7113.1	2.221157e-18
7114.3	2.3914731e-18
7115.4	1.9924036e-18
7116.6	2.2441718e-18
7117.7	1.7828884e-18
7118.9	1.3747013e-18
7120.1	1.8267693e-18
7121.2	2.3107395e-18
7122.4	2.6597724e-18
7123.5	2.5584907e-18
7124.7	2.8954289e-18
7125.8	2.4723813e-18
7127.0	1.4404128e-18
7128.2	1.8811551e-18
7129.3	2.156119e-18
7130.5	2.3690885e-18
7131.6	2.0861704e-18
7132.8	2.3182773e-18
7134.0	1.8976685e-18
7135.1	1.3815916e-18
7136.3	2.0011081e-18
7137.4	1.6916662e-18
7138.6	2.0323613e-18
7139.8	1.9773771e-18
7140.9	1.6612594e-18
7142.1	2.1944323e-18
7143.2	1.6278586e-18
7144.4	1.2640518e-18
7145.5	1.3272577e-18
7146.7	2.4120948e-18
7147.9	1.9790011e-18
7149.0	2.2207995e-18
7150.2	2.5408559e-18
7151.3	2.8731855e-18
7152.5	1.4209117e-18
7153.7	1.911138e-18
7154.8	2.8081324e-18
7156.0	2.7785331e-18
7157.1	2.7577739e-18
7158.3	2.5229563e-18
7159.5	3.04725e-18
7160.6	3.0458375e-18
7161.8	2.8654078e-18
7162.9	2.314693e-18
7164.1	2.2945151e-18
7165.2	2.0281427e-18
7166.4	2.383504e-18
7167.6	7.7596109e-19
7168.7	1.0429471e-19
7169.9	1.1321181e-19
7171.0	1.138729e-18
7172.2	1.9281523e-18
7173.4	3.9913994e-18
7174.5	2.7452275e-18
7175.7	3.0917674e-18
7176.8	2.9007689e-18
7178.0	2.0901641e-18
7179.1	1.9989301e-18
7180.3	1.8416767e-18
7181.5	2.543275e-18
7182.6	2.8182618e-18
7183.8	2.1086868e-18
7184.9	1.635115e-18
7186.1	2.3857759e-18
7187.3	1.785949e-18
7188.4	1.3592941e-18
7189.6	2.4606826e-18
7190.7	2.4497183e-18
7191.9	2.0812249e-18
7193.1	1.6746838e-18
7194.2	1.7053095e-18
7195.4	1.9435712e-18
7196.5	3.6990258e-18
7197.7	3.275088e-18
7198.8	2.6365078e-18
7200.0	2.2964941e-18
7201.2	3.5411489e-18
7202.3	2.0672335e-18
7203.5	-1.1343846e-18
7204.6	7.3582396e-19
7205.8	2.9885953e-18
7207.0	3.7058414e-18
7208.1	3.6707784e-18
7209.3	3.2167396e-18
7210.4	1.7517954e-18
7211.6	4.2497697e-19
7212.8	1.3498895e-18
7213.9	2.314553e-18
7215.1	2.4205196e-18
7216.2	3.4924797e-18
7217.4	2.8120855e-18
7218.5	1.9504895e-18
7219.7	2.7224836e-18
7220.9	1.0867448e-18
7222.0	1.3594108e-18
7223.2	1.6929173e-18
7224.3	1.5170282e-18
7225.5	2.0424572e-18
7226.7	2.3040296e-18
7227.8	1.6391183e-18
7229.0	1.8880686e-18
7230.1	1.9024764e-18
7231.3	1.494458e-18
7232.4	9.1911879e-19
7233.6	2.8202121e-18
7234.8	1.8727492e-18
7235.9	2.4093556e-18
7237.1	3.1892329e-18
7238.2	2.1201005e-18
7239.4	2.4539408e-18
7240.6	2.1432114e-18
7241.7	1.9356389e-18
7242.9	-8.1113323e-19
7244.0	1.8332998e-18
7245.2	5.9326917e-18
7246.4	2.32572e-18
7247.5	4.8878386e-18
7248.7	4.7403373e-18
7249.8	2.8153694e-18
7251.0	2.0364176e-18
7252.1	3.0147563e-18
7253.3	3.4822977e-18
7254.5	2.0473256e-18
7255.6	9.2622914e-19
7256.8	1.7248859e-18
7257.9	3.187969e-18
7259.1	3.3627632e-18
7260.3	2.1503338e-18
7261.4	3.5860306e-18
7262.6	4.466694e-18
7263.7	2.3009356e-18
7264.9	1.6090628e-18
7266.1	1.4605167e-18
7267.2	-7.3835064e-19
7268.4	1.0390109e-18
7269.5	2.9128554e-18
7270.7	4.9283511e-18
7271.8	7.0650787e-18
7273.0	5.1929127e-18
7274.2	2.166516e-18
7275.3	4.1720542e-18
7276.5	4.1080822e-18
7277.6	1.5844868e-18
7278.8	1.4352561e-18
7280.0	2.4667016e-18
7281.1	3.0163513e-18
7282.3	4.1217173e-18
7283.4	3.5328367e-18
7284.6	2.0260654e-18
7285.8	3.4367856e-18
7286.9	3.7974822e-18
7288.1	1.6793712e-18
7289.2	2.1955805e-18
7290.4	4.2897616e-18
7291.5	3.431918e-18
7292.7	2.4639988e-19
7293.9	9.3199626e-19
7295.0	-1.0844419e-20
7296.2	5.7716863e-19
7297.3	2.9713406e-18
7298.5	2.6428634e-18
7299.7	3.7151903e-18
7300.8	3.2507469e-18
7302.0	3.7809568e-18
7303.1	1.7939472e-18
7304.3	3.0474659e-18
7305.4	3.6807922e-18
7306.6	3.1763187e-18
7307.8	4.0731009e-18
7308.9	3.6393998e-18
7310.1	1.4136327e-18
7311.2	1.3887973e-18
7312.4	3.0382464e-18
7313.6	2.9839471e-18
7314.7	1.9736981e-18
7315.9	3.1610253e-18
7317.0	3.8392274e-18
7318.2	2.8207264e-18
7319.4	2.9158368e-18
7320.5	1.5906173e-18
7321.7	2.2655491e-18
7322.8	3.6698769e-18
7324.0	3.0921181e-18
7325.1	3.4591633e-18
7326.3	2.0625096e-18
7327.5	1.2417797e-18
7328.6	1.6726098e-18
7329.8	1.0279195e-18
7330.9	3.6208586e-18
7332.1	4.0010916e-18
7333.3	2.6931831e-18
7334.4	3.5096763e-18
7335.6	3.620231e-18
7336.7	3.8588247e-18
7337.9	2.9992571e-18
7339.1	1.9650306e-18
7340.2	2.7775145e-18
7341.4	2.9531102e-18
7342.5	2.3144451e-18
7343.7	3.7106493e-18
7344.8	3.5003899e-18
7346.0	3.5199636e-18
7347.2	3.4288224e-18
7348.3	3.4541197e-18
7349.5	2.6583182e-18
7350.6	2.9468389e-18
7351.8	3.5874216e-18
7353.0	2.1179921e-18
7354.1	2.3857396e-18
7355.3	2.214186e-18
7356.4	1.8002381e-18
7357.6	3.1759582e-18
7358.8	4.4762101e-18
7359.9	3.9140235e-18
7361.1	2.1624722e-18
7362.2	2.1704314e-18
7363.4	3.314156e-18
7364.5	3.10666e-18
7365.7	4.4812281e-18
7366.9	4.4463127e-18
7368.0	2.8683534e-18
7369.2	2.8074655e-18
7370.3	3.2799111e-18
7371.5	1.6839281e-18
7372.7	2.7214419e-18
7373.8	4.3770174e-18
7375.0	3.4125883e-18
7376.1	2.6426094e-18
7377.3	2.9384913e-18
7378.4	2.9060616e-18
7379.6	3.814137e-18
7380.8	3.2256484e-18
7381.9	2.4736001e-18
7383.1	3.1599257e-18
7384.2	2.7154761e-18
7385.4	2.9532452e-18
7386.6	3.504021e-18
7387.7	1.645034e-18
7388.9	2.04249e-18
7390.0	2.9161206e-18
7391.2	2.8088236e-18
7392.4	2.7271686e-18
7393.5	2.7900608e-18
7394.7	2.9238172e-18
7395.8	3.6917618e-18
7397.0	2.5354567e-18
7398.1	2.1144015e-18
7399.3	2.1075927e-18
7400.5	2.7516108e-18
7401.6	3.0144041e-18
7402.8	3.3373106e-18
7403.9	3.7052846e-18
7405.1	3.411361e-18
7406.3	3.9051209e-18
7407.4	3.9607677e-18
7408.6	4.3679015e-18
7409.7	5.464551e-18
7410.9	4.3693792e-18
7412.1	3.2968552e-18
7413.2	3.1231575e-18
7414.4	3.1076551e-18
7415.5	2.3623578e-18
7416.7	2.5482529e-18
7417.8	3.1735902e-18
7419.0	3.0268848e-18
7420.2	2.2907973e-18
7421.3	2.2720404e-18
7422.5	1.654523e-18
7423.6	3.4909297e-18
7424.8	2.3175555e-18
7426.0	2.3146698e-18
7427.1	2.8277384e-18
7428.3	5.1168379e-18
7429.4	5.6859476e-18
7430.6	3.4781178e-18
7431.8	3.6956841e-18
7432.9	5.1595373e-18
7434.1	3.899697e-18
7435.2	3.6752284e-18
7436.4	3.8104868e-18
7437.5	3.7381044e-18
7438.7	5.3005605e-18
7439.9	5.2517468e-18
7441.0	1.7382352e-18
7442.2	2.7292007e-18
7443.3	4.242905e-18
7444.5	4.7328846e-18
7445.7	4.8496066e-18
7446.8	3.4568247e-18
7448.0	1.4933869e-18
7449.1	2.7703688e-18
7450.3	3.7064291e-18
7451.4	4.5018642e-18
7452.6	6.5813227e-18
7453.8	3.4034722e-18
7454.9	3.3065169e-18
7456.1	4.6243976e-18
7457.2	4.1614991e-18
7458.4	6.0222911e-18
7459.6	6.213435e-18
7460.7	2.9240005e-18
7461.9	1.9631518e-18
7463.0	2.6152877e-18
7464.2	3.4265947e-18
7465.4	3.8608415e-18
7466.5	4.1694769e-18
7467.7	4.9489389e-18
7468.8	3.3779751e-18
7470.0	2.5517597e-18
7471.1	3.4771792e-18
7472.3	3.5081464e-18
7473.5	3.7762944e-18
7474.6	3.3329477e-18
7475.8	2.9878342e-18
7476.9	4.0761093e-18
7478.1	4.6047771e-18
7479.3	3.4109583e-18
7480.4	2.6801307e-18
7481.6	2.1409082e-18
7482.7	3.2609344e-18
7483.9	3.8734994e-18
7485.1	3.9267079e-18
7486.2	4.1676745e-18
7487.4	2.3332143e-18
7488.5	9.4642466e-19
7489.7	3.4490207e-18
7490.8	4.3537806e-18
7492.0	2.4627004e-18
7493.2	2.9713579e-18
7494.3	2.972848e-18
7495.5	-8.0383764e-19
7496.6	-4.1694141e-19
7497.8	2.5380823e-18
7499.0	1.1224203e-18
7500.1	4.6246702e-18
7501.3	6.3391008e-18
7502.4	4.34159e-18
7503.6	4.1416208e-18
7504.8	4.0991535e-18
7505.9	4.5295244e-18
7507.1	5.4367356e-18
7508.2	4.4996593e-18
7509.4	2.7144718e-18
7510.5	1.8602409e-18
7511.7	2.4048062e-18
7512.9	5.4209553e-18
7514.0	5.992817e-18
7515.2	7.6240261e-18
7516.3	8.1217387e-18
7517.5	6.7533839e-18
7518.7	5.947249e-18
7519.8	6.8386717e-18
7521.0	7.5568386e-18
7522.1	5.0678191e-18
7523.3	7.9606052e-18
7524.4	1.2326635e-17
7525.6	1.1056772e-17
7526.8	1.2660548e-17
7527.9	8.6407005e-18
7529.1	4.9983676e-18
