#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
5337.21943709	-2.748324751816084e-15	-2.742904642369233e-15	5.120944307155999e-15
5337.41942083	-1.3638746390924942e-15	-1.3611910827165685e-15	4.950194327844001e-15
5337.61940456	-1.7785306336145984e-16	-1.7750419976326546e-16	4.990087106250001e-15
5337.81938829	8.200157049066393e-16	8.184124933140441e-16	4.958646948000001e-15
5338.01937203	-3.2237215540464643e-15	-3.2174395217158022e-15	5.087196558303999e-15
5338.21935576	-6.587415642991971e-16	-6.574620929650243e-16	5.092746731905e-15
5338.41933949	1.1444578581284814e-15	1.1422423479877544e-15	5.240899816648997e-15
5338.61932322	-5.130233188777956e-16	-5.1203352263769835e-16	4.854520010983999e-15
5338.81930696	1.2110989784249657e-15	1.20877035834236e-15	5.167329301421999e-15
5339.01929069	2.2852612556148052e-15	2.280882519873782e-15	5.267666173287e-15
5339.21927442	-1.3282425472542911e-15	-1.3257063503777534e-15	5.242061563499999e-15
5339.41925816	-1.2598053922559261e-15	-1.2574081192134104e-15	5.254197820276999e-15
5339.61924189	8.224222512970154e-18	8.208625123712362e-18	5.105738977283999e-15
5339.81922562	-1.702277009397369e-15	-1.6990590215276489e-15	4.958421134964e-15
5340.01920936	-2.253119431869568e-15	-2.248873046007883e-15	4.966324551647999e-15
5340.21919309	-3.0411618361418122e-15	-3.0354449254710673e-15	4.840878858204e-15
5340.41917682	-4.2170465611591305e-16	-4.2091301842764508e-16	4.778425904700001e-15
5340.61916056	-2.6490537197881676e-15	-2.644081627918866e-15	4.81893015122e-15
5340.81914429	-3.5278213449137917e-16	-3.52120818850114e-16	4.772545503029999e-15
5341.01912802	2.3460846702180613e-15	2.3417028811744345e-15	4.792500816444e-15
5341.21911176	-2.7102207982467976e-15	-2.7051756405033385e-15	4.978257623774001e-15
5341.42009541	-2.4606156883043405e-15	-2.4560415503834863e-15	4.616243128155001e-15
5341.62007914	-4.224166689845506e-15	-4.21631629130125e-15	4.473903038471998e-15
5341.82006288	9.081752101137066e-16	9.064870091628744e-16	4.516007092290001e-15
5342.02004661	-1.673705499791478e-16	-1.6705926532592349e-16	4.716692609465e-15
5342.22003034	-2.086732288638341e-16	-2.0828487158916006e-16	4.680154797240001e-15
5342.42001408	1.7569150857568708e-16	1.753643116742762e-16	4.65518272255e-15
5342.61999781	-2.404361367696212e-15	-2.3998811165014978e-15	4.713647175923998e-15
5342.81998154	4.1497353373532814e-17	4.1420003046896265e-17	4.702804736196001e-15
5343.01996528	-3.0777780032612067e-16	-3.072041368743332e-16	4.627486977507999e-15
5343.21994901	1.0179161515919391e-15	1.0160199141793633e-15	4.805133159897001e-15
5343.41993275	1.1936170035311595e-15	1.1913960808673379e-15	4.356499578152001e-15
5343.61991648	-1.7599912493241657e-16	-1.75672281072732e-16	4.675309871652e-15
5343.81990021	3.6968381135451684e-15	3.689991846708637e-15	4.569257533284999e-15
5344.01988395	-9.200437035914673e-16	-9.183460826678747e-16	4.623112750304999e-15
5344.21986768	1.2250380109649345e-15	1.2227878308463782e-15	4.646686910283999e-15
5344.41985142	-5.212203615426515e-16	-5.202680395497279e-16	4.608330978185999e-15
5344.61983515	-4.338550638987224e-15	-4.330670967101791e-15	4.465842944342e-15
5344.81981888	-2.561744963084938e-15	-2.5571226825936255e-15	4.538813050446e-15
5345.01980262	-3.573319000839281e-15	-3.5669164386576915e-15	4.530570938394001e-15
5345.21978635	-2.1944609483216917e-15	-2.1905576569066822e-15	4.591347299779e-15
5345.41977009	-2.2301626173226048e-15	-2.226225165593622e-15	4.358919001140001e-15
5345.61975382	6.815985051808804e-16	6.804033204803583e-16	4.391081778368e-15
5345.81973755	-3.95224736194402e-15	-3.9453540201086295e-15	4.299979391169001e-15
5346.01972129	1.3005237116340133e-15	1.2982679767680066e-15	4.269281952760001e-15
5346.21970502	-3.0966104061323995e-15	-3.0912848204530968e-15	4.394688635755e-15
5346.41968876	1.450918106206091e-15	1.4484458190329098e-15	4.274254251588e-15
5346.61967249	-5.29054417889741e-15	-5.281597166776797e-15	4.354263156906e-15
5346.82065614	3.451159720192113e-16	3.4453593763128244e-16	4.043927428111999e-15
5347.02063988	-4.039254108844001e-16	-4.032503319834046e-16	4.110631705380002e-15
5347.22062361	-9.372018006088288e-16	-9.356437862147175e-16	4.153316254272001e-15
5347.42060735	-3.897906542911771e-15	-3.8914598588944686e-15	4.144554126527999e-15
5347.62059108	-5.196707161708196e-15	-5.1881551268690035e-15	4.059029330631e-15
5347.82057482	-2.913124547593204e-15	-2.9083536572591534e-15	3.88807572923e-15
5348.02055855	8.28794136443982e-17	8.274431745497276e-17	4.060108094543998e-15
5348.22054229	-3.1808289722046144e-15	-3.1756678914039028e-15	3.896506838986999e-15
5348.42052602	-3.869600866034498e-15	-3.863350469265414e-15	4.053653115209999e-15
5348.62050975	-3.0149183630756894e-15	-3.0100701229890523e-15	4.122178929400001e-15
5348.82049349	-2.2333417954889946e-15	-2.2297661900925064e-15	3.887013453544001e-15
5349.02047722	-2.3905470961636447e-15	-2.3867364001696726e-15	3.979141710803e-15
5349.22046096	1.7279363645570618e-15	1.725192881182303e-15	4.101575012976001e-15
5349.42044469	-3.7013047007128324e-15	-3.695439479701838e-15	3.882025259499e-15
5349.62042843	1.0275093874971222e-15	1.025877202016601e-15	4.099377987028999e-15
5349.82041216	1.227112784113788e-15	1.2251608106838568e-15	3.976854347088e-15
5350.0203959	-4.1598746135063044e-16	-4.153310170393228e-16	4.04032189655e-15
5350.22037963	6.870710390244702e-16	6.859990340871053e-16	4.044667344675e-15
5350.42036337	-3.1039344293420016e-15	-3.099125443113815e-15	4.041501426911999e-15
5350.6203471	-2.558984983739295e-16	-2.555029470855192e-16	4.166866438758002e-15
5350.82033084	-7.133442018542843e-16	-7.122425250764648e-16	4.071542348776e-15
5351.02031457	-2.099068994757548e-15	-2.0958407661114463e-15	3.888923923872e-15
5351.22029831	-1.601173510222558e-15	-1.598729601259344e-15	3.926697997046002e-15
5351.42028204	-1.8175889193586914e-15	-1.8148337726391263e-15	4.020385454501e-15
5351.62026578	-8.938177113296769e-17	-8.924694141048198e-17	4.051185228719999e-15
5351.82024951	1.5118230799204987e-16	1.5095501172066661e-16	3.820128388119998e-15
5352.02023325	-1.5495343021009886e-15	-1.5472088125729905e-15	4.006717410861002e-15
5352.2212169	-3.2062538244067877e-15	-3.2014546634416774e-15	4.133448993582e-15
5352.42120064	-7.634110375046802e-16	-7.622752925662508e-16	3.936972886752e-15
5352.62118437	3.1336840686162895e-16	3.1290537479180234e-16	3.811750578278001e-15
5352.82116811	3.987086604667083e-16	3.9812267238446127e-16	3.644133172830001e-15
5353.02115184	2.5671112434152954e-15	2.5633555771783032e-15	3.726796668943999e-15
5353.22113558	4.390324990197635e-15	4.383930614583907e-15	3.819655280805e-15
5353.42111931	-3.0163411047411158e-15	-3.011967529425807e-15	3.586195438565e-15
5353.62110305	-3.916468592833289e-15	-3.910815197860754e-15	3.655196706056001e-15
5353.82108678	-1.0914738250343956e-15	-1.0899051940676481e-15	3.80805358218e-15
5354.02107052	-2.0641147322285347e-15	-2.0611598953777876e-15	3.636718747990999e-15
5354.22105426	-1.2330963462176446e-15	-1.2313351359537274e-15	3.552406236468e-15
5354.42103799	-3.390541621786993e-15	-3.385699786371734e-15	3.670641523024001e-15
5354.62102173	-1.174764618880085e-15	-1.1730910147599953e-15	3.653413184127e-15
5354.82100546	-3.9016138457570446e-15	-3.89609999184761e-15	3.414039827920001e-15
5355.0209892	-1.4545254599981736e-15	-1.4524878233656394e-15	3.602676911220001e-15
5355.22097293	5.750969379454566e-16	5.742962463964722e-16	3.439920272496e-15
5355.42095667	1.9946473092242538e-15	1.991883885907878e-15	3.500505295209e-15
5355.6209404	4.024051823619767e-16	4.01850324663527e-16	3.454946125691998e-15
5355.82092414	-3.1427833929449885e-15	-3.1384705574030437e-15	3.509277330833002e-15
5356.02090788	-5.138481061874294e-16	-5.131463229031301e-16	3.708462276572999e-15
5356.22089161	-2.1606674213586837e-15	-2.157730686029504e-15	3.558063626844001e-15
5356.42087535	-3.4188177769296187e-15	-3.4141934452058053e-15	3.265563817485e-15
5356.62085908	9.509512963451756e-17	9.496712712300153e-17	3.504762359375001e-15
5356.82084282	-4.3702914861558183e-16	-4.364437455718478e-16	3.533681823779999e-15
5357.02082656	3.417458739968363e-16	3.4129032580772007e-16	3.436121352050001e-15
5357.22081029	1.7753712225108438e-15	1.7730161058360027e-15	3.591894857727e-15
5357.42079403	-1.8272138178478917e-15	-1.8248016308861737e-15	3.355589420900001e-15
5357.62177768	-2.7991527736296315e-15	-2.795475265698972e-15	3.40366395303e-15
5357.82176142	-2.9296754851228914e-16	-2.9258449434414725e-16	3.347114117743e-15
5358.02174515	-1.5030562171109227e-15	-1.5011003837969903e-15	3.395590590122999e-15
5358.22172889	-5.581363793926336e-16	-5.574136086720035e-16	3.41026302895e-15
5358.42171263	-6.17439708083309e-16	-6.166440449651852e-16	3.341267728171e-15
5358.62169636	1.2757625688251603e-15	1.2741265641479851e-15	3.338584217747999e-15
5358.8216801	-2.2513132369419094e-17	-2.2484384843039067e-17	3.252175603428e-15
5359.02166384	-1.9822244022148813e-15	-1.979700173238627e-15	3.179428753536001e-15
5359.22164757	2.9660979169176867e-15	2.9623317088456502e-15	3.187094258996001e-15
5359.42163131	1.3880868889700082e-15	1.386335140227917e-15	3.15062227788e-15
5359.62161504	1.4054499583200363e-15	1.403689983979225e-15	3.292171738752e-15
5359.82159878	1.76835474628943e-15	1.7661535501107701e-15	3.193424259795001e-15
5360.02158252	4.374812154146528e-16	4.3693768370313306e-16	3.300736647625e-15
5360.22156625	-8.292198491719999e-16	-8.281855981890324e-16	3.176833482816e-15
5360.42154999	-9.677276257119685e-16	-9.665184341788067e-16	3.160724972869e-15
5360.62153373	-2.7414204930824852e-15	-2.7380276023799958e-15	3.058148353092e-15
5360.82151746	1.8081205953835542e-17	1.805909314896213e-17	3.072942435264e-15
5361.0215012	-7.489462288592852e-16	-7.480360692996944e-16	3.132844785480999e-15
5361.22148494	-1.3953116623779016e-15	-1.3936209420063559e-15	3.043002692923e-15
5361.42146867	-6.087815415792612e-16	-6.080451312368429e-16	2.94450274304e-15
5361.62145241	4.3022710842686755e-16	4.2970721934090685e-16	3.06444516625e-15
5361.82143615	2.47790357213509e-15	2.4749107374713013e-15	3.033814936261e-15
5362.02141988	-1.3319044891274634e-15	-1.3302958916156669e-15	3.01780314576e-15
5362.22140362	-8.141741900388611e-16	-8.131903415650399e-16	2.999651338440001e-15
5362.42138736	-1.8472938541295446e-15	-1.8450564099582676e-15	3.038149791546e-15
5362.62137109	-1.3194184021990996e-15	-1.3178117679439828e-15	2.968515613632e-15
5362.82235475	1.11307890963694e-15	1.1117184144054392e-15	3.048152714196e-15
5363.02233849	1.3558999741219355e-17	1.3542480929764293e-17	3.007377995504998e-15
5363.22232222	-4.1091667111539586e-16	-4.104186209646834e-16	3.033381262725e-15
5363.42230596	-1.6219887473016257e-15	-1.6200278733712566e-15	2.954706272496e-15
5363.6222897	1.2002695425434766e-15	1.1988205169009853e-15	2.9440105635e-15
