#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
9941.83771181	-6.032044318646795e-24	-6.025252568951808e-24	2.620387339584e-16
9942.43766616	-5.255775703599137e-18	-5.248925204136491e-18	2.626736568616e-16
9943.03762051	-2.9806074354182234e-17	-2.975505624371709e-17	2.629783454595e-16
9943.63757487	6.011750107834949e-18	6.0056863234037704e-18	2.591079582e-16
9944.23852914	0.0	0.0	2.525959742248e-16
9944.8384835	-6.751659066098122e-17	-6.751308123309685e-17	2.418076946676e-16
9945.43843785	-9.46310865111635e-18	-9.462722021985743e-18	2.430891549405e-16
9946.03839221	-3.187596657857492e-17	-3.1874445967065084e-17	2.410732897038001e-16
9946.63834656	3.0900073904813644e-17	3.089849843648766e-17	2.469517361315999e-16
9947.23830092	4.4809900680089806e-17	4.480761263134121e-17	2.551606221186001e-16
9947.83825528	3.867481624978746e-17	3.8669971914497415e-17	2.474344940082999e-16
9948.43920956	-2.507363304280365e-17	-2.5068407064097475e-17	2.442674439920001e-16
9949.03916392	-1.2280664651360943e-17	-1.2279209234210128e-17	2.313998114550001e-16
9949.63911828	1.823389201693957e-17	1.823339660277416e-17	2.307584872755e-16
9950.23907263	-6.21884944975677e-17	-6.218757523338848e-17	2.265142020596e-16
9950.83902699	3.596164570549722e-17	3.59596347389099e-17	2.226374395888001e-16
9951.43898135	5.101486112201308e-17	5.100088629611671e-17	2.212011280962999e-16
9952.03993564	-5.561514714154868e-17	-5.557115684403887e-17	2.168802308106e-16
9952.63989	2.6768210730732352e-17	2.6736746204590425e-17	2.193841993856e-16
9953.23984436	-7.249053717287877e-18	-7.24166801165784e-18	2.1417176577e-16
9953.83979872	3.860654435554132e-17	3.857673857257851e-17	2.075697656445e-16
9954.43975309	-3.165638368286701e-17	-3.164010958592101e-17	2.05284413325e-16
9955.03970745	-8.093680451015274e-17	-8.091427631649947e-17	2.030659130368e-16
9955.63966181	4.197177931705106e-17	4.196644230547952e-17	2.04748855553e-16
9956.2406161	-1.641075907763923e-17	-1.6407642375232992e-17	2.029736209948e-16
9956.84057047	3.9229384399527995e-17	3.9202604098251627e-17	2.112893539132e-16
9957.44052483	-3.380533730714573e-18	-3.3765216146201915e-18	2.18778698988e-16
9958.0404792	2.589133972446025e-17	2.5860679870603158e-17	2.179170556137e-16
9958.64043357	3.915143447933737e-17	3.910040401568771e-17	2.159343550517e-16
9959.24038793	4.9866523318626237e-17	4.9817857219193416e-17	1.959818881749999e-16
9959.8403423	4.474729481274803e-17	4.4726911169836623e-17	1.96163185572e-16
9960.44129659	-1.3716172640141637e-17	-1.371349391907056e-17	1.924128448940001e-16
9961.04125096	5.94971802174043e-17	5.949309036378685e-17	2.01077715098e-16
9961.64120533	3.845891857850706e-17	3.8457900223690664e-17	1.958504407632e-16
9962.2411597	6.435553737138694e-17	6.435033048148182e-17	2.077500809871e-16
9962.84111407	-3.692613351878379e-17	-3.691652888320439e-17	2.042035036768999e-16
9963.44106844	-7.768763422881991e-17	-7.765817041905928e-17	2.071135351168e-16
9964.04102282	2.879280154532626e-17	2.878659537603945e-17	1.946132464359999e-16
9964.64197711	-1.1041272989743864e-18	-1.1040685147276538e-18	1.848967005005001e-16
9965.24193148	-5.195042145619497e-17	-5.194934386655059e-17	1.77288746736e-16
9965.84188586	1.3335165771882953e-17	1.3334354029330916e-17	1.796291099400001e-16
9966.44184023	-2.184387180162425e-17	-2.1840519207338107e-17	1.767458369226e-16
9967.04179461	6.74811824694272e-17	6.746148798374124e-17	1.770600391307e-16
9967.64174898	1.1637076069370749e-17	1.163106204547609e-17	1.769198847962e-16
9968.24170336	1.2753782087951725e-17	1.2738688050474158e-17	1.727781553696e-16
9968.84265766	-4.5026282376140683e-17	-4.4933786781247074e-17	1.765107156611001e-16
9969.44261203	1.4251301986469966e-17	1.42290908771326e-17	1.71827449578e-16
9970.04256641	2.9977140826622536e-17	2.9959938300297055e-17	1.64992676976e-16
9970.64252079	3.532977790935334e-17	3.5318776515376394e-17	1.659392909009999e-16
9971.24247517	3.3649172462155726e-17	3.3635628854124864e-17	1.663198086345e-16
9971.84242954	2.3204338470518542e-17	2.3197255140379913e-17	1.663320278688e-16
9972.44238392	3.3673156391228066e-17	3.366607490669932e-17	1.638503276066e-16
9973.04333823	1.4825190456827177e-17	1.4823490788407723e-17	1.685449969968e-16
9973.64329261	6.230126511470056e-17	6.22991665830291e-17	1.674556097736001e-16
9974.24324699	-3.724600841336875e-17	-3.724563063395675e-17	1.645024035174e-16
9974.84320137	-2.5767352451882024e-17	-2.5767043738825394e-17	1.563572378040001e-16
9975.44315575	4.487405987161518e-17	4.4871940973540224e-17	1.60127609091e-16
9976.04311013	3.5878428644581204e-18	3.58732217234439e-18	1.58780322092e-16
9976.64306452	-2.3796916090499228e-17	-2.379190658112233e-17	1.525845453864e-16
9977.24401883	4.5241631126938345e-17	4.523317467706418e-17	1.517084565905e-16
9977.84397321	-3.729253366453081e-17	-3.727162311070136e-17	1.546688422722e-16
9978.44392759	-2.7393868360562568e-17	-2.7340934648343323e-17	1.506653768832e-16
9979.04388198	3.4406249384817625e-17	3.430703628891351e-17	1.503350308182e-16
9979.64383637	7.098823180416244e-18	7.08781249482382e-18	1.484078475957e-16
9980.24379075	-4.199752393265357e-17	-4.1981813112436743e-17	1.47245433694e-16
9980.84374514	-6.047350269428748e-19	-6.0463084170338325e-19	1.465673393558e-16
9981.44469945	4.261787223766536e-17	4.2614221638746976e-17	1.424676714937e-16
9982.04465384	-1.4674274561267233e-17	-1.4673973220059436e-17	1.439608103728e-16
9982.64460823	-8.672146293662651e-18	-8.672080978902583e-18	1.410485939784e-16
9983.24456262	6.077687501210792e-17	6.077636871112003e-17	1.407145584474e-16
9983.844517	-1.6181441140415903e-17	-1.6181115414403093e-17	1.412380563342e-16
9984.44447139	5.442973770603662e-17	5.442161772389597e-17	1.40706783363e-16
9985.04542571	6.202749096534293e-17	6.197726337208038e-17	1.4263448199e-16
9985.6453801	3.170764137543923e-17	3.1653540242210525e-17	1.375594898555e-16
9986.24533449	1.1666930506325521e-18	1.1649914397211448e-18	1.344202843898e-16
9986.84528889	-4.997448863178209e-17	-4.994541543898177e-17	1.340473123191601e-16
9987.44524328	2.54773753196958e-17	2.5470130970133088e-17	1.302842286289199e-16
9988.04519767	1.070243054930482e-17	1.069785987844507e-17	1.3084519476624e-16
9988.64515207	4.138026651440507e-17	4.1363905659024774e-17	1.31851071284e-16
9989.24610638	-1.8263240522572395e-17	-1.825710516678189e-17	1.3132037521559e-16
9989.84606078	8.951375047167375e-17	8.945986271067894e-17	1.307686276729e-16
9990.44601517	4.3732625642214e-17	4.3695938012859316e-17	1.320812051098001e-16
9991.04596957	4.920408832466185e-17	4.9173164071251225e-17	1.3432393018879e-16
9991.64592397	-8.741709986123598e-19	-8.739186924559703e-19	1.661437751570999e-16
9992.24587836	-9.31287816960432e-17	-9.311433094267344e-17	1.629500752512e-16
9992.84583276	2.7107757740691737e-17	2.7104627630723935e-17	1.2865504406056e-16
9993.44678708	-3.758821046666455e-17	-3.757255801541688e-17	1.2084368498345e-16
9994.04674148	-2.116987113744141e-17	-2.1126974556469532e-17	1.2153450285964e-16
9994.64669588	3.427185458891816e-17	3.4146478973869015e-17	1.2263657719556e-16
9995.24665028	9.387972053719395e-17	9.366057403589082e-17	1.1902069864605e-16
9995.84660468	1.5827821219190607e-17	1.5815052549977205e-17	1.203420410595e-16
9996.44655908	5.5400011956653065e-17	5.537601496299732e-17	1.2152296832274e-16
9997.04651349	6.132103856924067e-17	6.130790635514881e-17	1.1705956463781e-16
9997.64746781	1.2926731146646165e-17	1.292593446549844e-17	1.1440132010769e-16
9998.24742221	2.7695990645741794e-17	2.769370292886513e-17	1.156733691124e-16
9998.84737662	7.239943471468516e-17	7.237015251788733e-17	1.1507482023917e-16
9999.45033079	3.240823662666145e-17	3.237819523422893e-17	1.147635503404701e-16
10000.0502852	2.857724847030188e-17	2.853146299628248e-17	1.202763822988e-16
10000.6502396	4.428460784046539e-17	4.416694256174789e-17	1.30294080336e-16
10001.250194	2.777222291708933e-17	2.7701734808299735e-17	1.2102045942501e-16
10001.8501484	3.457461696089688e-17	3.4536213684120525e-17	1.1748412552356e-16
10002.4501028	1.5608312027473955e-17	1.5604727304462918e-17	1.1240887089432e-16
10003.0500572	8.296353117949526e-17	8.295303540697287e-17	1.1347060722282e-16
10003.6500116	3.445485335675896e-18	3.4448537182053336e-18	1.0987775450827e-16
10004.249966	-7.666895519859219e-18	-7.666020071976675e-18	1.0824981417124e-16
10004.8499205	-9.557805829620643e-18	-9.557491686048007e-18	1.0818052336195e-16
10005.4498749	2.85176225356564e-18	2.8517319937496977e-18	1.062086679555e-16
10006.0498293	1.1073518034591343e-16	1.1073434183336472e-16	1.0868523295392e-16
10006.6497837	6.515593914420676e-17	6.515547522870899e-17	1.047496297575e-16
10007.2497381	-6.112105516842222e-17	-6.11206261130157e-17	1.0489800146007e-16
10007.8496925	-3.4888057965845873e-17	-3.488781319834514e-17	1.037563598722e-16
