#wls	flux	fluxerr	mangling_mask
3.289393E+03	-1.685009E+01	4.740211E-02	7.580378E-02
3.365337E+03	-1.691951E+01	3.515712E-02	7.580378E-02
3.443035E+03	-1.699095E+01	3.052774E-02	7.580378E-02
3.522526E+03	-1.705812E+01	2.898641E-02	7.580378E-02
3.603853E+03	-1.711297E+01	2.781201E-02	7.580378E-02
3.687058E+03	-1.714866E+01	2.660515E-02	7.580378E-02
3.772183E+03	-1.716413E+01	2.554525E-02	7.580378E-02
3.859274E+03	-1.716373E+01	2.470648E-02	7.580378E-02
3.948375E+03	-1.715492E+01	2.389481E-02	7.580378E-02
4.039534E+03	-1.714475E+01	2.289911E-02	7.580378E-02
4.132797E+03	-1.713512E+01	2.174506E-02	7.580378E-02
4.228214E+03	-1.712204E+01	2.068126E-02	7.580378E-02
4.325833E+03	-1.709890E+01	1.994391E-02	7.580378E-02
4.425707E+03	-1.706222E+01	1.936705E-02	7.580378E-02
4.527886E+03	-1.701433E+01	1.864265E-02	7.580378E-02
4.632424E+03	-1.696067E+01	1.762141E-02	7.580378E-02
4.739376E+03	-1.690772E+01	1.646462E-02	7.580378E-02
4.848796E+03	-1.686489E+01	1.564326E-02	7.580378E-02
4.960744E+03	-1.683611E+01	1.530388E-02	7.580378E-02
5.075276E+03	-1.681787E+01	1.499255E-02	7.580378E-02
5.192452E+03	-1.680893E+01	1.452771E-02	7.580378E-02
5.312333E+03	-1.680845E+01	1.403843E-02	7.580378E-02
5.434982E+03	-1.681039E+01	1.384815E-02	7.580378E-02
5.560463E+03	-1.679993E+01	1.417184E-02	7.580378E-02
5.688841E+03	-1.677062E+01	1.459873E-02	7.580378E-02
5.820183E+03	-1.673475E+01	1.449431E-02	7.580378E-02
5.954557E+03	-1.670300E+01	1.390898E-02	7.580378E-02
6.092034E+03	-1.667778E+01	1.308808E-02	7.580378E-02
6.232684E+03	-1.665952E+01	1.221574E-02	7.580378E-02
6.376582E+03	-1.664813E+01	1.148987E-02	7.580378E-02
6.523803E+03	-1.664176E+01	1.108455E-02	7.580378E-02
6.674422E+03	-1.663283E+01	1.100555E-02	7.580378E-02
6.828518E+03	-1.661507E+01	1.081008E-02	7.580378E-02
6.986173E+03	-1.658687E+01	1.044790E-02	7.580378E-02
7.147467E+03	-1.655222E+01	1.017572E-02	7.580378E-02
7.312485E+03	-1.651587E+01	1.003547E-02	7.580378E-02
