#wls	flux	fluxerr	mangling_mask
3.294059E+03	-1.689109E+01	3.862022E-01	-1.816108E-02
3.294859E+03	-1.688878E+01	3.792466E-01	-1.820067E-02
3.295059E+03	-1.688641E+01	3.736381E-01	-1.821057E-02
3.295659E+03	-1.689211E+01	3.732515E-01	-1.824026E-02
3.296460E+03	-1.689607E+01	3.723545E-01	-1.827988E-02
3.297260E+03	-1.689409E+01	3.686219E-01	-1.831944E-02
3.297460E+03	-1.689252E+01	3.673380E-01	-1.832933E-02
3.297860E+03	-1.689678E+01	3.701711E-01	-1.834911E-02
3.299060E+03	-1.689899E+01	3.730435E-01	-1.840843E-02
3.299460E+03	-1.689865E+01	3.700786E-01	-1.842820E-02
3.299660E+03	-1.689674E+01	3.653924E-01	-1.843808E-02
3.299860E+03	-1.689691E+01	3.642547E-01	-1.844796E-02
3.300060E+03	-1.689748E+01	3.659011E-01	-1.845784E-02
3.301059E+03	-1.689479E+01	3.600969E-01	-1.850718E-02
3.301260E+03	-1.689330E+01	3.573546E-01	-1.851711E-02
3.301660E+03	-1.689103E+01	3.568016E-01	-1.853686E-02
3.301860E+03	-1.689018E+01	3.534876E-01	-1.854673E-02
3.302260E+03	-1.689437E+01	3.566067E-01	-1.856648E-02
3.303060E+03	-1.689421E+01	3.562492E-01	-1.860597E-02
3.304060E+03	-1.689712E+01	3.509862E-01	-1.865531E-02
3.304460E+03	-1.689476E+01	3.489616E-01	-1.867504E-02
3.304660E+03	-1.689185E+01	3.467793E-01	-1.868491E-02
3.305060E+03	-1.689384E+01	3.418869E-01	-1.870464E-02
3.305260E+03	-1.689090E+01	3.349255E-01	-1.871450E-02
3.305460E+03	-1.689473E+01	3.350436E-01	-1.872436E-02
3.305660E+03	-1.689241E+01	3.307899E-01	-1.873422E-02
3.305860E+03	-1.689356E+01	3.317184E-01	-1.874408E-02
3.306460E+03	-1.689621E+01	3.324864E-01	-1.877366E-02
3.306660E+03	-1.689337E+01	3.301528E-01	-1.878352E-02
3.306860E+03	-1.689698E+01	3.309117E-01	-1.879338E-02
3.307461E+03	-1.689507E+01	3.298814E-01	-1.882300E-02
3.307861E+03	-1.689429E+01	3.297884E-01	-1.884271E-02
3.309461E+03	-1.689303E+01	3.286031E-01	-1.892151E-02
3.309661E+03	-1.688892E+01	3.249787E-01	-1.893136E-02
3.309861E+03	-1.688539E+01	3.221666E-01	-1.894121E-02
3.310061E+03	-1.688420E+01	3.212846E-01	-1.895105E-02
3.310861E+03	-1.688239E+01	3.212486E-01	-1.899043E-02
3.311061E+03	-1.688233E+01	3.216309E-01	-1.900028E-02
3.311261E+03	-1.688314E+01	3.235655E-01	-1.901012E-02
3.312262E+03	-1.688008E+01	3.201324E-01	-1.905938E-02
3.312461E+03	-1.687773E+01	3.199153E-01	-1.906917E-02
3.312861E+03	-1.688145E+01	3.221234E-01	-1.908884E-02
3.313061E+03	-1.688870E+01	3.280642E-01	-1.909868E-02
3.313262E+03	-1.688933E+01	3.268317E-01	-1.910856E-02
3.313661E+03	-1.688674E+01	3.173799E-01	-1.912818E-02
3.313861E+03	-1.688485E+01	3.171473E-01	-1.913802E-02
3.314061E+03	-1.688544E+01	3.164104E-01	-1.914785E-02
3.314261E+03	-1.688391E+01	3.147552E-01	-1.915768E-02
3.314461E+03	-1.688546E+01	3.168819E-01	-1.916752E-02
3.314661E+03	-1.688858E+01	3.196419E-01	-1.917735E-02
3.314861E+03	-1.688867E+01	3.189889E-01	-1.918718E-02
3.315061E+03	-1.688903E+01	3.197596E-01	-1.919701E-02
3.315461E+03	-1.688687E+01	3.177308E-01	-1.921666E-02
3.315661E+03	-1.688486E+01	3.159954E-01	-1.922649E-02
3.317261E+03	-1.688456E+01	3.144770E-01	-1.930508E-02
3.318462E+03	-1.688477E+01	3.111722E-01	-1.936404E-02
3.318662E+03	-1.688509E+01	3.112105E-01	-1.937386E-02
3.319862E+03	-1.688569E+01	3.043914E-01	-1.943275E-02
3.320062E+03	-1.688644E+01	3.025307E-01	-1.944256E-02
3.320462E+03	-1.688758E+01	3.029486E-01	-1.946219E-02
3.321862E+03	-1.688913E+01	3.024153E-01	-1.953086E-02
3.322262E+03	-1.689009E+01	3.029864E-01	-1.955047E-02
3.322662E+03	-1.689238E+01	3.011964E-01	-1.957007E-02
3.323663E+03	-1.689479E+01	3.025943E-01	-1.961913E-02
3.324463E+03	-1.689531E+01	2.998895E-01	-1.965832E-02
3.324662E+03	-1.689520E+01	2.996902E-01	-1.966807E-02
3.324863E+03	-1.689237E+01	2.981418E-01	-1.967791E-02
3.325062E+03	-1.688862E+01	2.960131E-01	-1.968766E-02
3.325862E+03	-1.689163E+01	3.050622E-01	-1.972683E-02
3.326062E+03	-1.688832E+01	3.031814E-01	-1.973663E-02
3.326662E+03	-1.688610E+01	3.018055E-01	-1.976600E-02
3.326862E+03	-1.688797E+01	3.030674E-01	-1.977579E-02
3.327462E+03	-1.688583E+01	3.018643E-01	-1.980515E-02
3.327662E+03	-1.688483E+01	3.015989E-01	-1.981494E-02
3.328263E+03	-1.688328E+01	3.011143E-01	-1.984434E-02
3.328863E+03	-1.688567E+01	3.030805E-01	-1.987369E-02
3.329063E+03	-1.688095E+01	3.011355E-01	-1.988347E-02
3.329463E+03	-1.688077E+01	3.026035E-01	-1.990303E-02
3.330463E+03	-1.688408E+01	3.063306E-01	-1.995192E-02
3.330663E+03	-1.688371E+01	3.085806E-01	-1.996170E-02
3.330863E+03	-1.688349E+01	3.111563E-01	-1.997147E-02
3.331063E+03	-1.688373E+01	3.155130E-01	-1.998125E-02
3.331263E+03	-1.687995E+01	3.175599E-01	-1.999102E-02
3.331663E+03	-1.688441E+01	3.262111E-01	-2.001056E-02
3.332063E+03	-1.688136E+01	3.302335E-01	-2.003010E-02
3.333063E+03	-1.688106E+01	3.303744E-01	-2.007894E-02
3.333664E+03	-1.688197E+01	3.324546E-01	-2.010829E-02
3.335664E+03	-1.688115E+01	3.324928E-01	-2.020591E-02
3.335864E+03	-1.688416E+01	3.398217E-01	-2.021567E-02
3.336464E+03	-1.688739E+01	3.459162E-01	-2.024494E-02
3.336664E+03	-1.689251E+01	3.495872E-01	-2.025470E-02
3.336863E+03	-1.689643E+01	3.524419E-01	-2.026440E-02
3.337064E+03	-1.689253E+01	3.498283E-01	-2.027420E-02
3.337664E+03	-1.689591E+01	3.513806E-01	-2.030346E-02
3.337863E+03	-1.689954E+01	3.521630E-01	-2.031316E-02
3.338263E+03	-1.690212E+01	3.540860E-01	-2.033266E-02
3.338463E+03	-1.690217E+01	3.550617E-01	-2.034240E-02
3.338664E+03	-1.690394E+01	3.567710E-01	-2.035220E-02
3.339464E+03	-1.690742E+01	3.634151E-01	-2.039118E-02
3.340064E+03	-1.690749E+01	3.628978E-01	-2.042042E-02
3.340864E+03	-1.690822E+01	3.628396E-01	-2.045939E-02
3.341064E+03	-1.690527E+01	3.613101E-01	-2.046912E-02
3.341264E+03	-1.690294E+01	3.592144E-01	-2.047886E-02
3.341864E+03	-1.690896E+01	3.630927E-01	-2.050807E-02
3.343264E+03	-1.691079E+01	3.644763E-01	-2.057620E-02
3.343864E+03	-1.690934E+01	3.630121E-01	-2.060539E-02
3.344265E+03	-1.690977E+01	3.625725E-01	-2.062489E-02
3.345665E+03	-1.691017E+01	3.618419E-01	-2.069298E-02
3.346065E+03	-1.690957E+01	3.613809E-01	-2.071242E-02
3.346265E+03	-1.691122E+01	3.637710E-01	-2.072214E-02
3.346865E+03	-1.691453E+01	3.617422E-01	-2.075131E-02
3.348865E+03	-1.691418E+01	3.614838E-01	-2.084844E-02
