#wls	flux	fluxerr	mangling_mask
5.637651E+03	-1.706367E+01	2.280860E-01	-1.199251E-01
5.637851E+03	-1.706480E+01	2.287270E-01	-1.199080E-01
5.638051E+03	-1.706356E+01	2.280951E-01	-1.198908E-01
5.638251E+03	-1.706206E+01	2.273240E-01	-1.198737E-01
5.638451E+03	-1.706082E+01	2.257442E-01	-1.198565E-01
5.638651E+03	-1.705892E+01	2.235919E-01	-1.198394E-01
5.638851E+03	-1.705818E+01	2.232527E-01	-1.198223E-01
5.639051E+03	-1.705621E+01	2.235952E-01	-1.198051E-01
5.639251E+03	-1.705511E+01	2.239079E-01	-1.197880E-01
5.639451E+03	-1.705348E+01	2.228971E-01	-1.197705E-01
5.639651E+03	-1.705261E+01	2.227714E-01	-1.197530E-01
5.639851E+03	-1.705200E+01	2.236789E-01	-1.197355E-01
5.640052E+03	-1.705175E+01	2.223241E-01	-1.197179E-01
5.640252E+03	-1.705181E+01	2.223642E-01	-1.197005E-01
5.640452E+03	-1.705083E+01	2.210759E-01	-1.196830E-01
5.640652E+03	-1.704959E+01	2.202195E-01	-1.196655E-01
5.640852E+03	-1.704917E+01	2.193075E-01	-1.196480E-01
5.641052E+03	-1.704974E+01	2.197746E-01	-1.196306E-01
5.641252E+03	-1.705017E+01	2.172571E-01	-1.196131E-01
5.641452E+03	-1.704911E+01	2.171413E-01	-1.195956E-01
5.641652E+03	-1.704991E+01	2.172980E-01	-1.195781E-01
5.641852E+03	-1.704713E+01	2.150160E-01	-1.195606E-01
5.642052E+03	-1.704785E+01	2.135362E-01	-1.195431E-01
5.642252E+03	-1.705130E+01	2.169022E-01	-1.195256E-01
5.642452E+03	-1.705151E+01	2.170679E-01	-1.195081E-01
5.642652E+03	-1.705030E+01	2.164361E-01	-1.194906E-01
5.642852E+03	-1.705106E+01	2.166982E-01	-1.194730E-01
5.643052E+03	-1.705120E+01	2.161416E-01	-1.194555E-01
5.643252E+03	-1.704999E+01	2.140280E-01	-1.194380E-01
5.643452E+03	-1.704953E+01	2.154049E-01	-1.194205E-01
5.643851E+03	-1.705120E+01	2.144454E-01	-1.193855E-01
5.644051E+03	-1.704859E+01	2.143838E-01	-1.193680E-01
5.644252E+03	-1.704747E+01	2.120222E-01	-1.193504E-01
5.644452E+03	-1.704738E+01	2.126707E-01	-1.193329E-01
5.644651E+03	-1.704806E+01	2.128965E-01	-1.193154E-01
5.644851E+03	-1.704819E+01	2.130928E-01	-1.192979E-01
5.645051E+03	-1.704858E+01	2.129221E-01	-1.192804E-01
5.645252E+03	-1.704764E+01	2.124782E-01	-1.192627E-01
5.645452E+03	-1.704622E+01	2.118726E-01	-1.192452E-01
5.645652E+03	-1.704401E+01	2.108036E-01	-1.192277E-01
5.645852E+03	-1.704725E+01	2.130185E-01	-1.192101E-01
5.646052E+03	-1.705153E+01	2.142761E-01	-1.191925E-01
5.646252E+03	-1.705442E+01	2.125484E-01	-1.191750E-01
5.646852E+03	-1.705429E+01	2.141776E-01	-1.191223E-01
5.647052E+03	-1.705237E+01	2.134877E-01	-1.191047E-01
5.647252E+03	-1.705187E+01	2.135647E-01	-1.190872E-01
5.647452E+03	-1.704955E+01	2.126084E-01	-1.190696E-01
5.647652E+03	-1.704857E+01	2.120160E-01	-1.190521E-01
5.647852E+03	-1.704796E+01	2.118533E-01	-1.190345E-01
5.648052E+03	-1.704655E+01	2.109960E-01	-1.190169E-01
5.648252E+03	-1.704466E+01	2.086278E-01	-1.189994E-01
5.648452E+03	-1.704428E+01	2.091296E-01	-1.189818E-01
5.648652E+03	-1.704393E+01	2.087609E-01	-1.189642E-01
5.648852E+03	-1.704424E+01	2.086797E-01	-1.189466E-01
5.649052E+03	-1.704349E+01	2.084053E-01	-1.189290E-01
5.649252E+03	-1.704256E+01	2.073391E-01	-1.189114E-01
5.649452E+03	-1.704320E+01	2.084402E-01	-1.188938E-01
5.649652E+03	-1.704082E+01	2.073369E-01	-1.188763E-01
5.649852E+03	-1.703921E+01	2.073531E-01	-1.188587E-01
5.650052E+03	-1.703757E+01	2.067442E-01	-1.188411E-01
5.650252E+03	-1.703697E+01	2.072638E-01	-1.188235E-01
5.650452E+03	-1.703473E+01	2.057923E-01	-1.188058E-01
5.650653E+03	-1.703382E+01	2.051000E-01	-1.187881E-01
5.650853E+03	-1.703412E+01	2.041584E-01	-1.187705E-01
5.651053E+03	-1.703207E+01	2.041369E-01	-1.187529E-01
5.651453E+03	-1.703325E+01	2.042826E-01	-1.187177E-01
5.651653E+03	-1.703263E+01	2.054450E-01	-1.187001E-01
5.651853E+03	-1.703421E+01	2.059711E-01	-1.186825E-01
5.652053E+03	-1.703287E+01	2.042653E-01	-1.186649E-01
5.652253E+03	-1.703172E+01	2.051802E-01	-1.186472E-01
5.652453E+03	-1.703145E+01	2.043828E-01	-1.186296E-01
5.652653E+03	-1.702973E+01	2.046369E-01	-1.186120E-01
5.653053E+03	-1.702839E+01	2.042337E-01	-1.185767E-01
5.653253E+03	-1.703110E+01	2.059604E-01	-1.185591E-01
5.653453E+03	-1.703002E+01	2.045178E-01	-1.185414E-01
5.653653E+03	-1.702915E+01	2.039900E-01	-1.185238E-01
5.653853E+03	-1.702948E+01	2.047123E-01	-1.185062E-01
5.654053E+03	-1.702957E+01	2.025892E-01	-1.184885E-01
5.654253E+03	-1.702874E+01	2.027610E-01	-1.184709E-01
5.654453E+03	-1.702742E+01	2.026897E-01	-1.184532E-01
5.654853E+03	-1.702890E+01	2.028758E-01	-1.184179E-01
5.655053E+03	-1.702747E+01	2.022622E-01	-1.184002E-01
5.655253E+03	-1.702654E+01	2.018416E-01	-1.183826E-01
5.655453E+03	-1.702578E+01	2.022311E-01	-1.183649E-01
5.655653E+03	-1.702661E+01	2.029816E-01	-1.183473E-01
5.655854E+03	-1.702529E+01	2.028032E-01	-1.183295E-01
5.656053E+03	-1.702398E+01	2.022247E-01	-1.183119E-01
5.656253E+03	-1.702330E+01	2.033995E-01	-1.182943E-01
5.656453E+03	-1.702405E+01	2.034647E-01	-1.182766E-01
5.656654E+03	-1.702491E+01	2.035157E-01	-1.182588E-01
5.656854E+03	-1.702384E+01	2.027299E-01	-1.182412E-01
5.657053E+03	-1.702361E+01	2.023610E-01	-1.182236E-01
5.657253E+03	-1.702506E+01	2.034820E-01	-1.182059E-01
5.657453E+03	-1.702557E+01	2.029649E-01	-1.181882E-01
5.657653E+03	-1.702678E+01	2.033151E-01	-1.181705E-01
5.657853E+03	-1.703037E+01	2.049959E-01	-1.181528E-01
5.658053E+03	-1.703256E+01	2.070452E-01	-1.181351E-01
5.658253E+03	-1.703226E+01	2.066196E-01	-1.181174E-01
5.658453E+03	-1.703060E+01	2.063440E-01	-1.180998E-01
5.658653E+03	-1.702945E+01	2.043432E-01	-1.180820E-01
5.658853E+03	-1.702918E+01	2.046994E-01	-1.180643E-01
5.659053E+03	-1.702927E+01	2.045179E-01	-1.180466E-01
5.659253E+03	-1.703032E+01	2.047951E-01	-1.180289E-01
5.659453E+03	-1.703322E+01	2.072211E-01	-1.180112E-01
5.659653E+03	-1.703403E+01	2.073289E-01	-1.179935E-01
5.659853E+03	-1.703265E+01	2.069073E-01	-1.179758E-01
5.660053E+03	-1.703277E+01	2.064501E-01	-1.179581E-01
5.660253E+03	-1.703194E+01	2.061824E-01	-1.179404E-01
5.660453E+03	-1.703003E+01	2.047257E-01	-1.179227E-01
5.660653E+03	-1.703037E+01	2.045659E-01	-1.179049E-01
5.660853E+03	-1.702947E+01	2.041007E-01	-1.178872E-01
5.661053E+03	-1.702722E+01	2.041776E-01	-1.178695E-01
5.661254E+03	-1.702706E+01	2.051892E-01	-1.178517E-01
5.661454E+03	-1.702835E+01	2.035047E-01	-1.178339E-01
5.661654E+03	-1.702979E+01	2.040667E-01	-1.178162E-01
