#wls	flux	fluxerr	mangling_mask
6.386700E+03	-1.525805E+01	8.733438E-03	2.335290E-01
6.387900E+03	-1.525815E+01	8.735606E-03	2.335363E-01
6.389100E+03	-1.525828E+01	8.738317E-03	2.335436E-01
6.390100E+03	-1.525831E+01	8.739130E-03	2.335497E-01
6.391300E+03	-1.525838E+01	8.740758E-03	2.335569E-01
6.392400E+03	-1.525832E+01	8.739673E-03	2.335636E-01
6.393600E+03	-1.525824E+01	8.738045E-03	2.335709E-01
6.394700E+03	-1.525824E+01	8.738317E-03	2.335775E-01
6.395900E+03	-1.525836E+01	8.740758E-03	2.335848E-01
6.397100E+03	-1.525844E+01	8.742658E-03	2.335921E-01
6.398200E+03	-1.525830E+01	8.739944E-03	2.335987E-01
6.399400E+03	-1.525823E+01	8.738588E-03	2.336060E-01
6.400400E+03	-1.525837E+01	8.741572E-03	2.336120E-01
6.401600E+03	-1.525852E+01	8.744830E-03	2.336193E-01
6.402800E+03	-1.525864E+01	8.747274E-03	2.336265E-01
6.403900E+03	-1.525875E+01	8.749721E-03	2.336332E-01
6.405100E+03	-1.525884E+01	8.751624E-03	2.336405E-01
6.406200E+03	-1.525889E+01	8.752712E-03	2.336471E-01
6.407400E+03	-1.525896E+01	8.754345E-03	2.336544E-01
6.408500E+03	-1.525909E+01	8.757068E-03	2.336610E-01
6.409700E+03	-1.525912E+01	8.757885E-03	2.336683E-01
6.410800E+03	-1.525905E+01	8.756523E-03	2.336749E-01
6.411900E+03	-1.525898E+01	9.283953E-03	2.336815E-01
6.413100E+03	-1.525891E+01	9.558907E-03	2.336888E-01
6.414200E+03	-1.525893E+01	9.387075E-03	2.336954E-01
6.415400E+03	-1.525904E+01	9.384683E-03	2.337027E-01
6.416600E+03	-1.525916E+01	9.161984E-03	2.337099E-01
6.417700E+03	-1.525921E+01	8.801820E-03	2.337166E-01
6.418900E+03	-1.525928E+01	8.762110E-03	2.337238E-01
6.420000E+03	-1.525933E+01	8.761849E-03	2.337304E-01
6.421100E+03	-1.525927E+01	8.744677E-03	2.337371E-01
6.422200E+03	-1.525941E+01	8.568546E-03	2.337437E-01
6.423400E+03	-1.525964E+01	8.554687E-03	2.337509E-01
6.424600E+03	-1.525990E+01	8.507641E-03	2.337582E-01
6.425700E+03	-1.526014E+01	8.366838E-03	2.337648E-01
6.426900E+03	-1.526025E+01	8.269489E-03	2.337720E-01
6.428000E+03	-1.526023E+01	8.030154E-03	2.337787E-01
6.429200E+03	-1.526030E+01	8.037347E-03	2.337859E-01
6.430400E+03	-1.526047E+01	8.080997E-03	2.337931E-01
6.431400E+03	-1.526056E+01	8.111774E-03	2.337991E-01
6.432600E+03	-1.526068E+01	7.935872E-03	2.338064E-01
6.433700E+03	-1.526090E+01	8.200717E-03	2.338130E-01
6.434900E+03	-1.526119E+01	7.793080E-03	2.338202E-01
6.436000E+03	-1.526147E+01	7.732037E-03	2.338268E-01
6.437200E+03	-1.526176E+01	7.762920E-03	2.338341E-01
6.438400E+03	-1.526191E+01	7.663732E-03	2.338413E-01
6.439500E+03	-1.526205E+01	7.778882E-03	2.338479E-01
6.440700E+03	-1.526225E+01	7.798327E-03	2.338551E-01
6.441700E+03	-1.526248E+01	7.834732E-03	2.338611E-01
6.442900E+03	-1.526265E+01	7.809044E-03	2.338683E-01
6.444100E+03	-1.526285E+01	7.812039E-03	2.338755E-01
6.445200E+03	-1.526319E+01	7.645067E-03	2.338822E-01
6.446400E+03	-1.526342E+01	7.606125E-03	2.338894E-01
6.447500E+03	-1.526362E+01	7.561236E-03	2.338960E-01
6.448700E+03	-1.526385E+01	7.734696E-03	2.339032E-01
6.449800E+03	-1.526407E+01	7.738698E-03	2.339098E-01
6.451000E+03	-1.526430E+01	8.041690E-03	2.339170E-01
6.452100E+03	-1.526459E+01	8.265980E-03	2.339236E-01
6.453200E+03	-1.526479E+01	8.268109E-03	2.339302E-01
6.454400E+03	-1.526474E+01	8.193254E-03	2.339374E-01
6.455500E+03	-1.526489E+01	8.165005E-03	2.339440E-01
6.456700E+03	-1.526521E+01	8.257270E-03	2.339512E-01
6.457900E+03	-1.526546E+01	8.391560E-03	2.339584E-01
6.459000E+03	-1.526558E+01	8.397512E-03	2.339650E-01
6.460200E+03	-1.526574E+01	8.407010E-03	2.339722E-01
6.461300E+03	-1.526585E+01	7.827871E-03	2.339788E-01
6.462400E+03	-1.526593E+01	7.475649E-03	2.339854E-01
6.463500E+03	-1.526614E+01	7.561584E-03	2.339919E-01
6.464700E+03	-1.526623E+01	7.715783E-03	2.339991E-01
6.465900E+03	-1.526629E+01	7.682646E-03	2.340063E-01
6.467000E+03	-1.526648E+01	7.750672E-03	2.340129E-01
6.468200E+03	-1.526671E+01	7.717978E-03	2.340201E-01
6.469300E+03	-1.526681E+01	7.785845E-03	2.340267E-01
6.470500E+03	-1.526683E+01	7.786063E-03	2.340339E-01
6.471700E+03	-1.526685E+01	7.946744E-03	2.340410E-01
6.472700E+03	-1.526682E+01	8.001972E-03	2.340470E-01
6.473900E+03	-1.526667E+01	8.329182E-03	2.340542E-01
6.475000E+03	-1.526654E+01	8.273586E-03	2.340608E-01
6.476200E+03	-1.526651E+01	8.399303E-03	2.340680E-01
6.477300E+03	-1.526654E+01	8.566926E-03	2.340745E-01
6.478500E+03	-1.526662E+01	8.688228E-03	2.340817E-01
6.479700E+03	-1.526665E+01	8.679699E-03	2.340889E-01
6.480800E+03	-1.526662E+01	8.577216E-03	2.340955E-01
6.482000E+03	-1.526662E+01	8.504166E-03	2.341026E-01
6.483000E+03	-1.526671E+01	8.332818E-03	2.341086E-01
6.484200E+03	-1.526669E+01	8.495738E-03	2.341158E-01
6.485400E+03	-1.526655E+01	8.472002E-03	2.341229E-01
6.486500E+03	-1.526643E+01	8.530775E-03	2.341295E-01
6.487700E+03	-1.526631E+01	8.637635E-03	2.341367E-01
6.488800E+03	-1.526618E+01	8.631189E-03	2.341432E-01
6.490000E+03	-1.526623E+01	8.656749E-03	2.341504E-01
6.491100E+03	-1.526617E+01	8.588033E-03	2.341570E-01
6.492200E+03	-1.526625E+01	8.580866E-03	2.341635E-01
6.493400E+03	-1.526639E+01	8.565015E-03	2.341707E-01
6.494500E+03	-1.526647E+01	8.511765E-03	2.341772E-01
6.495700E+03	-1.526661E+01	8.587240E-03	2.341844E-01
6.496800E+03	-1.526664E+01	9.004710E-03	2.341910E-01
6.498000E+03	-1.526646E+01	8.836225E-03	2.341981E-01
6.499100E+03	-1.526629E+01	8.889515E-03	2.342047E-01
6.500300E+03	-1.526628E+01	8.724250E-03	2.342118E-01
6.501500E+03	-1.526634E+01	8.520324E-03	2.342190E-01
6.502500E+03	-1.526646E+01	8.536920E-03	2.342249E-01
6.503700E+03	-1.526667E+01	8.853789E-03	2.342321E-01
6.504800E+03	-1.526679E+01	9.000033E-03	2.342386E-01
6.506000E+03	-1.526687E+01	8.776488E-03	2.342458E-01
6.507200E+03	-1.526712E+01	8.802719E-03	2.342529E-01
6.508300E+03	-1.526737E+01	8.966008E-03	2.342594E-01
6.509500E+03	-1.526746E+01	8.949525E-03	2.342666E-01
6.510600E+03	-1.526735E+01	8.965586E-03	2.342731E-01
6.511800E+03	-1.526712E+01	8.977018E-03	2.342803E-01
6.512800E+03	-1.526702E+01	8.931634E-03	2.342862E-01
6.514000E+03	-1.526702E+01	8.782868E-03	2.342933E-01
6.515200E+03	-1.526703E+01	8.850097E-03	2.343005E-01
6.516300E+03	-1.526694E+01	8.751174E-03	2.343070E-01
6.517500E+03	-1.526691E+01	8.737811E-03	2.343141E-01
6.518600E+03	-1.526687E+01	8.738909E-03	2.343207E-01
6.519800E+03	-1.526676E+01	8.747157E-03	2.343278E-01
6.521000E+03	-1.526671E+01	8.694425E-03	2.343349E-01
6.522100E+03	-1.526678E+01	8.569678E-03	2.343415E-01
6.523200E+03	-1.526672E+01	8.290626E-03	2.343480E-01
6.524300E+03	-1.526649E+01	8.174000E-03	2.343546E-01
6.525500E+03	-1.526645E+01	8.005361E-03	2.343618E-01
6.526600E+03	-1.526643E+01	7.749608E-03	2.343685E-01
6.527800E+03	-1.526640E+01	7.765184E-03	2.343758E-01
