#wls	flux	fluxerr	mangling_mask
3.294056E+03	-1.689775E+01	3.218395E-01	-1.211683E-03
3.294256E+03	-1.689974E+01	3.230092E-01	-1.215333E-03
3.295256E+03	-1.689761E+01	3.210506E-01	-1.233581E-03
3.295456E+03	-1.689485E+01	3.196778E-01	-1.237230E-03
3.295656E+03	-1.689275E+01	3.178158E-01	-1.240879E-03
3.295856E+03	-1.689037E+01	3.167408E-01	-1.244527E-03
3.297057E+03	-1.689016E+01	3.176492E-01	-1.266432E-03
3.297257E+03	-1.689131E+01	3.185114E-01	-1.270079E-03
3.297457E+03	-1.688842E+01	3.196169E-01	-1.273726E-03
3.297857E+03	-1.688566E+01	3.204962E-01	-1.281019E-03
3.298057E+03	-1.688353E+01	3.208107E-01	-1.284665E-03
3.298257E+03	-1.688498E+01	3.234687E-01	-1.288311E-03
3.299057E+03	-1.688346E+01	3.237093E-01	-1.302892E-03
3.299257E+03	-1.688359E+01	3.246471E-01	-1.306537E-03
3.299457E+03	-1.688080E+01	3.232150E-01	-1.310181E-03
3.299657E+03	-1.687793E+01	3.214628E-01	-1.313826E-03
3.299857E+03	-1.688134E+01	3.239963E-01	-1.317470E-03
3.300057E+03	-1.687916E+01	3.222299E-01	-1.321114E-03
3.300456E+03	-1.688205E+01	3.239212E-01	-1.328382E-03
3.300657E+03	-1.688165E+01	3.230473E-01	-1.332044E-03
3.301256E+03	-1.687923E+01	3.205507E-01	-1.342954E-03
3.302057E+03	-1.687855E+01	3.194363E-01	-1.357540E-03
3.302257E+03	-1.687640E+01	3.177143E-01	-1.361182E-03
3.302457E+03	-1.687549E+01	3.157298E-01	-1.364823E-03
3.302657E+03	-1.687322E+01	3.136468E-01	-1.368464E-03
3.302857E+03	-1.687221E+01	3.127383E-01	-1.372105E-03
3.303457E+03	-1.687155E+01	3.115864E-01	-1.383026E-03
3.303657E+03	-1.687208E+01	3.127062E-01	-1.386666E-03
3.303857E+03	-1.687010E+01	3.114911E-01	-1.390305E-03
3.304257E+03	-1.686885E+01	3.110043E-01	-1.397584E-03
3.304457E+03	-1.686978E+01	3.116741E-01	-1.401223E-03
3.304657E+03	-1.686768E+01	3.127183E-01	-1.404862E-03
3.305257E+03	-1.686891E+01	3.132869E-01	-1.415777E-03
3.305457E+03	-1.687356E+01	3.173457E-01	-1.419415E-03
3.305657E+03	-1.687527E+01	3.191793E-01	-1.423053E-03
3.305857E+03	-1.687512E+01	3.197973E-01	-1.426690E-03
3.306057E+03	-1.687522E+01	3.191354E-01	-1.430327E-03
3.306257E+03	-1.687647E+01	3.198264E-01	-1.433965E-03
3.306657E+03	-1.687577E+01	3.193132E-01	-1.441238E-03
3.306858E+03	-1.687369E+01	3.154017E-01	-1.444893E-03
3.307458E+03	-1.687326E+01	3.151790E-01	-1.455800E-03
3.307658E+03	-1.687327E+01	3.151242E-01	-1.459436E-03
3.308258E+03	-1.687665E+01	3.175596E-01	-1.470341E-03
3.308458E+03	-1.687977E+01	3.175878E-01	-1.473976E-03
3.308658E+03	-1.687845E+01	3.164246E-01	-1.477610E-03
3.308858E+03	-1.687731E+01	3.145082E-01	-1.481244E-03
3.309058E+03	-1.687580E+01	3.140031E-01	-1.484878E-03
3.309658E+03	-1.687368E+01	3.123184E-01	-1.495779E-03
3.309858E+03	-1.687366E+01	3.120015E-01	-1.499412E-03
3.310058E+03	-1.687490E+01	3.117218E-01	-1.503045E-03
3.310258E+03	-1.687293E+01	3.091341E-01	-1.506678E-03
3.310458E+03	-1.687141E+01	3.084836E-01	-1.510310E-03
3.310658E+03	-1.687057E+01	3.068855E-01	-1.513942E-03
3.310858E+03	-1.686817E+01	3.062991E-01	-1.517574E-03
3.311258E+03	-1.686688E+01	3.033046E-01	-1.524838E-03
3.311858E+03	-1.686545E+01	3.012078E-01	-1.535731E-03
3.312058E+03	-1.686545E+01	3.014289E-01	-1.539362E-03
3.312259E+03	-1.686788E+01	3.019720E-01	-1.543010E-03
3.312459E+03	-1.686708E+01	3.002083E-01	-1.546640E-03
3.313258E+03	-1.686944E+01	3.018399E-01	-1.561141E-03
3.313459E+03	-1.686745E+01	3.018975E-01	-1.564788E-03
3.313658E+03	-1.686711E+01	3.022075E-01	-1.568399E-03
3.313858E+03	-1.686787E+01	3.019605E-01	-1.572028E-03
3.314258E+03	-1.686734E+01	3.012830E-01	-1.579285E-03
3.314458E+03	-1.686648E+01	3.001567E-01	-1.582913E-03
3.315258E+03	-1.686542E+01	2.995325E-01	-1.597423E-03
3.315858E+03	-1.686646E+01	2.988627E-01	-1.608303E-03
3.316058E+03	-1.686736E+01	2.992212E-01	-1.611929E-03
3.316258E+03	-1.686892E+01	3.008621E-01	-1.615555E-03
3.316458E+03	-1.686744E+01	3.008265E-01	-1.619181E-03
3.316658E+03	-1.686739E+01	3.001315E-01	-1.622807E-03
3.316858E+03	-1.686676E+01	2.996888E-01	-1.626432E-03
3.317058E+03	-1.686808E+01	3.006188E-01	-1.630057E-03
3.317258E+03	-1.686816E+01	3.006809E-01	-1.633682E-03
3.317459E+03	-1.686781E+01	3.011904E-01	-1.637325E-03
