#wls	flux	flux_err
nan	1.0609e-15	3.2243e-15
nan	1.0631e-15	3.2243e-15
nan	1.0653e-15	3.2243e-15
nan	1.0674e-15	3.2243e-15
nan	1.0695e-15	3.2243e-15
nan	1.0714e-15	3.2243e-15
nan	1.0732e-15	3.2243e-15
nan	1.0749e-15	3.2243e-15
nan	1.0765e-15	3.2243e-15
nan	1.0781e-15	3.2243e-15
nan	1.0796e-15	3.2243e-15
nan	1.0810e-15	3.2243e-15
nan	1.0824e-15	3.2243e-15
nan	1.0835e-15	3.2243e-15
nan	1.0846e-15	3.2243e-15
nan	1.0856e-15	3.2243e-15
nan	1.0865e-15	3.2243e-15
nan	1.0874e-15	3.2243e-15
nan	1.0882e-15	3.2243e-15
nan	1.0888e-15	3.2243e-15
nan	1.0894e-15	3.2243e-15
nan	1.0900e-15	3.2243e-15
nan	1.0904e-15	3.2243e-15
nan	1.0907e-15	3.2243e-15
nan	1.0910e-15	3.2243e-15
nan	1.0912e-15	3.2243e-15
nan	1.0913e-15	3.2243e-15
nan	1.0912e-15	3.2243e-15
nan	1.0911e-15	3.2243e-15
nan	1.0909e-15	3.2243e-15
nan	1.0906e-15	3.2243e-15
nan	1.0902e-15	3.2243e-15
nan	1.0897e-15	3.2243e-15
nan	1.0892e-15	3.2243e-15
nan	1.0885e-15	3.2243e-15
nan	1.0877e-15	3.2243e-15
nan	1.0869e-15	3.2243e-15
nan	1.0859e-15	3.2243e-15
nan	1.0849e-15	3.2243e-15
nan	1.0837e-15	3.2243e-15
nan	1.0825e-15	3.2243e-15
nan	1.0812e-15	3.2243e-15
nan	1.0798e-15	3.2243e-15
nan	1.0783e-15	3.2243e-15
nan	1.0768e-15	3.2243e-15
nan	1.0752e-15	3.2243e-15
nan	1.0735e-15	3.2243e-15
nan	1.0717e-15	3.2243e-15
nan	1.0698e-15	3.2243e-15
nan	1.0678e-15	3.2243e-15
nan	1.0658e-15	3.2243e-15
nan	1.0636e-15	3.2243e-15
nan	1.0614e-15	3.2243e-15
nan	1.0590e-15	3.2243e-15
nan	1.0566e-15	3.2243e-15
nan	1.0541e-15	3.2243e-15
nan	1.0516e-15	3.2243e-15
nan	1.0489e-15	3.2243e-15
nan	1.0462e-15	3.2243e-15
nan	1.0433e-15	3.2243e-15
nan	1.0404e-15	3.2243e-15
nan	1.0374e-15	3.2243e-15
nan	1.0343e-15	3.2243e-15
nan	1.0311e-15	3.2243e-15
nan	1.0278e-15	3.2243e-15
nan	1.0244e-15	3.2243e-15
nan	1.0210e-15	3.2243e-15
nan	1.0175e-15	3.2243e-15
nan	1.0139e-15	3.2243e-15
nan	1.0102e-15	3.2243e-15
nan	1.0064e-15	3.2243e-15
nan	1.0026e-15	3.2243e-15
nan	9.9863e-16	3.2243e-15
nan	9.9468e-16	3.2243e-15
nan	9.9056e-16	3.2243e-15
nan	9.8638e-16	3.2243e-15
nan	9.8211e-16	3.2243e-15
nan	9.7776e-16	3.2243e-15
nan	9.7335e-16	3.2243e-15
nan	9.6886e-16	3.2243e-15
