#wls	flux	flux_err
nan	1.1191e-15	1.8027e-15
nan	1.1189e-15	1.8027e-15
nan	1.1186e-15	1.8027e-15
nan	1.1182e-15	1.8027e-15
nan	1.1178e-15	1.8027e-15
nan	1.1173e-15	1.8027e-15
nan	1.1167e-15	1.8027e-15
nan	1.1160e-15	1.8027e-15
nan	1.1153e-15	1.8027e-15
nan	1.1144e-15	1.8027e-15
nan	1.1135e-15	1.8027e-15
nan	1.1124e-15	1.8027e-15
nan	1.1113e-15	1.8027e-15
nan	1.1101e-15	1.8027e-15
nan	1.1087e-15	1.8027e-15
nan	1.1074e-15	1.8027e-15
nan	1.1059e-15	1.8027e-15
nan	1.1044e-15	1.8027e-15
nan	1.1027e-15	1.8027e-15
nan	1.1010e-15	1.8027e-15
nan	1.0992e-15	1.8027e-15
nan	1.0973e-15	1.8027e-15
nan	1.0953e-15	1.8027e-15
nan	1.0933e-15	1.8027e-15
nan	1.0912e-15	1.8027e-15
nan	1.0890e-15	1.8027e-15
nan	1.0868e-15	1.8027e-15
nan	1.0844e-15	1.8027e-15
nan	1.0819e-15	1.8027e-15
nan	1.0794e-15	1.8027e-15
nan	1.0768e-15	1.8027e-15
nan	1.0741e-15	1.8027e-15
nan	1.0714e-15	1.8027e-15
nan	1.0685e-15	1.8027e-15
nan	1.0655e-15	1.8027e-15
nan	1.0626e-15	1.8027e-15
nan	1.0595e-15	1.8027e-15
nan	1.0563e-15	1.8027e-15
nan	1.0531e-15	1.8027e-15
nan	1.0498e-15	1.8027e-15
nan	1.0464e-15	1.8027e-15
nan	1.0429e-15	1.8027e-15
nan	1.0393e-15	1.8027e-15
nan	1.0356e-15	1.8027e-15
nan	1.0320e-15	1.8027e-15
nan	1.0282e-15	1.8027e-15
nan	1.0243e-15	1.8027e-15
nan	1.0204e-15	1.8027e-15
nan	1.0164e-15	1.8027e-15
nan	1.0123e-15	1.8027e-15
nan	1.0081e-15	1.8027e-15
nan	1.0039e-15	1.8027e-15
nan	9.9968e-16	1.8027e-15
nan	9.9529e-16	1.8027e-15
nan	9.9082e-16	1.8027e-15
nan	9.8628e-16	1.8027e-15
nan	9.8175e-16	1.8027e-15
nan	9.7712e-16	1.8027e-15
nan	9.7246e-16	1.8027e-15
nan	9.6768e-16	1.8027e-15
nan	9.6285e-16	1.8027e-15
nan	9.5789e-16	1.8027e-15
nan	9.5287e-16	1.8027e-15
nan	9.4782e-16	1.8027e-15
nan	9.4273e-16	1.8027e-15
nan	9.3757e-16	1.8027e-15
nan	9.3230e-16	1.8027e-15
nan	9.2700e-16	1.8027e-15
nan	9.2160e-16	1.8027e-15
nan	9.1614e-16	1.8027e-15
nan	9.1063e-16	1.8027e-15
nan	9.0505e-16	1.8027e-15
nan	8.9941e-16	1.8027e-15
nan	8.9370e-16	1.8027e-15
nan	8.8792e-16	1.8027e-15
nan	8.8208e-16	1.8021e-15
nan	8.7617e-16	1.7994e-15
nan	8.7020e-16	1.7975e-15
nan	8.6416e-16	1.7955e-15
nan	8.5807e-16	1.7959e-15
nan	8.5192e-16	1.7952e-15
nan	8.4571e-16	1.7878e-15
nan	8.3944e-16	1.7871e-15
nan	8.3313e-16	1.6299e-15
nan	8.2676e-16	1.3567e-15
nan	8.2034e-16	1.3569e-15
nan	8.1387e-16	1.3422e-15
nan	8.0735e-16	1.3403e-15
nan	8.0078e-16	1.3394e-15
nan	7.9414e-16	1.2896e-15
nan	7.8752e-16	1.2881e-15
nan	7.8082e-16	1.2869e-15
nan	7.7409e-16	1.2857e-15
nan	7.6725e-16	1.2845e-15
nan	7.6039e-16	1.2834e-15
nan	7.5347e-16	1.2824e-15
nan	7.4651e-16	1.2814e-15
nan	7.3960e-16	1.2805e-15
nan	7.3260e-16	1.2797e-15
nan	7.2555e-16	1.2788e-15
nan	7.1845e-16	1.2781e-15
nan	7.1137e-16	1.2773e-15
nan	7.0415e-16	1.1017e-15
nan	6.9691e-16	9.8506e-16
nan	6.8965e-16	9.3838e-16
nan	6.8232e-16	8.9494e-16
nan	6.7496e-16	8.5493e-16
nan	6.6760e-16	8.2939e-16
