#wls	flux	flux_err
nan	4.6232e-16	5.3662e-16
nan	4.6358e-16	5.3662e-16
nan	4.6483e-16	5.3662e-16
nan	4.6607e-16	5.3662e-16
nan	4.6731e-16	5.3662e-16
nan	4.6849e-16	5.3662e-16
nan	4.6967e-16	5.3662e-16
nan	4.7083e-16	5.3662e-16
nan	4.7195e-16	5.3662e-16
nan	4.7314e-16	5.3662e-16
nan	4.7433e-16	5.3662e-16
nan	4.7539e-16	5.3662e-16
nan	4.7654e-16	5.3662e-16
nan	4.7762e-16	5.3662e-16
nan	4.7862e-16	5.3662e-16
nan	4.7959e-16	5.3662e-16
nan	4.8059e-16	5.3662e-16
nan	4.8165e-16	5.3662e-16
nan	4.8263e-16	5.3662e-16
nan	4.8359e-16	5.3662e-16
nan	4.8452e-16	5.3662e-16
nan	4.8543e-16	5.3662e-16
nan	4.8635e-16	5.3662e-16
nan	4.8721e-16	5.3662e-16
nan	4.8805e-16	5.3662e-16
nan	4.8890e-16	5.3662e-16
nan	4.8969e-16	5.3662e-16
nan	4.9047e-16	5.3662e-16
nan	4.9130e-16	5.3662e-16
nan	4.9210e-16	5.3662e-16
nan	4.9279e-16	5.3662e-16
nan	4.9350e-16	5.3662e-16
nan	4.9421e-16	5.3662e-16
nan	4.9486e-16	5.3662e-16
nan	4.9549e-16	5.3662e-16
nan	4.9613e-16	5.3662e-16
nan	4.9672e-16	5.3662e-16
nan	4.9733e-16	5.3662e-16
nan	4.9797e-16	5.3662e-16
nan	4.9852e-16	5.3662e-16
nan	4.9904e-16	5.3662e-16
nan	4.9965e-16	5.3662e-16
nan	5.0016e-16	5.3662e-16
nan	5.0067e-16	5.3662e-16
nan	5.0122e-16	5.3662e-16
nan	5.0172e-16	5.3662e-16
nan	5.0212e-16	5.3662e-16
nan	5.0257e-16	5.3662e-16
nan	5.0299e-16	5.3662e-16
nan	5.0342e-16	5.3662e-16
nan	5.0379e-16	5.3662e-16
nan	5.0413e-16	5.3662e-16
nan	5.0443e-16	5.3662e-16
nan	5.0470e-16	5.3662e-16
nan	5.0499e-16	5.3662e-16
nan	5.0531e-16	5.3662e-16
nan	5.0559e-16	5.3662e-16
nan	5.0585e-16	5.3662e-16
nan	5.0602e-16	5.3662e-16
nan	5.0618e-16	5.3662e-16
nan	5.0639e-16	5.3662e-16
nan	5.0654e-16	5.3662e-16
nan	5.0666e-16	5.3662e-16
nan	5.0675e-16	5.3662e-16
nan	5.0693e-16	5.3662e-16
nan	5.0703e-16	5.3662e-16
nan	5.0705e-16	5.3662e-16
nan	5.0705e-16	5.3662e-16
nan	5.0708e-16	5.3662e-16
nan	5.0713e-16	5.3662e-16
nan	5.0709e-16	5.3662e-16
nan	5.0708e-16	5.3662e-16
nan	5.0699e-16	5.3662e-16
nan	5.0689e-16	5.3662e-16
nan	5.0684e-16	5.3662e-16
nan	5.0673e-16	5.3662e-16
nan	5.0662e-16	5.3662e-16
nan	5.0648e-16	5.3662e-16
nan	5.0632e-16	5.3662e-16
nan	5.0614e-16	5.3662e-16
nan	5.0594e-16	5.3662e-16
nan	5.0572e-16	5.3662e-16
nan	5.0547e-16	5.3662e-16
nan	5.0520e-16	5.3662e-16
nan	5.0492e-16	5.3662e-16
nan	5.0461e-16	5.3662e-16
nan	5.0428e-16	5.3662e-16
nan	5.0392e-16	5.3662e-16
nan	5.0355e-16	5.3662e-16
nan	5.0315e-16	5.3662e-16
nan	5.0274e-16	5.3662e-16
nan	5.0230e-16	5.3662e-16
nan	5.0184e-16	5.3662e-16
nan	5.0136e-16	5.3662e-16
nan	5.0087e-16	5.3662e-16
nan	5.0035e-16	5.3662e-16
nan	4.9981e-16	5.3662e-16
nan	4.9926e-16	5.3662e-16
nan	4.9868e-16	5.3662e-16
nan	4.9809e-16	5.3662e-16
nan	4.9748e-16	5.3662e-16
nan	4.9686e-16	5.3662e-16
nan	4.9622e-16	5.3662e-16
nan	4.9556e-16	5.3662e-16
nan	4.9489e-16	5.3662e-16
nan	4.9421e-16	5.3662e-16
nan	4.9350e-16	5.3662e-16
nan	4.9278e-16	5.3662e-16
nan	4.9204e-16	5.3662e-16
nan	4.9129e-16	5.3662e-16
nan	4.9050e-16	5.3662e-16
nan	4.8969e-16	5.3662e-16
nan	4.8889e-16	5.3662e-16
nan	4.8808e-16	5.3662e-16
nan	4.8725e-16	5.3662e-16
nan	4.8639e-16	5.3662e-16
nan	4.8551e-16	5.3662e-16
nan	4.8460e-16	5.3662e-16
nan	4.8366e-16	5.3662e-16
nan	4.8275e-16	5.3563e-16
nan	4.8176e-16	5.3153e-16
nan	4.8079e-16	5.3207e-16
nan	4.7979e-16	5.3113e-16
nan	4.7882e-16	5.3145e-16
nan	4.7784e-16	5.3178e-16
nan	4.7677e-16	5.3187e-16
nan	4.7568e-16	5.3150e-16
nan	4.7460e-16	5.1474e-16
nan	4.7351e-16	5.1009e-16
nan	4.7241e-16	5.0951e-16
nan	4.7129e-16	4.8969e-16
nan	4.7012e-16	4.8958e-16
nan	4.6895e-16	4.8990e-16
nan	4.6776e-16	4.8931e-16
nan	4.6656e-16	4.8950e-16
nan	4.6536e-16	4.8797e-16
nan	4.6416e-16	4.8816e-16
nan	4.6289e-16	4.8357e-16
nan	4.6163e-16	4.7335e-16
nan	4.6032e-16	4.6794e-16
nan	4.5902e-16	4.5984e-16
nan	4.5768e-16	4.5999e-16
nan	4.5632e-16	4.4844e-16
nan	4.5497e-16	4.4599e-16
nan	4.5360e-16	4.4614e-16
nan	4.5219e-16	4.4637e-16
nan	4.5075e-16	4.4344e-16
nan	4.4931e-16	4.4273e-16
nan	4.4787e-16	4.4038e-16
nan	4.4642e-16	4.4035e-16
nan	4.4492e-16	4.4012e-16
nan	4.4341e-16	4.3663e-16
nan	4.4191e-16	4.3029e-16
nan	4.4037e-16	4.2280e-16
nan	4.3882e-16	4.2236e-16
nan	4.3726e-16	4.2121e-16
nan	4.3567e-16	4.1640e-16
nan	4.3409e-16	4.0676e-16
nan	4.3252e-16	3.9895e-16
nan	4.3091e-16	3.9170e-16
nan	4.2926e-16	3.8554e-16
nan	4.2765e-16	3.7985e-16
nan	4.2602e-16	3.7578e-16
nan	4.2432e-16	3.7261e-16
nan	4.2260e-16	3.7029e-16
nan	4.2088e-16	3.6829e-16
nan	4.1914e-16	3.6753e-16
nan	4.1741e-16	3.6737e-16
nan	4.1565e-16	3.6736e-16
nan	4.1386e-16	3.6598e-16
nan	4.1207e-16	3.6595e-16
nan	4.1028e-16	3.6592e-16
nan	4.0849e-16	3.6524e-16
nan	4.0665e-16	3.6522e-16
nan	4.0480e-16	3.5566e-16
nan	4.0299e-16	3.5432e-16
nan	4.0112e-16	3.4819e-16
nan	3.9924e-16	3.4802e-16
nan	3.9735e-16	3.4778e-16
nan	3.9542e-16	3.4752e-16
nan	3.9348e-16	3.4720e-16
nan	3.9154e-16	3.4685e-16
nan	3.8957e-16	3.4636e-16
nan	3.8760e-16	3.4578e-16
nan	3.8562e-16	3.4515e-16
nan	3.8366e-16	3.4409e-16
nan	3.8165e-16	3.4299e-16
nan	3.7964e-16	3.4183e-16
nan	3.7761e-16	3.4061e-16
nan	3.7556e-16	3.3927e-16
nan	3.7352e-16	3.3786e-16
nan	3.7148e-16	3.3671e-16
nan	3.6940e-16	3.3666e-16
nan	3.6731e-16	3.3493e-16
nan	3.6520e-16	3.3253e-16
nan	3.6309e-16	3.2657e-16
