#wls	flux	flux_err
nan	5.6328e-15	9.7147e-15
nan	5.6405e-15	9.7147e-15
nan	5.6479e-15	9.7147e-15
nan	5.6550e-15	9.7147e-15
nan	5.6617e-15	9.7147e-15
nan	5.6681e-15	9.7147e-15
nan	5.6741e-15	9.7147e-15
nan	5.6798e-15	9.7147e-15
nan	5.6852e-15	9.7147e-15
nan	5.6903e-15	9.7147e-15
nan	5.6950e-15	9.7147e-15
nan	5.6994e-15	9.7147e-15
nan	5.7035e-15	9.7147e-15
nan	5.7072e-15	9.7147e-15
nan	5.7107e-15	9.7147e-15
nan	5.7137e-15	9.7147e-15
nan	5.7164e-15	9.7147e-15
nan	5.7188e-15	9.7147e-15
nan	5.7208e-15	9.7147e-15
nan	5.7224e-15	9.7147e-15
nan	5.7237e-15	9.7147e-15
nan	5.7246e-15	9.7147e-15
nan	5.7251e-15	9.7147e-15
nan	5.7253e-15	9.7147e-15
nan	5.7250e-15	9.7147e-15
nan	5.7245e-15	9.7147e-15
nan	5.7236e-15	9.7147e-15
nan	5.7223e-15	9.7147e-15
nan	5.7208e-15	9.7147e-15
nan	5.7188e-15	9.7147e-15
nan	5.7166e-15	9.7147e-15
nan	5.7140e-15	9.7147e-15
nan	5.7109e-15	9.7147e-15
nan	5.7075e-15	9.7147e-15
nan	5.7037e-15	9.7147e-15
nan	5.6997e-15	9.7147e-15
nan	5.6951e-15	9.7147e-15
nan	5.6903e-15	9.7147e-15
nan	5.6852e-15	9.7147e-15
nan	5.6797e-15	9.7147e-15
nan	5.6737e-15	9.7147e-15
nan	5.6674e-15	9.7147e-15
nan	5.6608e-15	9.7147e-15
nan	5.6538e-15	9.7147e-15
nan	5.6464e-15	9.7147e-15
nan	5.6388e-15	9.7147e-15
nan	5.6308e-15	9.7147e-15
nan	5.6225e-15	9.7147e-15
nan	5.6138e-15	9.7147e-15
nan	5.6047e-15	9.7147e-15
nan	5.5952e-15	9.7147e-15
nan	5.5856e-15	9.7147e-15
nan	5.5755e-15	9.7147e-15
nan	5.5650e-15	9.7147e-15
nan	5.5541e-15	9.7147e-15
nan	5.5430e-15	9.7147e-15
nan	5.5314e-15	9.7147e-15
nan	5.5195e-15	9.7147e-15
nan	5.5074e-15	9.7147e-15
nan	5.4949e-15	9.7147e-15
nan	5.4820e-15	9.7147e-15
nan	5.4688e-15	9.7147e-15
nan	5.4552e-15	9.7147e-15
nan	5.4414e-15	9.7147e-15
nan	5.4273e-15	9.7147e-15
nan	5.4127e-15	9.7147e-15
nan	5.3979e-15	9.7147e-15
nan	5.3827e-15	9.7147e-15
nan	5.3670e-15	9.7147e-15
nan	5.3512e-15	9.7147e-15
nan	5.3350e-15	9.7147e-15
nan	5.3184e-15	9.7147e-15
nan	5.3015e-15	9.7147e-15
nan	5.2843e-15	9.7147e-15
nan	5.2667e-15	9.7147e-15
nan	5.2488e-15	9.7147e-15
nan	5.2308e-15	9.7147e-15
nan	5.2123e-15	9.7147e-15
nan	5.1935e-15	9.7147e-15
nan	5.1744e-15	9.7147e-15
nan	5.1549e-15	9.7147e-15
nan	5.1351e-15	9.7147e-15
nan	5.1150e-15	9.7147e-15
nan	5.0945e-15	9.7147e-15
nan	5.0738e-15	9.7147e-15
nan	5.0528e-15	9.7147e-15
nan	5.0314e-15	9.7147e-15
nan	5.0098e-15	9.7147e-15
nan	4.9878e-15	9.7147e-15
nan	4.9655e-15	9.7076e-15
nan	4.9431e-15	9.6950e-15
nan	4.9204e-15	8.6374e-15
nan	4.8975e-15	8.6322e-15
nan	4.8740e-15	8.5899e-15
nan	4.8503e-15	7.3276e-15
nan	4.8264e-15	7.2835e-15
nan	4.8020e-15	7.2729e-15
nan	4.7774e-15	7.2610e-15
nan	4.7526e-15	7.0555e-15
nan	4.7275e-15	7.0560e-15
nan	4.7022e-15	7.0332e-15
nan	4.6764e-15	6.4700e-15
nan	4.6506e-15	6.0442e-15
nan	4.6244e-15	5.8239e-15
nan	4.5979e-15	5.5490e-15
nan	4.5711e-15	5.5169e-15
nan	4.5441e-15	5.4481e-15
nan	4.5169e-15	5.4486e-15
nan	4.4894e-15	5.4397e-15
nan	4.4615e-15	5.3295e-15
nan	4.4335e-15	5.3273e-15
nan	4.4052e-15	4.9813e-15
nan	4.3766e-15	4.9463e-15
nan	4.3479e-15	3.8767e-15
nan	4.3189e-15	3.8766e-15
nan	4.2896e-15	3.8750e-15
nan	4.2601e-15	3.8626e-15
nan	4.2304e-15	3.6615e-15
nan	4.2004e-15	3.6615e-15
nan	4.1702e-15	3.6618e-15
nan	4.1397e-15	3.6555e-15
nan	4.1090e-15	3.5887e-15
