#wls	flux	flux_err
nan	1.4085e-17	2.0047e-17
nan	1.4501e-17	2.0047e-17
nan	1.4870e-17	2.0047e-17
nan	1.5477e-17	2.0047e-17
nan	1.5789e-17	2.0047e-17
nan	1.6334e-17	2.0047e-17
nan	1.6680e-17	2.0047e-17
nan	1.6933e-17	2.0047e-17
nan	1.7185e-17	2.0047e-17
nan	1.7603e-17	2.0047e-17
nan	1.7949e-17	2.0047e-17
nan	1.8401e-17	2.0047e-17
nan	1.8846e-17	2.0047e-17
nan	1.9257e-17	2.0047e-17
nan	1.9752e-17	2.0047e-17
nan	2.0215e-17	2.0047e-17
nan	2.0594e-17	2.0047e-17
nan	2.0911e-17	2.0047e-17
nan	2.1189e-17	2.0047e-17
nan	2.1359e-17	2.0047e-17
nan	2.1889e-17	2.0047e-17
nan	2.2126e-17	2.0047e-17
nan	2.2440e-17	2.0047e-17
nan	2.2989e-17	2.0047e-17
nan	2.3256e-17	2.0047e-17
nan	2.3621e-17	2.0047e-17
nan	2.3873e-17	2.0047e-17
nan	2.4276e-17	2.0047e-17
nan	2.4731e-17	2.0047e-17
nan	2.5138e-17	2.0047e-17
nan	2.5560e-17	2.0047e-17
nan	2.5991e-17	2.0047e-17
nan	2.6460e-17	2.0047e-17
nan	2.6986e-17	2.0047e-17
nan	2.7253e-17	2.0047e-17
nan	2.7686e-17	2.0047e-17
nan	2.8032e-17	2.0047e-17
nan	2.8312e-17	2.0047e-17
nan	2.8621e-17	2.0047e-17
nan	2.8946e-17	2.0047e-17
nan	2.9327e-17	2.0047e-17
nan	2.9753e-17	1.9979e-17
nan	3.0003e-17	2.0117e-17
nan	3.0255e-17	2.0932e-17
nan	3.0657e-17	2.0919e-17
nan	3.0904e-17	2.1207e-17
nan	3.1334e-17	2.1313e-17
nan	3.1763e-17	2.1469e-17
nan	3.2053e-17	2.1451e-17
nan	3.2242e-17	2.1442e-17
nan	3.2635e-17	2.1246e-17
nan	3.2800e-17	2.0768e-17
nan	3.3217e-17	2.0848e-17
nan	3.3412e-17	2.0813e-17
nan	3.3654e-17	2.0832e-17
nan	3.3939e-17	2.0828e-17
nan	3.4255e-17	2.0811e-17
nan	3.4441e-17	2.0576e-17
nan	3.4593e-17	2.0618e-17
nan	3.4868e-17	2.0637e-17
nan	3.5059e-17	2.0681e-17
nan	3.5325e-17	2.0578e-17
nan	3.5538e-17	2.0998e-17
nan	3.5755e-17	2.0931e-17
nan	3.6004e-17	2.0930e-17
nan	3.6195e-17	2.0713e-17
nan	3.6452e-17	2.0707e-17
nan	3.6692e-17	2.0709e-17
nan	3.6960e-17	2.0699e-17
nan	3.7087e-17	2.0604e-17
nan	3.7255e-17	2.0443e-17
nan	3.7380e-17	2.0535e-17
nan	3.7597e-17	2.0547e-17
nan	3.7767e-17	2.0449e-17
nan	3.7981e-17	2.0299e-17
nan	3.8209e-17	2.0317e-17
nan	3.8351e-17	2.0310e-17
nan	3.8440e-17	1.9962e-17
nan	3.8596e-17	1.9807e-17
nan	3.8779e-17	1.9765e-17
nan	3.8860e-17	1.9837e-17
nan	3.9041e-17	1.9880e-17
nan	3.9079e-17	1.9885e-17
nan	3.9203e-17	1.9783e-17
nan	3.9481e-17	1.9609e-17
nan	3.9624e-17	1.9598e-17
nan	3.9753e-17	1.9252e-17
nan	4.0013e-17	1.9168e-17
nan	4.0169e-17	1.8978e-17
nan	4.0174e-17	1.8916e-17
nan	4.0337e-17	1.8833e-17
nan	4.0561e-17	1.8898e-17
nan	4.0643e-17	1.8620e-17
nan	4.0651e-17	1.8953e-17
nan	4.0720e-17	1.8833e-17
nan	4.0844e-17	1.8801e-17
nan	4.0839e-17	1.8823e-17
nan	4.0934e-17	1.8618e-17
nan	4.1003e-17	1.8630e-17
nan	4.1130e-17	1.9367e-17
nan	4.1235e-17	1.9551e-17
nan	4.1330e-17	1.9553e-17
nan	4.1390e-17	1.9337e-17
nan	4.1424e-17	1.9298e-17
nan	4.1457e-17	1.9296e-17
nan	4.1442e-17	1.8966e-17
nan	4.1531e-17	1.9024e-17
nan	4.1571e-17	1.9219e-17
nan	4.1595e-17	1.9207e-17
nan	4.1633e-17	1.9143e-17
nan	4.1626e-17	1.9171e-17
nan	4.1636e-17	1.9616e-17
nan	4.1573e-17	1.9491e-17
nan	4.1457e-17	1.9503e-17
nan	4.1541e-17	1.9374e-17
nan	4.1596e-17	1.9228e-17
nan	4.1566e-17	1.9128e-17
nan	4.1539e-17	1.9105e-17
nan	4.1475e-17	1.9347e-17
