#wls	flux	flux_err
nan	2.1436e-17	1.8782e-17
nan	2.1802e-17	1.8782e-17
nan	2.2166e-17	1.8782e-17
nan	2.2511e-17	1.8782e-17
nan	2.2793e-17	1.8782e-17
nan	2.3142e-17	1.8782e-17
nan	2.3503e-17	1.8782e-17
nan	2.3775e-17	1.8782e-17
nan	2.4060e-17	1.8782e-17
nan	2.4277e-17	1.8782e-17
nan	2.4558e-17	1.8782e-17
nan	2.5006e-17	1.8782e-17
nan	2.5293e-17	1.8782e-17
nan	2.5670e-17	1.8782e-17
nan	2.6026e-17	1.8782e-17
nan	2.6335e-17	1.8782e-17
nan	2.6548e-17	1.8782e-17
nan	2.6897e-17	1.8782e-17
nan	2.7256e-17	1.8782e-17
nan	2.7610e-17	1.8782e-17
nan	2.7960e-17	1.8782e-17
nan	2.8305e-17	1.8782e-17
nan	2.8644e-17	1.8782e-17
nan	2.8977e-17	1.8782e-17
nan	2.9305e-17	1.8782e-17
nan	2.9627e-17	1.8782e-17
nan	2.9946e-17	1.8782e-17
nan	3.0260e-17	1.8782e-17
nan	3.0568e-17	1.8782e-17
nan	3.0869e-17	1.8782e-17
nan	3.1084e-17	1.8782e-17
nan	3.1222e-17	1.8782e-17
nan	3.1590e-17	1.8782e-17
nan	3.1940e-17	1.8782e-17
nan	3.2351e-17	1.8782e-17
nan	3.2453e-17	1.8782e-17
nan	3.2538e-17	1.8782e-17
nan	3.2659e-17	1.8782e-17
nan	3.2846e-17	1.8667e-17
nan	3.2930e-17	1.8726e-17
nan	3.3051e-17	1.8623e-17
nan	3.3211e-17	1.8577e-17
nan	3.3287e-17	1.8809e-17
nan	3.3369e-17	1.9130e-17
nan	3.3493e-17	1.9089e-17
nan	3.3686e-17	1.9098e-17
nan	3.4003e-17	1.9644e-17
nan	3.4094e-17	1.9976e-17
nan	3.4262e-17	1.9934e-17
nan	3.4404e-17	1.9986e-17
nan	3.4600e-17	2.0012e-17
nan	3.4948e-17	1.9858e-17
nan	3.5229e-17	1.9850e-17
nan	3.5266e-17	1.9519e-17
nan	3.5303e-17	1.9648e-17
nan	3.5346e-17	1.9345e-17
nan	3.5590e-17	1.9521e-17
nan	3.5631e-17	1.9767e-17
nan	3.5663e-17	1.9484e-17
nan	3.5760e-17	1.9745e-17
nan	3.5973e-17	1.9796e-17
nan	3.6010e-17	1.9756e-17
nan	3.6202e-17	2.0050e-17
nan	3.6258e-17	2.0136e-17
nan	3.6354e-17	2.0204e-17
nan	3.6480e-17	2.0427e-17
nan	3.6590e-17	2.0556e-17
nan	3.6652e-17	2.0651e-17
nan	3.6679e-17	2.0618e-17
nan	3.6705e-17	2.0793e-17
nan	3.6728e-17	2.0984e-17
nan	3.6788e-17	2.1243e-17
nan	3.6754e-17	2.1319e-17
nan	3.6785e-17	2.1275e-17
nan	3.6804e-17	2.1230e-17
nan	3.6906e-17	2.0940e-17
nan	3.6804e-17	2.0886e-17
nan	3.6805e-17	2.0568e-17
nan	3.6866e-17	2.0693e-17
nan	3.6852e-17	2.0582e-17
nan	3.6789e-17	2.0765e-17
nan	3.6675e-17	2.0632e-17
nan	3.6568e-17	2.0618e-17
nan	3.6493e-17	1.9698e-17
nan	3.6555e-17	1.9857e-17
nan	3.6587e-17	1.9856e-17
nan	3.6452e-17	1.9851e-17
nan	3.6473e-17	1.9857e-17
nan	3.6429e-17	1.8606e-17
nan	3.6323e-17	1.9444e-17
nan	3.6215e-17	1.9277e-17
nan	3.6053e-17	1.9133e-17
nan	3.6055e-17	1.8989e-17
nan	3.5911e-17	1.8978e-17
nan	3.5752e-17	1.8830e-17
nan	3.5605e-17	1.8853e-17
nan	3.5521e-17	1.8933e-17
nan	3.5486e-17	1.8909e-17
nan	3.5306e-17	1.9313e-17
nan	3.5140e-17	1.9641e-17
nan	3.5049e-17	1.9833e-17
nan	3.4903e-17	1.9822e-17
nan	3.4782e-17	2.0022e-17
nan	3.4660e-17	2.0069e-17
nan	3.4582e-17	2.0060e-17
nan	3.4375e-17	2.0147e-17
nan	3.4242e-17	2.0144e-17
nan	3.4219e-17	2.0157e-17
nan	3.4146e-17	2.0279e-17
nan	3.3921e-17	2.0277e-17
nan	3.3774e-17	2.0207e-17
nan	3.3624e-17	2.0166e-17
