#wls	flux	flux_err
nan	8.3085e-18	3.1613e-18
nan	8.0838e-18	3.1613e-18
nan	7.8572e-18	3.1613e-18
nan	7.6623e-18	3.1613e-18
nan	7.5173e-18	3.1613e-18
nan	7.5128e-18	3.1613e-18
nan	7.5091e-18	3.1613e-18
nan	7.4473e-18	3.1613e-18
nan	7.3589e-18	3.1613e-18
nan	7.2334e-18	3.1613e-18
nan	7.1488e-18	3.1613e-18
nan	7.0824e-18	3.1613e-18
nan	7.0366e-18	3.1613e-18
nan	6.9939e-18	3.1618e-18
nan	6.9553e-18	3.1562e-18
nan	6.9214e-18	3.1493e-18
nan	6.8930e-18	3.6299e-18
nan	6.8706e-18	3.8033e-18
nan	6.8548e-18	3.9408e-18
nan	6.8459e-18	3.9214e-18
nan	6.8440e-18	3.9923e-18
nan	6.8436e-18	3.9725e-18
nan	6.8523e-18	3.9179e-18
nan	6.8700e-18	3.9192e-18
nan	6.8918e-18	3.7987e-18
nan	6.9549e-18	3.7935e-18
nan	7.1066e-18	3.7720e-18
nan	7.0931e-18	3.6982e-18
nan	7.1410e-18	4.0017e-18
nan	7.2384e-18	3.9148e-18
nan	7.2598e-18	4.1418e-18
nan	7.3396e-18	3.9453e-18
nan	7.4214e-18	4.1159e-18
nan	7.5040e-18	4.0738e-18
nan	7.5865e-18	3.9161e-18
nan	7.6679e-18	3.8623e-18
nan	7.7472e-18	3.8711e-18
nan	7.8237e-18	4.0258e-18
nan	7.8963e-18	4.0707e-18
nan	7.9644e-18	4.1864e-18
nan	8.0269e-18	4.0132e-18
nan	8.0832e-18	4.0124e-18
nan	8.1325e-18	3.9467e-18
nan	8.1685e-18	4.0040e-18
nan	8.1165e-18	3.9742e-18
nan	8.0783e-18	3.9696e-18
nan	8.0898e-18	3.9682e-18
nan	8.1317e-18	3.9827e-18
nan	8.1653e-18	3.9944e-18
nan	8.2430e-18	3.9969e-18
nan	8.2728e-18	3.9945e-18
nan	8.2347e-18	3.9931e-18
nan	8.1249e-18	3.7114e-18
nan	7.9487e-18	3.7023e-18
nan	7.8598e-18	3.3598e-18
nan	7.9872e-18	3.3605e-18
nan	7.8396e-18	3.1331e-18
nan	7.8501e-18	3.1180e-18
nan	7.8318e-18	3.0566e-18
nan	7.7134e-18	2.8049e-18
nan	7.5601e-18	2.6838e-18
nan	7.6337e-18	2.2501e-18
nan	7.6508e-18	2.2496e-18
nan	7.4585e-18	2.1694e-18
nan	7.2549e-18	2.2599e-18
nan	7.0289e-18	2.0916e-18
nan	6.9123e-18	1.9276e-18
nan	6.8295e-18	1.8518e-18
nan	6.6967e-18	1.6796e-18
nan	6.5718e-18	1.6350e-18
nan	6.4787e-18	1.6382e-18
nan	6.5566e-18	1.5782e-18
nan	6.5980e-18	1.5736e-18
nan	6.6022e-18	1.5776e-18
nan	6.4930e-18	1.5860e-18
nan	6.4418e-18	1.5988e-18
nan	6.5150e-18	1.6171e-18
nan	6.3407e-18	1.6367e-18
nan	6.0988e-18	1.6590e-18
nan	6.0546e-18	1.6779e-18
nan	6.0621e-18	1.6900e-18
nan	6.3110e-18	1.6933e-18
nan	6.4053e-18	1.8744e-18
nan	6.4191e-18	2.0285e-18
nan	6.4769e-18	2.0408e-18
nan	6.4274e-18	2.0230e-18
nan	6.3351e-18	1.9883e-18
nan	6.2101e-18	2.1886e-18
nan	6.2234e-18	2.0685e-18
nan	6.1852e-18	2.0164e-18
nan	6.3164e-18	2.1772e-18
nan	6.5382e-18	2.5881e-18
nan	6.5780e-18	2.7138e-18
nan	6.4607e-18	2.8729e-18
nan	6.5167e-18	3.0990e-18
nan	6.6700e-18	3.1708e-18
nan	6.8633e-18	3.2513e-18
nan	6.9590e-18	3.2527e-18
nan	6.7860e-18	3.2876e-18
nan	6.7263e-18	3.3641e-18
nan	6.7025e-18	3.7067e-18
nan	6.8006e-18	3.7008e-18
nan	6.9665e-18	3.6997e-18
nan	7.0251e-18	3.6890e-18
nan	7.0184e-18	3.6828e-18
nan	7.0351e-18	3.7007e-18
nan	7.0018e-18	3.8461e-18
nan	7.0295e-18	3.8917e-18
nan	7.1504e-18	3.9141e-18
nan	7.2400e-18	3.9475e-18
nan	7.2957e-18	3.9455e-18
nan	7.3506e-18	3.8197e-18
nan	7.4285e-18	3.8032e-18
nan	7.4586e-18	3.7929e-18
nan	7.4938e-18	3.8825e-18
nan	7.5933e-18	3.6080e-18
nan	7.6778e-18	3.5929e-18
nan	7.7770e-18	3.7003e-18
nan	7.9736e-18	3.5138e-18
nan	8.1455e-18	3.9889e-18
nan	8.1634e-18	4.0853e-18
nan	8.1067e-18	4.1106e-18
nan	8.1008e-18	4.0839e-18
nan	8.1462e-18	4.0540e-18
nan	8.1762e-18	3.9575e-18
nan	8.1340e-18	4.3259e-18
nan	8.2951e-18	4.3444e-18
nan	8.3617e-18	4.3585e-18
nan	8.3135e-18	4.4165e-18
nan	8.3861e-18	4.3999e-18
nan	8.5356e-18	4.2551e-18
nan	8.7701e-18	4.3238e-18
nan	8.8876e-18	4.4231e-18
nan	8.8303e-18	4.4730e-18
nan	8.8288e-18	5.1480e-18
nan	8.9909e-18	5.4444e-18
nan	9.0737e-18	5.3511e-18
nan	9.0204e-18	5.3435e-18
5252.9000	8.9766e-18	5.3076e-18
5254.8000	8.9537e-18	5.3030e-18
5256.8000	8.9135e-18	5.2285e-18
5258.8000	8.9348e-18	5.1362e-18
5260.7000	8.9504e-18	5.1521e-18
5262.7000	8.9912e-18	4.7694e-18
5264.7000	9.0553e-18	4.6666e-18
5266.7000	9.1981e-18	4.6325e-18
5268.6000	9.3940e-18	4.5763e-18
5270.6000	9.4968e-18	4.5768e-18
5272.6000	9.4244e-18	4.4639e-18
5274.5000	9.2454e-18	4.1290e-18
5276.5000	9.2678e-18	4.0854e-18
5278.5000	9.3196e-18	4.1111e-18
5280.4000	9.4418e-18	4.0833e-18
5282.4000	9.5729e-18	4.0760e-18
5284.4000	9.5416e-18	4.0400e-18
5286.4000	9.8593e-18	3.8608e-18
5288.3000	1.0049e-17	3.9684e-18
5290.3000	1.0146e-17	4.2207e-18
5292.3000	1.0202e-17	3.4670e-18
5294.2000	1.0381e-17	3.0784e-18
5296.2000	1.0516e-17	3.1314e-18
5298.2000	1.0457e-17	3.1342e-18
5300.2000	1.0421e-17	3.1021e-18
5302.1000	1.0395e-17	3.1019e-18
5304.1000	1.0447e-17	3.1199e-18
5306.1000	1.0545e-17	3.0140e-18
5308.0000	1.0550e-17	3.1160e-18
5310.0000	1.0602e-17	3.1543e-18
5312.0000	1.0716e-17	3.1749e-18
5314.0000	1.0724e-17	3.7116e-18
5315.9000	1.0540e-17	3.8500e-18
5317.9000	1.0331e-17	3.9517e-18
5319.9000	1.0112e-17	3.9536e-18
5321.8000	1.0068e-17	4.1871e-18
5323.8000	1.0029e-17	4.2654e-18
5325.8000	9.9740e-18	4.2568e-18
5327.7000	9.9135e-18	4.2504e-18
5329.7000	9.9175e-18	4.2833e-18
5331.7000	9.9995e-18	4.3442e-18
5333.7000	9.9248e-18	4.3427e-18
5335.6000	9.7268e-18	4.0818e-18
5337.6000	9.6010e-18	3.7862e-18
5339.6000	9.5033e-18	3.8894e-18
5341.5000	9.4684e-18	3.8061e-18
5343.5000	9.4601e-18	4.0244e-18
5345.5000	9.4824e-18	4.0866e-18
5347.5000	9.6503e-18	4.0553e-18
5349.4000	9.7049e-18	4.2385e-18
5351.4000	9.4611e-18	4.2460e-18
5353.4000	9.2740e-18	4.3111e-18
5355.3000	9.1050e-18	4.3587e-18
5357.3000	9.0357e-18	4.4409e-18
5359.3000	9.0976e-18	4.5701e-18
5361.3000	9.1879e-18	4.0890e-18
5363.2000	9.0672e-18	4.0282e-18
5365.2000	8.7143e-18	4.0019e-18
5367.2000	8.4398e-18	4.0079e-18
5369.1000	8.2517e-18	3.6477e-18
5371.1000	8.1080e-18	3.7207e-18
5373.1000	8.1148e-18	3.7687e-18
5375.0000	8.0692e-18	3.7748e-18
5377.0000	7.9380e-18	3.7677e-18
5379.0000	7.9820e-18	3.8107e-18
5381.0000	7.9717e-18	4.0386e-18
5382.9000	7.8001e-18	4.2477e-18
