#wls	flux	flux_err
nan	1.6062e-16	7.3515e-17
nan	1.5898e-16	7.3515e-17
nan	1.5735e-16	7.3515e-17
nan	1.5572e-16	7.3515e-17
nan	1.5409e-16	7.3515e-17
nan	1.5246e-16	7.3515e-17
nan	1.5083e-16	7.3515e-17
nan	1.4921e-16	7.3515e-17
nan	1.4759e-16	7.3515e-17
nan	1.4596e-16	7.3515e-17
nan	1.4434e-16	7.3515e-17
nan	1.4284e-16	7.3515e-17
nan	1.4120e-16	7.3515e-17
nan	1.3990e-16	7.3515e-17
nan	1.3833e-16	7.3515e-17
nan	1.3667e-16	7.3515e-17
nan	1.3519e-16	7.3515e-17
nan	1.3371e-16	7.3515e-17
nan	1.3236e-16	7.3515e-17
nan	1.3078e-16	7.3515e-17
nan	1.2952e-16	7.3515e-17
nan	1.2785e-16	7.3515e-17
nan	1.2620e-16	7.3515e-17
nan	1.2468e-16	7.3515e-17
nan	1.2303e-16	7.3515e-17
nan	1.2164e-16	7.3515e-17
nan	1.1994e-16	7.3515e-17
nan	1.1824e-16	7.3515e-17
nan	1.1645e-16	7.3515e-17
nan	1.1463e-16	7.3515e-17
nan	1.1299e-16	7.3515e-17
nan	1.1125e-16	7.3515e-17
nan	1.0959e-16	7.3515e-17
nan	1.0775e-16	7.3515e-17
nan	1.0638e-16	7.3523e-17
nan	1.0483e-16	7.3306e-17
nan	1.0302e-16	7.3208e-17
nan	1.0119e-16	7.2924e-17
nan	9.9234e-17	7.2861e-17
nan	9.7523e-17	7.2560e-17
nan	9.5815e-17	7.2555e-17
nan	9.4147e-17	7.2382e-17
nan	9.2395e-17	7.2205e-17
nan	9.0887e-17	7.1552e-17
nan	8.9373e-17	7.1416e-17
nan	8.7856e-17	7.0063e-17
nan	8.6337e-17	6.7947e-17
nan	8.4818e-17	6.8174e-17
nan	8.3300e-17	6.4859e-17
nan	8.1787e-17	6.4743e-17
nan	8.0280e-17	6.4073e-17
nan	7.8779e-17	6.1507e-17
nan	7.7288e-17	5.8193e-17
nan	7.5808e-17	5.6952e-17
nan	7.4341e-17	5.5027e-17
nan	7.3217e-17	5.4841e-17
nan	7.1785e-17	4.6660e-17
nan	7.0636e-17	4.5770e-17
nan	6.9288e-17	4.5438e-17
nan	6.7999e-17	4.4987e-17
nan	6.6687e-17	4.4641e-17
nan	6.5300e-17	4.3070e-17
nan	6.3902e-17	4.3351e-17
nan	6.2619e-17	4.3312e-17
nan	6.1350e-17	4.3057e-17
nan	6.0137e-17	4.2277e-17
nan	5.8621e-17	4.2472e-17
nan	5.7694e-17	4.2642e-17
