#wls	flux	flux_err
nan	6.4569e-16	5.1742e-16
nan	6.4555e-16	5.1742e-16
nan	6.4537e-16	5.1742e-16
nan	6.4512e-16	5.1742e-16
nan	6.4487e-16	5.1742e-16
nan	6.4462e-16	5.1742e-16
nan	6.4434e-16	5.1742e-16
nan	6.4412e-16	5.1742e-16
nan	6.4387e-16	5.1742e-16
nan	6.4354e-16	5.1742e-16
nan	6.4319e-16	5.1742e-16
nan	6.4288e-16	5.1742e-16
nan	6.4252e-16	5.1742e-16
nan	6.4214e-16	5.1742e-16
nan	6.4170e-16	5.1742e-16
nan	6.4128e-16	5.1742e-16
nan	6.4082e-16	5.1742e-16
nan	6.4036e-16	5.1742e-16
nan	6.3992e-16	5.1742e-16
nan	6.3941e-16	5.1742e-16
nan	6.3898e-16	5.1742e-16
nan	6.3848e-16	5.1742e-16
nan	6.3795e-16	5.1742e-16
nan	6.3745e-16	5.1742e-16
nan	6.3688e-16	5.1742e-16
nan	6.3631e-16	5.1742e-16
nan	6.3576e-16	5.1742e-16
nan	6.3516e-16	5.1742e-16
nan	6.3454e-16	5.1742e-16
nan	6.3395e-16	5.1742e-16
nan	6.3333e-16	5.1742e-16
nan	6.3269e-16	5.1742e-16
nan	6.3207e-16	5.1742e-16
nan	6.3136e-16	5.1742e-16
nan	6.3071e-16	5.1742e-16
nan	6.3001e-16	5.1742e-16
nan	6.2923e-16	5.1742e-16
nan	6.2854e-16	5.1742e-16
nan	6.2780e-16	5.1742e-16
nan	6.2704e-16	5.1742e-16
nan	6.2622e-16	5.1742e-16
nan	6.2536e-16	5.1742e-16
nan	6.2451e-16	5.1742e-16
nan	6.2364e-16	5.1742e-16
nan	6.2276e-16	5.1742e-16
nan	6.2187e-16	5.1742e-16
nan	6.2096e-16	5.1742e-16
nan	6.2006e-16	5.1742e-16
nan	6.1915e-16	5.1742e-16
nan	6.1825e-16	5.1742e-16
nan	6.1731e-16	5.1742e-16
nan	6.1634e-16	5.1742e-16
nan	6.1533e-16	5.1742e-16
nan	6.1433e-16	5.1742e-16
nan	6.1330e-16	5.1742e-16
nan	6.1225e-16	5.1742e-16
nan	6.1123e-16	5.1742e-16
nan	6.1022e-16	5.1742e-16
nan	6.0916e-16	5.1742e-16
nan	6.0810e-16	5.1742e-16
nan	6.0702e-16	5.1742e-16
nan	6.0592e-16	5.1742e-16
nan	6.0481e-16	5.1742e-16
nan	6.0367e-16	5.1742e-16
nan	6.0252e-16	5.1742e-16
nan	6.0136e-16	5.1742e-16
nan	6.0017e-16	5.1742e-16
nan	5.9896e-16	5.1742e-16
nan	5.9773e-16	5.1742e-16
nan	5.9649e-16	5.1742e-16
nan	5.9524e-16	5.1742e-16
nan	5.9403e-16	5.1742e-16
nan	5.9281e-16	5.1742e-16
nan	5.9154e-16	5.1742e-16
nan	5.9026e-16	5.1742e-16
nan	5.8896e-16	5.1742e-16
nan	5.8769e-16	5.1742e-16
nan	5.8634e-16	5.1742e-16
nan	5.8503e-16	5.1742e-16
nan	5.8366e-16	5.1742e-16
nan	5.8230e-16	5.1742e-16
nan	5.8093e-16	5.1742e-16
nan	5.7952e-16	5.1742e-16
nan	5.7807e-16	5.1742e-16
nan	5.7667e-16	5.1742e-16
nan	5.7527e-16	5.1742e-16
nan	5.7385e-16	5.1742e-16
nan	5.7240e-16	5.1742e-16
nan	5.7092e-16	5.1742e-16
nan	5.6947e-16	5.1742e-16
nan	5.6804e-16	5.1742e-16
nan	5.6650e-16	5.1742e-16
nan	5.6502e-16	5.1742e-16
nan	5.6345e-16	5.1742e-16
nan	5.6194e-16	5.1742e-16
nan	5.6036e-16	5.1742e-16
nan	5.5875e-16	5.1742e-16
nan	5.5714e-16	5.1742e-16
nan	5.5555e-16	5.1742e-16
nan	5.5398e-16	5.1742e-16
nan	5.5235e-16	5.1742e-16
nan	5.5071e-16	5.1742e-16
nan	5.4908e-16	5.1742e-16
nan	5.4739e-16	5.1742e-16
nan	5.4574e-16	5.1742e-16
nan	5.4406e-16	5.1742e-16
nan	5.4236e-16	5.1742e-16
nan	5.4062e-16	5.1742e-16
nan	5.3890e-16	5.1742e-16
nan	5.3719e-16	5.1742e-16
nan	5.3547e-16	5.1742e-16
nan	5.3369e-16	5.1742e-16
nan	5.3189e-16	5.1742e-16
nan	5.3009e-16	5.1742e-16
nan	5.2827e-16	5.1742e-16
nan	5.2645e-16	5.1742e-16
nan	5.2461e-16	5.1742e-16
nan	5.2277e-16	5.1742e-16
nan	5.2093e-16	5.1742e-16
nan	5.1907e-16	5.1742e-16
nan	5.1720e-16	5.1742e-16
nan	5.1533e-16	5.1742e-16
nan	5.1345e-16	5.1738e-16
nan	5.1156e-16	5.1745e-16
nan	5.0967e-16	5.1690e-16
nan	5.0776e-16	5.1637e-16
nan	5.0585e-16	5.1059e-16
nan	5.0392e-16	5.0916e-16
nan	5.0196e-16	5.0751e-16
nan	5.0005e-16	5.0769e-16
nan	4.9810e-16	5.0541e-16
nan	4.9616e-16	5.0506e-16
nan	4.9423e-16	5.0504e-16
nan	4.9221e-16	4.9456e-16
nan	4.9021e-16	4.8989e-16
nan	4.8821e-16	4.8977e-16
nan	4.8619e-16	4.8799e-16
nan	4.8415e-16	4.8784e-16
nan	4.8213e-16	4.8287e-16
nan	4.8014e-16	4.8046e-16
nan	4.7803e-16	4.7861e-16
nan	4.7592e-16	4.7070e-16
nan	4.7381e-16	4.7036e-16
nan	4.7169e-16	4.6100e-16
nan	4.6956e-16	4.5175e-16
nan	4.6743e-16	4.5083e-16
nan	4.6530e-16	4.4651e-16
nan	4.6315e-16	4.4569e-16
nan	4.6100e-16	4.4218e-16
nan	4.5885e-16	4.3718e-16
nan	4.5669e-16	4.3548e-16
nan	4.5453e-16	4.3523e-16
nan	4.5236e-16	4.2933e-16
nan	4.5020e-16	4.2921e-16
nan	4.4801e-16	4.2931e-16
nan	4.4581e-16	4.2903e-16
nan	4.4360e-16	4.2834e-16
nan	4.4138e-16	4.2826e-16
nan	4.3916e-16	4.2825e-16
nan	4.3693e-16	4.2805e-16
nan	4.3470e-16	4.2363e-16
nan	4.3246e-16	4.1171e-16
nan	4.3021e-16	4.0983e-16
nan	4.2796e-16	3.8982e-16
nan	4.2570e-16	3.8760e-16
nan	4.2343e-16	3.8767e-16
nan	4.2116e-16	3.8670e-16
nan	4.1886e-16	3.8659e-16
nan	4.1657e-16	3.8525e-16
nan	4.1429e-16	3.8516e-16
nan	4.1199e-16	3.8268e-16
nan	4.0969e-16	3.8264e-16
nan	4.0739e-16	3.7983e-16
nan	4.0507e-16	3.7965e-16
nan	4.0275e-16	3.7820e-16
nan	4.0042e-16	3.7689e-16
nan	3.9809e-16	3.7670e-16
nan	3.9575e-16	3.6621e-16
nan	3.9340e-16	3.4827e-16
nan	3.9105e-16	3.4371e-16
nan	3.8869e-16	3.4368e-16
nan	3.8632e-16	3.4283e-16
nan	3.8395e-16	3.4259e-16
nan	3.8161e-16	3.4207e-16
nan	3.7928e-16	3.4110e-16
nan	3.7691e-16	3.3739e-16
nan	3.7452e-16	3.3460e-16
nan	3.7215e-16	3.3455e-16
nan	3.6974e-16	3.3292e-16
nan	3.6734e-16	3.2691e-16
nan	3.6493e-16	3.2244e-16
nan	3.6250e-16	3.0985e-16
nan	3.6007e-16	3.0946e-16
nan	3.5764e-16	3.0304e-16
nan	3.5525e-16	2.9559e-16
nan	3.5282e-16	2.8921e-16
nan	3.5038e-16	2.8915e-16
nan	3.4793e-16	2.8913e-16
nan	3.4553e-16	2.8608e-16
nan	3.4314e-16	2.8562e-16
nan	3.4071e-16	2.8289e-16
nan	3.3826e-16	2.8265e-16
nan	3.3581e-16	2.6155e-16
nan	3.3334e-16	2.6138e-16
nan	3.3090e-16	2.3581e-16
nan	3.2847e-16	2.3479e-16
nan	3.2599e-16	2.3469e-16
nan	3.2355e-16	2.3408e-16
nan	3.2113e-16	2.2780e-16
nan	3.1866e-16	2.2665e-16
nan	3.1620e-16	2.2509e-16
nan	3.1373e-16	2.2280e-16
nan	3.1124e-16	2.1608e-16
nan	3.0877e-16	2.0731e-16
nan	3.0632e-16	2.0732e-16
nan	3.0383e-16	2.0724e-16
nan	3.0138e-16	2.0727e-16
nan	2.9892e-16	2.0727e-16
nan	2.9645e-16	2.0725e-16
nan	2.9397e-16	2.0639e-16
nan	2.9147e-16	2.0609e-16
nan	2.8900e-16	2.0611e-16
nan	2.8650e-16	2.0614e-16
nan	2.8402e-16	2.0524e-16
nan	2.8156e-16	2.0513e-16
nan	2.7913e-16	2.0520e-16
nan	2.7664e-16	2.0137e-16
nan	2.7416e-16	1.9776e-16
nan	2.7168e-16	1.9430e-16
nan	2.6920e-16	1.9107e-16
nan	2.6672e-16	1.8809e-16
nan	2.6426e-16	1.8557e-16
nan	2.6183e-16	1.8407e-16
nan	2.5935e-16	1.8279e-16
nan	2.5687e-16	1.8163e-16
nan	2.5437e-16	1.8063e-16
nan	2.5191e-16	1.8019e-16
nan	2.4943e-16	1.7978e-16
nan	2.4696e-16	1.7976e-16
nan	2.4451e-16	1.7973e-16
nan	2.4206e-16	1.7925e-16
nan	2.3956e-16	1.7910e-16
nan	2.3709e-16	1.7856e-16
nan	2.3465e-16	1.7775e-16
nan	2.3220e-16	1.7673e-16
nan	2.2973e-16	1.7632e-16
nan	2.2725e-16	1.5607e-16
nan	2.2482e-16	1.5443e-16
nan	2.2235e-16	1.5409e-16
nan	2.1992e-16	1.5429e-16
nan	2.1747e-16	1.4926e-16
nan	2.1502e-16	1.3995e-16
nan	2.1259e-16	1.3996e-16
nan	2.1013e-16	1.3871e-16
nan	2.0766e-16	1.3896e-16
nan	2.0521e-16	1.3549e-16
nan	2.0275e-16	1.3353e-16
nan	2.0031e-16	1.3328e-16
nan	1.9791e-16	1.3248e-16
nan	1.9549e-16	1.3059e-16
nan	1.9306e-16	1.3002e-16
nan	1.9068e-16	1.2683e-16
nan	1.8828e-16	1.2733e-16
nan	1.8585e-16	1.2741e-16
nan	1.8343e-16	1.2572e-16
nan	1.8100e-16	1.2560e-16
nan	1.7864e-16	1.2550e-16
nan	1.7625e-16	1.2302e-16
nan	1.7384e-16	1.2354e-16
nan	1.7146e-16	1.2351e-16
nan	1.6908e-16	1.2283e-16
nan	1.6668e-16	1.2309e-16
nan	1.6431e-16	1.2348e-16
nan	1.6195e-16	1.2265e-16
nan	1.5961e-16	1.1728e-16
nan	1.5727e-16	1.1766e-16
nan	1.5495e-16	1.1669e-16
nan	1.5262e-16	1.1538e-16
nan	1.5028e-16	1.1468e-16
nan	1.4796e-16	1.1431e-16
nan	1.4567e-16	1.1476e-16
nan	1.4339e-16	1.1316e-16
nan	1.4109e-16	1.1324e-16
nan	1.3876e-16	1.1330e-16
nan	1.3647e-16	1.1348e-16
nan	1.3420e-16	1.1399e-16
nan	1.3194e-16	1.1292e-16
nan	1.2968e-16	1.1134e-16
nan	1.2740e-16	1.1184e-16
nan	1.2513e-16	1.1230e-16
nan	1.2288e-16	1.1247e-16
nan	1.2064e-16	1.1241e-16
nan	1.1845e-16	1.1175e-16
nan	1.1622e-16	1.1137e-16
nan	1.1402e-16	1.1158e-16
nan	1.1183e-16	1.0999e-16
nan	1.0963e-16	1.1033e-16
nan	1.0744e-16	1.1049e-16
nan	1.0525e-16	1.1020e-16
nan	1.0306e-16	1.0975e-16
nan	1.0089e-16	1.0882e-16
nan	9.8725e-17	1.0904e-16
nan	9.6590e-17	1.0861e-16
nan	9.4454e-17	1.0848e-16
nan	9.2323e-17	1.0867e-16
nan	9.0212e-17	1.0853e-16
nan	8.8101e-17	1.0885e-16
nan	8.6002e-17	1.0854e-16
nan	8.3927e-17	1.0849e-16
nan	8.1863e-17	1.0809e-16
nan	7.9788e-17	1.0749e-16
nan	7.7723e-17	1.0652e-16
nan	7.5697e-17	1.0668e-16
nan	7.3676e-17	1.0644e-16
nan	7.1642e-17	1.0495e-16
nan	6.9612e-17	1.0459e-16
nan	6.7625e-17	1.0490e-16
nan	6.5637e-17	1.0513e-16
nan	6.3663e-17	1.0499e-16
nan	6.1700e-17	1.0340e-16
nan	5.9753e-17	1.0282e-16
nan	5.7810e-17	1.0317e-16
nan	5.5881e-17	1.0332e-16
nan	5.3976e-17	1.0332e-16
nan	5.2062e-17	1.0237e-16
nan	5.0189e-17	1.0168e-16
nan	4.8340e-17	1.0169e-16
nan	4.6489e-17	1.0186e-16
nan	4.4625e-17	1.0111e-16
nan	4.2767e-17	1.0088e-16
nan	4.0939e-17	1.0092e-16
nan	3.9145e-17	1.0016e-16
nan	3.7359e-17	9.9100e-17
nan	3.5570e-17	9.9109e-17
nan	3.3800e-17	9.7592e-17
nan	3.2029e-17	9.7563e-17
nan	3.0271e-17	9.7663e-17
nan	2.8536e-17	9.7571e-17
nan	2.6819e-17	9.7625e-17
nan	2.5120e-17	9.6290e-17
nan	2.3434e-17	9.6230e-17
nan	2.1768e-17	9.5710e-17
nan	2.0126e-17	9.5881e-17
nan	1.8490e-17	9.5634e-17
nan	1.6843e-17	9.5520e-17
nan	1.5240e-17	9.4433e-17
nan	1.3635e-17	9.4341e-17
nan	1.2050e-17	9.3959e-17
nan	1.0475e-17	9.2581e-17
nan	8.9236e-18	9.1911e-17
nan	7.4015e-18	9.1770e-17
nan	5.8956e-18	9.0895e-17
nan	4.3825e-18	8.9509e-17
nan	2.8806e-18	8.8776e-17
nan	1.4165e-18	8.8561e-17
nan	-2.3363e-20	8.7917e-17
nan	-1.4829e-18	8.6533e-17
nan	-2.9216e-18	8.6114e-17
nan	-4.3424e-18	8.5749e-17
nan	-5.7405e-18	8.4819e-17
nan	-7.1061e-18	8.4307e-17
nan	-8.4658e-18	8.3495e-17
nan	-9.7972e-18	8.2832e-17
nan	-1.1116e-17	8.1991e-17
nan	-1.2413e-17	8.1608e-17
nan	-1.3677e-17	8.0757e-17
nan	-1.4946e-17	7.9978e-17
nan	-1.6184e-17	7.9027e-17
nan	-1.7392e-17	7.8218e-17
nan	-1.8586e-17	7.7093e-17
nan	-1.9762e-17	7.5837e-17
nan	-2.0934e-17	7.5502e-17
nan	-2.2086e-17	7.5022e-17
nan	-2.3202e-17	7.4386e-17
nan	-2.4306e-17	7.3129e-17
nan	-2.5395e-17	7.2414e-17
nan	-2.6472e-17	7.1778e-17
nan	-2.7541e-17	7.1142e-17
nan	-2.8564e-17	7.0948e-17
nan	-2.9578e-17	6.9925e-17
nan	-3.0581e-17	6.9379e-17
nan	-3.1563e-17	6.8309e-17
nan	-3.2543e-17	6.7997e-17
nan	-3.3494e-17	6.7193e-17
nan	-3.4411e-17	6.6086e-17
nan	-3.5317e-17	6.4903e-17
nan	-3.6186e-17	6.3666e-17
nan	-3.7026e-17	6.2657e-17
nan	-3.7853e-17	6.2044e-17
nan	-3.8661e-17	6.0964e-17
nan	-3.9451e-17	6.0846e-17
nan	-4.0216e-17	5.9848e-17
nan	-4.0953e-17	5.8829e-17
nan	-4.1687e-17	5.7849e-17
nan	-4.2393e-17	5.6945e-17
nan	-4.3071e-17	5.6443e-17
nan	-4.3737e-17	5.5708e-17
nan	-4.4394e-17	5.4830e-17
nan	-4.5006e-17	5.4192e-17
nan	-4.5610e-17	5.3358e-17
nan	-4.6195e-17	5.2803e-17
nan	-4.6738e-17	5.2425e-17
nan	-4.7254e-17	5.2120e-17
nan	-4.7756e-17	5.1295e-17
nan	-4.8247e-17	5.0937e-17
nan	-4.8716e-17	5.0676e-17
nan	-4.9154e-17	5.0125e-17
nan	-4.9566e-17	4.9620e-17
nan	-4.9964e-17	4.8629e-17
nan	-5.0347e-17	4.7811e-17
nan	-5.0705e-17	4.7142e-17
nan	-5.1025e-17	4.6366e-17
nan	-5.1311e-17	4.5778e-17
nan	-5.1602e-17	4.5626e-17
nan	-5.1876e-17	4.4744e-17
nan	-5.2110e-17	4.4112e-17
nan	-5.2314e-17	4.3558e-17
nan	-5.2486e-17	4.3071e-17
nan	-5.2653e-17	4.2729e-17
nan	-5.2774e-17	4.2378e-17
nan	-5.2888e-17	4.2117e-17
nan	-5.2976e-17	4.1937e-17
nan	-5.3029e-17	4.1654e-17
nan	-5.3066e-17	4.1377e-17
nan	-5.3063e-17	4.1162e-17
nan	-5.3048e-17	4.0964e-17
nan	-5.3026e-17	4.0803e-17
nan	-5.2968e-17	4.0518e-17
nan	-5.2871e-17	4.0129e-17
nan	-5.2769e-17	3.9632e-17
nan	-5.2644e-17	3.9528e-17
nan	-5.2482e-17	3.9352e-17
nan	-5.2278e-17	3.9079e-17
nan	-5.2044e-17	3.8865e-17
nan	-5.1787e-17	3.8483e-17
nan	-5.1509e-17	3.8280e-17
nan	-5.1203e-17	3.8329e-17
nan	-5.0869e-17	3.8048e-17
nan	-5.0516e-17	3.7817e-17
nan	-5.0137e-17	3.7741e-17
nan	-4.9717e-17	3.7439e-17
nan	-4.9262e-17	3.7169e-17
nan	-4.8788e-17	3.7120e-17
nan	-4.8300e-17	3.7193e-17
nan	-4.7777e-17	3.6899e-17
nan	-4.7226e-17	3.6790e-17
nan	-4.6655e-17	3.6835e-17
nan	-4.6031e-17	3.6679e-17
nan	-4.5381e-17	3.6517e-17
nan	-4.4735e-17	3.6646e-17
nan	-4.4034e-17	3.6458e-17
nan	-4.3306e-17	3.6450e-17
nan	-4.2559e-17	3.6306e-17
nan	-4.1786e-17	3.6092e-17
nan	-4.0974e-17	3.6015e-17
nan	-4.0141e-17	3.5837e-17
nan	-3.9294e-17	3.5711e-17
nan	-3.8402e-17	3.5705e-17
nan	-3.7466e-17	3.5575e-17
nan	-3.6524e-17	3.5714e-17
nan	-3.5533e-17	3.5687e-17
nan	-3.4535e-17	3.5615e-17
nan	-3.3479e-17	3.5845e-17
nan	-3.2405e-17	3.5970e-17
nan	-3.1310e-17	3.5915e-17
nan	-3.0177e-17	3.5843e-17
nan	-2.9018e-17	3.5932e-17
nan	-2.7829e-17	3.6039e-17
nan	-2.6613e-17	3.6051e-17
nan	-2.5363e-17	3.6239e-17
nan	-2.4070e-17	3.6307e-17
nan	-2.2743e-17	3.6332e-17
nan	-2.1390e-17	3.6374e-17
nan	-1.9996e-17	3.6589e-17
nan	-1.8600e-17	3.6632e-17
nan	-1.7167e-17	3.6690e-17
nan	-1.5692e-17	3.6723e-17
nan	-1.4186e-17	3.6871e-17
nan	-1.2646e-17	3.7025e-17
nan	-1.1078e-17	3.7177e-17
nan	-9.4745e-18	3.7313e-17
nan	-7.8589e-18	3.7451e-17
nan	-6.2214e-18	3.7562e-17
nan	-4.5371e-18	3.7641e-17
nan	-2.8090e-18	3.7748e-17
nan	-1.0381e-18	3.7856e-17
nan	7.2732e-19	3.7882e-17
nan	2.5603e-18	3.7977e-17
nan	4.4152e-18	3.8065e-17
nan	5.2500e-18	3.8145e-17
nan	5.6403e-18	3.8231e-17
nan	7.8385e-18	3.8254e-17
nan	6.7985e-18	3.8321e-17
nan	9.4043e-18	3.8378e-17
nan	9.4666e-18	3.8453e-17
nan	1.0893e-17	3.8458e-17
nan	1.0739e-17	3.8501e-17
nan	1.1291e-17	3.8518e-17
nan	1.3102e-17	3.8480e-17
nan	1.1351e-17	3.8613e-17
nan	1.0566e-17	3.8650e-17
nan	1.2276e-17	3.8668e-17
nan	1.4942e-17	3.8713e-17
nan	1.5760e-17	3.8705e-17
nan	1.4964e-17	3.8670e-17
nan	1.4810e-17	3.8419e-17
nan	1.7457e-17	3.8573e-17
nan	1.6128e-17	3.8718e-17
nan	1.8118e-17	3.8522e-17
nan	1.6593e-17	3.8449e-17
nan	1.5052e-17	3.8553e-17
nan	1.5352e-17	3.8451e-17
nan	1.4658e-17	3.8487e-17
nan	1.5022e-17	3.8493e-17
nan	1.4486e-17	3.8419e-17
nan	1.3606e-17	3.8401e-17
nan	1.5921e-17	3.8414e-17
nan	1.6525e-17	3.8359e-17
nan	1.5522e-17	3.8203e-17
nan	1.7050e-17	3.8015e-17
nan	1.8264e-17	3.7922e-17
nan	1.9944e-17	3.7814e-17
nan	2.1911e-17	3.7674e-17
nan	2.3454e-17	3.7503e-17
nan	2.4866e-17	3.7302e-17
nan	2.5670e-17	3.7080e-17
nan	2.5039e-17	3.6838e-17
nan	2.3239e-17	3.6574e-17
nan	2.3212e-17	3.6275e-17
nan	2.0521e-17	3.5952e-17
nan	2.0297e-17	3.5576e-17
nan	2.1277e-17	3.5173e-17
nan	2.3174e-17	3.4864e-17
nan	2.3911e-17	3.4709e-17
nan	2.5974e-17	3.4677e-17
nan	2.7367e-17	3.4194e-17
nan	2.7156e-17	3.3739e-17
nan	2.8493e-17	3.3501e-17
nan	2.8198e-17	3.3413e-17
nan	2.9667e-17	3.3253e-17
nan	3.1786e-17	3.3080e-17
nan	3.3889e-17	3.2548e-17
nan	3.4685e-17	3.2464e-17
nan	3.3181e-17	3.2302e-17
nan	3.0866e-17	3.2210e-17
nan	3.0196e-17	3.2115e-17
nan	3.1356e-17	3.1924e-17
nan	3.3128e-17	3.1767e-17
nan	3.3793e-17	3.1543e-17
nan	3.5391e-17	3.1288e-17
nan	3.5678e-17	3.1076e-17
nan	3.5203e-17	3.0881e-17
nan	3.4905e-17	3.0625e-17
nan	3.5724e-17	3.0315e-17
nan	3.5720e-17	2.9984e-17
nan	3.4803e-17	2.9853e-17
nan	3.4105e-17	2.9508e-17
nan	3.2308e-17	2.9144e-17
nan	3.3621e-17	2.8910e-17
nan	3.2572e-17	2.8513e-17
nan	3.1382e-17	2.8287e-17
nan	3.0306e-17	2.8081e-17
nan	3.1223e-17	2.7826e-17
nan	3.1847e-17	2.7539e-17
nan	3.1310e-17	2.6983e-17
nan	3.2529e-17	2.6553e-17
nan	3.2048e-17	2.6401e-17
nan	3.3094e-17	2.5998e-17
nan	3.0557e-17	2.5872e-17
nan	3.1501e-17	2.5312e-17
nan	2.8736e-17	2.4994e-17
nan	2.9973e-17	2.4723e-17
nan	3.0309e-17	2.4312e-17
nan	3.1412e-17	2.4152e-17
nan	3.0360e-17	2.3635e-17
nan	3.1612e-17	2.3494e-17
nan	3.2988e-17	2.3191e-17
nan	3.2613e-17	2.3050e-17
nan	3.1509e-17	2.2860e-17
nan	3.0170e-17	2.2693e-17
nan	3.0745e-17	2.2380e-17
nan	3.1007e-17	2.1955e-17
nan	3.1357e-17	2.1842e-17
nan	3.1996e-17	2.1586e-17
nan	3.2314e-17	2.1201e-17
nan	3.3398e-17	2.0720e-17
nan	3.4258e-17	2.0599e-17
nan	3.4663e-17	2.0396e-17
nan	3.5274e-17	2.0007e-17
nan	3.5157e-17	1.9507e-17
nan	3.5354e-17	1.9068e-17
nan	3.5819e-17	1.8926e-17
nan	3.5082e-17	1.8679e-17
nan	3.4350e-17	1.8567e-17
nan	3.3624e-17	1.8377e-17
nan	3.2910e-17	1.8175e-17
nan	3.2217e-17	1.7978e-17
nan	3.1602e-17	1.7671e-17
nan	3.1147e-17	1.7481e-17
nan	3.0721e-17	1.7445e-17
nan	3.0309e-17	1.7254e-17
nan	2.9923e-17	1.6929e-17
