#wls	flux	flux_err
nan	6.2177e-16	7.5302e-16
nan	6.2343e-16	7.5302e-16
nan	6.2503e-16	7.5302e-16
nan	6.2658e-16	7.5302e-16
nan	6.2811e-16	7.5302e-16
nan	6.2967e-16	7.5302e-16
nan	6.3116e-16	7.5302e-16
nan	6.3262e-16	7.5302e-16
nan	6.3418e-16	7.5302e-16
nan	6.3565e-16	7.5302e-16
nan	6.3707e-16	7.5302e-16
nan	6.3855e-16	7.5302e-16
nan	6.3993e-16	7.5302e-16
nan	6.4130e-16	7.5302e-16
nan	6.4264e-16	7.5302e-16
nan	6.4396e-16	7.5302e-16
nan	6.4526e-16	7.5302e-16
nan	6.4654e-16	7.5302e-16
nan	6.4779e-16	7.5302e-16
nan	6.4903e-16	7.5302e-16
nan	6.5024e-16	7.5302e-16
nan	6.5144e-16	7.5302e-16
nan	6.5261e-16	7.5302e-16
nan	6.5376e-16	7.5302e-16
nan	6.5486e-16	7.5302e-16
nan	6.5593e-16	7.5302e-16
nan	6.5699e-16	7.5302e-16
nan	6.5802e-16	7.5302e-16
nan	6.5904e-16	7.5302e-16
nan	6.6004e-16	7.5302e-16
nan	6.6101e-16	7.5302e-16
nan	6.6197e-16	7.5302e-16
nan	6.6290e-16	7.5302e-16
nan	6.6381e-16	7.5302e-16
nan	6.6470e-16	7.5302e-16
nan	6.6557e-16	7.5302e-16
nan	6.6646e-16	7.5302e-16
nan	6.6728e-16	7.5302e-16
nan	6.6805e-16	7.5302e-16
nan	6.6885e-16	7.5302e-16
nan	6.6967e-16	7.5302e-16
nan	6.7044e-16	7.5302e-16
nan	6.7114e-16	7.5302e-16
nan	6.7181e-16	7.5302e-16
nan	6.7255e-16	7.5302e-16
nan	6.7328e-16	7.5302e-16
nan	6.7397e-16	7.5302e-16
nan	6.7458e-16	7.5302e-16
nan	6.7518e-16	7.5302e-16
nan	6.7567e-16	7.5302e-16
nan	6.7617e-16	7.5302e-16
nan	6.7663e-16	7.5302e-16
nan	6.7705e-16	7.5302e-16
nan	6.7754e-16	7.5302e-16
nan	6.7804e-16	7.5302e-16
nan	6.7840e-16	7.5302e-16
nan	6.7875e-16	7.5302e-16
nan	6.7906e-16	7.5302e-16
nan	6.7944e-16	7.5302e-16
nan	6.7984e-16	7.5302e-16
nan	6.8022e-16	7.5302e-16
nan	6.8057e-16	7.5302e-16
nan	6.8090e-16	7.5302e-16
nan	6.8120e-16	7.5302e-16
nan	6.8147e-16	7.5302e-16
nan	6.8172e-16	7.5302e-16
nan	6.8193e-16	7.5302e-16
nan	6.8213e-16	7.5302e-16
nan	6.8229e-16	7.5302e-16
nan	6.8243e-16	7.5302e-16
nan	6.8255e-16	7.5302e-16
nan	6.8261e-16	7.5302e-16
nan	6.8262e-16	7.5302e-16
nan	6.8261e-16	7.5302e-16
nan	6.8261e-16	7.5302e-16
nan	6.8243e-16	7.5302e-16
nan	6.8230e-16	7.5302e-16
nan	6.8207e-16	7.5302e-16
nan	6.8186e-16	7.5302e-16
nan	6.8162e-16	7.5302e-16
nan	6.8141e-16	7.5302e-16
nan	6.8124e-16	7.5302e-16
nan	6.8087e-16	7.5302e-16
nan	6.8063e-16	7.5302e-16
nan	6.8025e-16	7.5302e-16
nan	6.7989e-16	7.5302e-16
nan	6.7951e-16	7.5302e-16
nan	6.7915e-16	7.5302e-16
nan	6.7866e-16	7.5302e-16
nan	6.7822e-16	7.5302e-16
nan	6.7773e-16	7.5302e-16
nan	6.7727e-16	7.5302e-16
nan	6.7672e-16	7.5302e-16
nan	6.7623e-16	7.5302e-16
nan	6.7579e-16	7.5302e-16
nan	6.7526e-16	7.5302e-16
nan	6.7460e-16	7.5302e-16
nan	6.7392e-16	7.5302e-16
nan	6.7317e-16	7.5302e-16
nan	6.7252e-16	7.5302e-16
nan	6.7195e-16	7.5302e-16
nan	6.7119e-16	7.5302e-16
nan	6.7040e-16	7.5302e-16
nan	6.6958e-16	7.5302e-16
nan	6.6873e-16	7.5302e-16
nan	6.6790e-16	7.5302e-16
nan	6.6717e-16	7.5302e-16
nan	6.6624e-16	7.5302e-16
nan	6.6531e-16	7.5302e-16
nan	6.6443e-16	7.5302e-16
nan	6.6343e-16	7.5302e-16
nan	6.6252e-16	7.5302e-16
nan	6.6155e-16	7.5302e-16
nan	6.6046e-16	7.5302e-16
nan	6.5939e-16	7.5302e-16
nan	6.5833e-16	7.5302e-16
nan	6.5726e-16	7.5302e-16
nan	6.5606e-16	7.5302e-16
nan	6.5502e-16	7.5302e-16
nan	6.5393e-16	7.5302e-16
nan	6.5281e-16	7.5302e-16
nan	6.5161e-16	7.5302e-16
nan	6.5034e-16	7.5231e-16
nan	6.4909e-16	7.4999e-16
nan	6.4777e-16	7.5026e-16
nan	6.4647e-16	7.4983e-16
nan	6.4509e-16	7.5027e-16
nan	6.4374e-16	7.4451e-16
nan	6.4246e-16	7.4338e-16
nan	6.4108e-16	7.4364e-16
nan	6.3966e-16	7.4283e-16
nan	6.3827e-16	7.4269e-16
nan	6.3675e-16	7.3960e-16
nan	6.3535e-16	7.2312e-16
nan	6.3393e-16	7.2370e-16
nan	6.3249e-16	7.2400e-16
nan	6.3094e-16	7.2388e-16
nan	6.2938e-16	7.2296e-16
nan	6.2781e-16	7.0557e-16
nan	6.2623e-16	7.0584e-16
nan	6.2463e-16	7.0605e-16
nan	6.2301e-16	7.0353e-16
nan	6.2138e-16	6.9433e-16
nan	6.1973e-16	6.8744e-16
nan	6.1807e-16	6.7027e-16
nan	6.1639e-16	6.6324e-16
nan	6.1469e-16	6.6266e-16
nan	6.1298e-16	6.6291e-16
nan	6.1111e-16	6.6209e-16
nan	6.0925e-16	6.4855e-16
nan	6.0745e-16	6.4842e-16
nan	6.0561e-16	6.4544e-16
nan	6.0365e-16	6.2881e-16
nan	6.0178e-16	6.2879e-16
nan	5.9985e-16	6.2870e-16
nan	5.9788e-16	6.2454e-16
nan	5.9590e-16	6.1893e-16
nan	5.9394e-16	5.9168e-16
nan	5.9188e-16	5.8116e-16
nan	5.8981e-16	5.8127e-16
nan	5.8778e-16	5.8136e-16
nan	5.8565e-16	5.7677e-16
nan	5.8356e-16	5.7653e-16
nan	5.8145e-16	5.7638e-16
nan	5.7927e-16	5.7483e-16
nan	5.7712e-16	5.7423e-16
nan	5.7503e-16	5.7383e-16
nan	5.7287e-16	5.7311e-16
nan	5.7069e-16	5.6698e-16
nan	5.6854e-16	5.6663e-16
nan	5.6628e-16	5.5306e-16
nan	5.6399e-16	5.3426e-16
nan	5.6174e-16	5.1716e-16
nan	5.5945e-16	5.0183e-16
nan	5.5714e-16	4.8681e-16
nan	5.5476e-16	4.7356e-16
nan	5.5235e-16	4.6061e-16
nan	5.5000e-16	4.5160e-16
nan	5.4765e-16	4.4422e-16
nan	5.4526e-16	4.3730e-16
nan	5.4285e-16	4.3076e-16
nan	5.4048e-16	4.2621e-16
nan	5.3807e-16	4.2333e-16
nan	5.3565e-16	4.1235e-16
nan	5.3315e-16	4.1168e-16
nan	5.3065e-16	4.1112e-16
nan	5.2820e-16	4.0992e-16
nan	5.2574e-16	4.0936e-16
nan	5.2316e-16	4.0202e-16
nan	5.2055e-16	4.0193e-16
nan	5.1800e-16	4.0094e-16
nan	5.1538e-16	4.0080e-16
nan	5.1275e-16	4.0052e-16
nan	5.1008e-16	3.9974e-16
nan	5.0739e-16	3.9753e-16
nan	5.0476e-16	3.9452e-16
nan	5.0211e-16	3.9103e-16
nan	4.9941e-16	3.8701e-16
nan	4.9680e-16	3.8239e-16
nan	4.9406e-16	3.7713e-16
nan	4.9128e-16	3.6990e-16
nan	4.8849e-16	3.6173e-16
