#wls	flux	flux_err
nan	7.0266e-16	3.6503e-16
nan	7.0064e-16	3.6503e-16
nan	6.9859e-16	3.6503e-16
nan	6.9651e-16	3.6503e-16
nan	6.9443e-16	3.6503e-16
nan	6.9231e-16	3.6503e-16
nan	6.9026e-16	3.6503e-16
nan	6.8811e-16	3.6503e-16
nan	6.8598e-16	3.6503e-16
nan	6.8388e-16	3.6503e-16
nan	6.8175e-16	3.6503e-16
nan	6.7956e-16	3.6503e-16
nan	6.7736e-16	3.6503e-16
nan	6.7518e-16	3.6503e-16
nan	6.7301e-16	3.6503e-16
nan	6.7084e-16	3.6503e-16
nan	6.6860e-16	3.6503e-16
nan	6.6639e-16	3.6503e-16
nan	6.6422e-16	3.6503e-16
nan	6.6201e-16	3.6503e-16
nan	6.5981e-16	3.6503e-16
nan	6.5767e-16	3.6503e-16
nan	6.5547e-16	3.6503e-16
nan	6.5320e-16	3.6503e-16
nan	6.5088e-16	3.6503e-16
nan	6.4857e-16	3.6503e-16
nan	6.4628e-16	3.6503e-16
nan	6.4399e-16	3.6503e-16
nan	6.4172e-16	3.6503e-16
nan	6.3949e-16	3.6503e-16
nan	6.3719e-16	3.6503e-16
nan	6.3482e-16	3.6503e-16
nan	6.3249e-16	3.6503e-16
nan	6.3012e-16	3.6503e-16
nan	6.2771e-16	3.6503e-16
nan	6.2536e-16	3.6503e-16
nan	6.2298e-16	3.6503e-16
nan	6.2056e-16	3.6503e-16
nan	6.1817e-16	3.6503e-16
nan	6.1581e-16	3.6503e-16
nan	6.1344e-16	3.6503e-16
nan	6.1105e-16	3.6503e-16
nan	6.0865e-16	3.6503e-16
nan	6.0622e-16	3.6503e-16
nan	6.0378e-16	3.6503e-16
nan	6.0133e-16	3.6503e-16
nan	5.9887e-16	3.6503e-16
nan	5.9640e-16	3.6503e-16
nan	5.9391e-16	3.6503e-16
nan	5.9141e-16	3.6503e-16
nan	5.8889e-16	3.6503e-16
nan	5.8637e-16	3.6503e-16
nan	5.8386e-16	3.6503e-16
nan	5.8134e-16	3.6503e-16
nan	5.7882e-16	3.6503e-16
nan	5.7631e-16	3.6503e-16
nan	5.7380e-16	3.6503e-16
nan	5.7129e-16	3.6503e-16
nan	5.6878e-16	3.6503e-16
nan	5.6626e-16	3.6503e-16
nan	5.6375e-16	3.6503e-16
nan	5.6124e-16	3.6503e-16
nan	5.5872e-16	3.6503e-16
nan	5.5620e-16	3.6503e-16
nan	5.5370e-16	3.6503e-16
nan	5.5113e-16	3.6503e-16
nan	5.4857e-16	3.6503e-16
nan	5.4595e-16	3.6503e-16
nan	5.4334e-16	3.6503e-16
nan	5.4072e-16	3.6503e-16
nan	5.3810e-16	3.6503e-16
nan	5.3549e-16	3.6503e-16
nan	5.3287e-16	3.6503e-16
nan	5.3026e-16	3.6503e-16
nan	5.2764e-16	3.6503e-16
nan	5.2502e-16	3.6503e-16
nan	5.2239e-16	3.6503e-16
nan	5.1977e-16	3.6503e-16
nan	5.1715e-16	3.6503e-16
nan	5.1451e-16	3.6503e-16
nan	5.1190e-16	3.6503e-16
nan	5.0929e-16	3.6503e-16
nan	5.0667e-16	3.6503e-16
nan	5.0403e-16	3.6503e-16
nan	5.0136e-16	3.6503e-16
nan	4.9868e-16	3.6503e-16
nan	4.9605e-16	3.6503e-16
nan	4.9341e-16	3.6503e-16
nan	4.9072e-16	3.6503e-16
nan	4.8812e-16	3.6503e-16
nan	4.8548e-16	3.6503e-16
nan	4.8284e-16	3.6503e-16
nan	4.8023e-16	3.6503e-16
nan	4.7756e-16	3.6503e-16
nan	4.7485e-16	3.6503e-16
nan	4.7224e-16	3.6503e-16
nan	4.6954e-16	3.6503e-16
nan	4.6684e-16	3.6503e-16
nan	4.6416e-16	3.6503e-16
nan	4.6151e-16	3.6503e-16
nan	4.5881e-16	3.6503e-16
nan	4.5612e-16	3.6503e-16
nan	4.5346e-16	3.6503e-16
nan	4.5081e-16	3.6503e-16
nan	4.4814e-16	3.6503e-16
nan	4.4544e-16	3.6503e-16
nan	4.4278e-16	3.6503e-16
nan	4.4017e-16	3.6503e-16
nan	4.3752e-16	3.6503e-16
nan	4.3482e-16	3.6503e-16
nan	4.3210e-16	3.6503e-16
nan	4.2945e-16	3.6503e-16
nan	4.2677e-16	3.6503e-16
nan	4.2415e-16	3.6503e-16
nan	4.2153e-16	3.6503e-16
nan	4.1881e-16	3.6503e-16
nan	4.1610e-16	3.6503e-16
nan	4.1341e-16	3.6503e-16
nan	4.1068e-16	3.6503e-16
nan	4.0796e-16	3.6497e-16
nan	4.0525e-16	3.6381e-16
nan	4.0253e-16	3.6230e-16
nan	3.9988e-16	3.4704e-16
nan	3.9716e-16	3.4424e-16
nan	3.9447e-16	3.2662e-16
nan	3.9178e-16	3.2629e-16
nan	3.8912e-16	3.2472e-16
nan	3.8647e-16	3.2216e-16
nan	3.8376e-16	3.2141e-16
nan	3.8107e-16	3.1958e-16
nan	3.7836e-16	2.5050e-16
nan	3.7574e-16	2.4763e-16
nan	3.7312e-16	2.4763e-16
nan	3.7046e-16	2.4383e-16
nan	3.6776e-16	2.3790e-16
nan	3.6510e-16	2.3719e-16
nan	3.6247e-16	2.3453e-16
nan	3.5978e-16	2.2320e-16
nan	3.5712e-16	2.2159e-16
nan	3.5446e-16	2.1795e-16
nan	3.5180e-16	2.1477e-16
nan	3.4915e-16	2.1336e-16
nan	3.4652e-16	2.1257e-16
nan	3.4388e-16	2.1189e-16
nan	3.4122e-16	2.1132e-16
nan	3.3858e-16	2.1084e-16
nan	3.3595e-16	2.1084e-16
nan	3.3329e-16	2.1082e-16
nan	3.3065e-16	2.1080e-16
nan	3.2810e-16	2.1074e-16
nan	3.2552e-16	2.1065e-16
nan	3.2290e-16	2.1054e-16
nan	3.2030e-16	2.1031e-16
nan	3.1766e-16	2.1001e-16
nan	3.1505e-16	2.0969e-16
nan	3.1247e-16	2.0934e-16
nan	3.0988e-16	2.0900e-16
nan	3.0730e-16	2.0862e-16
nan	3.0473e-16	2.0811e-16
nan	3.0213e-16	2.0748e-16
nan	2.9954e-16	2.0682e-16
nan	2.9695e-16	2.0597e-16
nan	2.9442e-16	2.0508e-16
nan	2.9189e-16	2.0405e-16
nan	2.8937e-16	2.0295e-16
nan	2.8680e-16	2.0180e-16
nan	2.8422e-16	2.0174e-16
nan	2.8170e-16	2.0171e-16
nan	2.7917e-16	2.0170e-16
nan	2.7662e-16	2.0171e-16
nan	2.7408e-16	2.0170e-16
nan	2.7160e-16	2.0165e-16
nan	2.6907e-16	2.0161e-16
nan	2.6658e-16	2.0153e-16
nan	2.6408e-16	2.0145e-16
nan	2.6156e-16	2.0133e-16
