#wls	flux	flux_err
nan	6.4572e-17	5.2499e-17
nan	6.5014e-17	5.2499e-17
nan	6.5565e-17	5.2499e-17
nan	6.5974e-17	5.2499e-17
nan	6.6345e-17	5.2499e-17
nan	6.7085e-17	5.2499e-17
nan	6.7763e-17	5.2499e-17
nan	6.8563e-17	5.2499e-17
nan	6.8973e-17	5.2499e-17
nan	6.9554e-17	5.2499e-17
nan	6.9873e-17	5.2499e-17
nan	7.0078e-17	5.2499e-17
nan	7.0422e-17	5.2499e-17
nan	7.0801e-17	5.2499e-17
nan	7.1077e-17	5.2499e-17
nan	7.1520e-17	5.2499e-17
nan	7.1953e-17	5.2499e-17
nan	7.2556e-17	5.2499e-17
nan	7.2917e-17	5.2499e-17
nan	7.3083e-17	5.2499e-17
nan	7.3272e-17	5.2499e-17
nan	7.3745e-17	5.2499e-17
nan	7.4060e-17	5.2499e-17
nan	7.4503e-17	5.2499e-17
nan	7.4930e-17	5.2499e-17
nan	7.5610e-17	5.2499e-17
nan	7.5866e-17	5.2499e-17
nan	7.6250e-17	5.2499e-17
nan	7.6835e-17	5.2499e-17
nan	7.7425e-17	5.2499e-17
nan	7.7673e-17	5.2499e-17
nan	7.7880e-17	5.2499e-17
nan	7.8327e-17	5.2499e-17
nan	7.8851e-17	5.2499e-17
nan	7.9399e-17	5.2499e-17
nan	8.0012e-17	5.2499e-17
nan	8.0330e-17	5.2499e-17
nan	8.0809e-17	5.2499e-17
nan	8.1258e-17	5.2499e-17
nan	8.1505e-17	5.2499e-17
nan	8.1817e-17	5.2499e-17
nan	8.2206e-17	5.2499e-17
nan	8.2437e-17	5.2499e-17
nan	8.2725e-17	5.2499e-17
nan	8.3122e-17	5.2499e-17
nan	8.3585e-17	5.2499e-17
nan	8.3908e-17	5.2499e-17
nan	8.4284e-17	5.2499e-17
nan	8.4245e-17	5.2499e-17
nan	8.4479e-17	5.2499e-17
nan	8.4787e-17	5.2499e-17
nan	8.5279e-17	5.2499e-17
nan	8.5743e-17	5.2499e-17
nan	8.5913e-17	5.2499e-17
nan	8.6277e-17	5.2499e-17
nan	8.6372e-17	5.2499e-17
nan	8.6501e-17	5.2499e-17
nan	8.6833e-17	5.2499e-17
nan	8.7149e-17	5.2499e-17
nan	8.7376e-17	5.2499e-17
nan	8.7805e-17	5.2499e-17
nan	8.8053e-17	5.2499e-17
nan	8.8554e-17	5.2499e-17
nan	8.8882e-17	5.2513e-17
nan	8.9239e-17	5.2953e-17
nan	8.9611e-17	5.3076e-17
nan	9.0018e-17	5.2931e-17
nan	9.0079e-17	5.2935e-17
nan	9.0240e-17	5.2101e-17
nan	9.0348e-17	5.2296e-17
nan	9.0572e-17	5.2386e-17
nan	9.0720e-17	5.2275e-17
nan	9.1088e-17	5.2300e-17
nan	9.1345e-17	5.2200e-17
nan	9.1543e-17	5.2183e-17
nan	9.1701e-17	5.1445e-17
nan	9.1925e-17	5.1451e-17
nan	9.2216e-17	5.1827e-17
nan	9.2387e-17	5.0836e-17
nan	9.2805e-17	5.0741e-17
nan	9.2938e-17	4.9158e-17
nan	9.2988e-17	4.8957e-17
nan	9.3021e-17	4.8447e-17
nan	9.3258e-17	4.8399e-17
nan	9.3858e-17	4.9122e-17
nan	9.4025e-17	4.9196e-17
nan	9.4632e-17	4.9020e-17
nan	9.4896e-17	4.8985e-17
nan	9.5012e-17	4.8899e-17
nan	9.5203e-17	4.9172e-17
nan	9.5485e-17	4.8512e-17
nan	9.5448e-17	4.8334e-17
nan	9.5785e-17	4.8148e-17
nan	9.5893e-17	4.8096e-17
nan	9.5648e-17	4.8149e-17
nan	9.5791e-17	4.8319e-17
nan	9.5786e-17	4.8570e-17
nan	9.5598e-17	4.8241e-17
nan	9.5696e-17	4.7762e-17
nan	9.5559e-17	4.7870e-17
nan	9.5491e-17	4.7603e-17
nan	9.5611e-17	4.7583e-17
nan	9.5710e-17	4.7545e-17
nan	9.5982e-17	4.6509e-17
nan	9.6385e-17	4.6234e-17
nan	9.6431e-17	4.6058e-17
nan	9.6432e-17	4.5876e-17
nan	9.6795e-17	4.5930e-17
nan	9.7044e-17	4.4820e-17
nan	9.6847e-17	4.5018e-17
nan	9.6830e-17	4.5467e-17
nan	9.6807e-17	4.5386e-17
nan	9.6817e-17	4.5350e-17
nan	9.6657e-17	4.5455e-17
nan	9.6552e-17	4.5816e-17
nan	9.6359e-17	4.6017e-17
nan	9.6200e-17	4.5761e-17
nan	9.6108e-17	4.5830e-17
nan	9.5950e-17	4.6131e-17
nan	9.5823e-17	4.6201e-17
nan	9.5883e-17	4.6479e-17
nan	9.5991e-17	4.6809e-17
nan	9.6028e-17	4.7503e-17
nan	9.6413e-17	4.7502e-17
nan	9.6211e-17	4.7508e-17
nan	9.6204e-17	4.7598e-17
nan	9.5936e-17	4.7894e-17
nan	9.5963e-17	4.7952e-17
nan	9.6198e-17	4.7985e-17
nan	9.6265e-17	4.8005e-17
nan	9.6172e-17	4.8191e-17
nan	9.6197e-17	4.8147e-17
nan	9.6382e-17	4.8413e-17
nan	9.6223e-17	4.8330e-17
nan	9.6134e-17	4.8211e-17
nan	9.6186e-17	4.8129e-17
nan	9.6129e-17	4.8173e-17
nan	9.6378e-17	4.6398e-17
nan	9.6648e-17	4.6467e-17
nan	9.6490e-17	4.7004e-17
nan	9.6447e-17	4.6975e-17
nan	9.6440e-17	4.6827e-17
nan	9.6289e-17	4.6982e-17
nan	9.6135e-17	4.7085e-17
nan	9.6364e-17	4.6822e-17
nan	9.6487e-17	4.6696e-17
nan	9.6485e-17	4.6857e-17
nan	9.6621e-17	4.6066e-17
nan	9.6456e-17	4.4589e-17
nan	9.6225e-17	4.4436e-17
nan	9.6116e-17	4.3914e-17
nan	9.5900e-17	4.3941e-17
nan	9.5609e-17	4.3791e-17
nan	9.5489e-17	4.4176e-17
nan	9.5332e-17	4.4182e-17
nan	9.5415e-17	4.4821e-17
nan	9.5468e-17	4.4897e-17
nan	9.5484e-17	4.4648e-17
nan	9.5481e-17	4.4625e-17
nan	9.5444e-17	4.4595e-17
nan	9.5374e-17	4.4783e-17
nan	9.5281e-17	4.4347e-17
nan	9.5159e-17	4.4224e-17
nan	9.5016e-17	4.4367e-17
nan	9.4846e-17	4.4371e-17
nan	9.4651e-17	4.4107e-17
nan	9.4439e-17	4.4022e-17
nan	9.4622e-17	4.3658e-17
nan	9.4350e-17	4.3516e-17
nan	9.3841e-17	4.3390e-17
nan	9.3379e-17	4.3386e-17
nan	9.3208e-17	4.3501e-17
nan	9.3059e-17	4.4379e-17
nan	9.2798e-17	4.4216e-17
nan	9.2569e-17	4.4106e-17
nan	9.2499e-17	4.3955e-17
nan	9.2144e-17	4.4006e-17
nan	9.2253e-17	4.4410e-17
nan	9.2241e-17	4.4480e-17
nan	9.2013e-17	4.4462e-17
nan	9.1749e-17	4.4878e-17
nan	9.1602e-17	4.4852e-17
nan	9.1862e-17	4.4864e-17
nan	9.1580e-17	4.4518e-17
nan	9.1650e-17	4.4578e-17
nan	9.1654e-17	4.4226e-17
nan	9.1545e-17	4.4468e-17
nan	9.1459e-17	4.4176e-17
nan	9.1446e-17	4.3841e-17
nan	9.1233e-17	4.3375e-17
nan	9.1207e-17	4.3276e-17
nan	9.1386e-17	4.3285e-17
nan	9.1201e-17	4.3237e-17
nan	9.0886e-17	4.3587e-17
nan	9.0881e-17	4.3853e-17
nan	9.0779e-17	4.4780e-17
nan	9.0886e-17	4.4315e-17
nan	9.0777e-17	4.4470e-17
nan	9.0979e-17	4.4498e-17
nan	9.0640e-17	4.4746e-17
nan	9.0563e-17	4.4773e-17
nan	9.0331e-17	4.4778e-17
nan	9.0347e-17	4.4346e-17
nan	9.0321e-17	4.4304e-17
nan	9.0225e-17	4.4306e-17
nan	9.0352e-17	4.4533e-17
nan	9.0147e-17	4.4528e-17
nan	8.9796e-17	4.4815e-17
nan	8.9469e-17	4.5125e-17
nan	8.9371e-17	4.4432e-17
nan	8.9175e-17	4.4270e-17
nan	8.8931e-17	4.4218e-17
nan	8.8895e-17	4.4174e-17
nan	8.8638e-17	4.4622e-17
nan	8.8347e-17	4.4417e-17
nan	8.8357e-17	4.4239e-17
nan	8.8542e-17	4.4456e-17
nan	8.8374e-17	4.4602e-17
nan	8.8381e-17	4.4722e-17
nan	8.8467e-17	4.4889e-17
nan	8.8362e-17	4.4683e-17
nan	8.8130e-17	4.4505e-17
nan	8.8227e-17	4.4689e-17
nan	8.8153e-17	4.5072e-17
nan	8.8004e-17	4.4902e-17
nan	8.7757e-17	4.4991e-17
nan	8.7497e-17	4.5042e-17
nan	8.7446e-17	4.5097e-17
nan	8.7768e-17	4.5024e-17
nan	8.7776e-17	4.5020e-17
nan	8.8343e-17	4.5085e-17
nan	8.8504e-17	4.5059e-17
nan	8.8686e-17	4.4808e-17
nan	8.8850e-17	4.4916e-17
nan	8.8886e-17	4.4643e-17
nan	8.9289e-17	4.4140e-17
nan	8.9476e-17	4.4953e-17
nan	8.9694e-17	4.5011e-17
nan	8.9796e-17	4.4900e-17
nan	9.0179e-17	4.4657e-17
nan	9.0278e-17	4.4541e-17
nan	9.0295e-17	4.4638e-17
nan	9.0696e-17	4.4560e-17
nan	9.0990e-17	4.4530e-17
nan	9.1220e-17	4.4581e-17
nan	9.1266e-17	4.4209e-17
nan	9.1431e-17	4.3842e-17
nan	9.2063e-17	4.3132e-17
nan	9.2736e-17	4.3232e-17
nan	9.2906e-17	4.3241e-17
