#wls	flux	flux_err
nan	1.0710e-17	1.3309e-17
nan	1.0896e-17	1.3309e-17
nan	1.1065e-17	1.3309e-17
nan	1.1223e-17	1.3309e-17
nan	1.1404e-17	1.3309e-17
nan	1.1565e-17	1.3309e-17
nan	1.1772e-17	1.3309e-17
nan	1.1940e-17	1.3309e-17
nan	1.2143e-17	1.3309e-17
nan	1.2316e-17	1.3309e-17
nan	1.2489e-17	1.3309e-17
nan	1.2661e-17	1.3309e-17
nan	1.2832e-17	1.3309e-17
nan	1.3001e-17	1.3309e-17
nan	1.3169e-17	1.3309e-17
nan	1.3336e-17	1.3309e-17
nan	1.3500e-17	1.3309e-17
nan	1.3663e-17	1.3309e-17
nan	1.3823e-17	1.3309e-17
nan	1.3981e-17	1.3309e-17
nan	1.4137e-17	1.3309e-17
nan	1.4293e-17	1.3309e-17
nan	1.4480e-17	1.3309e-17
nan	1.4633e-17	1.3309e-17
nan	1.4784e-17	1.3309e-17
nan	1.4942e-17	1.3309e-17
nan	1.5109e-17	1.3309e-17
nan	1.5256e-17	1.3309e-17
nan	1.5417e-17	1.3309e-17
nan	1.5538e-17	1.3309e-17
nan	1.5655e-17	1.3309e-17
nan	1.5765e-17	1.3309e-17
nan	1.5857e-17	1.3309e-17
nan	1.5966e-17	1.3309e-17
nan	1.6073e-17	1.3309e-17
nan	1.6153e-17	1.3309e-17
nan	1.6225e-17	1.3309e-17
nan	1.6301e-17	1.3309e-17
nan	1.6379e-17	1.3309e-17
nan	1.6456e-17	1.3308e-17
nan	1.6533e-17	1.3460e-17
nan	1.6614e-17	1.3476e-17
nan	1.6692e-17	1.3431e-17
nan	1.6770e-17	1.3395e-17
nan	1.6845e-17	1.3386e-17
nan	1.6921e-17	1.3452e-17
nan	1.6994e-17	1.3552e-17
nan	1.7063e-17	1.3597e-17
nan	1.7126e-17	1.3621e-17
nan	1.7149e-17	1.3691e-17
nan	1.7198e-17	1.1902e-17
nan	1.7208e-17	1.1891e-17
nan	1.7209e-17	1.1804e-17
nan	1.7224e-17	1.1568e-17
nan	1.7228e-17	1.0681e-17
nan	1.7232e-17	1.0229e-17
nan	1.7231e-17	1.0297e-17
nan	1.7203e-17	9.7392e-18
nan	1.7186e-17	9.7915e-18
nan	1.7211e-17	9.7201e-18
nan	1.7206e-17	9.4735e-18
nan	1.7150e-17	9.4575e-18
nan	1.7130e-17	9.5097e-18
nan	1.7074e-17	9.4172e-18
nan	1.7046e-17	9.5016e-18
nan	1.6983e-17	9.5478e-18
nan	1.6920e-17	9.5288e-18
nan	1.6860e-17	9.6630e-18
nan	1.6784e-17	9.6288e-18
nan	1.6689e-17	9.6325e-18
nan	1.6610e-17	9.4917e-18
nan	1.6524e-17	9.5114e-18
nan	1.6452e-17	9.4071e-18
nan	1.6361e-17	9.4412e-18
nan	1.6308e-17	9.4569e-18
nan	1.6193e-17	8.7385e-18
nan	1.6086e-17	8.8805e-18
nan	1.5978e-17	8.8412e-18
nan	1.5867e-17	8.8040e-18
nan	1.5754e-17	8.7552e-18
nan	1.5638e-17	8.7007e-18
nan	1.5519e-17	8.5739e-18
nan	1.5399e-17	8.5341e-18
nan	1.5275e-17	8.6305e-18
nan	1.5148e-17	8.5533e-18
nan	1.5019e-17	8.4379e-18
nan	1.4887e-17	8.1767e-18
nan	1.4752e-17	8.1107e-18
nan	1.4614e-17	8.1256e-18
nan	1.4471e-17	8.0089e-18
nan	1.4325e-17	7.9650e-18
nan	1.4175e-17	7.9565e-18
nan	1.4022e-17	7.9906e-18
nan	1.3866e-17	7.9592e-18
nan	1.3706e-17	8.0026e-18
nan	1.3544e-17	8.0266e-18
nan	1.3369e-17	7.9443e-18
nan	1.3225e-17	7.6028e-18
nan	1.3042e-17	7.5054e-18
nan	1.2862e-17	7.4961e-18
nan	1.2712e-17	7.4492e-18
nan	1.2559e-17	7.3700e-18
nan	1.2402e-17	7.3809e-18
nan	1.2243e-17	7.3042e-18
nan	1.2080e-17	7.3265e-18
nan	1.1916e-17	7.1876e-18
nan	1.1749e-17	7.0735e-18
nan	1.1581e-17	6.9856e-18
nan	1.1410e-17	6.9283e-18
nan	1.1239e-17	6.9053e-18
nan	1.1066e-17	6.9176e-18
nan	1.0892e-17	6.9230e-18
nan	1.0696e-17	6.9309e-18
nan	1.0488e-17	6.9300e-18
nan	1.0288e-17	6.9397e-18
nan	1.0091e-17	6.8411e-18
nan	9.9238e-18	6.6396e-18
nan	9.7439e-18	6.5520e-18
nan	9.5572e-18	6.5415e-18
nan	9.3940e-18	6.5431e-18
nan	9.2495e-18	6.5597e-18
nan	9.0698e-18	6.4425e-18
nan	8.9043e-18	6.2606e-18
nan	8.7249e-18	6.1844e-18
nan	8.5570e-18	6.1577e-18
nan	8.3753e-18	6.0587e-18
nan	8.2145e-18	6.0211e-18
nan	8.0658e-18	6.0260e-18
nan	7.9255e-18	5.9422e-18
nan	7.7937e-18	5.9406e-18
nan	7.6704e-18	5.8762e-18
nan	7.5554e-18	5.8728e-18
nan	7.4489e-18	5.7446e-18
nan	7.3541e-18	5.7408e-18
nan	7.2676e-18	5.6443e-18
nan	7.1893e-18	5.6330e-18
nan	7.1193e-18	5.5952e-18
nan	7.0578e-18	5.6088e-18
nan	6.9712e-18	5.4408e-18
nan	6.8666e-18	5.4402e-18
nan	6.7736e-18	5.3217e-18
nan	6.7245e-18	5.2195e-18
nan	6.6655e-18	5.2214e-18
nan	6.6437e-18	4.9241e-18
nan	6.6025e-18	4.8668e-18
nan	6.5803e-18	4.8107e-18
nan	6.5876e-18	4.7977e-18
nan	6.6452e-18	4.7485e-18
nan	6.6335e-18	4.6229e-18
nan	6.6446e-18	4.4965e-18
nan	6.6693e-18	4.4845e-18
nan	6.7491e-18	4.5212e-18
nan	6.8073e-18	4.2818e-18
nan	6.8823e-18	4.1308e-18
nan	6.9032e-18	4.0665e-18
nan	6.9016e-18	3.9396e-18
nan	6.8426e-18	3.9353e-18
nan	6.8069e-18	3.9201e-18
nan	6.8865e-18	3.7757e-18
nan	6.8998e-18	3.5480e-18
nan	6.8771e-18	3.5574e-18
nan	6.9024e-18	3.5707e-18
nan	6.8714e-18	3.5897e-18
nan	6.9064e-18	3.6086e-18
nan	6.5747e-18	3.6000e-18
nan	6.5935e-18	3.6003e-18
nan	6.4843e-18	3.5697e-18
nan	6.3413e-18	3.5315e-18
nan	6.0832e-18	3.4684e-18
nan	5.9051e-18	3.3877e-18
nan	5.8432e-18	3.2910e-18
nan	5.6428e-18	3.1692e-18
nan	5.6046e-18	3.1221e-18
nan	5.4961e-18	3.1201e-18
nan	5.3388e-18	3.2118e-18
nan	5.2659e-18	3.2165e-18
nan	5.2506e-18	3.2292e-18
nan	5.3013e-18	3.2346e-18
nan	5.2830e-18	3.0708e-18
nan	5.2883e-18	3.0581e-18
nan	5.2741e-18	2.9663e-18
nan	5.2275e-18	2.9184e-18
nan	5.1519e-18	2.8934e-18
nan	5.1094e-18	2.9029e-18
nan	5.1997e-18	2.9465e-18
nan	5.2103e-18	2.9330e-18
nan	5.2803e-18	2.8880e-18
nan	5.3352e-18	2.8744e-18
nan	5.3084e-18	2.8521e-18
nan	5.1127e-18	2.9253e-18
nan	5.1182e-18	2.7862e-18
nan	5.0430e-18	2.7882e-18
nan	4.9589e-18	2.7913e-18
