#wls	flux	flux_err
nan	1.4335e-16	4.1830e-16
nan	1.4297e-16	4.1830e-16
nan	1.4259e-16	4.1830e-16
nan	1.4220e-16	4.1830e-16
nan	1.4184e-16	4.1830e-16
nan	1.4146e-16	4.1830e-16
nan	1.4110e-16	4.1830e-16
nan	1.4069e-16	4.1830e-16
nan	1.4029e-16	4.1830e-16
nan	1.3989e-16	4.1830e-16
nan	1.3948e-16	4.1830e-16
nan	1.3907e-16	4.1830e-16
nan	1.3871e-16	4.1830e-16
nan	1.3832e-16	4.1830e-16
nan	1.3791e-16	4.1830e-16
nan	1.3751e-16	4.1830e-16
nan	1.3708e-16	4.1830e-16
nan	1.3668e-16	4.1830e-16
nan	1.3626e-16	4.1830e-16
nan	1.3583e-16	4.1830e-16
nan	1.3542e-16	4.1830e-16
nan	1.3500e-16	4.1830e-16
nan	1.3459e-16	4.1830e-16
nan	1.3416e-16	4.1830e-16
nan	1.3370e-16	4.1830e-16
nan	1.3328e-16	4.1830e-16
nan	1.3283e-16	4.1830e-16
nan	1.3238e-16	4.1830e-16
nan	1.3192e-16	4.1830e-16
nan	1.3149e-16	4.1830e-16
nan	1.3104e-16	4.1830e-16
nan	1.3059e-16	4.1830e-16
nan	1.3012e-16	4.1830e-16
nan	1.2966e-16	4.1830e-16
nan	1.2919e-16	4.1830e-16
nan	1.2873e-16	4.1830e-16
nan	1.2826e-16	4.1830e-16
nan	1.2779e-16	4.1830e-16
nan	1.2733e-16	4.1830e-16
nan	1.2687e-16	4.1830e-16
nan	1.2640e-16	4.1830e-16
nan	1.2594e-16	4.1830e-16
nan	1.2547e-16	4.1830e-16
nan	1.2501e-16	4.1830e-16
nan	1.2452e-16	4.1830e-16
nan	1.2404e-16	4.1830e-16
nan	1.2355e-16	4.1830e-16
nan	1.2306e-16	4.1830e-16
nan	1.2259e-16	4.1830e-16
nan	1.2209e-16	4.1830e-16
nan	1.2159e-16	4.1830e-16
nan	1.2112e-16	4.1830e-16
nan	1.2064e-16	4.1830e-16
nan	1.2016e-16	4.1830e-16
nan	1.1966e-16	4.1830e-16
nan	1.1916e-16	4.1830e-16
nan	1.1866e-16	4.1830e-16
nan	1.1818e-16	4.1830e-16
nan	1.1770e-16	4.1830e-16
nan	1.1718e-16	4.1830e-16
nan	1.1670e-16	4.1830e-16
nan	1.1618e-16	4.1830e-16
nan	1.1568e-16	4.1830e-16
nan	1.1521e-16	4.1830e-16
nan	1.1472e-16	4.1830e-16
nan	1.1419e-16	4.1830e-16
nan	1.1366e-16	4.1830e-16
nan	1.1314e-16	4.1830e-16
nan	1.1261e-16	4.1830e-16
nan	1.1209e-16	4.1830e-16
nan	1.1156e-16	4.1830e-16
nan	1.1104e-16	4.1830e-16
nan	1.1050e-16	4.1830e-16
nan	1.0996e-16	4.1830e-16
nan	1.0944e-16	4.1830e-16
nan	1.0889e-16	4.1830e-16
nan	1.0835e-16	4.1830e-16
nan	1.0785e-16	4.1830e-16
nan	1.0733e-16	4.1830e-16
nan	1.0683e-16	4.1830e-16
nan	1.0629e-16	4.1830e-16
nan	1.0573e-16	4.1830e-16
nan	1.0520e-16	4.1830e-16
nan	1.0467e-16	4.1830e-16
nan	1.0411e-16	4.1830e-16
nan	1.0357e-16	4.1830e-16
nan	1.0303e-16	4.1830e-16
nan	1.0246e-16	4.1830e-16
nan	1.0194e-16	4.1830e-16
nan	1.0140e-16	4.1830e-16
nan	1.0088e-16	4.1830e-16
