#wls	flux	flux_err
4815.5000	7.4579e-16	1.5782e-17
4817.4000	7.4460e-16	1.5982e-17
4819.4000	7.4345e-16	1.6075e-17
4821.4000	7.4176e-16	1.5836e-17
4823.4000	7.4017e-16	1.5393e-17
4825.3000	7.3858e-16	1.5296e-17
4827.3000	7.3714e-16	1.5266e-17
4829.3000	7.3608e-16	1.5100e-17
4831.2000	7.3486e-16	1.5090e-17
4833.2000	7.3396e-16	1.5158e-17
4835.2000	7.3311e-16	1.3158e-17
4837.1000	7.3191e-16	1.3077e-17
4839.1000	7.3119e-16	1.3021e-17
4841.1000	7.3002e-16	1.2948e-17
4843.1000	7.2960e-16	1.3543e-17
4845.0000	7.2913e-16	1.3276e-17
4847.0000	7.2855e-16	1.2812e-17
4849.0000	7.2703e-16	1.3393e-17
4850.9000	7.2556e-16	1.3443e-17
4852.9000	7.2480e-16	1.3269e-17
4854.9000	7.2466e-16	1.3035e-17
4856.9000	7.2345e-16	1.3308e-17
4858.8000	7.2283e-16	1.2600e-17
4860.8000	7.2234e-16	1.2385e-17
4862.8000	7.2202e-16	1.2162e-17
4864.7000	7.2172e-16	1.1966e-17
4866.7000	7.2083e-16	1.1837e-17
4868.7000	7.2017e-16	1.3596e-17
4870.7000	7.1949e-16	1.3149e-17
4872.6000	7.1883e-16	1.3092e-17
4874.6000	7.1811e-16	1.3258e-17
4876.6000	7.1757e-16	1.3949e-17
4878.5000	7.1760e-16	1.3892e-17
4880.5000	7.1740e-16	1.3938e-17
4882.5000	7.1695e-16	1.3932e-17
4884.4000	7.1699e-16	1.3910e-17
4886.4000	7.1615e-16	1.4156e-17
4888.4000	7.1549e-16	1.6613e-17
4890.4000	7.1525e-16	1.7448e-17
4892.3000	7.1441e-16	1.6766e-17
4894.3000	7.1361e-16	1.6444e-17
4896.3000	7.1271e-16	1.6338e-17
4898.2000	7.1246e-16	1.6317e-17
4900.2000	7.1209e-16	1.5610e-17
4902.2000	7.1238e-16	1.5800e-17
4904.2000	7.1246e-16	1.6104e-17
4906.1000	7.1239e-16	1.6116e-17
4908.1000	7.1231e-16	1.6156e-17
4910.1000	7.1171e-16	1.5889e-17
4912.0000	7.1060e-16	1.5947e-17
4914.0000	7.0995e-16	1.5915e-17
4916.0000	7.0934e-16	1.5868e-17
4918.0000	7.0886e-16	1.4106e-17
4919.9000	7.0833e-16	1.3714e-17
4921.9000	7.0805e-16	1.3866e-17
4923.9000	7.0696e-16	1.3922e-17
4925.8000	7.0637e-16	1.3911e-17
4927.8000	7.0601e-16	1.4724e-17
4929.8000	7.0559e-16	1.4584e-17
4931.7000	7.0514e-16	1.5261e-17
4933.7000	7.0402e-16	1.5260e-17
4935.7000	7.0259e-16	1.5710e-17
4937.7000	7.0140e-16	1.3460e-17
4939.6000	7.0057e-16	1.2238e-17
4941.6000	6.9964e-16	1.1870e-17
4943.6000	6.9895e-16	1.1510e-17
4945.5000	6.9802e-16	1.1427e-17
4947.5000	6.9678e-16	1.1331e-17
4949.5000	6.9584e-16	1.1218e-17
4951.5000	6.9520e-16	1.1384e-17
4953.4000	6.9461e-16	1.1363e-17
4955.4000	6.9372e-16	1.2114e-17
4957.4000	6.9264e-16	1.2736e-17
4959.3000	6.9191e-16	1.2608e-17
4961.3000	6.9131e-16	1.2832e-17
4963.3000	6.9023e-16	1.2828e-17
4965.3000	6.8942e-16	1.3286e-17
4967.2000	6.8914e-16	1.3143e-17
4969.2000	6.8869e-16	1.3390e-17
4971.2000	6.8846e-16	1.3879e-17
