#wls	flux	flux_err
nan	9.0055e-16	4.6328e-16
nan	8.9812e-16	4.6328e-16
nan	8.9568e-16	4.6328e-16
nan	8.9322e-16	4.6328e-16
nan	8.9076e-16	4.6328e-16
nan	8.8823e-16	4.6328e-16
nan	8.8561e-16	4.6328e-16
nan	8.8306e-16	4.6328e-16
nan	8.8043e-16	4.6328e-16
nan	8.7783e-16	4.6328e-16
nan	8.7517e-16	4.6328e-16
nan	8.7251e-16	4.6328e-16
nan	8.6985e-16	4.6328e-16
nan	8.6718e-16	4.6328e-16
nan	8.6449e-16	4.6328e-16
nan	8.6179e-16	4.6328e-16
nan	8.5907e-16	4.6328e-16
nan	8.5633e-16	4.6328e-16
nan	8.5358e-16	4.6328e-16
nan	8.5082e-16	4.6328e-16
nan	8.4804e-16	4.6328e-16
nan	8.4525e-16	4.6328e-16
nan	8.4244e-16	4.6328e-16
nan	8.3962e-16	4.6328e-16
nan	8.3680e-16	4.6328e-16
nan	8.3400e-16	4.6328e-16
nan	8.3115e-16	4.6328e-16
nan	8.2827e-16	4.6328e-16
nan	8.2535e-16	4.6328e-16
nan	8.2242e-16	4.6328e-16
nan	8.1957e-16	4.6328e-16
nan	8.1666e-16	4.6328e-16
nan	8.1372e-16	4.6328e-16
nan	8.1081e-16	4.6328e-16
nan	8.0781e-16	4.6328e-16
nan	8.0484e-16	4.6328e-16
nan	8.0182e-16	4.6328e-16
nan	7.9885e-16	4.6328e-16
nan	7.9587e-16	4.6328e-16
nan	7.9285e-16	4.6328e-16
nan	7.8982e-16	4.6328e-16
nan	7.8678e-16	4.6328e-16
nan	7.8373e-16	4.6328e-16
nan	7.8068e-16	4.6328e-16
nan	7.7761e-16	4.6328e-16
nan	7.7454e-16	4.6328e-16
nan	7.7146e-16	4.6328e-16
nan	7.6836e-16	4.6328e-16
nan	7.6526e-16	4.6328e-16
nan	7.6215e-16	4.6328e-16
nan	7.5903e-16	4.6328e-16
nan	7.5591e-16	4.6328e-16
nan	7.5274e-16	4.6328e-16
nan	7.4954e-16	4.6328e-16
nan	7.4632e-16	4.6328e-16
nan	7.4311e-16	4.6328e-16
nan	7.3990e-16	4.6328e-16
nan	7.3672e-16	4.6328e-16
nan	7.3349e-16	4.6328e-16
nan	7.3021e-16	4.6328e-16
nan	7.2696e-16	4.6328e-16
nan	7.2369e-16	4.6328e-16
nan	7.2041e-16	4.6328e-16
nan	7.1712e-16	4.6328e-16
nan	7.1381e-16	4.6328e-16
nan	7.1055e-16	4.6328e-16
nan	7.0731e-16	4.6328e-16
nan	7.0405e-16	4.6328e-16
nan	7.0078e-16	4.6328e-16
nan	6.9749e-16	4.6328e-16
nan	6.9419e-16	4.6328e-16
nan	6.9088e-16	4.6328e-16
nan	6.8755e-16	4.6328e-16
nan	6.8421e-16	4.6328e-16
nan	6.8086e-16	4.6328e-16
nan	6.7750e-16	4.6328e-16
nan	6.7413e-16	4.6328e-16
nan	6.7073e-16	4.6328e-16
nan	6.6733e-16	4.6328e-16
nan	6.6393e-16	4.6328e-16
nan	6.6052e-16	4.6328e-16
nan	6.5710e-16	4.6328e-16
nan	6.5367e-16	4.6328e-16
nan	6.5024e-16	4.6328e-16
nan	6.4680e-16	4.6328e-16
nan	6.4336e-16	4.6328e-16
nan	6.3991e-16	4.6328e-16
nan	6.3646e-16	4.6328e-16
nan	6.3300e-16	4.6328e-16
nan	6.2954e-16	4.6328e-16
nan	6.2607e-16	4.6328e-16
nan	6.2260e-16	4.6328e-16
nan	6.1912e-16	4.6328e-16
nan	6.1564e-16	4.6328e-16
nan	6.1215e-16	4.6328e-16
nan	6.0866e-16	4.6328e-16
nan	6.0517e-16	4.6328e-16
nan	6.0167e-16	4.6328e-16
nan	5.9817e-16	4.6328e-16
nan	5.9467e-16	4.6328e-16
nan	5.9117e-16	4.6328e-16
nan	5.8770e-16	4.6328e-16
nan	5.8420e-16	4.6328e-16
nan	5.8067e-16	4.6328e-16
nan	5.7717e-16	4.6328e-16
nan	5.7370e-16	4.6328e-16
nan	5.7017e-16	4.6328e-16
nan	5.6667e-16	4.6328e-16
nan	5.6316e-16	4.6328e-16
nan	5.5965e-16	4.6328e-16
nan	5.5613e-16	4.6328e-16
nan	5.5262e-16	4.6328e-16
nan	5.4910e-16	4.6328e-16
nan	5.4558e-16	4.6328e-16
nan	5.4206e-16	4.6328e-16
nan	5.3854e-16	4.6323e-16
nan	5.3503e-16	4.4767e-16
nan	5.3151e-16	4.4666e-16
nan	5.2799e-16	4.4622e-16
nan	5.2447e-16	4.4358e-16
nan	5.2096e-16	4.3828e-16
nan	5.1748e-16	4.3725e-16
nan	5.1397e-16	4.3704e-16
nan	5.1044e-16	4.3396e-16
nan	5.0692e-16	4.3297e-16
nan	5.0338e-16	4.3239e-16
nan	4.9987e-16	4.3238e-16
nan	4.9639e-16	4.2898e-16
nan	4.9289e-16	4.2850e-16
nan	4.8937e-16	4.2455e-16
nan	4.8588e-16	4.2459e-16
nan	4.8237e-16	4.2356e-16
nan	4.7885e-16	4.2214e-16
nan	4.7531e-16	4.2199e-16
nan	4.7179e-16	4.1918e-16
nan	4.6828e-16	4.1790e-16
nan	4.6478e-16	3.9913e-16
nan	4.6131e-16	3.9568e-16
nan	4.5781e-16	3.9251e-16
nan	4.5430e-16	3.8966e-16
nan	4.5078e-16	3.8706e-16
nan	4.4729e-16	3.8508e-16
nan	4.4379e-16	3.8335e-16
nan	4.4032e-16	3.8184e-16
nan	4.3683e-16	3.8056e-16
nan	4.3338e-16	3.7971e-16
nan	4.2992e-16	3.7919e-16
nan	4.2645e-16	3.7911e-16
nan	4.2297e-16	3.7916e-16
nan	4.1950e-16	3.7786e-16
nan	4.1603e-16	3.6711e-16
nan	4.1257e-16	3.6711e-16
nan	4.0915e-16	3.6638e-16
nan	4.0570e-16	3.6494e-16
nan	4.0229e-16	3.6431e-16
nan	3.9888e-16	3.6422e-16
nan	3.9546e-16	3.6422e-16
nan	3.9206e-16	3.6378e-16
nan	3.8863e-16	3.5488e-16
nan	3.8522e-16	3.4479e-16
nan	3.8183e-16	3.1727e-16
nan	3.7843e-16	3.1683e-16
nan	3.7505e-16	3.1419e-16
nan	3.7167e-16	3.0433e-16
nan	3.6829e-16	2.9274e-16
nan	3.6494e-16	2.9228e-16
nan	3.6159e-16	2.9229e-16
nan	3.5823e-16	2.9052e-16
nan	3.5487e-16	2.9049e-16
nan	3.5153e-16	2.9050e-16
nan	3.4823e-16	2.8993e-16
nan	3.4493e-16	2.8711e-16
nan	3.4160e-16	2.8585e-16
nan	3.3829e-16	2.8582e-16
nan	3.3501e-16	2.6377e-16
nan	3.3170e-16	2.6366e-16
nan	3.2838e-16	2.6259e-16
nan	3.2511e-16	2.6209e-16
nan	3.2183e-16	2.6171e-16
nan	3.1855e-16	2.6146e-16
nan	3.1527e-16	2.6136e-16
nan	3.1202e-16	2.6137e-16
nan	3.0879e-16	2.6136e-16
nan	3.0555e-16	2.6130e-16
nan	3.0231e-16	2.6091e-16
nan	2.9909e-16	2.6052e-16
