#wls	flux	flux_err
nan	3.1603e-17	4.2053e-17
nan	3.2293e-17	4.2053e-17
nan	3.2844e-17	4.2053e-17
nan	3.3469e-17	4.2053e-17
nan	3.3909e-17	4.2053e-17
nan	3.4367e-17	4.2053e-17
nan	3.4641e-17	4.2053e-17
nan	3.4982e-17	4.2053e-17
nan	3.5479e-17	4.2053e-17
nan	3.6038e-17	4.2053e-17
nan	3.6505e-17	4.2053e-17
nan	3.6784e-17	4.2053e-17
nan	3.7347e-17	4.2053e-17
nan	3.7692e-17	4.2053e-17
nan	3.8195e-17	4.2053e-17
nan	3.8430e-17	4.2053e-17
nan	3.8839e-17	4.2053e-17
nan	3.9243e-17	4.2053e-17
nan	3.9490e-17	4.2053e-17
nan	3.9939e-17	4.2053e-17
nan	4.0462e-17	4.2053e-17
nan	4.0719e-17	4.2053e-17
nan	4.1080e-17	4.2053e-17
nan	4.1292e-17	4.2053e-17
nan	4.1540e-17	4.2053e-17
nan	4.1780e-17	4.2053e-17
nan	4.2228e-17	4.2053e-17
nan	4.2552e-17	4.2053e-17
nan	4.2733e-17	4.2053e-17
nan	4.3017e-17	4.2053e-17
nan	4.3218e-17	4.2053e-17
nan	4.3546e-17	4.2053e-17
nan	4.3806e-17	4.2053e-17
nan	4.4111e-17	4.2053e-17
nan	4.4284e-17	4.2053e-17
nan	4.4782e-17	4.2053e-17
nan	4.4975e-17	4.2053e-17
nan	4.5276e-17	4.2053e-17
nan	4.5464e-17	4.2053e-17
nan	4.5686e-17	4.2053e-17
nan	4.6119e-17	4.1943e-17
nan	4.6331e-17	4.1782e-17
nan	4.6694e-17	4.0294e-17
nan	4.6869e-17	3.8607e-17
nan	4.7066e-17	3.5659e-17
nan	4.7254e-17	3.5692e-17
nan	4.7320e-17	3.5647e-17
nan	4.7446e-17	3.5297e-17
nan	4.7563e-17	3.4192e-17
nan	4.7616e-17	3.1876e-17
nan	4.7921e-17	3.1798e-17
nan	4.7891e-17	3.1796e-17
nan	4.7907e-17	3.2106e-17
nan	4.8019e-17	3.2003e-17
nan	4.8042e-17	3.2035e-17
nan	4.8388e-17	3.1893e-17
nan	4.8509e-17	3.2231e-17
nan	4.8555e-17	3.2211e-17
nan	4.8752e-17	3.2192e-17
nan	4.8775e-17	3.2254e-17
nan	4.8898e-17	3.2335e-17
nan	4.8880e-17	3.2380e-17
nan	4.8942e-17	3.2568e-17
nan	4.9072e-17	3.2880e-17
nan	4.9126e-17	3.2952e-17
nan	4.9105e-17	3.3313e-17
nan	4.9029e-17	3.3338e-17
nan	4.9071e-17	3.3446e-17
nan	4.9177e-17	3.3752e-17
nan	4.9261e-17	3.3743e-17
nan	4.9266e-17	3.3354e-17
nan	4.8996e-17	3.1357e-17
nan	4.8905e-17	2.8984e-17
nan	4.8774e-17	2.9085e-17
nan	4.8566e-17	2.9113e-17
nan	4.8328e-17	2.9185e-17
nan	4.8325e-17	2.9311e-17
nan	4.8158e-17	2.8216e-17
nan	4.7958e-17	2.8236e-17
nan	4.7844e-17	2.8834e-17
nan	4.7607e-17	2.8945e-17
nan	4.7393e-17	2.9784e-17
nan	4.7198e-17	2.9788e-17
nan	4.7022e-17	2.9522e-17
nan	4.6861e-17	2.9478e-17
nan	4.6714e-17	3.0167e-17
nan	4.6580e-17	3.0074e-17
