#wls	flux	flux_err
nan	7.1290e-16	1.5124e-15
nan	7.1162e-16	1.5124e-15
nan	7.1024e-16	1.5124e-15
nan	7.0879e-16	1.5124e-15
nan	7.0737e-16	1.5124e-15
nan	7.0602e-16	1.5124e-15
nan	7.0440e-16	1.5124e-15
nan	7.0307e-16	1.5124e-15
nan	7.0164e-16	1.5124e-15
nan	7.0025e-16	1.5124e-15
nan	6.9881e-16	1.5124e-15
nan	6.9725e-16	1.5124e-15
nan	6.9582e-16	1.5124e-15
nan	6.9446e-16	1.5124e-15
nan	6.9293e-16	1.5124e-15
nan	6.9138e-16	1.5124e-15
nan	6.8980e-16	1.5124e-15
nan	6.8826e-16	1.5124e-15
nan	6.8679e-16	1.5124e-15
nan	6.8524e-16	1.5124e-15
nan	6.8366e-16	1.5124e-15
nan	6.8201e-16	1.5124e-15
nan	6.8039e-16	1.5124e-15
nan	6.7887e-16	1.5124e-15
nan	6.7732e-16	1.5124e-15
nan	6.7561e-16	1.5124e-15
nan	6.7403e-16	1.5124e-15
nan	6.7250e-16	1.5124e-15
nan	6.7077e-16	1.5124e-15
nan	6.6908e-16	1.5124e-15
nan	6.6720e-16	1.5124e-15
nan	6.6550e-16	1.5124e-15
nan	6.6386e-16	1.5124e-15
nan	6.6222e-16	1.5124e-15
nan	6.6053e-16	1.5124e-15
nan	6.5879e-16	1.5124e-15
nan	6.5689e-16	1.5124e-15
nan	6.5504e-16	1.5124e-15
nan	6.5312e-16	1.5124e-15
nan	6.5125e-16	1.5124e-15
nan	6.4921e-16	1.5124e-15
nan	6.4714e-16	1.5124e-15
nan	6.4520e-16	1.5124e-15
nan	6.4316e-16	1.5124e-15
nan	6.4127e-16	1.5124e-15
nan	6.3917e-16	1.5124e-15
nan	6.3703e-16	1.5124e-15
nan	6.3494e-16	1.5124e-15
nan	6.3284e-16	1.5124e-15
nan	6.3073e-16	1.5124e-15
nan	6.2873e-16	1.5124e-15
nan	6.2680e-16	1.5124e-15
nan	6.2469e-16	1.5124e-15
nan	6.2270e-16	1.5124e-15
nan	6.2083e-16	1.5124e-15
nan	6.1867e-16	1.5124e-15
nan	6.1653e-16	1.5124e-15
nan	6.1448e-16	1.5124e-15
nan	6.1240e-16	1.5124e-15
nan	6.1023e-16	1.5124e-15
nan	6.0810e-16	1.5124e-15
nan	6.0602e-16	1.5124e-15
nan	6.0393e-16	1.5124e-15
nan	6.0180e-16	1.5124e-15
nan	5.9965e-16	1.5124e-15
nan	5.9757e-16	1.5124e-15
nan	5.9541e-16	1.5124e-15
nan	5.9327e-16	1.5124e-15
nan	5.9116e-16	1.5124e-15
nan	5.8902e-16	1.5124e-15
nan	5.8682e-16	1.5124e-15
nan	5.8461e-16	1.5124e-15
nan	5.8243e-16	1.5124e-15
nan	5.8029e-16	1.5124e-15
nan	5.7807e-16	1.5124e-15
nan	5.7586e-16	1.5124e-15
nan	5.7366e-16	1.5124e-15
nan	5.7147e-16	1.5124e-15
nan	5.6943e-16	1.5124e-15
nan	5.6734e-16	1.5124e-15
nan	5.6513e-16	1.5124e-15
nan	5.6301e-16	1.5124e-15
nan	5.6081e-16	1.5124e-15
nan	5.5857e-16	1.5124e-15
nan	5.5652e-16	1.5124e-15
nan	5.5435e-16	1.5124e-15
nan	5.5212e-16	1.5124e-15
nan	5.4989e-16	1.5124e-15
nan	5.4770e-16	1.5124e-15
nan	5.4558e-16	1.5124e-15
nan	5.4337e-16	1.5124e-15
nan	5.4116e-16	1.5124e-15
nan	5.3898e-16	1.5124e-15
nan	5.3682e-16	1.5124e-15
nan	5.3457e-16	1.5124e-15
nan	5.3247e-16	1.5124e-15
nan	5.3035e-16	1.5124e-15
nan	5.2810e-16	1.5124e-15
nan	5.2585e-16	1.5124e-15
nan	5.2369e-16	1.5124e-15
nan	5.2142e-16	1.5124e-15
nan	5.1920e-16	1.5124e-15
nan	5.1693e-16	1.5124e-15
nan	5.1473e-16	1.5124e-15
nan	5.1248e-16	1.5124e-15
nan	5.1022e-16	1.5124e-15
nan	5.0796e-16	1.5124e-15
nan	5.0573e-16	1.5124e-15
nan	5.0346e-16	1.5124e-15
nan	5.0120e-16	1.5124e-15
nan	4.9904e-16	1.5124e-15
nan	4.9678e-16	1.5124e-15
nan	4.9457e-16	1.5124e-15
nan	4.9237e-16	1.5124e-15
nan	4.9015e-16	1.5124e-15
nan	4.8799e-16	1.5123e-15
nan	4.8573e-16	1.5123e-15
nan	4.8354e-16	1.5123e-15
nan	4.8131e-16	1.5117e-15
nan	4.7906e-16	1.4324e-15
nan	4.7678e-16	1.3431e-15
nan	4.7452e-16	1.3334e-15
nan	4.7226e-16	1.3329e-15
nan	4.6999e-16	1.3267e-15
nan	4.6773e-16	1.3266e-15
nan	4.6546e-16	1.3264e-15
nan	4.6319e-16	1.1547e-15
nan	4.6092e-16	1.1522e-15
nan	4.5864e-16	9.6879e-16
nan	4.5636e-16	9.5427e-16
nan	4.5409e-16	9.5307e-16
nan	4.5181e-16	8.0449e-16
nan	4.4953e-16	7.0835e-16
nan	4.4725e-16	7.0827e-16
nan	4.4496e-16	7.0787e-16
nan	4.4274e-16	7.0797e-16
nan	4.4049e-16	6.8837e-16
nan	4.3826e-16	6.3687e-16
nan	4.3602e-16	6.3341e-16
nan	4.3379e-16	6.3364e-16
nan	4.3161e-16	5.8231e-16
nan	4.2933e-16	2.6210e-16
nan	4.2705e-16	2.6281e-16
nan	4.2479e-16	2.3835e-16
nan	4.2257e-16	2.3868e-16
nan	4.2031e-16	1.9726e-16
nan	4.1805e-16	1.9679e-16
nan	4.1577e-16	1.9754e-16
nan	4.1351e-16	1.9800e-16
nan	4.1131e-16	1.9837e-16
nan	4.0912e-16	1.9855e-16
nan	4.0687e-16	1.9813e-16
nan	4.0459e-16	1.9798e-16
nan	4.0236e-16	1.9788e-16
nan	4.0008e-16	1.9867e-16
nan	3.9787e-16	1.9869e-16
nan	3.9560e-16	1.9908e-16
nan	3.9347e-16	1.9799e-16
nan	3.9125e-16	1.9787e-16
nan	3.8902e-16	1.9744e-16
nan	3.8681e-16	1.9690e-16
nan	3.8462e-16	1.9743e-16
