#wls	flux	fluxerr	mangling_mask
1.001832E+04	-1.587873E+01	1.494841E-01	1.852746E-01
1.001892E+04	-1.587570E+01	1.421595E-01	1.852902E-01
1.001952E+04	-1.587366E+01	1.419591E-01	1.853057E-01
1.002012E+04	-1.587042E+01	1.405745E-01	1.853212E-01
1.002072E+04	-1.586790E+01	1.388891E-01	1.853367E-01
1.002132E+04	-1.586548E+01	1.384080E-01	1.853522E-01
1.002192E+04	-1.586287E+01	1.354454E-01	1.853677E-01
1.002252E+04	-1.586082E+01	1.341243E-01	1.853832E-01
1.002312E+04	-1.585816E+01	1.217680E-01	1.853987E-01
1.002372E+04	-1.585586E+01	1.213818E-01	1.854142E-01
1.002432E+04	-1.585316E+01	1.198313E-01	1.854296E-01
1.002492E+04	-1.585074E+01	1.194041E-01	1.854451E-01
1.002552E+04	-1.584884E+01	1.188018E-01	1.854606E-01
1.002612E+04	-1.584656E+01	1.181939E-01	1.854761E-01
1.002672E+04	-1.584468E+01	1.177421E-01	1.854916E-01
1.002732E+04	-1.584298E+01	1.140381E-01	1.855071E-01
1.002792E+04	-1.584052E+01	1.133199E-01	1.855226E-01
1.002852E+04	-1.583850E+01	1.129767E-01	1.855381E-01
1.002912E+04	-1.583748E+01	1.121712E-01	1.855536E-01
1.002972E+04	-1.583659E+01	1.114804E-01	1.855691E-01
1.003032E+04	-1.583575E+01	1.128145E-01	1.855845E-01
1.003092E+04	-1.583457E+01	1.081000E-01	1.856000E-01
1.003152E+04	-1.583291E+01	1.078010E-01	1.856155E-01
1.003212E+04	-1.583207E+01	1.077819E-01	1.856310E-01
1.003272E+04	-1.583074E+01	1.075177E-01	1.856465E-01
1.003332E+04	-1.582986E+01	1.078411E-01	1.856620E-01
1.003392E+04	-1.582944E+01	1.077559E-01	1.856774E-01
1.003452E+04	-1.582885E+01	1.074262E-01	1.856929E-01
1.003512E+04	-1.582781E+01	1.070643E-01	1.857084E-01
1.003572E+04	-1.582711E+01	1.019604E-01	1.857239E-01
1.003632E+04	-1.582664E+01	9.699203E-02	1.857394E-01
1.003692E+04	-1.582626E+01	9.494963E-02	1.857548E-01
1.003752E+04	-1.582633E+01	9.132124E-02	1.857703E-01
1.003812E+04	-1.582611E+01	8.733373E-02	1.857858E-01
1.003872E+04	-1.582666E+01	8.780171E-02	1.858013E-01
1.003932E+04	-1.582628E+01	8.616865E-02	1.858167E-01
1.003992E+04	-1.582643E+01	8.644458E-02	1.858322E-01
1.004052E+04	-1.582581E+01	8.607200E-02	1.858477E-01
1.004112E+04	-1.582522E+01	8.359794E-02	1.858631E-01
1.004172E+04	-1.582464E+01	7.842788E-02	1.858786E-01
1.004232E+04	-1.582382E+01	8.017183E-02	1.858941E-01
1.004292E+04	-1.582316E+01	7.976246E-02	1.859095E-01
1.004352E+04	-1.582145E+01	7.945263E-02	1.859250E-01
1.004412E+04	-1.582176E+01	7.999781E-02	1.859405E-01
1.004472E+04	-1.581945E+01	8.218488E-02	1.859559E-01
1.004532E+04	-1.581792E+01	7.995001E-02	1.859714E-01
1.004592E+04	-1.581632E+01	7.958626E-02	1.859869E-01
1.004652E+04	-1.581487E+01	7.900076E-02	1.860023E-01
1.004712E+04	-1.581159E+01	7.876131E-02	1.860178E-01
1.004772E+04	-1.580829E+01	7.909124E-02	1.860332E-01
1.004832E+04	-1.580536E+01	7.874834E-02	1.860487E-01
