MJD	band	Flux	Flux_err	FilterSet	Instr	Phase	Log_Phase	Log_Flux	Log_Flux_err
57996.989	VISTA_Ks	2.7734495200238458e-18	3.320773696792332e-19	GeneralFilters	VIRCAM	14.460481480004091	1.1601827535828337	-17.55697973437307	0.051999997899870636
57996.999	FLAMINGOS-2_H	1.145310014043647e-18	3.797530068528741e-19	GeneralFilters	FLAMINGOS-2	14.470481480006129	1.160482981750066	-17.94107694200103	0.14399999418505546
57997.799	MOIRCS_Ks	2.909213749991495e-18	1.3397423884989741e-19	GeneralFilters	MOIRCS	15.270481480001763	1.1838527306262536	-17.536224368463685	0.019999999192176515
57997.97	FourStar_Ks	2.2838318407874128e-18	2.1034867756541812e-19	GeneralFilters	FourStar	15.441481480003858	1.1886889648938497	-17.6413358764799	0.03999999838464942
57999.979	HAWKI_Ks	1.3848374982790076e-18	1.65812714650315e-19	GeneralFilters	HAWKI	17.450481480002054	1.2418074141733244	-17.85860118525747	0.05199999789976938
57999.989	FLAMINGOS-2_Ks	1.6083525240070239e-18	1.3332126227398124e-19	GeneralFilters	FLAMINGOS-2	17.46048148000409	1.242056215384776	-17.793618755058112	0.03599999854616038
58000.96	FourStar_Ks	1.338641003221324e-18	1.602814041085603e-19	GeneralFilters	FourStar	18.43148148000182	1.2655602442115697	-17.873335876478766	0.05199999789976856
58000.99	FourStar_Ks	1.1985719880033143e-18	1.8766734390759324e-19	GeneralFilters	FourStar	18.461481480000657	1.2662665489527976	-17.921335876479137	0.06799999725363363
58001.992	VIMOS_z	7.970919614880464e-19	3.5239142287500525e-19	GeneralFilters	VIMOS	19.463481480001064	1.2892205261850989	-18.09849157062039	0.1919999922454935
58003.969	HAWKI_Ks	7.334977985673818e-19	5.4046112912435164e-20	GeneralFilters	HAWKI	21.440481480000017	1.3312345339012945	-18.13460118525829	0.03199999870760956
58007.969	HAWKI_Ks	4.2208392724512437e-19	8.552580252610346e-20	GeneralFilters	HAWKI	25.440481480000017	1.405525326399663	-18.374601185257706	0.08799999644587977
57982.5442185196	FLAMINGOS-2_Ks	2.574074639914293e-19	3.592872718104762e-20	SUDO_PTS	SUDO_PTS	0.01569999960338464	-1.8041003585619677	-18.589378864101047	0.06061847513891789
57982.61701851776	FLAMINGOS-2_Ks	1.543743816982635e-18	1.920242274538486e-19	SUDO_PTS	SUDO_PTS	0.08849999776430195	-1.0530567402733761	-17.81142476883315	0.05402130940219301
57982.68241851611	FLAMINGOS-2_Ks	2.8290568051330798e-18	3.125829555225122e-19	SUDO_PTS	SUDO_PTS	0.153899996112159	-0.8127613911397229	-17.548358332179575	0.04798526932160726
57982.74261851459	FLAMINGOS-2_Ks	4.116807998733543e-18	4.021708895065499e-19	SUDO_PTS	SUDO_PTS	0.21409999459137907	-0.6693833436767632	-17.385439387322403	0.042426219087348255
57982.79881851317	FLAMINGOS-2_Ks	5.4027353877029386e-18	4.644003679727828e-19	SUDO_PTS	SUDO_PTS	0.27029999317164766	-0.5681539652724762	-17.26738630258382	0.03733044517846903
57982.85211851182	FLAMINGOS-2_Ks	6.688302476762404e-18	5.034319552085517e-19	SUDO_PTS	SUDO_PTS	0.3235999918251764	-0.48999149803096687	-17.174684094268454	0.032689568230573604
57982.90341851053	FLAMINGOS-2_Ks	7.97620599311874e-18	5.238748368702367e-19	SUDO_PTS	SUDO_PTS	0.3748999905292294	-0.4260845705496509	-17.098203638482815	0.028524332377698542
57982.95321850927	FLAMINGOS-2_Ks	9.262813183102022e-18	5.312815322882611e-19	SUDO_PTS	SUDO_PTS	0.4246999892711756	-0.3719177499805221	-17.033257094921535	0.02490956400058001
57983.00211850803	FLAMINGOS-2_Ks	1.0549182490478185e-17	5.328578483088674e-19	SUDO_PTS	SUDO_PTS	0.4735999880358577	-0.3245883172563382	-16.976781194738876	0.02193698169201841
57983.05061850681	FLAMINGOS-2_Ks	1.1835127302264641e-17	5.374871841211292e-19	SUDO_PTS	SUDO_PTS	0.5220999868106446	-0.282246317760486	-16.926827066304927	0.01972329593048461
57982.53431851985	FourStar_J	9.43055755375786e-19	3.0208197247938258e-18	SUDO_PTS	SUDO_PTS	0.005799999853479676	-2.2365720174082644	-18.025462630129873	1.39114292004897
57982.563818519106	FourStar_J	5.630578608989242e-18	1.9048652561880106e-17	SUDO_PTS	SUDO_PTS	0.03529999910824699	-1.452225305583379	-17.249446973926734	1.4692494803481353
57982.59451851833	FourStar_J	1.0319322840221504e-17	3.7032148117736516e-17	SUDO_PTS	SUDO_PTS	0.06599999833269976	-1.180456075429333	-16.986348800422377	1.5585186963887683
57982.62661851752	FourStar_J	1.5021373274080568e-17	4.692784444330249e-17	SUDO_PTS	SUDO_PTS	0.09809999752178555	-1.008331003591253	-16.823290361733154	1.3567670223938233
57982.660018516675	FourStar_J	1.970305388051971e-17	4.692784444330249e-17	SUDO_PTS	SUDO_PTS	0.13149999667803058	-0.8810742581454248	-16.705466455022723	1.034382995292447
57982.69511851579	FourStar_J	2.4399007970353976e-17	4.692784444330249e-17	SUDO_PTS	SUDO_PTS	0.16659999579133	-0.7783250139004327	-16.612627831110434	0.835300513615299
57982.73201851486	FourStar_J	2.909689790670383e-17	4.692784444330249e-17	SUDO_PTS	SUDO_PTS	0.2034999948591576	-0.6914355974099627	-16.536153309770576	0.7004356256357089
57982.770818513876	FourStar_J	3.378239466585734e-17	4.692784444330249e-17	SUDO_PTS	SUDO_PTS	0.24229999387898715	-0.6156465968336954	-16.47130956869908	0.6032877210430051
57982.812018512835	FourStar_J	3.8483637939372755e-17	4.692784444330249e-17	SUDO_PTS	SUDO_PTS	0.2834999928381876	-0.5474469477422762	-16.414723879921247	0.5295888065844492
57982.85571851173	FourStar_J	4.3174660413607223e-17	4.692784444330249e-17	SUDO_PTS	SUDO_PTS	0.32719999173423275	-0.48518671597191615	-16.364771069651102	0.47204780985184513
57982.90241851055	FourStar_J	4.786672748935338e-17	4.692784444330249e-17	SUDO_PTS	SUDO_PTS	0.3738999905544915	-0.42724454581698196	-16.31996626296922	0.42577600262883075
57982.952618509284	FourStar_J	5.2558655725969166e-17	4.692784444330249e-17	SUDO_PTS	SUDO_PTS	0.42409998928633286	-0.37253173851149196	-16.27935575110162	0.38776684083399166
57982.5362185198	FourStar_H	5.059083871342471e-19	5.0590838713424714e-20	SUDO_PTS	SUDO_PTS	0.007699999805481639	-2.11350928579872	-18.29592812063901	0.04342944819032518
57982.57551851881	FourStar_H	3.049025272357038e-18	3.049025272357038e-19	SUDO_PTS	SUDO_PTS	0.04699999881268013	-1.3279021530354842	-17.515838975897093	0.043429448190325175
57982.61591851779	FourStar_H	5.5945154191559366e-18	5.594515419155937e-19	SUDO_PTS	SUDO_PTS	0.08739999779209029	-1.0584885783367985	-17.25223752484621	0.04342944819032518
57982.65741851674	FourStar_H	8.13557948944037e-18	8.13557948944037e-19	SUDO_PTS	SUDO_PTS	0.1288999967437121	-0.8897470936177986	-17.089611507250417	0.04342944819032518
57982.70021851566	FourStar_H	1.0676956209569706e-17	1.0676956209569707e-18	SUDO_PTS	SUDO_PTS	0.17169999566249317	-0.7652297158102851	-16.971552538486684	0.04342944819032518
57982.74451851454	FourStar_H	1.322169924052933e-17	1.3221699240529333e-18	SUDO_PTS	SUDO_PTS	0.21599999454338104	-0.6655462598202707	-16.878712726139213	0.04342944819032518
57982.79041851338	FourStar_H	1.5765621960220925e-17	1.5765621960220927e-18	SUDO_PTS	SUDO_PTS	0.2618999933838495	-0.5818645125459694	-16.80228889148355	0.04342944819032519
57982.83801851218	FourStar_H	1.8303483842884126e-17	1.8303483842884126e-18	SUDO_PTS	SUDO_PTS	0.30949999218137236	-0.5093393576150648	-16.737466239792003	0.043429448190325175
57982.88781851092	FourStar_H	2.084897291739779e-17	2.084897291739779e-18	SUDO_PTS	SUDO_PTS	0.35929999092331855	-0.4445427937665521	-16.680915334805018	0.04342944819032518
57982.939918509604	FourStar_H	2.3391900010106e-17	2.3391900010106003e-18	SUDO_PTS	SUDO_PTS	0.41139998960716184	-0.38573572361249636	-16.630934501132632	0.04342944819032518
57982.5363185198	FourStar_J1	1.4008299559270978e-18	1.400829955927098e-19	SUDO_PTS	SUDO_PTS	0.007799999802955426	-2.1079054082807214	-17.853614579692504	0.04342944819032519
57982.5758185188	FourStar_J1	8.398099790744465e-18	8.398099790744466e-19	SUDO_PTS	SUDO_PTS	0.047299998805101495	-1.32513887023339	-17.075818969146496	0.04342944819032518
57982.61631851778	FourStar_J1	1.5401886329753515e-17	1.5401886329753517e-18	SUDO_PTS	SUDO_PTS	0.08779999778198544	-1.056505495065099	-16.812426086148328	0.04342944819032518
57982.65781851673	FourStar_J1	2.2395311224405332e-17	2.239531122440533e-18	SUDO_PTS	SUDO_PTS	0.12929999673360726	-0.8884014860908075	-16.64984289784967	0.043429448190325175
57982.70051851565	FourStar_J1	2.93932197131257e-17	2.9393219713125696e-18	SUDO_PTS	SUDO_PTS	0.17199999565491453	-0.7644715640636527	-16.531752839002024	0.043429448190325175
57982.74451851454	FourStar_J1	3.639031234773864e-17	3.639031234773864e-18	SUDO_PTS	SUDO_PTS	0.21599999454338104	-0.6655462598202707	-16.439014216732613	0.04342944819032518
57982.79001851339	FourStar_J1	4.339361862956947e-17	4.339361862956947e-18	SUDO_PTS	SUDO_PTS	0.26149999339395436	-0.5825283177679085	-16.362574132186396	0.043429448190325175
57982.8371185122	FourStar_J1	5.039043269176483e-17	5.0390432691764844e-18	SUDO_PTS	SUDO_PTS	0.3085999922041083	-0.5106040892440721	-16.29765191243528	0.04342944819032519
57982.88611851096	FourStar_J1	5.739278486549009e-17	5.739278486549009e-18	SUDO_PTS	SUDO_PTS	0.35759999096626416	-0.4466025008473215	-16.241142701505495	0.043429448190325175
57982.93721850967	FourStar_J1	6.439104458991037e-17	6.439104458991038e-18	SUDO_PTS	SUDO_PTS	0.4086999896753696	-0.3885953732596081	-16.19117452946675	0.04342944819032519
57982.99081850832	FourStar_J1	7.139463053306493e-17	7.139463053306494e-18	SUDO_PTS	SUDO_PTS	0.4622999883213197	-0.33507611753311983	-16.14633444953403	0.04342944819032518
57983.047218506894	FourStar_J1	7.838859852224259e-17	7.83885985222426e-18	SUDO_PTS	SUDO_PTS	0.5186999868965358	-0.28508376297761656	-16.105747100057382	0.04342944819032519
57983.10701850538	FourStar_J1	8.538144935059368e-17	8.53814493505937e-18	SUDO_PTS	SUDO_PTS	0.5784999853858608	-0.2376966476834332	-16.068636477318172	0.04342944819032519
57983.17101850377	FourStar_J1	9.238224768898856e-17	9.238224768898857e-18	SUDO_PTS	SUDO_PTS	0.6424999837690848	-0.1921268789678694	-16.03441147544031	0.04342944819032518
57983.24011850202	FourStar_J1	9.938047297187385e-17	9.938047297187386e-18	SUDO_PTS	SUDO_PTS	0.711599982023472	-0.14776407155931412	-16.00269894068984	0.04342944819032518
57983.31581850011	FourStar_J1	1.0638222773287445e-16	1.0638222773287444e-17	SUDO_PTS	SUDO_PTS	0.7872999801111291	-0.10385975952918197	-15.973130919430325	0.043429448190325175
57983.400318497974	FourStar_J1	1.133844043094173e-16	1.1338440430941732e-17	SUDO_PTS	SUDO_PTS	0.8717999779764796	-0.05958314628953639	-15.945446677261028	0.04342944819032518
57983.49731849552	FourStar_J1	1.203806414714791e-16	1.2038064147147913e-17	SUDO_PTS	SUDO_PTS	0.9687999755260535	-0.013765880836205726	-15.919443346783106	0.04342944819032519
57983.614418492565	FourStar_J1	1.2737875859156107e-16	1.2737875859156108e-17	SUDO_PTS	SUDO_PTS	1.0858999725678586	0.035789822156555434	-15.894902987978714	0.04342944819032518
57983.771618488594	FourStar_J1	1.3437895675840992e-16	1.3437895675840992e-17	SUDO_PTS	SUDO_PTS	1.2430999685966526	0.09450605548325343	-15.871668734847896	0.043429448190325175
57982.52961851997	GFC_i	3.579280589545846e-18	3.5792805895458466e-19	SUDO_PTS	SUDO_PTS	0.0010999999722116627	-2.9586073258129764	-17.446204254749166	0.04342944819032519
57982.53501851983	GFC_i	2.0738025721766772e-17	2.073802572176677e-18	SUDO_PTS	SUDO_PTS	0.0064999998357961886	-2.187086654328346	-16.68323259119455	0.043429448190325175
57982.54061851969	GFC_i	3.7819334277160485e-17	3.781933427716049e-18	SUDO_PTS	SUDO_PTS	0.01209999969432829	-1.9172146406547514	-16.42228612018427	0.04342944819032518
57982.54651851954	GFC_i	5.5047608506655684e-17	5.504760850665568e-18	SUDO_PTS	SUDO_PTS	0.017999999545281753	-1.7447275058678955	-16.259261543811636	0.04342944819032518
57982.552718519386	GFC_i	7.232368471112453e-17	7.232368471112454e-18	SUDO_PTS	SUDO_PTS	0.02419999938865658	-1.6161846449907702	-16.140719455749732	0.04342944819032518
57982.55921851922	GFC_i	8.954988879040384e-17	8.954988879040386e-18	SUDO_PTS	SUDO_PTS	0.030699999224452768	-1.512861635494015	-16.04793494915324	0.04342944819032518
57982.56611851905	GFC_i	1.06875318944968e-16	1.0687531894496802e-17	SUDO_PTS	SUDO_PTS	0.037599999050144106	-1.4248121660435404	-15.971122576209194	0.04342944819032519
57982.57341851886	GFC_i	1.2416605055594677e-16	1.2416605055594678e-17	SUDO_PTS	SUDO_PTS	0.044899998865730595	-1.3477536699678785	-15.905997132594946	0.04342944819032519
57982.58111851867	GFC_i	1.4129239865775523e-16	1.4129239865775526e-17	SUDO_PTS	SUDO_PTS	0.052599998671212234	-1.2790142668174624	-15.849881201985772	0.04342944819032519
57982.58941851846	GFC_i	1.5853178903862991e-16	1.5853178903862992e-17	SUDO_PTS	SUDO_PTS	0.0608999984615366	-1.2153827183383261	-15.79988363931507	0.04342944819032518
57982.59841851823	GFC_i	1.7586478178425503e-16	1.7586478178425502e-17	SUDO_PTS	SUDO_PTS	0.06989999823417747	-1.1555228352255202	-15.754821122498958	0.043429448190325175
57982.60811851799	GFC_i	1.9305091583786227e-16	1.9305091583786227e-17	SUDO_PTS	SUDO_PTS	0.07959999798913486	-1.0990869432335326	-15.71432813373231	0.04342944819032518
57982.618818517716	GFC_i	2.103255841680754e-16	2.103255841680754e-17	SUDO_PTS	SUDO_PTS	0.09029999771883013	-1.0443122606576958	-15.677107896180951	0.043429448190325175
57982.630718517416	GFC_i	2.2761621428512175e-16	2.2761621428512172e-17	SUDO_PTS	SUDO_PTS	0.10219999741821084	-0.9905491151725077	-15.642796804123455	0.043429448190325175
57982.64411851708	GFC_i	2.448700455840141e-16	2.4487004558401414e-17	SUDO_PTS	SUDO_PTS	0.11559999707969837	-0.9370421768866913	-15.611064337918252	0.04342944819032519
57982.65951851669	GFC_i	2.6208728421860274e-16	2.6208728421860277e-17	SUDO_PTS	SUDO_PTS	0.13099999669066165	-0.8827287153154373	-15.581554049361136	0.04342944819032518
57982.677818516226	GFC_i	2.793438067797536e-16	2.793438067797536e-17	SUDO_PTS	SUDO_PTS	0.14929999622836476	-0.8259402032461761	-15.553860952767014	0.04342944819032518
57982.700418515655	GFC_i	2.9654687252292294e-16	2.9654687252292294e-17	SUDO_PTS	SUDO_PTS	0.17189999565744074	-0.7647241342841491	-15.527906651813412	0.04342944819032518
57982.73071851489	GFC_i	3.1380049679962183e-16	3.138004967996218e-17	SUDO_PTS	SUDO_PTS	0.20219999489199836	-0.6942188597162193	-15.50334637318642	0.043429448190325175
57982.54181851966	GROND_H	4.362780496631067e-19	2.1841313859966968e-17	SUDO_PTS	SUDO_PTS	0.01329999966401374	-1.8761483700041157	-18.360236637001716	21.742010844289336
57982.60671851802	GROND_H	2.6221654723387465e-18	2.1841313859966968e-17	SUDO_PTS	SUDO_PTS	0.07819999802450184	-1.1067932579113535	-17.581339905530722	3.6174536607105727
57982.669118516445	GROND_H	4.805623535913688e-18	2.1841313859966968e-17	SUDO_PTS	SUDO_PTS	0.14059999644814525	-0.8520146902873964	-17.318250254064612	1.9738462690663485
57982.72961851492	GROND_H	6.988275753422891e-18	2.1841313859966968e-17	SUDO_PTS	SUDO_PTS	0.2010999949197867	-0.6965879403744596	-17.155629966335486	1.3573537195143728
57982.78881851342	GROND_H	9.17485884218883e-18	2.1841313859966968e-17	SUDO_PTS	SUDO_PTS	0.2602999934242689	-0.5845258428619658	-17.03740060876852	1.0338646348740679
57982.846918511954	GROND_H	1.1357240330694512e-17	2.1841313859966968e-17	SUDO_PTS	SUDO_PTS	0.31839999195653945	-0.4970269519055701	-16.944727184008006	0.8351995564683636
57982.9045185105	GROND_H	1.3543355967905343e-17	2.1841313859966968e-17	SUDO_PTS	SUDO_PTS	0.37599999050144106	-0.4248121660435405	-16.86827370657035	0.7003849052907773
57982.96181850905	GROND_H	1.5726695204978332e-17	2.1841313859966968e-17	SUDO_PTS	SUDO_PTS	0.4332999890539213	-0.36321132193682676	-16.80336253008064	0.6031503735061886
57983.0192185076	GROND_H	1.7908351561517778e-17	2.1841313859966968e-17	SUDO_PTS	SUDO_PTS	0.49069998760387534	-0.30918395299028606	-16.746944388505224	0.529672541569021
57983.077218506136	GROND_H	2.0092651560080086e-17	2.1841313859966968e-17	SUDO_PTS	SUDO_PTS	0.5486999861386721	-0.26066505077512225	-16.69696274707832	0.47209110547392874
57983.136218504646	GROND_H	2.2278782721065057e-17	2.1841313859966968e-17	SUDO_PTS	SUDO_PTS	0.6076999846482067	-0.21631077462388515	-16.652108542042594	0.42576662314372626
57983.19661850312	GROND_H	2.4463925158220294e-17	2.1841313859966968e-17	SUDO_PTS	SUDO_PTS	0.6680999831223744	-0.17515853921750094	-16.611473860554288	0.3877367194983164
57983.258918501546	GROND_H	2.6646042212491875e-17	2.1841313859966968e-17	SUDO_PTS	SUDO_PTS	0.730399981548544	-0.13643924644495903	-16.57436728843556	0.3559839022717513
57983.323918499904	GROND_H	2.88290708897905e-17	2.1841313859966968e-17	SUDO_PTS	SUDO_PTS	0.7953999799065059	-0.09941442432124001	-16.540169353932956	0.32902767221193646
57983.39251849817	GROND_H	3.1013173839053706e-17	2.1841313859966968e-17	SUDO_PTS	SUDO_PTS	0.8639999781735241	-0.06348626849230826	-16.508453786479397	0.30585589646925654
57983.46591849632	GROND_H	3.319790014197486e-17	2.1841313859966968e-17	SUDO_PTS	SUDO_PTS	0.9373999763192842	-0.0280750617870102	-16.478889385741578	0.2857277733330875
57983.5458184943	GROND_H	3.5382094240046705e-17	2.1841313859966968e-17	SUDO_PTS	SUDO_PTS	1.0172999743008404	0.007449033526547184	-16.451216465095637	0.2680893341854415
57983.63491849205	GROND_H	3.756620091833441e-17	2.1841313859966968e-17	SUDO_PTS	SUDO_PTS	1.106399972049985	0.04391215613005261	-16.425202723052912	0.2525025649391973
57983.73781848945	GROND_H	3.975047802545867e-17	2.1841313859966968e-17	SUDO_PTS	SUDO_PTS	1.2092999694505124	0.08253404190151205	-16.400657644301333	0.23862762306469687
57983.86371848627	GROND_H	4.19356812487453e-17	2.1841313859966968e-17	SUDO_PTS	SUDO_PTS	1.335199966270011	0.12554631269998873	-16.37741629743804	0.22619310821818284
57982.543618519616	GROND_J	8.816738566029081e-19	4.410424523558406e-17	SUDO_PTS	SUDO_PTS	0.015099999618541915	-1.821023063678032	-18.054692036718702	21.724847789094312
57982.61401851784	GROND_J	5.289501765780509e-18	4.410424523558406e-17	SUDO_PTS	SUDO_PTS	0.08549999784008833	-1.068033896243029	-17.27658523355322	3.621178549979287
57982.677818516226	GROND_J	9.703111416038932e-18	4.410424523558406e-17	SUDO_PTS	SUDO_PTS	0.14929999622836476	-0.8259402032461761	-17.01308898180148	1.9740297223280991
57982.73671851474	GROND_J	1.4116024865900064e-17	4.410424523558406e-17	SUDO_PTS	SUDO_PTS	0.2081999947404256	-0.6815192857966842	-16.850287585285596	1.3569138986565983
57982.79191851334	GROND_J	1.8522074898499883e-17	4.410424523558406e-17	SUDO_PTS	SUDO_PTS	0.2633999933459563	-0.5793842403454366	-16.732310363955694	1.0341298390858604
57982.844518512014	GROND_J	2.2933179547975643e-17	4.410424523558406e-17	SUDO_PTS	SUDO_PTS	0.31599999201716855	-0.5003129283527977	-16.639535728767125	0.8352191327962949
57982.895218510734	GROND_J	2.734583569658433e-17	4.410424523558406e-17	SUDO_PTS	SUDO_PTS	0.3666999907363788	-0.4356891010105988	-16.563108799922574	0.7004441388022538
57982.944618509486	GROND_J	3.175820855890122e-17	4.410424523558406e-17	SUDO_PTS	SUDO_PTS	0.41609998948842986	-0.38080229517825426	-16.498144003566313	0.6031269143785939
57982.99321850826	GROND_J	3.6165983287918093e-17	4.410424523558406e-17	SUDO_PTS	SUDO_PTS	0.4646999882606906	-0.3328273384923331	-16.44169972272194	0.5296200626382738
57983.041618507035	GROND_J	4.057720954891878e-17	4.410424523558406e-17	SUDO_PTS	SUDO_PTS	0.5130999870380037	-0.28979799631581676	-16.39171782224046	0.4720440500283817
57983.09021850581	GROND_J	4.498197889577129e-17	4.410424523558406e-17	SUDO_PTS	SUDO_PTS	0.5616999858102645	-0.2504955870950593	-16.346961442528464	0.42582009072354554
57983.13971850456	GROND_J	4.9394446742918024e-17	4.410424523558406e-17	SUDO_PTS	SUDO_PTS	0.6111999845597893	-0.21381666540356803	-16.306321874648717	0.38778104822215054
57983.19061850327	GROND_J	5.3803731396397953e-17	4.410424523558406e-17	SUDO_PTS	SUDO_PTS	0.6620999832739471	-0.17907642308988408	-16.269187604098093	0.35600189498389095
57983.24381850193	GROND_J	5.822154484382934e-17	4.410424523558406e-17	SUDO_PTS	SUDO_PTS	0.7152999819300021	-0.14551178592677116	-16.234916275224084	0.3289886997279156
57983.300118500505	GROND_J	6.263140421872329e-17	4.410424523558406e-17	SUDO_PTS	SUDO_PTS	0.7715999805077445	-0.11260779199935465	-16.20320785115026	0.30582469885923297
57983.36101849897	GROND_J	6.70410690937618e-17	4.410424523558406e-17	SUDO_PTS	SUDO_PTS	0.8324999789692811	-0.07961576879284407	-16.173659068694317	0.2857089034116291
57983.42861849726	GROND_J	7.144611135155756e-17	4.410424523558406e-17	SUDO_PTS	SUDO_PTS	0.9000999772615614	-0.04570924927007456	-16.146021403885175	0.2680933919562351
57983.50691849528	GROND_J	7.586136244760191e-17	4.410424523558406e-17	SUDO_PTS	SUDO_PTS	0.9783999752835371	-0.009483566942972508	-16.119979361762915	0.25248993316659624
57983.603318492846	GROND_J	8.026923975578372e-17	4.410424523558406e-17	SUDO_PTS	SUDO_PTS	1.0747999728482682	0.03132764678992929	-16.095450850283868	0.2386247881828456
57983.74001848939	GROND_J	8.467927056653174e-17	4.410424523558406e-17	SUDO_PTS	SUDO_PTS	1.2114999693949358	0.08332340750232345	-16.07222289168114	0.22619739407500727
57982.54121851968	SIRIUS_Ks	2.6830624623483766e-19	1.3411170758551688e-17	SUDO_PTS	SUDO_PTS	0.012699999679171015	-1.8961962900152447	-18.571369216728932	21.708020361193473
57982.605418518055	SIRIUS_Ks	1.6088351043011548e-18	1.3411170758551688e-17	SUDO_PTS	SUDO_PTS	0.0768999980573426	-1.1140736711697705	-17.79348846613213	3.6202575644514203
57982.6710185164	SIRIUS_Ks	2.949656636547194e-18	1.3411170758551688e-17	SUDO_PTS	SUDO_PTS	0.1424999964001472	-0.8461851466266725	-17.53022853640554	1.9746018516647288
57982.7383185147	SIRIUS_Ks	4.292510401277963e-18	1.3411170758551688e-17	SUDO_PTS	SUDO_PTS	0.2097999947000062	-0.6781945271136625	-17.367288643817098	1.3568743955907971
57982.807318512954	SIRIUS_Ks	5.632622957600015e-18	1.3411170758551688e-17	SUDO_PTS	SUDO_PTS	0.2787999929569196	-0.5547072415452298	-17.24928931904943	1.0340471038350743
57982.878518511156	SIRIUS_Ks	6.974352159724321e-18	1.3411170758551688e-17	SUDO_PTS	SUDO_PTS	0.3499999911582563	-0.45593196662092594	-17.15649612734093	0.8351166277401555
57982.952118509296	SIRIUS_Ks	8.315311259595364e-18	1.3411170758551688e-17	SUDO_PTS	SUDO_PTS	0.4235999892989639	-0.37304405953575415	-17.08012148958401	0.7004425059350898
57983.028518507366	SIRIUS_Ks	9.655845122701325e-18	1.3411170758551688e-17	SUDO_PTS	SUDO_PTS	0.4999999873689376	-0.30103000663518276	-17.01520970882782	0.6031991381684266
57983.10821850535	SIRIUS_Ks	1.099663058740696e-17	1.3411170758551688e-17	SUDO_PTS	SUDO_PTS	0.5796999853555462	-0.2367967106004299	-16.958740364065115	0.5296529159551095
57983.19181850324	SIRIUS_Ks	1.2338190593985517e-17	1.3411170758551688e-17	SUDO_PTS	SUDO_PTS	0.6632999832436326	-0.1782900136728252	-16.908748525283734	0.4720625290989149
57983.279918501015	SIRIUS_Ks	1.3678878049352786e-17	1.3411170758551688e-17	SUDO_PTS	SUDO_PTS	0.7513999810180394	-0.12412882024383573	-16.863949522276506	0.425794969096667
57983.37351849865	SIRIUS_Ks	1.5020303411529075e-17	1.3411170758551688e-17	SUDO_PTS	SUDO_PTS	0.8449999786535045	-0.07314330202150922	-16.823321294454225	0.3877682958009115
57983.47371849612	SIRIUS_Ks	1.636145914130217e-17	1.3411170758551688e-17	SUDO_PTS	SUDO_PTS	0.9451999761222396	-0.024476298010870156	-16.78617796785553	0.35598276449552013
57983.58211849338	SIRIUS_Ks	1.7702743167121945e-17	1.3411170758551688e-17	SUDO_PTS	SUDO_PTS	1.0535999733838253	0.022675750982525836	-16.75195943137629	0.3290110126615003
57982.529418519975	Skymapper_g	7.741280142747274e-18	7.741280142747275e-19	SUDO_PTS	SUDO_PTS	0.0008999999772640876	-3.0457575015318765	-17.111187215937214	0.04342944819032519
57982.53391851986	Skymapper_g	4.576087130207286e-17	4.576087130207287e-18	SUDO_PTS	SUDO_PTS	0.005399999863584526	-2.267606251148233	-16.339505715026224	0.04342944819032519
57982.538518519745	Skymapper_g	8.344959528436315e-17	8.344959528436314e-18	SUDO_PTS	SUDO_PTS	0.009999999747378752	-2.0000000109712017	-16.07857576523032	0.04342944819032518
57982.54331851962	Skymapper_g	1.21522261783986e-16	1.21522261783986e-17	SUDO_PTS	SUDO_PTS	0.014799999626120552	-1.8297382955762442	-15.915344155939517	0.04342944819032518
57982.5483185195	Skymapper_g	1.598349870312323e-16	1.598349870312323e-17	SUDO_PTS	SUDO_PTS	0.019799999499809928	-1.7033348207096703	-15.79632814985642	0.04342944819032518
57982.553518519366	Skymapper_g	1.9824352420515834e-16	1.9824352420515836e-17	SUDO_PTS	SUDO_PTS	0.02499999936844688	-1.602060002299164	-15.702800990380597	0.04342944819032519
57982.55881851923	Skymapper_g	2.3590790250643553e-16	2.3590790250643556e-17	SUDO_PTS	SUDO_PTS	0.030299999234557617	-1.5185573824688965	-15.627257510757243	0.04342944819032518
57982.56441851909	Skymapper_g	2.741082569103193e-16	2.7410825691031935e-17	SUDO_PTS	SUDO_PTS	0.03589999909308972	-1.4449055623928824	-15.562077882094286	0.04342944819032518
57982.57031851894	Skymapper_g	3.1261886304858945e-16	3.126188630485895e-17	SUDO_PTS	SUDO_PTS	0.04179999894404318	-1.3788237291961662	-15.5049848207162	0.04342944819032518
57982.57641851879	Skymapper_g	3.506071346340973e-16	3.506071346340973e-17	SUDO_PTS	SUDO_PTS	0.04789999878994422	-1.3196644975566383	-15.455179250533462	0.043429448190325175
57982.582818518626	Skymapper_g	3.8852045239088803e-16	3.885204523908881e-17	SUDO_PTS	SUDO_PTS	0.05429999862826662	-1.2652001813823546	-15.410586114246057	0.04342944819032519
57982.589618518454	Skymapper_g	4.266895626973558e-16	4.266895626973558e-17	SUDO_PTS	SUDO_PTS	0.06109999845648417	-1.2139588007286473	-15.369887980338211	0.04342944819032518
57982.59681851827	Skymapper_g	4.648115380169316e-16	4.6481153801693156e-17	SUDO_PTS	SUDO_PTS	0.06829999827459687	-1.165579307289669	-15.332723099991881	0.04342944819032518
