#wls	flux	fluxerr	mangling_mask
3.289393E+03	-1.722106E+01	5.312067E-02	0.000000E+00
3.365337E+03	-1.729202E+01	4.175506E-02	0.000000E+00
3.443035E+03	-1.736030E+01	3.691705E-02	0.000000E+00
3.522526E+03	-1.741986E+01	3.491907E-02	0.000000E+00
3.603853E+03	-1.746433E+01	3.344124E-02	0.000000E+00
3.687058E+03	-1.748920E+01	3.198301E-02	0.000000E+00
3.772183E+03	-1.749479E+01	3.066245E-02	0.000000E+00
3.859274E+03	-1.748537E+01	2.955957E-02	0.000000E+00
3.948375E+03	-1.746697E+01	2.849103E-02	0.000000E+00
4.039534E+03	-1.744505E+01	2.723581E-02	0.000000E+00
4.132797E+03	-1.742175E+01	2.582011E-02	0.000000E+00
4.228214E+03	-1.739483E+01	2.449483E-02	0.000000E+00
4.325833E+03	-1.735950E+01	2.348194E-02	0.000000E+00
4.425707E+03	-1.731339E+01	2.265725E-02	0.000000E+00
4.527886E+03	-1.725896E+01	2.173438E-02	0.000000E+00
4.632424E+03	-1.720162E+01	2.055166E-02	0.000000E+00
4.739376E+03	-1.714762E+01	1.928769E-02	0.000000E+00
4.848796E+03	-1.710422E+01	1.843524E-02	0.000000E+00
4.960744E+03	-1.707368E+01	1.809640E-02	0.000000E+00
5.075276E+03	-1.705249E+01	1.776399E-02	0.000000E+00
5.192452E+03	-1.703904E+01	1.719208E-02	0.000000E+00
5.312333E+03	-1.702799E+01	1.651106E-02	0.000000E+00
5.434982E+03	-1.701389E+01	1.601085E-02	0.000000E+00
5.560463E+03	-1.699107E+01	1.581608E-02	0.000000E+00
5.688841E+03	-1.695315E+01	1.571247E-02	0.000000E+00
5.820183E+03	-1.690663E+01	1.535528E-02	0.000000E+00
5.954557E+03	-1.685880E+01	1.473896E-02	0.000000E+00
6.092034E+03	-1.681269E+01	1.401409E-02	0.000000E+00
6.232684E+03	-1.677062E+01	1.336284E-02	0.000000E+00
6.376582E+03	-1.673394E+01	1.290745E-02	0.000000E+00
6.523803E+03	-1.670066E+01	1.262658E-02	0.000000E+00
6.674422E+03	-1.666399E+01	1.248799E-02	0.000000E+00
6.828518E+03	-1.662025E+01	1.227294E-02	0.000000E+00
6.986173E+03	-1.657062E+01	1.200059E-02	0.000000E+00
7.147467E+03	-1.651957E+01	1.186585E-02	0.000000E+00
7.312485E+03	-1.647144E+01	1.182666E-02	0.000000E+00
7.481313E+03	-1.642978E+01	1.175453E-02	0.000000E+00
7.654039E+03	-1.639498E+01	1.167180E-02	0.000000E+00
7.830752E+03	-1.636544E+01	1.163516E-02	0.000000E+00
8.011546E+03	-1.634426E+01	1.174764E-02	0.000000E+00
8.196514E+03	-1.633194E+01	1.191909E-02	0.000000E+00
8.385752E+03	-1.632225E+01	1.205657E-02	0.000000E+00
8.579359E+03	-1.630697E+01	1.223538E-02	0.000000E+00
8.777436E+03	-1.628363E+01	1.245454E-02	0.000000E+00
8.980086E+03	-1.625036E+01	1.256265E-02	0.000000E+00
9.187415E+03	-1.620326E+01	1.282082E-02	0.000000E+00
9.399531E+03	-1.614145E+01	1.325612E-02	0.000000E+00
9.616544E+03	-1.607258E+01	1.351169E-02	0.000000E+00
9.838567E+03	-1.601176E+01	1.375828E-02	0.000000E+00
1.006572E+04	-1.597286E+01	1.412077E-02	0.000000E+00
1.029811E+04	-1.594985E+01	1.451836E-02	0.000000E+00
1.053587E+04	-1.594105E+01	1.490957E-02	0.000000E+00
1.077912E+04	-1.593946E+01	1.521209E-02	0.000000E+00
1.102798E+04	-1.594776E+01	1.551804E-02	0.000000E+00
1.128259E+04	-1.597087E+01	1.583855E-02	0.000000E+00
1.154308E+04	-1.600623E+01	1.588227E-02	0.000000E+00
1.180958E+04	-1.604684E+01	1.573616E-02	0.000000E+00
1.208224E+04	-1.608846E+01	1.542170E-02	0.000000E+00
1.236119E+04	-1.613186E+01	1.499921E-02	0.000000E+00
1.264658E+04	-1.617421E+01	1.538820E-02	0.000000E+00
1.293856E+04	-1.620150E+01	1.620103E-02	0.000000E+00
1.323728E+04	-1.620092E+01	1.686266E-02	0.000000E+00
1.354290E+04	-1.617893E+01	1.782471E-02	0.000000E+00
1.385557E+04	-1.616119E+01	1.843698E-02	0.000000E+00
1.417546E+04	-1.616649E+01	1.806913E-02	0.000000E+00
1.450274E+04	-1.618861E+01	1.739349E-02	0.000000E+00
