#wls	flux	fluxerr	mangling_mask
1.024309E+04	-1.679024E+01	2.008868E-01	1.114256E-01
1.024429E+04	-1.678632E+01	1.991015E-01	1.114364E-01
1.024489E+04	-1.678496E+01	1.962094E-01	1.114418E-01
1.024549E+04	-1.678139E+01	1.973137E-01	1.114472E-01
1.024609E+04	-1.678455E+01	1.946431E-01	1.114526E-01
1.024669E+04	-1.678144E+01	1.905243E-01	1.114580E-01
1.024729E+04	-1.677781E+01	1.875621E-01	1.114634E-01
1.024789E+04	-1.677634E+01	1.876129E-01	1.114687E-01
1.024849E+04	-1.677917E+01	1.880995E-01	1.114741E-01
1.024909E+04	-1.677662E+01	1.883698E-01	1.114795E-01
1.024969E+04	-1.677955E+01	1.907990E-01	1.114849E-01
1.025029E+04	-1.677850E+01	1.901899E-01	1.114903E-01
1.025089E+04	-1.677901E+01	1.918504E-01	1.114957E-01
1.025149E+04	-1.678101E+01	1.915531E-01	1.115011E-01
1.025209E+04	-1.678304E+01	1.901593E-01	1.115064E-01
1.025269E+04	-1.678393E+01	1.884345E-01	1.115118E-01
1.025329E+04	-1.678392E+01	1.864181E-01	1.115172E-01
1.025389E+04	-1.678713E+01	1.864260E-01	1.115226E-01
1.025449E+04	-1.678770E+01	1.920546E-01	1.115280E-01
1.025509E+04	-1.678889E+01	1.924097E-01	1.115334E-01
1.025569E+04	-1.679019E+01	1.968729E-01	1.115387E-01
1.025629E+04	-1.679264E+01	1.976046E-01	1.115441E-01
1.025689E+04	-1.679429E+01	1.980920E-01	1.115495E-01
1.025749E+04	-1.679779E+01	2.008799E-01	1.115549E-01
1.025809E+04	-1.679462E+01	2.001611E-01	1.115603E-01
1.025869E+04	-1.679594E+01	2.007108E-01	1.115656E-01
1.025929E+04	-1.680027E+01	2.027016E-01	1.115710E-01
1.025989E+04	-1.680175E+01	2.033998E-01	1.115764E-01
1.026049E+04	-1.680030E+01	2.027520E-01	1.115818E-01
1.026109E+04	-1.679783E+01	2.016455E-01	1.115872E-01
1.026169E+04	-1.679806E+01	2.017770E-01	1.115925E-01
1.026229E+04	-1.679693E+01	2.012580E-01	1.115979E-01
1.026289E+04	-1.679969E+01	2.024902E-01	1.116033E-01
1.026349E+04	-1.680406E+01	2.044371E-01	1.116087E-01
1.026409E+04	-1.680336E+01	2.039316E-01	1.116141E-01
1.026469E+04	-1.680617E+01	2.033831E-01	1.116194E-01
1.026589E+04	-1.680839E+01	2.027139E-01	1.116302E-01
1.026649E+04	-1.680877E+01	2.018572E-01	1.116356E-01
1.026709E+04	-1.680765E+01	2.012262E-01	1.116409E-01
1.026769E+04	-1.680347E+01	1.944849E-01	1.116463E-01
1.026829E+04	-1.680555E+01	1.952101E-01	1.116517E-01
1.026889E+04	-1.680122E+01	1.941472E-01	1.116571E-01
1.026949E+04	-1.679666E+01	1.922555E-01	1.116624E-01
1.027009E+04	-1.679584E+01	1.919895E-01	1.116678E-01
1.027069E+04	-1.679417E+01	1.971101E-01	1.116732E-01
1.027129E+04	-1.679610E+01	2.000441E-01	1.116786E-01
1.027189E+04	-1.679494E+01	1.998013E-01	1.116839E-01
1.027249E+04	-1.679338E+01	2.004108E-01	1.116893E-01
1.027369E+04	-1.679353E+01	1.991026E-01	1.117001E-01
1.027429E+04	-1.679161E+01	1.966275E-01	1.117054E-01
1.027489E+04	-1.679012E+01	1.957780E-01	1.117108E-01
1.027549E+04	-1.678874E+01	1.944979E-01	1.117162E-01
