#wls	flux	fluxerr	mangling_mask
3.715800E+03	-1.507883E+01	1.448313E-01	-1.876794E-02
3.716100E+03	-1.507880E+01	1.441631E-01	-1.876794E-02
3.716300E+03	-1.507839E+01	1.432221E-01	-1.876794E-02
3.716500E+03	-1.507899E+01	1.423835E-01	-1.876794E-02
3.716700E+03	-1.507901E+01	1.417215E-01	-1.876794E-02
3.717000E+03	-1.507948E+01	1.406011E-01	-1.876794E-02
3.717200E+03	-1.507963E+01	1.393322E-01	-1.876794E-02
3.717500E+03	-1.508003E+01	1.393555E-01	-1.876794E-02
3.717700E+03	-1.508015E+01	1.394290E-01	-1.876794E-02
3.718000E+03	-1.508050E+01	1.397168E-01	-1.876794E-02
3.718200E+03	-1.508070E+01	1.379180E-01	-1.876794E-02
3.718500E+03	-1.508135E+01	1.375115E-01	-1.876794E-02
3.718700E+03	-1.508145E+01	1.376938E-01	-1.876794E-02
3.719000E+03	-1.508189E+01	1.371409E-01	-1.876794E-02
3.719200E+03	-1.508186E+01	1.367798E-01	-1.876794E-02
3.719500E+03	-1.508183E+01	1.367788E-01	-1.876794E-02
3.719700E+03	-1.508246E+01	1.339861E-01	-1.876794E-02
3.720000E+03	-1.508273E+01	1.354371E-01	-1.876794E-02
3.720200E+03	-1.508281E+01	1.334037E-01	-1.876794E-02
3.720500E+03	-1.508296E+01	1.342069E-01	-1.876794E-02
3.720700E+03	-1.508273E+01	1.333589E-01	-1.876794E-02
3.721000E+03	-1.508277E+01	1.313482E-01	-1.876794E-02
3.721200E+03	-1.508234E+01	1.317685E-01	-1.876794E-02
3.721500E+03	-1.508159E+01	1.311586E-01	-1.876794E-02
3.721700E+03	-1.508217E+01	1.299979E-01	-1.876794E-02
3.722000E+03	-1.508235E+01	1.299600E-01	-1.876794E-02
3.722200E+03	-1.508272E+01	1.301454E-01	-1.876794E-02
3.722500E+03	-1.508301E+01	1.307481E-01	-1.876794E-02
3.722700E+03	-1.508311E+01	1.307920E-01	-1.876794E-02
3.723000E+03	-1.508346E+01	1.312208E-01	-1.876794E-02
3.723200E+03	-1.508283E+01	1.305979E-01	-1.876794E-02
3.723500E+03	-1.508253E+01	1.308793E-01	-1.876794E-02
3.723700E+03	-1.508316E+01	1.311008E-01	-1.876794E-02
3.724000E+03	-1.508385E+01	1.315703E-01	-1.876794E-02
3.724300E+03	-1.508361E+01	1.315575E-01	-1.876794E-02
3.724500E+03	-1.508339E+01	1.311980E-01	-1.876794E-02
3.724800E+03	-1.508307E+01	1.310317E-01	-1.876794E-02
3.725000E+03	-1.508359E+01	1.290152E-01	-1.876794E-02
3.725300E+03	-1.508334E+01	1.280485E-01	-1.876794E-02
3.725500E+03	-1.508369E+01	1.282232E-01	-1.876794E-02
3.725800E+03	-1.508393E+01	1.279061E-01	-1.876794E-02
3.726000E+03	-1.508399E+01	1.274445E-01	-1.876794E-02
3.726300E+03	-1.508424E+01	1.276585E-01	-1.876794E-02
3.726500E+03	-1.508368E+01	1.273074E-01	-1.876794E-02
3.726700E+03	-1.508323E+01	1.271659E-01	-1.876794E-02
3.726900E+03	-1.508371E+01	1.272925E-01	-1.876794E-02
3.727200E+03	-1.508343E+01	1.259533E-01	-1.876794E-02
3.727400E+03	-1.508319E+01	1.255270E-01	-1.876794E-02
3.727700E+03	-1.508314E+01	1.206735E-01	-1.876794E-02
3.727900E+03	-1.508292E+01	1.206055E-01	-1.876794E-02
3.728200E+03	-1.508315E+01	1.192810E-01	-1.876794E-02
3.728400E+03	-1.508361E+01	1.193502E-01	-1.876794E-02
3.728700E+03	-1.508429E+01	1.173104E-01	-1.876794E-02
3.728900E+03	-1.508473E+01	1.158634E-01	-1.876794E-02
3.729200E+03	-1.508406E+01	1.157399E-01	-1.876794E-02
3.729400E+03	-1.508400E+01	1.157930E-01	-1.876794E-02
3.729700E+03	-1.508358E+01	1.155114E-01	-1.876794E-02
