"MJD	band	Flux	Flux_err	FilterSet	Instr	Phase	Log_Phase	Log_Flux	Log_Flux_err"
"57982.539318519724	Skymapper_g	4.5584637160868804e-17	4.55846371608688e-18	SUDO_PTS	SUDO_PTS	0.010799999727169	-1.966576255484252	-16.341181497695782	0.0434294481903251"
"57982.54861851949	Skymapper_g	8.36541945340757e-17	8.365419453407569e-18	SUDO_PTS	SUDO_PTS	0.0200999994922312	-1.696803953550713	-16.077512278044896	0.0434294481903251"
"57982.55821851925	Skymapper_g	1.2178785101356714e-16	1.2178785101356716e-17	SUDO_PTS	SUDO_PTS	0.0296999992497148	-1.5272435616539892	-15.91439603272881	0.0434294481903251"
"57982.568118519	Skymapper_g	1.5986378748127442e-16	1.5986378748127445e-17	SUDO_PTS	SUDO_PTS	0.0395999989996198	-1.402304825045689	-15.796249901970842	0.0434294481903251"
"57982.57841851874	Skymapper_g	1.9812396365871171e-16	1.9812396365871173e-17	SUDO_PTS	SUDO_PTS	0.0498999987394199	-1.3018994653478115	-15.703062992127665	0.0434294481903251"
"57982.58901851847	Skymapper_g	2.360531519144442e-16	2.3605315191444418e-17	SUDO_PTS	SUDO_PTS	0.0604999984716414	-1.2182446363187327	-15.626990196249835	0.0434294481903251"
"57982.60011851819	Skymapper_g	2.7420157704806643e-16	2.7420157704806644e-17	SUDO_PTS	SUDO_PTS	0.0715999981912318	-1.145086988663346	-15.561930051729936	0.0434294481903251"
"57982.611718517895	Skymapper_g	3.123600884558802e-16	3.123600884558803e-17	SUDO_PTS	SUDO_PTS	0.0831999978981912	-1.0798766846804777	-15.505344462857176	0.0434294481903251"
"57982.62381851759	Skymapper_g	3.5031851956393195e-16	3.5031851956393194e-17	SUDO_PTS	SUDO_PTS	0.0952999975925195	-1.020907110332875	-15.455536903128142	0.0434294481903251"
"57982.63661851727	Skymapper_g	3.8844806700908144e-16	3.8844806700908145e-17	SUDO_PTS	SUDO_PTS	0.1080999972691643	-0.9661743170178912	-15.410667035341817	0.0434294481903251"
"57982.65021851692	Skymapper_g	4.2671834754898517e-16	4.267183475489852e-17	SUDO_PTS	SUDO_PTS	0.1216999969255994	-0.9147094327411366	-15.369858683440258	0.0434294481903251"
"57982.66461851656	Skymapper_g	4.647766953060207e-16	4.6477669530602074e-17	SUDO_PTS	SUDO_PTS	0.1360999965618248	-0.8661418857678669	-15.33275565633575	0.0434294481903251"
"57982.68001851617	Skymapper_g	5.027510779769374e-16	5.0275107797693716e-17	SUDO_PTS	SUDO_PTS	0.1514999961727881	-0.8195873781328777	-15.298646989534934	0.0434294481903251"
"57982.69671851575	Skymapper_g	5.408526528577904e-16	5.408526528577905e-17	SUDO_PTS	SUDO_PTS	0.1681999957509106	-0.7741740195093082	-15.26692103575633	0.0434294481903251"
"57982.715018515286	Skymapper_g	5.79077043318196e-16	5.79077043318196e-17	SUDO_PTS	SUDO_PTS	0.1864999952886137	-0.7293211748264952	-15.237263651709434	0.0434294481903251"
"57982.73511851478	Skymapper_g	6.1702107222025e-16	6.1702107222025e-17	SUDO_PTS	SUDO_PTS	0.206599994780845	-0.6848696937875998	-15.20970000388782	0.0434294481903251"
"57982.757818514205	Skymapper_g	6.550943368909375e-16	6.550943368909376e-17	SUDO_PTS	SUDO_PTS	0.2292999942073947	-0.6395959562412628	-15.183696154907317	0.0434294481903251"
"57982.78401851354	Skymapper_g	6.932016777622759e-16	6.93201677762276e-17	SUDO_PTS	SUDO_PTS	0.2554999935455271	-0.59260910650047	-15.159140394829995	0.0434294481903251"
"57982.81541851275	Skymapper_g	7.313952412501127e-16	7.313952412501125e-17	SUDO_PTS	SUDO_PTS	0.2868999927522964	-0.5422694627252032	-15.135847869682332	0.0434294481903251"
"57982.52961851997	Skymapper_r	5.4451548680285954e-18	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0010999999722116	-2.9586073258129764	-17.263989763773445	21.31379272813238"
"57982.53511851983	Skymapper_r	3.2205653109122544e-17	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0065999998332699	-2.180456075429333	-16.492067889216905	3.603618962065649"
"57982.54071851969	Skymapper_r	5.864851156794241e-17	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.012199999691802	-1.913640180296453	-16.231743005305177	1.978855031901267"
"57982.54661851954	Skymapper_r	8.562150248156782e-17	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0180999995427555	-1.742321436102017	-16.067417155458394	1.355464443697734"
"57982.55261851939	Skymapper_r	1.1211305347092522e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0240999993911827	-1.6179829683963332	-15.950343818980832	1.0351774270410006"
"57982.55891851923	Skymapper_r	1.389079567871684e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0303999992320314	-1.5171264273624478	-15.857272876726103	0.8354949918928132"
"57982.56551851906	Skymapper_r	1.65858270977248e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0369999990653013	-1.4317982869042063	-15.780262866319877	0.6997353918253668"
"57982.57231851889	Skymapper_r	1.924324461495109e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0437999988935189	-1.358525900467102	-15.715721699472512	0.6031046455625876"
"57982.57951851871	Skymapper_r	2.1926296719321911e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0509999987116316	-1.2924298348732652	-15.659034713063717	0.5293046231900653"
"57982.58701851852	Skymapper_r	2.458022079757649e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0584999985221657	-1.232844144889021	-15.609414220280389	0.4721556538710395"
"57982.59501851832	Skymapper_r	2.7255590467861115e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0664999983200687	-1.177178365668097	-15.564544404934908	0.4258095320539576"
"57982.6035185181	Skymapper_r	2.9926598047657095e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0749999981053406	-1.1249387475795014	-15.523942649451245	0.3878051960497675"
"57982.61261851787	Skymapper_r	3.25961764077735e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0840999978754553	-1.0752040151732891	-15.486833340496322	0.3560445273638456"
"57982.62251851762	Skymapper_r	3.5285652410472675e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0939999976253602	-1.026872157371503	-15.452401848312068	0.3289067774053603"
"57982.63321851735	Skymapper_r	3.795212369363901e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.1046999973550555	-0.9800533292923592	-15.420763917196082	0.3057981765831836"
"57982.645018517054	Skymapper_r	4.0618971210695804e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.1164999970569624	-0.9336740856091638	-15.391271080517033	0.285720929827938"
"57982.65821851672	Skymapper_r	4.328422416451301e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.1296999967235024	-0.8870600348871215	-15.363670362462056	0.2681274863299799"
"57982.67341851634	Skymapper_r	4.597040660255754e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.1448999963395181	-0.838931625500027	-15.337521654951754	0.2524600298473012"
"57982.69111851589	Skymapper_r	4.863229688878767e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.1625999958923785	-0.7888794697131521	-15.31307521834938	0.2386416222436326"
"57982.52961851997	Skymapper_r	5.4451548680285954e-18	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0010999999722116	-2.9586073258129764	-17.263989763773445	21.31379272813238"
"57982.53511851983	Skymapper_r	3.2205653109122544e-17	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0065999998332699	-2.180456075429333	-16.492067889216905	3.603618962065649"
"57982.54071851969	Skymapper_r	5.864851156794241e-17	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.012199999691802	-1.913640180296453	-16.231743005305177	1.978855031901267"
"57982.54661851954	Skymapper_r	8.562150248156782e-17	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0180999995427555	-1.742321436102017	-16.067417155458394	1.355464443697734"
"57982.55261851939	Skymapper_r	1.1211305347092522e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0240999993911827	-1.6179829683963332	-15.950343818980832	1.0351774270410006"
"57982.55891851923	Skymapper_r	1.389079567871684e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0303999992320314	-1.5171264273624478	-15.857272876726103	0.8354949918928132"
"57982.56551851906	Skymapper_r	1.65858270977248e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0369999990653013	-1.4317982869042063	-15.780262866319877	0.6997353918253668"
"57982.57231851889	Skymapper_r	1.924324461495109e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0437999988935189	-1.358525900467102	-15.715721699472512	0.6031046455625876"
"57982.57951851871	Skymapper_r	2.1926296719321911e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0509999987116316	-1.2924298348732652	-15.659034713063717	0.5293046231900653"
"57982.58701851852	Skymapper_r	2.458022079757649e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0584999985221657	-1.232844144889021	-15.609414220280389	0.4721556538710395"
"57982.59501851832	Skymapper_r	2.7255590467861115e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0664999983200687	-1.177178365668097	-15.564544404934908	0.4258095320539576"
"57982.6035185181	Skymapper_r	2.9926598047657095e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0749999981053406	-1.1249387475795014	-15.523942649451245	0.3878051960497675"
"57982.61261851787	Skymapper_r	3.25961764077735e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0840999978754553	-1.0752040151732891	-15.486833340496322	0.3560445273638456"
"57982.62251851762	Skymapper_r	3.5285652410472675e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.0939999976253602	-1.026872157371503	-15.452401848312068	0.3289067774053603"
"57982.63321851735	Skymapper_r	3.795212369363901e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.1046999973550555	-0.9800533292923592	-15.420763917196082	0.3057981765831836"
"57982.645018517054	Skymapper_r	4.0618971210695804e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.1164999970569624	-0.9336740856091638	-15.391271080517033	0.285720929827938"
"57982.65821851672	Skymapper_r	4.328422416451301e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.1296999967235024	-0.8870600348871215	-15.363670362462056	0.2681274863299799"
"57982.67341851634	Skymapper_r	4.597040660255754e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.1448999963395181	-0.838931625500027	-15.337521654951754	0.2524600298473012"
"57982.69111851589	Skymapper_r	4.863229688878767e-16	2.6723089301327254e-16	SUDO_PTS	SUDO_PTS	0.1625999958923785	-0.7888794697131521	-15.31307521834938	0.2386416222436326"
"57982.52911851998	UVOT_M2	2.102105712932355e-18	2.1021057129323553e-19	SUDO_PTS	SUDO_PTS	0.0005999999848427	-3.221848760587558	-17.67734544749485	0.0434294481903251"
"57982.5324185199	UVOT_M2	1.3499738879107697e-17	1.3499738879107697e-18	SUDO_PTS	SUDO_PTS	0.0038999999014777	-2.408935403944702	-16.86967463183532	0.0434294481903251"
"57982.535718519815	UVOT_M2	2.46217109691739e-17	2.4621710969173906e-18	SUDO_PTS	SUDO_PTS	0.0071999998181127	-2.142667514539933	-16.60868177111825	0.0434294481903251"
"57982.53911851973	UVOT_M2	3.5795139177764304e-17	3.5795139177764295e-18	SUDO_PTS	SUDO_PTS	0.0105999997322214	-1.974694145706431	-16.44617594462993	0.0434294481903251"
"57982.54261851964	UVOT_M2	4.699760506507433e-17	4.699760506507433e-18	SUDO_PTS	SUDO_PTS	0.014099999643804	-1.8507808983158216	-16.327924272564783	0.0434294481903251"
"57982.54621851955	UVOT_M2	5.820668909715655e-17	5.820668909715655e-18	SUDO_PTS	SUDO_PTS	0.0176999995528603	-1.752026744609395	-16.235027103476323	0.0434294481903251"
"57982.54991851946	UVOT_M2	6.94000506867899e-17	6.940005068678989e-18	SUDO_PTS	SUDO_PTS	0.0213999994593905	-1.6695862376220107	-16.15864021235516	0.0434294481903251"
"57982.55371851936	UVOT_M2	8.055550992655761e-17	8.05555099265576e-18	SUDO_PTS	SUDO_PTS	0.0251999993633944	-1.5985994701896575	-16.093904748865363	0.0434294481903251"
"57982.55771851926	UVOT_M2	9.193097574828112e-17	9.193097574828113e-18	SUDO_PTS	SUDO_PTS	0.0291999992623459	-1.534617159522783	-16.03653813029072	0.0434294481903251"
"57982.56181851915	UVOT_M2	1.0320639484211067e-16	1.0320639484211066e-17	SUDO_PTS	SUDO_PTS	0.0332999991587712	-1.4775557774648818	-15.986293392257275	0.0434294481903251"
"57982.56601851905	UVOT_M2	1.143603924824371e-16	1.143603924824371e-17	SUDO_PTS	SUDO_PTS	0.0374999990526703	-1.4259687432434829	-15.941724362822058	0.0434294481903251"
"57982.57031851894	UVOT_M2	1.253721542371971e-16	1.2537215423719713e-17	SUDO_PTS	SUDO_PTS	0.0417999989440431	-1.3788237291961662	-15.9017989117032	0.0434294481903251"
"57982.574918518825	UVOT_M2	1.367047468091253e-16	1.3670474680912529e-17	SUDO_PTS	SUDO_PTS	0.0463999988278374	-1.3334820304163206	-15.864216405130652	0.0434294481903251"
"57982.57961851871	UVOT_M2	1.4781658108448979e-16	1.4781658108448977e-17	SUDO_PTS	SUDO_PTS	0.0510999987091054	-1.291579110836489	-15.830276846931731	0.0434294481903251"
"57982.58461851858	UVOT_M2	1.5913193433024886e-16	1.5913193433024888e-17	SUDO_PTS	SUDO_PTS	0.0560999985827948	-1.25103714971504	-15.798242658117571	0.0434294481903251"
"57982.58981851845	UVOT_M2	1.7036131984254975e-16	1.7036131984254978e-17	SUDO_PTS	SUDO_PTS	0.0612999984514317	-1.2125395364527864	-15.768629003969762	0.0434294481903251"
"57982.59521851831	UVOT_M2	1.814579263963046e-16	1.8145792639630466e-17	SUDO_PTS	SUDO_PTS	0.0666999983150162	-1.1758741770546526	-15.7412240563144	0.0434294481903251"
"57982.601018518166	UVOT_M2	1.927555319660719e-16	1.9275553196607192e-17	SUDO_PTS	SUDO_PTS	0.0724999981684959	-1.139662004400208	-15.714993149111695	0.0434294481903251"
"57982.60711851801	UVOT_M2	2.0396705116651663e-16	2.0396705116651658e-17	SUDO_PTS	SUDO_PTS	0.0785999980143969	-1.1045774649317937	-15.690439982830387	0.0434294481903251"
"57982.61361851785	UVOT_M2	2.1518541509757664e-16	2.1518541509757666e-17	SUDO_PTS	SUDO_PTS	0.0850999978501931	-1.0700704508866137	-15.667187167751443	0.0434294481903251"
"57982.52931851998	UVOT_U	9.928793302246872e-18	9.928793302246872e-19	SUDO_PTS	SUDO_PTS	0.0007999999797903	-3.096910023979258	-17.00310353035862	0.0434294481903251"
"57982.53311851988	UVOT_U	5.623248590122904e-17	5.623248590122905e-18	SUDO_PTS	SUDO_PTS	0.0045999998837942	-2.3372421792896274	-16.250012716965035	0.0434294481903251"
"57982.53711851978	UVOT_U	1.0346039286977924e-16	1.0346039286977924e-17	SUDO_PTS	SUDO_PTS	0.0085999997827457	-2.065501559727634	-15.985225876778925	0.0434294481903251"
"57982.541318519674	UVOT_U	1.5140941109122132e-16	1.5140941109122133e-17	SUDO_PTS	SUDO_PTS	0.0127999996766448	-1.8927900413233332	-15.81984712973713	0.0434294481903251"
"57982.54551851957	UVOT_U	1.9771040916457023e-16	1.977104091645703e-17	SUDO_PTS	SUDO_PTS	0.0169999995705438	-1.7695510895929276	-15.703970465113594	0.0434294481903251"
"57982.550018519454	UVOT_U	2.4552800303037735e-16	2.4552800303037737e-17	SUDO_PTS	SUDO_PTS	0.0214999994568643	-1.667561551055596	-15.609898968437076	0.0434294481903251"
"57982.55461851934	UVOT_U	2.925366114465882e-16	2.9253661144658825e-17	SUDO_PTS	SUDO_PTS	0.0260999993406585	-1.5833595036329209	-15.533819773498994	0.0434294481903251"
"57982.55941851922	UVOT_U	3.396209440958097e-16	3.3962094409580975e-17	SUDO_PTS	SUDO_PTS	0.0308999992194003	-1.5100415315463669	-15.46900553508072	0.0434294481903251"
"57982.56441851909	UVOT_U	3.8658587324319813e-16	3.8658587324319824e-17	SUDO_PTS	SUDO_PTS	0.0358999990930897	-1.4449055623928824	-15.412754020159047	0.0434294481903251"
"57982.56971851896	UVOT_U	4.341162051764973e-16	4.341162051764973e-17	SUDO_PTS	SUDO_PTS	0.0411999989592004	-1.385102794938067	-15.362394002027296	0.0434294481903251"
"57982.57521851882	UVOT_U	4.810649629832247e-16	4.8106496298322466e-17	SUDO_PTS	SUDO_PTS	0.0466999988202587	-1.3306831304050897	-15.317796272565646	0.0434294481903251"
"57982.58101851867	UVOT_U	5.280418926193262e-16	5.280418926193263e-17	SUDO_PTS	SUDO_PTS	0.0524999986737384	-1.2798407075652447	-15.277331621004674	0.0434294481903251"
"57982.587218518514	UVOT_U	5.754886488117084e-16	5.754886488117085e-17	SUDO_PTS	SUDO_PTS	0.0586999985171132	-1.231361909723587	-15.23996323816287	0.0434294481903251"
"57982.59371851835	UVOT_U	6.222802624996312e-16	6.222802624996312e-17	SUDO_PTS	SUDO_PTS	0.0651999983529094	-1.185752415239281	-15.206013973759925	0.0434294481903251"
"57982.60071851817	UVOT_U	6.694406590825228e-16	6.694406590825227e-17	SUDO_PTS	SUDO_PTS	0.0721999981760745	-1.1414628134015623	-15.174287913909929	0.0434294481903251"
"57982.60831851798	UVOT_U	7.170326241467253e-16	7.170326241467253e-17	SUDO_PTS	SUDO_PTS	0.0797999979840824	-1.097997119620472	-15.144461083991098	0.0434294481903251"
"57982.61641851778	UVOT_U	7.638374794080908e-16	7.638374794080909e-17	SUDO_PTS	SUDO_PTS	0.0878999977794592	-1.0560111358974296	-15.116999035801957	0.0434294481903251"
"57982.62531851755	UVOT_U	8.108790932443413e-16	8.108790932443411e-17	SUDO_PTS	SUDO_PTS	0.0967999975546263	-1.014124653662808	-15.09104389677691	0.0434294481903251"
"57982.6352185173	UVOT_U	8.581684569705113e-16	8.581684569705114e-17	SUDO_PTS	SUDO_PTS	0.1066999973045312	-0.9718355915467316	-15.066427452533954	0.0434294481903251"
"57982.52921851998	UVOT_W1	8.120038570688093e-18	8.1200385706880945e-19	SUDO_PTS	SUDO_PTS	0.0006999999823165	-3.154901970956945	-17.090441907828133	0.0434294481903251"
"57982.53301851988	UVOT_W1	5.147821673566178e-17	5.1478216735661786e-18	SUDO_PTS	SUDO_PTS	0.0044999998863204	-2.3467874971958578	-16.28837650596493	0.0434294481903251"
"57982.53701851978	UVOT_W1	9.581361896736923e-17	9.581361896736925e-18	SUDO_PTS	SUDO_PTS	0.0084999997852719	-2.070581085256909	-16.018572755827474	0.0434294481903251"
"57982.54101851968	UVOT_W1	1.3882942162755754e-16	1.3882942162755757e-17	SUDO_PTS	SUDO_PTS	0.0124999996842234	-1.903089997963145	-15.857518485635918	0.0434294481903251"
"57982.54511851958	UVOT_W1	1.8157182629294926e-16	1.815718262929493e-17	SUDO_PTS	SUDO_PTS	0.0165999995806487	-1.7798919229311465	-15.740951538164806	0.0434294481903251"
"57982.54941851947	UVOT_W1	2.2495621581720567e-16	2.249562158172057e-17	SUDO_PTS	SUDO_PTS	0.0208999994720215	-1.6798537248601475	-15.647902002241391	0.0434294481903251"
"57982.55391851936	UVOT_W1	2.688047146938395e-16	2.6880471469383953e-17	SUDO_PTS	SUDO_PTS	0.025399999358342	-1.5951662943512634	-15.570563118253771	0.0434294481903251"
"57982.55851851924	UVOT_W1	3.120171447112931e-16	3.1201714471129314e-17	SUDO_PTS	SUDO_PTS	0.0299999992421362	-1.5228787562515391	-15.505821541722142	0.0434294481903251"
"57982.56331851912	UVOT_W1	3.554091320417068e-16	3.5540913204170687e-17	SUDO_PTS	SUDO_PTS	0.034799999120878	-1.4584207670246203	-15.449271417430072	0.0434294481903251"
"57982.56831851899	UVOT_W1	3.98805888843724e-16	3.988058888437241e-17	SUDO_PTS	SUDO_PTS	0.0397999989945674	-1.4001169388975137	-15.399238437437983	0.0434294481903251"
"57982.57351851886	UVOT_W1	4.420349632962866e-16	4.4203496329628656e-17	SUDO_PTS	SUDO_PTS	0.0449999988632043	-1.3467874971958578	-15.354543378238878	0.0434294481903251"
"57982.57901851872	UVOT_W1	4.857028831611933e-16	4.857028831611933e-17	SUDO_PTS	SUDO_PTS	0.0504999987242626	-1.29670863285254	-15.313629318521446	0.0434294481903251"
"57982.58471851858	UVOT_W1	5.287944737435501e-16	5.2879447374355014e-17	SUDO_PTS	SUDO_PTS	0.0561999985802685	-1.2502636954021404	-15.276713092166936	0.0434294481903251"
"57982.590718518426	UVOT_W1	5.718497466572648e-16	5.718497466572648e-17	SUDO_PTS	SUDO_PTS	0.0621999984286958	-1.2062096262803828	-15.242718066958108	0.0434294481903251"
"57982.597118518264	UVOT_W1	6.152604550643586e-16	6.152604550643587e-17	SUDO_PTS	SUDO_PTS	0.0685999982670182	-1.16367589526445	-15.210940997636245	0.0434294481903251"
"57982.60391851809	UVOT_W1	6.586476031773543e-16	6.586476031773543e-17	SUDO_PTS	SUDO_PTS	0.0753999980952357	-1.1226286651014274	-15.181346884237325	0.0434294481903251"
"57982.61121851791	UVOT_W1	7.022176863097645e-16	7.022176863097646e-17	SUDO_PTS	SUDO_PTS	0.0826999979108222	-1.0824945014186549	-15.153528236434315	0.0434294481903251"
"57982.61901851771	UVOT_W1	7.454889862360271e-16	7.45488986236027e-17	SUDO_PTS	SUDO_PTS	0.0904999977137777	-1.0433514317659982	-15.127558768377655	0.0434294481903251"
"57982.627518517496	UVOT_W1	7.889784771819028e-16	7.889784771819029e-17	SUDO_PTS	SUDO_PTS	0.0989999974990496	-1.0043648163736516	-15.102934843899105	0.0434294481903251"
"57982.636718517264	UVOT_W1	8.31985699860328e-16	8.31985699860328e-17	SUDO_PTS	SUDO_PTS	0.108199997266638	-0.9657727502006508	-15.07988413828274	0.0434294481903251"
"57982.539318519724	VISTA_J	8.95266097058938e-19	6.506917606060269e-20	SUDO_PTS	SUDO_PTS	0.010799999727169	-1.966576255484252	-18.048047861546415	0.0315651225908653"
"57982.58901851847	VISTA_J	5.383218820421473e-18	3.5475929404301943e-19	SUDO_PTS	SUDO_PTS	0.0604999984716414	-1.2182446363187327	-17.26895796635372	0.0286204237550785"
"57982.63301851736	VISTA_J	9.866670300197265e-18	5.895298720678652e-19	SUDO_PTS	SUDO_PTS	0.1044999973601079	-0.9808837205241288	-17.005829383726063	0.0259489333854689"
"57982.67301851635	VISTA_J	1.4350150733956888e-17	7.767584223767076e-19	SUDO_PTS	SUDO_PTS	0.1444999963496229	-0.8401321638786349	-16.84314353707759	0.0235078991757086"
"57982.71011851541	VISTA_J	1.883430596134158e-17	9.224546855218078e-19	SUDO_PTS	SUDO_PTS	0.1815999954123981	-0.7408841667861352	-16.725050378790318	0.0212705995405516"
"57982.745118514526	VISTA_J	2.3322131356369608e-17	1.0320419420206774e-18	SUDO_PTS	SUDO_PTS	0.2165999945282237	-0.6643415586819	-16.63223176291761	0.0192182315442573"
"57982.77851851368	VISTA_J	2.7802243517051427e-17	1.1103455033659373e-18	SUDO_PTS	SUDO_PTS	0.2499999936844688	-0.6020600022991639	-16.555920157040134	0.0173445328188052"
"57982.81091851286	VISTA_J	3.229246368842523e-17	1.1626154175944676e-18	SUDO_PTS	SUDO_PTS	0.2823999928659759	-0.5491353185914354	-16.490898820096753	0.015635767692073"
"57982.84261851206	VISTA_J	3.6779937503800956e-17	1.193654237187061e-18	SUDO_PTS	SUDO_PTS	0.3140999920651666	-0.5029320745726967	-16.4343890130473	0.0140945712171806"
"57982.87391851127	VISTA_J	4.125671720316148e-17	1.2086534147401113e-18	SUDO_PTS	SUDO_PTS	0.3453999912744621	-0.4616776777397616	-16.38450533179845	0.0127230556413472"
"57982.90531851048	VISTA_J	4.5745920358348034e-17	1.2130314640630573e-18	SUDO_PTS	SUDO_PTS	0.3767999904812313	-0.4238891168503618	-16.339647630446905	0.0115160623524644"
"57982.93701850968	VISTA_J	5.02267460950163e-17	1.2121871315658217e-18	SUDO_PTS	SUDO_PTS	0.408499989680422	-0.3888079501027672	-16.299064956396556	0.010481391354265"
"57982.96951850886	VISTA_J	5.471625635600776e-17	1.211392491512568e-18	SUDO_PTS	SUDO_PTS	0.4409999888594029	-0.355561421503363	-16.261883624364444	0.0096150780320184"
"57983.003218508005	VISTA_J	5.920784072363462e-17	1.2152727494956282e-18	SUDO_PTS	SUDO_PTS	0.4746999880080693	-0.3235807792528415	-16.227620777102597	0.0089141276334818"
"57982.541718519664	VISTA_Ks	2.7294471453490475e-19	1.525849141229555e-20	SUDO_PTS	SUDO_PTS	0.0131999996665399	-1.8794260797653517	-18.56392531121532	0.0242784647206666"
"57982.60801851799	VISTA_Ks	1.6332886073985202e-18	8.660103730295503e-20	SUDO_PTS	SUDO_PTS	0.079499997991661	-1.0996328823147312	-17.786937067237663	0.0230273770706551"
"57982.675418516286	VISTA_Ks	2.9955047137035387e-18	1.5038273420039569e-19	SUDO_PTS	SUDO_PTS	0.1468999962889938	-0.8329782151809451	-17.52352999267057	0.021802800489006"
"57982.74401851455	VISTA_Ks	4.356977821019087e-18	2.0675323151631018e-19	SUDO_PTS	SUDO_PTS	0.2154999945560121	-0.6665527364744511	-17.36081465081328	0.0206087318438992"
"57982.81411851278	VISTA_Ks	5.7186075074033694e-18	2.560609521684497e-19	SUDO_PTS	SUDO_PTS	0.2855999927851371	-0.5442418078670648	-17.242709709926203	0.0194463177292167"
"57982.88591851097	VISTA_Ks	7.078692123543332e-18	2.985916415834094e-19	SUDO_PTS	SUDO_PTS	0.3573999909713166	-0.4468454628015761	-17.15004697620822	0.0183193024952746"
"57982.9599185091	VISTA_Ks	8.440349442936689e-18	3.348175084348194e-19	SUDO_PTS	SUDO_PTS	0.4313999891019193	-0.3651198702046753	-17.07363957256895	0.0172278881746446"
"57982.53941851972	VISTA_Y	1.6396465230811211e-18	1.4605036487956478e-19	SUDO_PTS	SUDO_PTS	0.0108999997246428	-1.962573513030578	-17.785249767575124	0.0386844765955773"
"57982.5877185185	VISTA_Y	9.843157632043959e-18	7.918694458785511e-19	SUDO_PTS	SUDO_PTS	0.0591999985044822	-1.2276783042482815	-17.00686555988274	0.0349384357732192"
"57982.62861851747	VISTA_Y	1.8057792437784378e-17	1.311699033980935e-18	SUDO_PTS	SUDO_PTS	0.1000999974712613	-0.9995659334918828	-16.743335343207935	0.0315466940014092"
"57982.66451851656	VISTA_Y	2.6262247803149098e-17	1.7197659094798866e-18	SUDO_PTS	SUDO_PTS	0.135999996564351	-0.8664611026009841	-16.5806681051039	0.0284394866064314"
"57982.69701851574	VISTA_Y	3.4481358964936546e-17	2.0291096326795813e-18	SUDO_PTS	SUDO_PTS	0.1684999957433319	-0.7734001057638441	-16.46241562627706	0.0255567397313308"
"57982.726918514985	VISTA_Y	4.2670277293944026e-17	2.2479272820334265e-18	SUDO_PTS	SUDO_PTS	0.1983999949879944	-0.7024583431530417	-16.369874534857153	0.0228792142029376"
"57982.75511851427	VISTA_Y	5.088958917534896e-17	2.3861079817301185e-18	SUDO_PTS	SUDO_PTS	0.2265999942756025	-0.6447401054438231	-16.293371055112146	0.020363173420796"
"57982.7819185136	VISTA_Y	5.908050899429746e-17	2.450069942572547e-18	SUDO_PTS	SUDO_PTS	0.2533999935985775	-0.596193400423779	-16.228555771781508	0.0180102012397858"
"57982.80791851294	VISTA_Y	6.730507818114332e-17	2.4473390759581022e-18	SUDO_PTS	SUDO_PTS	0.2793999929417623	-0.5537736091930384	-16.17195216693729	0.0157917631887186"
